#(threads),time taken(in ns)
305,54202452
306,53769072
307,55702954
308,54961576
309,55220826
310,55051279
311,54040860
312,54379342
313,54423648
314,54029193
315,56923847
316,58812778
317,52082760
318,53861531
319,55661633
320,52157912
321,55165061
322,55045467
323,55199951
324,55127737
325,56079597
326,55868130
327,58295485
328,54062441
329,57238168
330,56618392
331,57295576
332,53147701
333,53654296
334,55608773
335,56887424
336,53877161
337,59848468
338,56757568
339,52949125
340,53852146
341,53844879
342,56783275
343,55137476
344,54872756
345,54653548
346,56584558
347,58260300
348,54532927
349,56877236
350,57369169
351,54240173
352,55569176
353,55758379
354,59014329
355,56151799
356,56287413
357,57108517
358,52989606
359,56258562
360,54975623
361,55231387
362,53200941
363,54518366
364,53991813
365,58678045
366,56534462
367,54365883
368,59348781
369,55518227
370,58293979
371,59718550
372,61314910
373,54344608
374,56304987
375,56831031
376,57189682
377,56680711
378,57832978
379,57160218
380,56583056
381,54415134
382,83832896
383,53966685
384,55921470
385,54855406
386,56485845
387,55464026
388,54783421
389,55952253
390,55425487
391,57920425
392,57833266
393,58527660
394,56315897
395,55795181
396,56967424
397,56657047
398,53375736
399,55039247
400,56181563
401,58944780
402,57700818
403,56655330
404,55014572
405,54154970
406,57481903
407,54284871
408,59467996
409,55029815
410,54068304
411,57593987
412,57521027
413,52080480
414,62347964
415,61431900
416,58620242
417,55575880
418,58642861
419,55579406
420,55064399
421,55875247
422,55623296
423,56444801
424,55309778
425,56923347
426,57754702
427,58876966
428,55359058
429,58936516
430,55873865
431,55219510
432,53630712
433,56893199
434,58172381
435,56367858
436,56550955
437,54937197
438,57547956
439,58992281
440,58259062
441,56997030
442,57858755
443,55438614
444,56546511
445,53774689
446,55716569
447,56096344
448,56374194
449,54612408
450,53349800
451,56253638
452,58541138
453,55308518
454,54777050
455,55365391
456,56268744
457,54214494
458,57129901
459,59447755
460,55523425
461,54242274
462,57616585
463,60962017
464,58804425
465,57609654
466,57345327
467,57988037
468,57395450
469,62045900
470,56259467
471,54369527
472,56598736
473,58158958
474,57646395
475,56774424
476,58587778
477,56958168
478,57834963
479,59036558
480,57561529
481,57333940
482,60579500
483,59841768
484,58545375
485,56381612
486,56543164
487,55795676
488,55251523
489,58546149
490,58216582
491,59680780
492,55779762
493,55009649
494,56873037
495,59405214
496,59145579
497,57236982
498,56889428
499,58009337
500,55458232
501,59028657
502,55183681
503,56731409
504,60860925
505,60036884
506,57141771
507,57402771
508,56644486
509,55207862
510,60821449
511,56908517
512,62337232
513,58080531
514,55889559
515,57155287
516,58140796
517,58156541
518,55113200
519,56903294
520,57394420
521,54442444
522,54864345
523,56925825
524,55749262
525,58154500
526,57669027
527,56779724
528,56685466
529,56110366
530,58708389
531,56395156
532,57388218
533,57887853
534,56184665
535,61061254
536,57638780
537,56600923
538,58749067
539,57380375
540,55727380
541,55703874
542,55975563
543,58228045
544,57455440
545,59062214
546,57377482
547,55912876
548,57580001
549,56361236
550,54211862
551,58114868
552,57209419
553,56412978
554,55145953
555,58697821
556,58186724
557,57356855
558,60575275
559,55519005
560,57335809
561,57175728
562,58677649
563,57560886
564,59129426
565,58280017
566,58944997
567,59891910
568,62050271
569,56331673
570,59232759
571,57514431
572,57855905
573,56763335
574,58876296
575,56648372
576,56284801
577,56775139
578,58188502
579,58847213
580,60590019
581,55559271
582,57113438
583,58006772
584,60413338
585,56447191
586,57526460
587,59757285
588,59801364
589,61223205
590,57209864
591,59520369
592,57907608
593,61371718
594,57975401
595,56883167
596,56795257
597,58651165
598,60119591
599,57501805
600,57409018
601,57499890
602,56244153
603,57927771
604,58309339
605,61277673
606,60055754
607,59772757
608,57125841
609,60167499
610,56814119
611,58159587
612,57748829
613,58822766
614,57159853
615,58288356
616,57989683
617,58633196
618,57469343
619,57549579
620,59869772
621,59178218
622,58448895
623,57517853
624,57122527
625,61581913
626,57409751
627,57993170
628,59009566
629,59564277
630,56661848
631,62650917
632,57403369
633,60547900
634,57186874
635,60462423
636,61132141
637,61285159
638,57186042
639,61765947
640,56308611
641,57846851
642,61414922
643,57775790
644,58320317
645,60653753
646,58042098
647,58153428
648,60964804
649,57095285
650,60311422
651,61028391
652,60324797
653,59011482
654,57233798
655,58247005
656,59035689
657,59361287
658,59739691
659,59156885
660,60614631
661,62242629
662,60645096
663,60701703
664,57610169
665,60154773
666,60133496
667,57529981
668,57082541
669,56923099
670,59009219
671,57403580
672,58341620
673,57632358
674,56893923
675,56674701
676,59423377
677,60726646
678,58256990
679,56789706
680,58368119
681,58881267
682,57540690
683,55722362
684,56768580
685,56265448
686,54929256
687,57658626
688,55959878
689,58469403
690,60201308
691,56615595
692,58135832
693,57752686
694,59867267
695,58129874
696,57185288
697,57410441
698,57572653
699,59449049
700,58287923
701,57443144
702,55839258
703,59567319
704,56818180
705,57952221
706,58398640
707,59794047
708,58380436
709,60821646
710,58896901
711,57870363
712,58610130
713,56338276
714,56823793
715,56117531
716,58658987
717,58232262
718,60322342
719,57112272
720,57244017
721,59726212
722,55520333
723,57266398
724,57636409
725,58375721
726,59302701
727,60355004
728,57960889
729,58130572
730,60152836
731,58357452
732,58796045
733,59642173
734,57426587
735,58085787
736,57664060
737,60028103
738,56911794
739,58124194
740,58134294
741,56495695
742,55214670
743,58635144
744,58200615
745,61289348
746,59296478
747,57018152
748,57692152
749,58615049
750,60836915
751,60044546
752,59559945
753,56236031
754,91865704
755,59897166
756,58122553
757,59949995
758,59238931
759,55205815
760,58816357
761,60149387
762,57574701
763,59413327
764,57741932
765,56231453
766,59231668
767,60124893
768,57429687
769,55843560
770,58482877
771,58149508
772,57384793
773,59034567
774,58836168
775,59709048
776,60142981
777,58191032
778,60950685
779,59530758
780,57740768
781,58432229
782,59129595
783,59803555
784,58998607
785,59915752
786,58080026
787,58779523
788,59211046
789,58738947
790,58731500
791,59284337
792,60606767
793,59290649
794,61792167
795,59724740
796,60264336
797,59534067
798,60589091
799,59352164
800,61544402
801,59504109
802,60794131
803,58238780
804,61550696
805,59727179
806,59590879
807,58349283
808,62510386
809,58444568
810,57847749
811,57013997
812,59605274
813,58363637
814,57203284
815,60890659
816,57900721
817,61240329
818,60406381
819,58773479
820,59124839
821,59885722
822,58827690
823,58167333
824,60256742
825,60993962
826,59421511
827,57673299
828,59628057
829,59708968
830,60460837
831,58220957
832,61886281
833,58907454
834,59083199
835,59293202
836,62019860
837,61010717
838,57836992
839,59569483
840,59816163
841,59797416
842,58277710
843,60232139
844,60796823
845,58358911
846,59131827
847,58584209
848,60669713
849,58609714
850,59804654
851,60237839
852,60987971
853,61221015
854,60606422
855,61740929
856,61977224
857,61516973
858,60478911
859,58887376
860,59023246
861,60110310
862,60806367
863,62055627
864,60288333
865,63968492
866,59010668
867,60791076
868,59564792
869,59746820
870,58530573
871,64004886
872,61225936
873,59857814
874,62298655
875,59472744
876,59983314
877,58798475
878,60794292
879,59777053
880,60832473
881,59314166
882,60327413
883,58999860
884,61491898
885,62183636
886,59918202
887,62155173
888,59984863
889,59912632
890,60410688
891,59673024
892,62129896
893,61885862
894,61800330
895,62674006
896,62670353
897,61982078
898,60945554
899,60071688
900,60764037
901,58994521
902,61039167
903,61346469
904,61111811
905,61490959
906,59689703
907,61545018
908,61270553
909,62738402
910,60094897
911,63584703
912,63531654
913,61159187
914,62270395
915,61857314
916,61736699
917,61544813
918,59867181
919,61902157
920,60774066
921,60086664
922,62070634
923,61561719
924,62637050
925,60595625
926,59242664
927,61902030
928,60555284
929,62332950
930,61659973
931,61741490
932,62197118
933,62467152
934,63073553
935,62066356
936,63315755
937,64404684
938,59147795
939,59450480
940,61790812
941,62687909
942,59981435
943,59812040
944,63154586
945,61818175
946,61777186
947,64649249
948,65216540
949,61741029
950,61215348
951,61215147
952,61707951
953,64597984
954,64267982
955,60845354
956,63296964
957,63843393
958,62779816
959,61810705
960,62493930
961,61984856
962,64833731
963,61103538
964,63500264
965,62297861
966,61930157
967,64589138
968,61017976
969,61620437
970,61953189
971,63986373
972,62256884
973,63004888
974,62905119
975,61758957
976,63134846
977,61719400
978,63559194
979,62424139
980,62423480
981,61207501
982,62100263
983,61820644
984,63359339
985,61530361
986,62233751
987,63054358
988,62655853
989,62168501
990,62288071
991,63818831
992,62127216
993,63080489
994,62392768
995,64763902
996,61867921
997,64643404
998,62154755
999,60608031
1000,56065565
1001,54682359
1002,56084100
1003,57846648
1004,57155064
1005,57679469
1006,56288492
1007,56838268
1008,55224194
1009,58037149
1010,55829490
1011,56698985
1012,59084328
1013,56508896
1014,56660140
1015,56940760
1016,57542631
1017,58353405
1018,57919738
1019,56754164
1020,57417273
1021,56914372
1022,56199508
1023,55926541
1024,55167781
1025,57893740
1026,57942603
1027,56671220
1028,56592008
1029,58021235
1030,56986489
1031,56534606
1032,59172853
1033,59543268
1034,58862361
1035,57472200
1036,56540873
1037,58337608
1038,57705132
1039,56596049
1040,56395502
1041,60874627
1042,56193691
1043,58110659
1044,60518538
1045,58106665
1046,56163178
1047,58443916
1048,57776952
1049,56977700
1050,60765173
1051,57323240
1052,56465807
1053,60391357
1054,57473359
1055,57433192
1056,59599306
1057,56242548
1058,58819589
1059,60414611
1060,59267356
1061,54881231
1062,58543499
1063,58785083
1064,57404130
1065,58190768
1066,56041833
1067,58350377
1068,58778108
1069,59836325
1070,57758501
1071,57121606
1072,57054772
1073,58791214
1074,56668848
1075,58618335
1076,56925946
1077,57276979
1078,58225373
1079,58350823
1080,58278012
1081,58814302
1082,57871772
1083,58701538
1084,57608788
1085,58579372
1086,57909564
1087,59982260
1088,57771540
1089,59809256
1090,58013847
1091,58650853
1092,57150042
1093,58858638
1094,57958012
1095,57223547
1096,58245757
1097,57142063
1098,61787528
1099,60087292
1100,57909187
1101,57355633
1102,58072250
1103,58910843
1104,56404472
1105,59407907
1106,60032220
1107,58923323
1108,59513976
1109,58790911
1110,58220234
1111,59210125
1112,57739463
1113,58682174
1114,59121759
1115,57812752
1116,57383850
1117,60191155
1118,58661894
1119,57796540
1120,58955577
1121,58788165
1122,60496796
1123,59680088
1124,58498594
1125,61199429
1126,56605405
1127,57945710
1128,60385344
1129,61196322
1130,57151838
1131,60099397
1132,60951181
1133,58711937
1134,57652908
1135,57635326
1136,59239561
1137,58257073
1138,58208600
1139,59336789
1140,60654280
1141,57109450
1142,58932865
1143,56754903
1144,59452866
1145,58442226
1146,59353785
1147,60702989
1148,57033585
1149,58749353
1150,60313393
1151,60084908
1152,60228031
1153,58732452
1154,60156885
1155,57998709
1156,58687192
1157,60982583
1158,58007298
1159,59743872
1160,61089116
1161,58835991
1162,59370955
1163,59028611
1164,58944118
1165,59784853
1166,59833827
1167,60133212
1168,59067847
1169,59185970
1170,59690997
1171,58539059
1172,59627121
1173,60009112
1174,61325656
1175,59632122
1176,60086482
1177,58098164
1178,58748979
1179,60735546
1180,60079188
1181,59275747
1182,58350330
1183,59945476
1184,58446943
1185,62490251
1186,61987962
1187,61526226
1188,58280951
1189,62307873
1190,59491011
1191,61418887
1192,59401374
1193,59849152
1194,61077233
1195,59745074
1196,63642142
1197,57860416
1198,60174142
1199,61239949
1200,59422682
1201,59151659
1202,60554122
1203,59674820
1204,59646931
1205,61929886
1206,58263356
1207,62308599
1208,60768878
1209,59115096
1210,59453679
1211,61018283
1212,60223191
1213,58990612
1214,61525567
1215,59242857
1216,62757911
1217,61551575
1218,59377331
1219,60483390
1220,62276714
1221,61471171
1222,61256238
1223,59402477
1224,64040594
1225,58282019
1226,60499503
1227,61353475
1228,61848322
1229,59660218
1230,61011919
1231,60647460
1232,59223580
1233,59714102
1234,62770036
1235,59770292
1236,60708928
1237,60958508
1238,60687221
1239,59498450
1240,60104697
1241,61298651
1242,62046898
1243,62190053
1244,60715728
1245,60857594
1246,61752370
1247,60446766
1248,61029820
1249,60234062
1250,63457471
1251,60394600
1252,60632852
1253,62500310
1254,62608991
1255,60742248
1256,61654815
1257,62217074
1258,60121603
1259,60469601
1260,62773336
1261,60434297
1262,63123455
1263,61796468
1264,95783097
1265,62102866
1266,62365750
1267,60053802
1268,60706777
1269,62350230
1270,60486499
1271,64695580
1272,63231710
1273,63092081
1274,63147261
1275,61160190
1276,63608019
1277,62852193
1278,59936623
1279,61355761
1280,62219556
1281,64624252
1282,61993218
1283,61606621
1284,62864654
1285,61964139
1286,63518684
1287,61971269
1288,62845098
1289,61527435
1290,63981101
1291,62725146
1292,60399661
1293,61170827
1294,62432263
1295,60097488
1296,63132018
1297,61296058
1298,62658676
1299,62479278
1300,63511253
1301,63700104
1302,62877967
1303,62655176
1304,62051886
1305,62685735
1306,64247441
1307,62011709
1308,63192131
1309,60829501
1310,59829796
1311,62304514
1312,62151790
1313,60983452
1314,62721052
1315,61484721
1316,64479935
1317,62827987
1318,61934014
1319,63113242
1320,60009625
1321,64365869
1322,62201214
1323,61885622
1324,61097715
1325,62140214
1326,63670684
1327,62523531
1328,62980416
1329,61048139
1330,62973385
1331,64243559
1332,62673773
1333,61811014
1334,60409038
1335,61450535
1336,61398541
1337,62663278
1338,61713581
1339,62580441
1340,63266247
1341,63125250
1342,64331717
1343,63735096
1344,63383067
1345,61022938
1346,63067416
1347,62415323
1348,62950769
1349,63649597
1350,61510996
1351,63206977
1352,65642200
1353,63600707
1354,63249577
1355,65296044
1356,64701896
1357,65782776
1358,63099485
1359,64917711
1360,62252202
1361,62520589
1362,63634057
1363,61991418
1364,62368341
1365,62624391
1366,63288474
1367,64110197
1368,65012391
1369,61941497
1370,63457603
1371,65377737
1372,63816323
1373,63936950
1374,63844954
1375,65535336
1376,64767160
1377,66248962
1378,64197362
1379,64649696
1380,63267152
1381,64029641
1382,66050709
1383,63208711
1384,63916195
1385,63309398
1386,63783448
1387,64180403
1388,63775365
1389,64528889
1390,65170639
1391,62579924
1392,63455848
1393,64895227
1394,64597434
1395,62916441
1396,64817984
1397,64706860
1398,68192553
1399,62733440
1400,65012489
1401,64143462
1402,63142158
1403,65351363
1404,66324131
1405,65052261
1406,65341532
1407,63673350
1408,64872586
1409,65725784
1410,63484937
1411,63766237
1412,64389701
1413,65230046
1414,65580315
1415,63227452
1416,64654901
1417,66119729
1418,65481266
1419,65119256
1420,62603563
1421,64091011
1422,63731108
1423,62985892
1424,65394935
1425,66541090
1426,65681402
1427,64170882
1428,66180348
1429,63531437
1430,62056967
1431,65279150
1432,64542652
1433,63538657
1434,65109500
1435,65187345
1436,65956554
1437,63413211
1438,64580785
1439,64197409
1440,65667768
1441,63726482
1442,64699145
1443,65961748
1444,66606586
1445,65118037
1446,65831745
1447,66413454
1448,64868925
1449,64814757
1450,64710904
1451,65597517
1452,67086296
1453,63378507
1454,65012506
1455,65393486
1456,63740708
1457,67411359
1458,65782533
1459,65318690
1460,66549969
1461,64401663
1462,67898655
1463,63622077
1464,64270311
1465,67095612
1466,66990752
1467,64059444
1468,65154142
1469,64710114
1470,65028378
1471,65827580
1472,66082932
1473,66200998
1474,65010929
1475,67967929
1476,66876369
1477,66259830
1478,65453052
1479,64523507
1480,65927501
1481,64565195
1482,66442276
1483,66605104
1484,66324391
1485,67007777
1486,66703954
1487,65748838
1488,66269311
1489,66040930
1490,67060537
1491,66141405
1492,67206658
1493,65873906
1494,67570194
1495,65605983
1496,64364058
1497,65013813
1498,66552585
1499,66423342
1500,64644369
1501,65646620
1502,67345022
1503,65061785
1504,66990376
1505,65823276
1506,65649502
1507,66649504
1508,66077906
1509,63993324
1510,65896948
1511,69127804
1512,66057146
1513,66817147
1514,64669473
1515,69468173
1516,66231769
1517,66178826
1518,65981906
1519,65230493
1520,66226630
1521,65161136
1522,64754722
1523,64803218
1524,66904291
1525,68208275
1526,67952836
1527,67944202
1528,67200559
1529,68822294
1530,65898579
1531,65318627
1532,67812628
1533,65922513
1534,69542521
1535,65139782
1536,68351289
1537,67981278
1538,69043824
1539,67762931
1540,65845820
1541,66357580
1542,67778657
1543,67469122
1544,68192171
1545,67483503
1546,65494014
1547,66057297
1548,65425848
1549,67872250
1550,66726330
1551,68116407
1552,65826648
1553,66067071
1554,68263182
1555,69087411
1556,66819514
1557,66993056
1558,66083858
1559,68668959
1560,66141926
1561,67025465
1562,68766615
1563,67242293
1564,65730788
1565,67312856
1566,67774227
1567,67629049
1568,66590386
1569,67392625
1570,69083347
1571,68309329
1572,69448834
1573,66888829
1574,67099900
1575,68640088
1576,67585679
1577,66239179
1578,69519825
1579,68979982
1580,66982106
1581,66057274
1582,68582326
1583,68495140
1584,68090639
1585,68665102
1586,67834550
1587,69420570
1588,67311027
1589,67908975
1590,66587052
1591,68605287
1592,67417467
1593,68927928
1594,67706568
1595,68963542
1596,68787916
1597,67458814
1598,66205169
1599,69225386
1600,67038189
1601,68409661
1602,68522450
1603,69577944
1604,68415590
1605,68901998
1606,67456824
1607,67493861
1608,69933005
1609,67539548
1610,68696070
1611,66982431
1612,71072234
1613,69962875
1614,69765623
1615,69108443
1616,67784623
1617,68285137
1618,68718827
1619,68514142
1620,66560461
1621,68088081
1622,68111947
1623,68587310
1624,67480077
1625,69198926
1626,67922460
1627,68283289
1628,69509087
1629,66543686
1630,68570160
1631,69707176
1632,69591589
1633,68472599
1634,67290502
1635,69975867
1636,70556219
1637,68647362
1638,69857149
1639,68880169
1640,71061550
1641,69166571
1642,67857312
1643,68754119
1644,68881804
1645,68098599
1646,69228135
1647,71484791
1648,70866687
1649,68545783
1650,69013944
1651,73564165
1652,70354588
1653,68735592
1654,69288111
1655,67746440
1656,68695064
1657,71138136
1658,68600126
1659,70249661
1660,69258433
1661,70349372
1662,68801252
1663,69110063
1664,69355063
1665,68709565
1666,68659454
1667,69009136
1668,71315559
1669,69284857
1670,69767843
1671,70680685
1672,70017982
1673,71132822
1674,71030116
1675,70204840
1676,68473823
1677,71583065
1678,70124884
1679,66570528
1680,69791215
1681,68405500
1682,70311605
1683,73039819
1684,68793861
1685,68213450
1686,69952516
1687,74606173
1688,69833629
1689,69231390
1690,67860574
1691,68348012
1692,72619027
1693,68973825
1694,69698772
1695,69999326
1696,72100406
1697,71103610
1698,72856881
1699,69555187
1700,68066031
1701,70299059
1702,72122812
1703,71837824
1704,70096223
1705,70682227
1706,71929567
1707,70317052
1708,67702214
1709,68406160
1710,71056300
1711,71354240
1712,70268572
1713,69324797
1714,74774258
1715,70593982
1716,70908957
1717,69969443
1718,71126392
1719,71349184
1720,69299616
1721,72977350
1722,70912678
1723,71080681
1724,70564228
1725,72862754
1726,70299636
1727,72028686
1728,70204121
1729,70096830
1730,70717499
1731,70546940
1732,71215988
1733,70922630
1734,69907864
1735,71138716
1736,72884852
1737,71340831
1738,71284766
1739,68245856
1740,70930790
1741,72181097
1742,69584784
1743,73593297
1744,69595294
1745,69611099
1746,70761114
1747,69797974
1748,73304647
1749,71408724
1750,71887667
1751,70809112
1752,69446810
1753,71940488
1754,71720964
1755,72778347
1756,71502425
1757,72714855
1758,69301131
1759,72845450
1760,73158657
1761,69258419
1762,70787792
1763,71354068
1764,71627182
1765,72711469
1766,71505656
1767,70031051
1768,70484425
1769,71400142
1770,72133438
1771,72176644
1772,73172008
1773,73011935
1774,71282126
1775,73029010
1776,106118440
1777,73293836
1778,69887236
1779,72774163
1780,71083971
1781,72534150
1782,72159881
1783,70518776
1784,70453742
1785,73407489
1786,69552230
1787,71078066
1788,72343659
1789,71019997
1790,70600343
1791,71651651
1792,70785973
1793,70816072
1794,71330292
1795,70965968
1796,71633298
1797,71509396
1798,72021437
1799,74312269
1800,71183762
1801,70484635
1802,72070115
1803,71774684
1804,75303710
1805,70573483
1806,72220002
1807,71258661
1808,71192339
1809,71316875
1810,72968850
1811,70358579
1812,70880757
1813,78070729
1814,78343452
1815,74571691
1816,73207953
1817,73224297
1818,71564484
1819,72044332
1820,71514042
1821,70991044
1822,71698605
1823,73924135
1824,72997250
1825,70415304
1826,71842122
1827,73700139
1828,73753947
1829,71300572
1830,74678707
1831,73107268
1832,72438073
1833,73023355
1834,72335148
1835,76412583
1836,72194547
1837,72183095
1838,71629989
1839,73041287
1840,74272465
1841,70413907
1842,72569020
1843,73201033
1844,74611292
1845,71819557
1846,73791851
1847,70338916
1848,72554350
1849,74852623
1850,71759966
1851,73864330
1852,73487426
1853,71830149
1854,72950989
1855,72072402
1856,73931532
1857,73028081
1858,73051385
1859,73873255
1860,72022923
1861,73901631
1862,71388085
1863,74550334
1864,71430960
1865,71857960
1866,72857023
1867,75374563
1868,75228438
1869,74384656
1870,73467996
1871,71194674
1872,72512759
1873,72553606
1874,73728138
1875,73464223
1876,72154548
1877,73273198
1878,72660223
1879,73044220
1880,72327007
1881,73735891
1882,73706801
1883,72117739
1884,76130947
1885,70481283
1886,73372232
1887,75057273
1888,73232800
1889,76243869
1890,71584740
1891,74047678
1892,74205197
1893,75469019
1894,71930257
1895,73183757
1896,74253292
1897,73468547
1898,75198586
1899,71823920
1900,74377960
1901,76804867
1902,74805542
1903,75185286
1904,74788454
1905,73908240
1906,73306431
1907,73746325
1908,77176076
1909,73899291
1910,73892044
1911,74926636
1912,75965252
1913,74119885
1914,74427335
1915,75525703
1916,74697286
1917,75548039
1918,73851338
1919,73816154
1920,74204517
1921,73488945
1922,73613815
1923,74655664
1924,75605117
1925,75415148
1926,74048870
1927,75808234
1928,76534375
1929,73431095
1930,73615302
1931,73923128
1932,75462038
1933,73602753
1934,75857325
1935,74171908
1936,74717650
1937,76399542
1938,74051559
1939,77177030
1940,75070536
1941,73948806
1942,73840703
1943,77037035
1944,74643835
1945,74479521
1946,78638852
1947,78155127
1948,74302252
1949,73121640
1950,75425384
1951,73771021
1952,77084252
1953,76619247
1954,74767859
1955,75434534
1956,76957150
1957,72450649
1958,75649422
1959,78450830
1960,75595360
1961,73801923
1962,77841222
1963,76316625
1964,74654060
1965,73673297
1966,74282944
1967,75577053
1968,75036796
1969,78361783
1970,73208031
1971,76711674
1972,75501496
1973,74187924
1974,75192029
1975,77729152
1976,77239264
1977,76282072
1978,73623834
1979,75813213
1980,77899506
1981,75700136
1982,75164681
1983,74525829
1984,73612689
1985,76182500
1986,76873776
1987,76248653
1988,76106560
1989,75971104
1990,76145706
1991,75815254
1992,76034471
1993,75645748
1994,75916259
1995,78160356
1996,74884751
1997,74938343
1998,77402336
1999,69078543
2000,60760030
