P2,P1,Time
1,1,35996978
2,1,21744148
3,1,22778806
4,1,25324934
5,1,26685060
6,1,20646236
7,1,25160535
8,1,23775701
9,1,27529275
10,1,19309407
11,1,22104283
12,1,23917490
13,1,23558910
14,1,18412705
15,1,25097712
16,1,25474016
17,1,24705622
18,1,24126209
19,1,23399484
20,1,20382279
21,1,23131752
22,1,22191428
23,1,18243640
24,1,23089555
25,1,23547080
26,1,23608119
27,1,25143544
28,1,22916154
29,1,23373076
30,1,23581497
40,1,20139323
50,1,23770975
60,1,22238800
70,1,18701361
80,1,24119563
90,1,25338411
100,1,26062504
200,1,23845526
300,1,21916877
400,1,26250713
500,1,24389084
600,1,18802244
1,2,32037840
2,2,25660446
3,2,25607072
4,2,22914892
5,2,26690341
6,2,23651359
7,2,25880371
8,2,30014129
9,2,23117274
10,2,23531575
11,2,23473675
12,2,21179738
13,2,22721490
14,2,24371811
15,2,22228343
16,2,20094568
17,2,23608187
18,2,23298905
19,2,21025717
20,2,21224577
21,2,24727881
22,2,22222266
23,2,21455356
24,2,22467134
25,2,23992046
26,2,23765519
27,2,25256280
28,2,23673773
29,2,26821984
30,2,23552568
40,2,20043607
50,2,22894795
60,2,23492287
70,2,25306878
80,2,25873024
90,2,22190153
100,2,19990699
200,2,23665471
300,2,25992092
400,2,25812526
500,2,26666064
600,2,21661468
1,3,35318185
2,3,27897650
3,3,34225264
4,3,20498113
5,3,23013686
6,3,24374510
7,3,24482937
8,3,19337288
9,3,23594272
10,3,24324579
11,3,26890830
12,3,25819745
13,3,21335824
14,3,18500693
15,3,23555692
16,3,25501947
17,3,19941104
18,3,21016961
19,3,23013997
20,3,19700076
21,3,20809403
22,3,23173479
23,3,21696532
24,3,18716087
25,3,24656689
26,3,22998698
27,3,23249323
28,3,23005099
29,3,19924328
30,3,22007610
40,3,23752993
50,3,19716026
60,3,21386061
70,3,23419364
80,3,19554399
90,3,21414441
100,3,23781044
200,3,19906235
300,3,21019192
400,3,23021244
500,3,22863073
600,3,18680853
1,4,33217888
2,4,24009245
3,4,26448851
4,4,20067166
5,4,19377010
6,4,24037699
7,4,24621033
8,4,18488118
9,4,23864353
10,4,21768489
11,4,23587602
12,4,21415389
13,4,19159682
14,4,24602852
15,4,23497518
16,4,24565113
17,4,26707472
18,4,22034360
19,4,18376061
20,4,24358128
21,4,21699218
22,4,18144002
23,4,25648273
24,4,21954618
25,4,18722089
26,4,21506769
27,4,23457504
28,4,21443036
29,4,19542144
30,4,24499826
40,4,19868944
50,4,19669876
60,4,24533101
70,4,22624657
80,4,24972241
90,4,47553296
100,4,49654095
200,4,59725532
300,4,53544673
400,4,44632847
500,4,19935704
600,4,19027183
1,5,50999500
2,5,48496219
3,5,45551174
4,5,43245740
5,5,21315607
6,5,23545075
7,5,48637514
8,5,35511274
9,5,29097240
10,5,23155331
11,5,25995396
12,5,23786154
13,5,19014334
14,5,19338295
15,5,24057751
16,5,20156493
17,5,19256416
18,5,25573990
19,5,21188340
20,5,20864087
21,5,26244312
22,5,25243131
23,5,21494972
24,5,20012134
25,5,24068383
26,5,23420368
27,5,22782517
28,5,22348630
29,5,26380472
30,5,24309843
40,5,26584672
50,5,23976311
60,5,25438931
70,5,25329257
80,5,24675225
90,5,20378256
100,5,21942740
200,5,25065268
300,5,22035341
400,5,25787974
500,5,22960181
600,5,23368627
1,6,34885628
2,6,25729403
3,6,25218718
4,6,26766049
5,6,29701423
6,6,21262486
7,6,20058755
8,6,23169983
