#(threads),time taken(in ns)
1365,60945270
1366,66752208
1367,64275243
1368,64557062
1369,62550189
1370,62908209
1371,64620529
1372,62965801
1373,64036133
1374,67300632
1375,64647341
1376,63640339
1377,66128563
1378,65251774
1379,64347800
1380,63748338
1381,64759643
1382,63433220
1383,66344708
1384,63038899
1385,62808191
1386,63758246
1387,64861737
1388,65468176
1389,65047440
1390,63000708
1391,64385001
1392,65675273
1393,62637956
1394,62260190
1395,62957193
1396,65600013
1397,65067580
1398,64003139
1399,65461618
1400,66127806
1401,65257149
1402,64855578
1403,63552727
1404,65495071
1405,64040073
1406,65339521
1407,63986344
1408,62836294
1409,65109525
1410,65082332
1411,63936543
1412,64686953
1413,63000330
1414,64923175
1415,67177963
1416,62957989
1417,63798451
1418,63436178
1419,65324537
1420,63742131
1421,63777565
1422,63726437
1423,65222365
1424,64523445
1425,65628286
1426,65546754
1427,63228018
1428,65382579
1429,64722445
1430,64130668
1431,67349326
1432,67325962
1433,63688039
1434,66103651
1435,64807875
1436,63255878
1437,62756846
1438,65208909
1439,66055691
1440,66663066
1441,65246770
1442,65970501
1443,64174174
1444,63611779
1445,66598814
1446,63379245
1447,64486677
1448,63184979
1449,66014360
1450,64700878
1451,65322017
1452,65753878
1453,66297714
1454,64457252
1455,65136759
1456,67000850
1457,65910752
1458,64498101
1459,66126985
1460,65170356
1461,67412902
1462,68004398
1463,66114229
1464,65891573
1465,66979263
1466,65409927
1467,66988212
1468,67276630
1469,64327936
1470,66069012
1471,64177425
1472,65428833
1473,66323114
1474,66497972
1475,64655766
1476,65799846
1477,66721823
1478,64911435
1479,65005290
1480,67264664
1481,63905454
1482,67410737
1483,65603828
1484,66039174
1485,65035645
1486,64396196
1487,69996679
1488,69076450
1489,65991167
1490,65351859
1491,67066812
1492,65499308
1493,64005321
1494,67099707
1495,67568557
1496,68040666
1497,64491201
1498,64757952
1499,65929581
1500,65627024
1501,64413844
1502,66169991
1503,65981355
1504,65532622
1505,69100979
1506,66105422
1507,65325584
1508,67002012
1509,68292297
1510,65402756
1511,64240721
1512,65348588
1513,66649139
1514,68415449
1515,66140628
1516,69223200
1517,63974700
1518,69191271
1519,65583432
1520,66922935
1521,67192529
1522,67001886
1523,67453997
1524,66825207
1525,66343989
1526,64427540
1527,66645005
1528,65758721
1529,65711788
1530,64933498
1531,67843897
1532,66608068
1533,67118969
1534,67718624
1535,66802197
1536,66327022
1537,66334589
1538,67599789
1539,66979040
1540,66032332
1541,65765996
1542,66475869
1543,66801059
1544,67459374
1545,68322440
1546,68044625
1547,65728082
1548,70196965
1549,68766964
1550,65328272
1551,67924027
1552,65873195
1553,68030326
1554,69140033
1555,66981435
1556,66441118
1557,69497697
1558,68346908
1559,67206734
1560,69556328
1561,68928690
1562,68170535
1563,67186508
1564,67676029
1565,67093879
1566,70642326
1567,70553316
1568,67098462
1569,67550490
1570,69369315
1571,65650604
1572,68572899
1573,65501882
1574,68166085
1575,67355283
1576,68999610
1577,70339419
1578,67265504
1579,67287454
1580,66834118
1581,72194023
1582,69573289
1583,68655817
1584,65386907
1585,68892045
1586,67917508
1587,66348840
1588,67200381
1589,69215437
1590,68636434
1591,66809469
1592,68214720
1593,68603428
1594,69306970
1595,70960469
1596,68481301
1597,68738721
1598,68511045
1599,66649501
1600,68948805
1601,67384727
1602,68707874
1603,68620420
1604,67483400
1605,68186465
1606,70908877
1607,66981399
1608,68997849
1609,69804582
1610,70422185
1611,69223393
1612,66686592
1613,68078576
1614,68403207
1615,69093306
1616,70078228
1617,68563259
1618,69614586
1619,68226312
1620,70900756
1621,68013438
1622,72063488
1623,69569553
1624,67757063
1625,67249189
1626,70023549
1627,68821316
1628,68771670
1629,69019166
1630,68748628
1631,68308630
1632,68271528
1633,69518836
1634,70146989
1635,70857057
1636,72424347
1637,70208877
1638,69801378
1639,67459788
1640,68245886
1641,70871934
1642,69535423
1643,67771581
1644,70136781
1645,71085037
1646,70312854
1647,71543842
1648,71349914
1649,73771998
1650,69914017
1651,69039894
1652,70655234
1653,70159216
1654,68225170
1655,70048337
1656,69357839
1657,68215743
1658,69723348
1659,70121950
1660,67915826
1661,67633024
1662,69634318
1663,68849859
1664,67559931
1665,69611421
1666,69947884
1667,71791846
1668,68615377
1669,66998739
1670,71157753
1671,69093846
1672,66660513
1673,68575809
1674,68197733
1675,68727201
1676,70503939
1677,69933694
1678,70720572
1679,68855864
1680,66394628
1681,70580990
1682,70936160
1683,70453414
1684,70976101
1685,71244802
1686,69697873
1687,70352612
1688,70331192
1689,70852986
1690,70737473
1691,69477836
1692,68576098
1693,72430197
1694,71843837
1695,71806541
1696,68850233
1697,70047669
1698,69351283
1699,69366074
1700,69583994
1701,70582417
1702,69205279
1703,71166304
1704,69151614
1705,71028126
1706,68271389
1707,69972343
1708,69702367
1709,70123991
1710,71335986
1711,70562345
1712,69003019
1713,69848677
1714,71070598
1715,69115024
1716,72492803
1717,69059725
1718,69269925
1719,70260456
1720,71299224
1721,71858479
1722,70109901
1723,71239881
1724,70539921
1725,72049986
1726,69138333
1727,70273114
1728,70438734
1729,70559811
1730,70569764
1731,69617885
1732,72307855
1733,68985757
1734,69907608
1735,74684299
1736,69653755
1737,71203626
1738,73151276
1739,71392968
1740,71276393
1741,71490028
1742,72431211
1743,72288652
1744,71468385
1745,70603395
1746,71906784
1747,70842949
1748,71390746
1749,73553362
1750,72207606
1751,71736685
1752,71219968
1753,70671968
1754,71382321
1755,72955098
1756,70906240
1757,71416580
1758,73327607
1759,71206650
1760,72438952
1761,72828086
1762,69744898
1763,70392786
1764,69842043
1765,71083612
1766,70921034
1767,73767325
1768,72292651
1769,73823366
1770,69956517
1771,72541515
1772,70752070
1773,71124347
1774,70745629
1775,70657947
1776,72811565
1777,70628801
1778,69801706
1779,71099714
1780,73109337
1781,70158084
1782,72137405
1783,74359770
1784,69260628
1785,70784975
1786,71775892
1787,71001160
1788,70800975
1789,71599714
1790,71858171
1791,72556588
1792,69899160
1793,73041017
1794,72474507
1795,70090463
1796,72398693
1797,71581745
1798,74525456
1799,70640354
1800,71882553
1801,74174463
1802,72953416
1803,73641022
1804,73538111
1805,73082457
1806,74522834
1807,71426027
1808,69655797
1809,73026147
1810,69963676
1811,73575271
1812,72772177
1813,72449514
1814,74149035
1815,71083610
1816,71831791
1817,71979263
1818,70245336
1819,73682718
1820,71786028
1821,71281399
1822,71876546
1823,71811275
1824,74569304
1825,73488616
1826,71986245
1827,71265624
1828,71062193
1829,72205293
1830,73730389
1831,73752771
1832,72462469
1833,72233774
1834,74373887
1835,74029286
1836,73096634
1837,74191010
1838,75151915
1839,72253991
1840,73487723
1841,73201709
1842,74209645
1843,71277029
1844,75339219
1845,72618015
1846,73593450
1847,72437975
1848,76215182
1849,73482933
1850,72358260
1851,73985754
1852,74087404
1853,74402737
1854,77361871
1855,73470105
1856,73053120
1857,73100099
1858,73224683
1859,75286653
1860,73153376
1861,71779201
1862,74589821
1863,72816442
1864,73596911
1865,74554886
1866,72833101
1867,71361262
1868,74328778
1869,76235428
1870,71949350
1871,74689149
1872,73745846
1873,74141642
1874,72836243
1875,71305353
1876,74721265
1877,72650520
1878,72537294
1879,73763578
1880,72134533
1881,103608872
1882,75505923
1883,72893265
1884,75716600
1885,73423979
1886,73623583
1887,72614860
1888,72583403
1889,73974904
1890,72939372
1891,73163413
1892,71683503
1893,73200402
1894,76615497
1895,73333323
1896,73057843
1897,73049251
1898,73719907
1899,74062710
1900,75445724
1901,73316722
1902,74268155
1903,72377996
1904,74816187
1905,73923539
1906,73215862
1907,74182215
1908,73715631
1909,73324129
1910,76388630
1911,73100686
1912,76200775
1913,73305499
1914,76138783
1915,72521579
1916,74749588
1917,76420219
1918,73583777
1919,73808785
1920,73350380
1921,72703158
1922,73688776
1923,72564981
1924,74548614
1925,72517302
1926,75079341
1927,73085985
1928,73672619
1929,76054476
1930,74020038
1931,74598155
1932,72911150
1933,71643688
1934,75885217
1935,73718756
1936,74892175
1937,73507984
1938,75378834
1939,77171776
1940,74400700
1941,75063515
1942,74049282
1943,75025536
1944,75975370
1945,74287918
1946,74662753
1947,74434351
1948,76406220
1949,74325268
1950,75098579
1951,77426026
1952,73508863
1953,74492698
1954,77667378
1955,73379377
1956,74167290
1957,78346169
1958,75436198
1959,75026017
1960,75291998
1961,75957268
1962,72469293
1963,76005673
1964,76224076
1965,73934770
1966,74438136
1967,73391643
1968,76054335
1969,75600663
1970,75705109
1971,75247129
1972,76383032
1973,75233031
1974,77498719
1975,78307081
1976,74819948
1977,74936434
1978,76195871
1979,74213394
1980,75426497
1981,76032724
1982,74529710
1983,75383044
1984,76548148
1985,76716061
1986,73002030
1987,76781738
1988,74927414
1989,75100305
1990,76713621
1991,77334384
1992,76745658
1993,77145677
1994,76923098
1995,76609448
1996,75461841
1997,77975651
1998,76492454
1999,67197298
2000,60657164
