P2,P1,Time
1,1,47344392
2,1,45962251
3,1,47851202
4,1,46205006
5,1,46864943
6,1,42995831
7,1,43634859
8,1,41388979
9,1,37413217
10,1,45257089
11,1,44115250
12,1,42530729
13,1,46208583
14,1,43030497
15,1,42832996
16,1,40088271
17,1,43252803
18,1,46322377
19,1,40532373
20,1,42970464
21,1,41418765
22,1,39733476
23,1,41336722
24,1,41268604
25,1,42543172
26,1,42408741
27,1,44160334
28,1,42359118
29,1,40419263
30,1,37782720
40,1,42371552
50,1,42212354
60,1,37934255
70,1,44031653
80,1,47890627
90,1,40833700
100,1,43604673
200,1,45480039
300,1,47625149
400,1,46944293
500,1,40833509
600,1,41742303
700,1,41139502
800,1,46831202
900,1,41567153
1000,1,42537162
2000,1,42684468
1,2,47627615
2,2,47085097
3,2,41528742
4,2,46806676
5,2,40631631
6,2,42343941
7,2,43636424
8,2,41746682
9,2,44695438
10,2,51209669
11,2,46907875
12,2,45074359
13,2,46398059
14,2,42875737
15,2,43729688
16,2,40570617
17,2,45623017
18,2,46577947
19,2,39739029
20,2,46639742
21,2,45294833
22,2,39709192
23,2,45827230
24,2,52690736
25,2,54360405
26,2,47829494
27,2,43355297
28,2,44366614
29,2,46034338
30,2,45038683
40,2,42737419
50,2,42769799
60,2,41078831
70,2,50631205
80,2,47487974
90,2,49533037
100,2,52191560
200,2,50779052
300,2,46608315
400,2,50738697
500,2,47700943
600,2,46922173
700,2,47709510
800,2,51931612
900,2,51633103
1000,2,47743123
2000,2,43225123
1,3,51513561
2,3,54928541
3,3,45026110
4,3,41620486
5,3,41083950
6,3,41598525
7,3,43751441
8,3,41423486
9,3,45977663
10,3,39343528
11,3,39229895
12,3,48293615
13,3,44746356
14,3,39875445
15,3,41743717
16,3,44972590
17,3,42305860
18,3,45011302
19,3,40758390
20,3,41244010
21,3,43193865
22,3,40392385
23,3,46806889
24,3,42944038
25,3,41296158
26,3,40335528
27,3,42853899
28,3,43353305
29,3,46480807
30,3,40309249
40,3,44150359
50,3,51684321
60,3,45276791
70,3,44461602
80,3,43382129
90,3,46462002
100,3,42870119
200,3,41359157
300,3,47768401
400,3,47085722
500,3,38499717
600,3,47714479
700,3,41659740
800,3,43083309
900,3,50515641
1000,3,40959378
2000,3,47620104
1,4,46036044
2,4,40204483
3,4,38508734
4,4,41114629
5,4,40493665
6,4,43727136
7,4,40564327
8,4,39439369
9,4,39875136
10,4,49247634
11,4,48626570
12,4,46879626
13,4,47438843
14,4,46421497
15,4,39483752
16,4,45953059
17,4,43154272
18,4,44625741
19,4,45884450
20,4,42407242
21,4,39434240
22,4,42917539
23,4,46055571
24,4,51373310
25,4,39796890
26,4,38360598
27,4,44761826
28,4,48076470
29,4,42542957
30,4,49951154
40,4,46540681
50,4,45509559
60,4,47088237
70,4,44751507
80,4,40376306
90,4,45793811
100,4,41093730
200,4,41211090
300,4,46800548
400,4,40567304
500,4,44519031
600,4,42352982
700,4,44162424
800,4,38040218
900,4,39450260
1000,4,43199268
2000,4,42419046
1,5,53049102
2,5,44120515
3,5,44159779
4,5,45105371
5,5,44108733
6,5,38876715
7,5,52081348
8,5,37466392
9,5,41790988
10,5,41928706
11,5,45613915
12,5,44312535
13,5,42547666
14,5,42048401
15,5,45025912
16,5,39826596
17,5,46030356
18,5,44472375
19,5,39501097
20,5,46988281
21,5,43531712
22,5,43312101
23,5,47803089
24,5,41322330
25,5,41271404
26,5,44431929
27,5,47391537
28,5,41008452
29,5,42029176
30,5,42348754
40,5,44405440
50,5,39736919
60,5,47682964
70,5,41814212
80,5,45635686
90,5,41407460
100,5,47900592
200,5,41554406
300,5,44143329
400,5,45206242
500,5,45913006
600,5,44628489
700,5,45551138
800,5,45268508
900,5,45250255
1000,5,45604127
2000,5,42359816
1,6,57052989
2,6,44032822
3,6,46238316
4,6,48390451
5,6,47644463
6,6,42917993
7,6,48712293
8,6,43675994
9,6,47160405
10,6,52589161
11,6,43894423
12,6,44722044
13,6,42488217
14,6,47373936
15,6,47992856
16,6,46124283
17,6,45202957
18,6,42009730
19,6,47890304
20,6,49007368
21,6,43142193
22,6,47225167
23,6,45576085
24,6,46894007
25,6,45062904
26,6,49716567
27,6,41194011
28,6,47331145
29,6,47662747
30,6,42367411
40,6,39968544
50,6,47534247
60,6,42025991
70,6,36342087
80,6,39866783
90,6,41856644
100,6,39465432
200,6,44163799
300,6,43119411
400,6,44693693
500,6,44539042
600,6,43117238
700,6,48483747
800,6,45639615
900,6,44214273
1000,6,41026949
2000,6,46417544
1,7,47114200
2,7,42846680
3,7,44265139
4,7,43409495
5,7,42825701
6,7,50454682
7,7,43098883
8,7,44098346
9,7,40842753
10,7,48921178
11,7,48519435
12,7,43337540
13,7,40339060
14,7,42312769
15,7,46769564
16,7,40754488
17,7,49194250
18,7,47892049
19,7,44691448
20,7,48177604
21,7,46296186
22,7,42502285
23,7,46122662
24,7,40151719
25,7,39301856
26,7,44114477
27,7,42893458
28,7,48680948
29,7,43841556
30,7,44980440
40,7,44684716
50,7,43338803
60,7,40263228
70,7,42496846
80,7,42904840
90,7,44796256
100,7,40036283
200,7,44290368
300,7,42220617
400,7,42235014
500,7,49984622
600,7,46059484
700,7,40608145
800,7,46716135
900,7,39150702
1000,7,46140997
2000,7,44841290
1,8,51942943
2,8,45246469
3,8,41657592
4,8,44152639
5,8,40207474
6,8,39048521
7,8,45575657
8,8,39252433
9,8,42343979
10,8,47867064
11,8,45683670
12,8,45650428
13,8,50310063
14,8,43056005
15,8,41882154
16,8,44155085
17,8,46191723
18,8,43418284
19,8,42164703
20,8,48334259
21,8,41889147
22,8,41668092
23,8,46782239
24,8,42785197
25,8,42740002
26,8,38124719
27,8,45721572
28,8,39200676
29,8,42584129
30,8,43011482
40,8,46180001
50,8,43731041
60,8,43019055
