P2,P1,Time
1,1,34950324
2,1,25221246
3,1,26018540
4,1,28728454
5,1,24739798
6,1,20455040
7,1,27615109
8,1,39994194
9,1,26188085
10,1,27693433
11,1,14290979
12,1,23780309
13,1,18265878
14,1,18347621
15,1,20670796
16,1,18285837
17,1,21224750
18,1,21423323
19,1,18626374
20,1,21695772
21,1,21768784
22,1,27563096
23,1,24272541
24,1,16851792
25,1,21437530
26,1,23436777
27,1,22755916
28,1,20138705
29,1,18615679
30,1,22226641
40,1,20560836
50,1,18626065
60,1,21871052
70,1,19553486
80,1,19951970
90,1,21384834
100,1,19067015
200,1,19425496
300,1,23552320
400,1,25851434
500,1,25288297
600,1,21709888
1,2,47669319
2,2,40720908
3,2,15738786
4,2,23971813
5,2,21900130
6,2,16825756
7,2,26205557
8,2,25017073
9,2,21042177
10,2,25142478
11,2,25444521
12,2,28053936
13,2,24976224
14,2,27965127
15,2,26298349
16,2,26161033
17,2,26934147
18,2,19455732
19,2,26169743
20,2,25834176
21,2,21930754
22,2,24266744
23,2,19555230
24,2,15043567
25,2,25185694
26,2,21763188
27,2,20637273
28,2,26054581
29,2,23086938
30,2,22822155
40,2,21213192
50,2,16670094
60,2,21086454
70,2,20064016
80,2,17462553
90,2,23000374
100,2,21598046
200,2,17498236
300,2,22352360
400,2,21577836
500,2,21124553
600,2,23484432
1,3,31619849
2,3,30245429
3,3,21673663
4,3,18203617
5,3,23617165
6,3,20220839
7,3,18250689
8,3,23188214
9,3,19795292
10,3,19329797
11,3,22692462
12,3,20800239
13,3,18175278
14,3,23291066
15,3,22537846
16,3,17825847
17,3,23008032
18,3,21356904
19,3,17545654
20,3,22680265
21,3,19979990
22,3,20988898
23,3,22248745
24,3,20737517
25,3,17359811
26,3,22740645
27,3,18870594
28,3,21295596
29,3,22474130
30,3,23284031
40,3,19688183
50,3,24013623
60,3,23031895
70,3,25465553
80,3,27345789
90,3,21504611
100,3,23698727
200,3,20390303
300,3,18394989
400,3,24183701
500,3,25430021
600,3,25615011
1,4,38310049
2,4,17035459
3,4,23117033
4,4,21828802
5,4,17214345
6,4,20913231
7,4,21958179
8,4,18124161
9,4,22127640
10,4,18116216
11,4,22552929
12,4,25606554
13,4,21320738
14,4,18520431
15,4,21500418
16,4,20509386
17,4,17594327
18,4,22269524
19,4,18976701
20,4,19397693
21,4,22119884
22,4,17898180
23,4,19041202
24,4,24721456
25,4,18325205
26,4,19799134
27,4,23416493
28,4,24052663
29,4,21583961
30,4,23215487
40,4,22877446
50,4,18302601
60,4,22807298
70,4,22959362
80,4,22103962
90,4,17145782
100,4,25081382
200,4,23851116
300,4,22713439
400,4,23734168
500,4,21854248
600,4,20400009
1,5,27206264
2,5,25603223
3,5,30085725
4,5,21283383
5,5,18074573
6,5,21541193
7,5,20215993
8,5,18423727
9,5,23053774
10,5,20986869
11,5,18509612
12,5,24960349
13,5,27074775
14,5,22521403
15,5,23910926
16,5,20042174
17,5,17787292
18,5,16610546
19,5,26327342
20,5,26023406
21,5,26159394
22,5,20592357
23,5,22723595
24,5,18514602
25,5,15417623
26,5,21373649
27,5,26459597
28,5,24657889
29,5,21790466
30,5,21425759
40,5,22732948
50,5,21008966
60,5,24144928
70,5,19991451
80,5,19375540
90,5,22863699
100,5,19879431
200,5,20386091
300,5,23694816
400,5,20039490
500,5,23412527
600,5,20240977
1,6,29799930
2,6,27821238
3,6,22366601
4,6,21486108
5,6,24481449
6,6,25946519
7,6,26052367
8,6,21900107
9,6,24814444
10,6,26031132
11,6,23393562
12,6,20200782
13,6,22599626
14,6,24899456
15,6,23444703
16,6,25467570
17,6,23523756
18,6,20071924
19,6,24805335
20,6,26837915
21,6,26459857
22,6,22000920
23,6,23143502
24,6,25482468
25,6,20785601
26,6,23345168
27,6,21590118
28,6,16493458
29,6,22188103
30,6,21846292
40,6,19458502
50,6,23242308
60,6,22937174
70,6,21879294
80,6,19844929
90,6,46022207
100,6,44801926
200,6,45771924
300,6,40790777
400,6,38506332
500,6,32349265
600,6,25787572
1,7,55894380
2,7,22118475
3,7,23060885
4,7,17868239
5,7,18071189
6,7,20608001
7,7,14719457
8,7,22811147
9,7,18701679
10,7,21086920
11,7,21338711
12,7,22105871
13,7,18809601
14,7,22580711
15,7,19430902
16,7,20366745
17,7,21768771
18,7,18940229
19,7,21997806
20,7,24081855
21,7,24208276
22,7,20395737
23,7,22598950
24,7,24620040
25,7,23913421
26,7,22432210
27,7,20348438
28,7,20614102
29,7,23421989
30,7,19909939
40,7,18754155
