Size,Time
50,1344733
50,1042166
50,1057737
50,974750
50,974552
50,1199355
50,1066323
50,1052437
50,974009
50,1020882
50,1004021
50,1074037
50,1025490
50,1109706
50,1025773
50,1087920
50,1029587
50,987869
50,1029041
50,1011682
50,1029469
50,1001048
50,993388
50,1061580
50,984249
50,1127561
50,974661
50,1034204
50,1050047
50,1090585
50,1562014
50,1096039
50,984174
50,998495
50,1106619
50,1065889
50,1508020
50,1037207
50,998520
50,1161093
50,1073201
50,1106835
50,1090754
50,1110497
50,980883
50,1133507
50,1060121
50,1086957
50,1177106
50,1083668
50,1134682
50,1040810
50,1041174
50,1057022
50,1159357
50,1021533
50,1018687
50,1301525
50,1245767
50,1014929
50,1294585
50,1067108
50,2682662
50,944125
50,941946
50,986992
50,1100372
50,1037171
50,1272246
50,994480
50,1045983
50,1062285
50,1403529
50,1094827
50,1048041
50,1069564
50,1052623
50,1092953
50,1047825
50,1058139
50,1057346
50,1163449
50,1089255
50,1065033
50,1076008
50,1101038
50,1074971
50,1148484
50,1097590
50,1085014
50,1107191
50,1101929
50,1248813
50,1060848
50,1160334
50,1086094
50,1097350
50,1243426
50,1131839
50,1073151
50,1255339
50,1161822
50,1011138
50,1223143
50,1050180
50,1080244
50,1079945
50,1109331
50,1072112
50,1129063
50,1095874
50,1126846
50,994854
50,1239419
50,1297398
50,1036682
50,1170761
50,1090352
50,1092682
50,1102951
50,1088069
50,1110014
50,1236835
50,1255772
50,1053767
50,1027633
50,1099922
50,1097718
50,1137067
50,1083201
50,1062984
50,1105034
50,1444886
50,1089082
50,1063466
50,1133487
50,1163562
50,1155472
50,1210847
50,1138536
50,1125220
50,1092688
50,1052054
50,925461
50,1489436
50,1026647
50,1079922
50,1088591
50,1278757
50,1116213
50,1210928
50,1233661
50,1088050
50,1415202
50,1163676
50,1146884
50,1122407
50,1105349
50,1160710
50,1318119
50,1148448
50,1110809
50,1660637
50,1149652
50,1091997
50,1108482
50,2303357
50,1180648
50,1145313
50,1146470
50,1164036
50,1172482
50,1187645
50,1293742
50,1152994
50,1118619
50,1179574
50,1660786
50,1143516
50,1103590
50,1172657
50,1176315
50,1168893
50,1286735
50,1323763
50,1093462
50,1149696
50,1704995
50,1186489
50,1157770
50,1311103
50,1149388
50,1111260
50,1072960
50,1095925
50,1256776
50,1128001
50,1163453
50,1283082
50,1508134
50,1170660
50,1289121
50,1546148
50,1101733
50,1155329
50,1261701
50,1168007
50,1292444
50,1234083
50,1238004
50,1154865
50,1201365
50,1148846
50,1361864
50,1172002
50,1210703
50,1389552
50,1509147
50,1194417
50,1169089
50,1187746
50,1157931
50,1189754
50,1200286
50,1177674
50,1199810
50,1153187
50,1174058
50,1298818
50,1249281
50,1184288
50,1101515
50,1220610
50,1175285
50,1105639
50,1180829
50,1186376
50,1133232
50,1204470
50,1161710
50,1218163
50,1244404
50,1121754
50,1153135
50,1163846
50,1364554
50,1180883
50,1149859
50,1812826
50,1210738
50,1159661
50,1218069
50,1289913
50,1409170
50,1166546
50,1106179
50,1214774
50,1178369
50,1159550
50,1163227
50,1451958
50,1592396
50,1524554
50,1553625
50,1504952
50,1426031
50,1529244
50,1485562
50,1544543
50,1667409
50,1601236
50,1440274
50,1834250
50,1420182
50,1436459
50,1570888
50,1583883
50,1490416
50,1501065
50,1610095
50,1456340
50,1434141
50,1662651
50,1468135
50,1584275
50,1470218
50,1648945
50,1530295
50,1523123
50,1524272
50,1483050
50,1640636
50,1428294
50,1524160
50,1672164
50,1399901
50,1501515
50,1883503
50,1579922
50,1423880
50,1501567
50,1483292
50,1480378
50,1495164
50,1639957
50,1817440
50,1639078
50,2895320
50,1842931
50,1972014
50,2062310
50,1948205
50,1860691
50,1756169
50,2128841
50,1737792
50,1914987
50,1826104
50,1812798
50,1725520
50,1837318
50,1843892
50,1819816
50,1862287
50,1805450
50,1787901
50,1836201
50,1748150
50,1651406
50,1701345
50,2078782
50,1912835
50,1969214
50,1889386
50,1740544
50,1743372
50,1840160
50,2244910
50,2101795
50,1811184
50,1848633
50,1871407
50,1975635
50,1711807
50,1876499
50,2417423
50,1656595
50,1817150
50,1716239
50,1866926
50,1751168
50,1749290
50,1864875
50,1780474
50,1972961
50,2105696
50,2141260
50,2489054
50,2110562
50,2130934
50,2052019
50,2456202
50,2237683
50,3678960
50,2090550
50,2000079
50,2013896
50,2023114
50,1988154
50,2189270
50,2220742
50,2342023
50,2206951
50,2474954
50,2286469
50,2481357
50,2114144
50,2182242
50,2096027
50,2181208
50,2641198
50,2035905
50,2138148
50,2128526
50,2194041
50,2560781
50,2092160
50,2069820
50,2327290
50,2105727
50,2178312
50,2397712
50,2003314
50,2092415
50,2481504
50,2134789
50,2261967
50,2092225
50,2065233
50,2243738
50,2173259
50,2607988
50,2426466
50,2436380
50,2422908
50,2484133
50,2311698
50,2573613
50,2375396
50,2431894
50,2612256
50,2397017
50,2359101
50,2479144
50,2421302
50,2560972
50,2546762
50,2375026
50,2324159
50,2503689
50,2477722
50,2697225
50,2611857
50,2450750
50,2639078
50,2272376
50,2466324
50,2390260
50,2356120
50,2596623
50,2301589
50,2525791
50,2444218
50,2607850
50,2517142
50,2886914
50,2472243
50,2520120
50,2544046
50,2359032
50,2506777
50,2395482
50,2780724
50,2537137
50,3503363
50,2333008
50,2302689
50,2619383
50,2618891
50,2823937
50,2935887
50,2706559
50,2733497
50,2795576
50,2751351
50,2940173
50,2741127
50,3380713
50,2913551
50,3066592
50,2787993
50,2849426
50,3313442
50,2819413
50,2757752
50,2594031
50,2704026
50,13041863
50,2698866
50,2931660
50,3019184
50,2769242
50,3661861
50,2716460
50,2638355
50,2842722
50,2688786
50,2859886
50,3200794
50,2668961
50,2887310
50,2866599
50,2886857
50,3164199
50,2769901
50,2938000
50,2735403
50,3006440
50,2601170
50,2653807
50,2682828
50,2494185
50,2675308
50,2913560
50,2997966
50,2791392
50,3071440
50,3759910
50,2803656
50,3135350
50,3130486
50,2991906
50,3165181
50,3132502
50,3070234
50,3605040
50,3129057
50,3271384
50,2905258
50,3142053
50,3605997
50,3606416
50,2953442
50,3085153
50,3234319
50,3009561
50,3741302
50,3061194
50,3028549
50,2955492
50,3096740
50,2741063
50,2880453
50,3091947
50,3453227
50,3461197
50,3256967
50,3403093
50,4172085
50,3362386
50,3028265
50,2985347
50,3945459
50,3171296
50,3194515
50,3707936
50,3091242
50,4490458
50,3063264
50,3225528
50,3053204
50,3059293
50,4973813
50,3212408
50,3858850
50,4059455
50,3928131
50,4091937
50,3652552
50,3432059
50,3265556
50,3489649
50,4644124
50,4308135
50,3208526
50,3278884
50,3464099
50,4708502
50,3272554
50,3364488
50,3189743
50,4928879
50,4292790
50,3580814
50,3270205
50,3117476
50,3413263
50,4485521
50,3352869
50,3428086
50,3276443
50,3434265
50,4706214
50,3365516
50,3601630
50,3349382
50,3365618
50,4824358
50,3544579
50,4217925
50,3635004
50,3233433
50,5327899
50,4407270
50,3258782
50,3498857
50,3829899
50,4448268
50,3267895
50,793221
50,895020
50,811774
50,754177
50,780234
50,805830
50,834530
50,722526
50,868002
50,752239
50,820010
50,877229
50,790750
50,851311
50,777082
50,817829
50,841685
50,807825
50,811120
50,782684
50,797401
50,900866
50,812850
50,855358
50,774131
50,855016
50,930895
50,871512
50,891581
50,945683
50,883177
50,830751
50,789892
50,846587
50,805200
50,851648
50,897173
50,780070
50,797785
50,875021
50,837762
50,815422
50,818749
50,833982
50,775096
50,810237
50,847629
50,515891
50,499411
50,457362
50,540499
50,498345
50,772248
50,457043
50,476394
50,451226
50,515272
50,484715
50,608319
50,568781
50,636891
50,461703
50,526178
50,617732
50,501830
50,476318
50,458583
50,496479
50,448749
50,623888
50,481164
50,473223
50,601494
50,541468
50,652524
50,467832
50,500020
50,503945
50,674547
50,511344
50,444076
50,454546
50,473535
50,534002
50,497646
50,475272
50,488798
50,467050
50,475289
50,472933
50,473979
50,517979
50,480211
50,471843
50,538665
50,521462
50,526085
50,513418
50,499863
50,440257
50,507322
50,506045
50,480117
50,521818
50,563465
50,529368
50,477079
50,516236
50,504317
50,526269
50,507644
50,539990
50,579075
50,452700
50,530990
50,503411
50,472426
50,479464
50,478384
50,518966
50,493502
50,498053
50,557290
50,619077
50,555566
50,442951
50,480398
50,908028
50,497550
50,464892
50,473734
50,500705
50,501571
50,494319
50,632658
50,563421
50,600408
50,528173
50,567145
50,668786
50,461498
50,467224
50,409392
50,506937
50,436722
50,550212
50,401272
50,552237
50,488024
50,548559
50,422087
50,443660
50,606988
50,563738
50,437728
50,558655
50,423354
50,399812
50,512225
50,419392
50,546556
50,411795
50,543337
50,501805
50,753424
50,421778
50,430774
50,539856
50,660237
50,403062
50,560507
50,483232
50,532736
50,424387
50,449535
50,460321
50,583596
50,428265
50,551415
50,581048
50,560963
50,462479
50,710657
50,592909
50,507102
50,576580
50,468025
50,413778
50,554800
50,452942
50,516463
50,499558
50,424503
50,538083
50,492881
50,493019
50,513621
50,648240
50,499238
50,538309
50,490352
50,460819
50,591251
50,441858
50,441201
50,429744
50,488591
50,1690274
50,426737
50,551912
50,452373
50,641653
50,560484
50,580951
50,578912
50,446368
50,528889
50,535534
50,565309
50,439645
50,455076
50,507532
50,604299
50,598330
50,484994
50,492474
50,610920
50,558313
50,563246
50,506063
50,508811
50,518871
50,729335
50,466456
50,517655
50,671853
50,548445
50,506656
50,574288
50,499213
50,554877
50,542830
50,501044
50,576665
50,588718
50,585248
50,521959
50,700465
50,498897
50,499331
50,525089
50,538342
50,541268
50,532772
50,580577
50,531875
50,502009
50,532942
50,528185
50,703781
50,472980
50,798766
50,564693
50,506080
50,552148
50,522897
50,701985
50,516824
50,521783
50,516267
50,517391
50,503899
50,504590
50,525204
50,517978
50,538159
50,662470
50,547953
50,545742
50,510195
50,463976
50,939109
50,490764
50,469472
50,518638
50,727728
50,556159
50,536965
50,607291
50,504891
50,527084
50,605419
50,605261
50,586733
50,489409
50,548534
50,620558
50,527599
50,550434
50,560204
50,576856
50,506063
50,607710
50,533964
50,450203
50,577451
50,518568
50,507320
50,592620
50,603681
50,549997
50,523825
50,505997
50,498546
50,541811
50,541696
50,577733
50,532217
50,680985
50,487812
50,567859
50,545671
50,506530
50,995398
50,518973
50,503841
50,503410
50,692637
50,526433
50,485093
50,567726
50,580164
50,626226
50,555414
50,568451
50,501786
50,589230
50,586150
50,524372
50,577452
50,566750
50,653226
50,566236
50,514100
50,494473
50,618373
50,636683
50,592048
50,596605
50,576191
50,502446
50,510407
50,543256
50,569803
50,577184
50,527439
50,598983
50,548883
50,550429
50,541295
50,507570
50,494203
50,518609
50,537818
50,540822
50,608193
50,569836
50,549264
50,468599
50,521262
50,538105
50,565210
50,583047
50,547372
50,612537
50,529690
50,491493
50,524027
50,545838
50,654935
50,534709
50,567604
50,570566
50,560003
50,590151
50,575108
50,558330
50,611960
50,598433
50,585140
50,583722
50,699512
50,621686
50,558347
50,596145
50,616111
50,619100
50,556556
50,544164
50,540163
50,565646
50,497328
50,635685
50,585537
50,931851
50,553245
50,609014
50,499864
50,540970
50,553922
50,476941
50,511216
50,1156623
50,522123
50,507602
50,743219
50,587750
50,515285
50,543687
50,758922
50,635164
50,564058
50,519110
50,680919
50,624730
50,696655
50,597236
50,637142
50,590262
50,547540
50,577844
50,593067
50,639927
50,587846
50,610361
50,769064
50,591612
50,580923
50,628670
50,731687
50,586543
50,738878
50,665426
50,558101
50,584083
50,655799
50,590041
50,779318
50,660836
50,605326
50,655829
50,680964
50,630737
50,621371
50,594762
50,649097
50,646398
50,606155
50,594417
50,606589
50,609466
50,608905
50,523946
50,539699
50,640932
50,754647
50,718804
50,633989
50,630453
50,746222
50,622856
50,608003
50,630074
50,686357
50,621048
50,607599
50,651879
50,644695
50,620303
50,601364
50,685259
50,593627
50,636285
50,639484
50,576800
50,651653
50,653383
50,837717
50,638621
50,826282
50,561510
50,627528
50,603906
50,647687
50,689071
50,820973
50,616729
50,662044
50,600365
50,721183
50,713237
50,715880
50,633211
50,745647
50,579142
50,592123
50,645049
50,657750
50,606827
50,591240
50,569763
50,587062
50,629333
50,589156
50,648656
50,650528
50,614218
50,613496
50,659135
50,592053
50,595808
50,653539
50,603244
50,610091
50,597390
50,625713
50,665333
50,859171
50,613470
50,930314
50,644767
50,654416
50,675304
50,603116
50,675246
50,650293
50,630788
50,626188
50,688635
50,694820
50,651253
50,633234
50,780194
50,654891
50,627317
50,674224
50,646680
50,702792
50,638715
50,666228
50,687982
50,717386
50,667330
50,776050
50,627660
50,3737104
50,599166
50,581332
50,653536
50,634661
50,662045
50,750032
50,644328
50,626983
50,904786
50,689071
50,771261
50,666175
50,657882
50,659451
50,674815
50,771548
50,670361
50,665073
50,673671
50,773573
50,1774420
50,615042
50,1206452
50,666531
50,698430
50,716755
50,673166
50,735579
50,678792
50,649233
50,709792
50,824279
50,668154
50,736416
50,651056
50,724149
50,765400
50,684932
50,688279
50,605791
50,687651
50,1582677
50,573054
50,636757
50,653712
50,621043
50,667763
50,716667
50,717466
50,668481
50,667520
50,648300
50,648009
50,744718
50,793814
50,726365
50,669873
50,714904
50,790694
50,716515
50,674728
50,769882
50,763828
50,740212
50,1056925
50,702794
50,700318
50,736199
50,795889
50,738687
50,673198
50,695293
50,740523
50,950534
50,988745
50,766278
50,696120
50,751674
50,815934
50,711768
50,773247
50,793782
50,742055
50,749525
50,700903
50,929511
50,800637
50,678005
50,688523
50,706041
50,725811
50,765691
50,730307
50,698663
50,627643
50,712498
50,710516
50,703390
50,760359
50,788556
50,674950
50,687296
50,775117
50,683991
50,827983
50,658025
50,711053
50,689998
50,727091
50,680452
50,710904
50,767597
50,1078057
50,795071
50,679070
50,750206
50,771383
50,686327
50,773164
50,773602
50,755920
50,768309
50,697675
50,955942
50,821537
50,739422
50,698909
50,732006
50,777065
50,763569
50,680373
50,709826
50,802804
50,892038
50,690831
50,707933
50,689770
50,739711
50,726193
50,819823
50,783919
50,677488
50,721766
50,823309
50,765898
50,831487
50,695297
50,773361
50,786209
50,869959
50,812575
50,835070
50,701846
50,716040
50,700098
50,1203623
50,744852
50,711948
50,733755
50,800068
50,1047024
50,742312
50,765981
50,776723
50,774170
50,788211
50,764716
50,773855
50,801912
50,823937
50,761469
50,807953
50,757813
50,712554
50,979825
50,722427
50,753179
50,745870
50,753178
50,773857
50,887684
50,836260
50,755309
50,802031
50,752162
50,727826
50,854273
50,741826
50,1127457
50,729159
50,783199
50,754183
50,878613
50,718124
50,745384
50,823170
50,770934
50,855073
50,776281
50,807162
50,794386
50,763032
50,1015657
50,832859
50,773033
50,794960
50,797255
50,1095228
50,788239
50,794576
50,787919
50,823432
50,778620
50,779244
50,809586
50,818330
50,743604
50,839698
50,823950
50,713601
50,837904
50,1101202
50,862023
50,964747
50,792267
50,815234
50,779192
50,802110
50,729757
50,913663
50,764986
50,875323
50,810622
50,817242
50,726489
50,831670
50,930265
50,753944
50,840096
50,724025
50,779811
50,786348
50,784979
50,1043893
50,781918
50,806189
50,778249
50,776193
50,773844
50,838370
50,824124
50,840481
50,852971
50,779606
50,1007414
50,795537
50,766915
50,783250
50,799099
50,864598
50,781589
50,820972
50,764167
50,827177
50,780949
50,1125204
50,868376
50,763182
50,786561
50,845414
50,787868
50,926702
50,841698
50,737130
50,820213
50,975823
50,734551
50,802326
50,820319
50,819021
50,972253
50,808215
50,820894
50,879327
50,832301
50,887291
50,774869
50,796130
50,821515
50,853856
50,896660
50,863169
50,780514
50,832557
50,1186540
50,825782
50,876921
50,1060726
50,837619
50,1091970
50,885871
50,895077
50,884707
50,959264
50,898003
50,813800
50,907871
50,917411
50,1008237
50,827531
50,860218
50,917250
50,1029646
50,844026
50,900625
50,852412
50,866226
50,886921
50,896874
50,856128
50,906548
50,889931
50,918201
50,804790
50,866889
50,809650
50,856644
50,940124
50,814682
50,853868
50,831241
50,928184
50,872966
50,832497
50,944038
50,955713
50,1064812
50,943585
50,904868
50,904588
50,966392
50,875659
50,896204
50,879148
50,889377
50,843745
50,857382
50,850483
50,896637
50,887245
50,885979
50,892034
50,910831
50,927930
50,874585
50,906082
50,954435
50,897653
50,827585
50,913689
50,869947
50,900268
