P1,P2,Time
1,1,1541181
1,2,1798525
1,3,465116
1,4,1602263
1,5,436938
1,6,1537717
1,7,1616279
1,8,428548
1,9,301300
1,10,2427573
1,11,402994
1,12,376332
1,13,397477
1,14,438886
1,15,329000
1,16,364368
1,17,1995079
1,18,365627
1,19,394355
1,20,1731071
1,21,412291
1,22,446744
1,23,320112
1,24,349772
1,25,456195
1,26,401335
1,27,4156439
1,28,386501
1,29,421241
1,30,428300
1,40,451683
1,50,544523
1,60,342087
1,70,424621
1,80,392513
1,90,336820
1,100,402520
1,200,1611625
1,300,413267
1,400,1585736
1,500,476272
1,600,1554001
2,1,378765
2,2,1697351
2,3,219293
2,4,279451
2,5,197851
2,6,310381
2,7,263436
2,8,287869
2,9,303723
2,10,1808898
2,11,1410718
2,12,290157
2,13,277511
2,14,1478753
2,15,295090
2,16,280691
2,17,308936
2,18,297586
2,19,1635783
2,20,322692
2,21,252617
2,22,267061
2,23,204016
2,24,232007
2,25,245187
2,26,1743983
2,27,248233
2,28,251125
2,29,209916
2,30,309725
2,40,253587
2,50,239274
2,60,411015
2,70,306445
2,80,230954
2,90,251272
2,100,209186
2,200,256494
2,300,219460
2,400,246066
2,500,1385668
2,600,296991
3,1,217362
3,2,221414
3,3,211173
3,4,224743
3,5,266547
3,6,266415
3,7,232356
3,8,243502
3,9,243114
3,10,1415636
3,11,271816
3,12,246983
3,13,232737
3,14,253882
3,15,241472
3,16,255178
3,17,278410
3,18,248758
3,19,248611
3,20,256054
3,21,220219
3,22,249345
3,23,1624168
3,24,251498
3,25,268951
3,26,249536
3,27,218836
3,28,1421989
3,29,227634
3,30,243829
3,40,238730
3,50,2103706
3,60,215468
3,70,235556
3,80,282772
3,90,356418
3,100,216887
3,200,253981
3,300,1663540
3,400,216647
3,500,239883
3,600,218844
4,1,214318
4,2,194700
4,3,247139
4,4,192539
4,5,231385
4,6,321783
4,7,196964
4,8,1405043
4,9,203094
4,10,201910
4,11,280580
4,12,2989260
4,13,204309
4,14,410149
4,15,1617935
4,16,197146
4,17,224055
4,18,239181
4,19,197968
4,20,239922
4,21,200585
4,22,242538
4,23,1555889
4,24,243986
4,25,233616
4,26,257965
4,27,205327
4,28,226272
4,29,192132
4,30,241616
4,40,284583
4,50,255778
4,60,1696595
4,70,199078
4,80,284313
4,90,164292
4,100,214574
4,200,1601585
4,300,244848
4,400,3022804
4,500,165102
4,600,229797
5,1,379619
5,2,1730625
5,3,211090
5,4,242251
5,5,238005
5,6,1485030
5,7,234808
5,8,308741
5,9,3763407
5,10,235237
5,11,430748
5,12,295678
5,13,257985
5,14,229564
5,15,3685198
5,16,241932
5,17,168533
5,18,189634
5,19,237282
5,20,294091
5,21,240006
5,22,346864
5,23,170787
5,24,256108
5,25,201765
5,26,249211
5,27,212692
5,28,309214
5,29,256777
5,30,205733
5,40,1755391
5,50,329565
5,60,270268
5,70,231363
5,80,1655576
5,90,1770561
5,100,249672
5,200,310027
5,300,2744116
5,400,265216
5,500,1435275
5,600,1779966
6,1,283073
6,2,239416
6,3,313485
6,4,1373978
6,5,445492
6,6,340015
6,7,350056
6,8,414731
6,9,1588066
6,10,297756
6,11,226968
6,12,328547
6,13,333624
6,14,262915
6,15,1554183
6,16,283846
6,17,285809
6,18,268102
6,19,2096906
6,20,297097
6,21,342760
6,22,283046
6,23,1441378
6,24,3490197
6,25,249259
6,26,4257547
6,27,254891
6,28,233695
6,29,2063259
6,30,226829
6,40,238314
6,50,2433363
6,60,259163
6,70,283889
6,80,247388
6,90,579924
6,100,1678397
6,200,678821
6,300,4050204
6,400,1449743
6,500,6560586
6,600,407175
7,1,4330479
7,2,1867151
7,3,283096
7,4,220199
7,5,316654
7,6,192273
7,7,199217
7,8,264154
7,9,223783
7,10,1536406
7,11,245386
7,12,351931
7,13,341471
7,14,243910
