#(threads),time taken(in ns)
229,55617936
230,58214664
231,48937160
232,58091393
233,54522167
234,56243973
235,53724192
236,54106856
237,53055425
238,53371983
239,53494704
240,53013368
241,52708273
242,51610603
243,56072381
244,57207175
245,53913312
246,53270583
247,54940211
248,54817902
249,54331691
250,52562249
251,51833484
252,54076912
253,54683056
254,56058655
255,53883216
256,52915377
257,54614935
258,54381077
259,54884575
260,53853567
261,54603930
262,52428941
263,53670552
264,54137521
265,50497188
266,54505094
267,54256604
268,52367009
269,53366586
270,55197004
271,54144143
272,55111295
273,54230504
274,55643344
275,54570472
276,52281645
277,54221014
278,52101884
279,54321995
280,59682506
281,53069709
282,55838837
283,53834050
284,57336451
285,52588178
286,53690134
287,55214048
288,55575530
289,52587043
290,52881382
291,55872243
292,54689388
293,56741624
294,55640802
295,52337070
296,54615811
297,56533207
298,55434149
299,54708566
300,52433302
301,57732836
302,53699820
303,55202695
304,56308965
305,53846786
306,53379193
307,56288002
308,55608526
309,54653698
310,56366053
311,53200381
312,54303132
313,54997500
314,54104664
315,56887796
316,55017787
317,56131654
318,60466357
319,53375344
320,56211869
321,53408661
322,54680426
323,57530480
324,58213266
325,56325476
326,55003584
327,55345506
328,54292373
329,54087071
330,54727558
331,52729403
332,54009882
333,53872174
334,53465472
335,55934437
336,56349556
337,54376930
338,54751391
339,55877005
340,57164839
341,55222447
342,54381647
343,55406118
344,55501501
345,56015667
346,56181714
347,54310698
348,54032900
349,55038112
350,54883013
351,54508786
352,52485929
353,53165865
354,53016020
355,54126950
356,52776341
357,52585214
358,55817783
359,54051947
360,54777293
361,56879997
362,54153806
363,55699780
364,56238239
365,53385891
366,53819784
367,57278412
368,55069105
369,55768227
370,56443039
371,53857541
372,54841861
373,54700914
374,55924911
375,56294287
376,56718685
377,55819354
378,53387271
379,59421883
380,56268093
381,58733169
382,57339705
383,54651882
384,54140282
385,59608754
386,55695695
387,55825996
388,56585225
389,52612338
390,56451613
391,57637602
392,57595545
393,52106763
394,53965770
395,56251890
396,58713551
397,56770631
398,54395868
399,56802201
400,57361418
401,58178441
402,57450325
403,54896694
404,56207135
405,58048479
406,58459808
407,54925885
408,55163042
409,53697662
410,55282941
411,54706472
412,55349902
413,55516488
414,55791847
415,57168388
416,57660264
417,57132289
418,56832208
419,54694547
420,57166821
421,57746375
422,54207492
423,54802763
424,59350871
425,57112714
426,55253005
427,56347526
428,53619408
429,58968874
430,55591379
431,54678956
432,54088421
433,56566859
434,59113640
435,56592541
436,53817626
437,54996681
438,56448307
439,57736251
440,56090819
441,58536821
442,54662206
443,57310459
444,57158635
445,55178767
446,56159463
447,55659300
448,58501001
449,56978968
450,54701934
451,55509408
452,56347338
453,56902798
454,53431571
455,57667516
456,56918335
457,58388146
458,56547313
459,58372385
460,59121160
461,59130142
462,53710115
463,57152431
464,57841316
465,56469937
466,57126267
467,56798812
468,55388756
469,57118551
470,58192601
471,56949748
472,58052338
473,58487041
474,54421457
475,56583255
476,59541087
477,55769847
478,57296612
479,58170810
480,55664735
481,53940216
482,57731717
483,56813830
484,56624907
485,56902241
486,55108115
487,55060946
488,57728306
489,55890281
490,58749155
491,58639455
492,56814860
493,58588167
494,57248714
495,57410328
496,58625434
497,59302028
498,56470208
499,55411475
500,89370176
501,56964065
502,58587488
503,53200072
504,54401597
505,57843044
506,56518154
507,56080840
508,55328394
509,55744678
510,58492075
511,56238774
512,56847681
513,57410979
514,56024100
515,56550414
516,56048085
517,53733289
518,55500342
519,56887452
520,55386247
521,55283449
522,54182879
523,57952796
524,54663027
525,59234622
526,56307335
527,54586307
528,56643921
529,56810936
530,56559453
531,56542819
532,56036745
533,57626418
534,58019214
535,58597617
536,57591429
537,56983052
538,56895747
539,55989274
540,57369370
541,57042809
542,54895557
543,58144938
544,56390642
545,56598756
546,56190099
547,57335924
548,57878319
549,57532040
550,58800248
551,56321864
552,56894066
553,57311191
554,57162997
555,56946132
556,58200931
557,56443936
558,58089849
559,57979165
560,57657933
561,56582415
562,58666313
563,56391912
564,55463530
565,54515508
566,57692041
567,55626758
568,56793232
569,57503023
570,59650088
571,55743581
572,55934240
573,56818103
574,54962643
575,56722908
576,56726126
577,57535751
578,56216786
579,56429696
580,56194195
581,56845145
582,55975329
583,57034412
584,57334102
585,61011923
586,61415474
587,57806944
588,55778926
589,55470561
590,56671882
591,56505660
592,60173419
593,58706065
594,58769705
595,56893048
596,57835422
597,56444104
598,56968652
599,60475781
600,55649235
601,57509889
602,57901618
603,57824857
604,55462072
605,58388999
606,58649762
607,57655470
608,60372920
609,59263866
610,59270465
611,61187795
612,56108998
613,60556426
614,57188943
615,61253659
616,57547666
617,59381948
618,58645667
619,59703259
620,59125777
621,59537754
622,56984011
623,56502778
624,59391449
625,57540534
626,56921874
627,61096712
628,59854303
629,59991325
630,58588484
631,60795585
632,57119500
633,60583543
634,62691241
635,59672112
636,61247620
637,59045081
638,58434837
639,59259248
640,55132520
641,60741902
642,60281286
643,60820882
644,57866606
645,58884590
646,60064483
647,59546231
648,59650751
649,62742302
650,57601680
651,58964037
652,58496673
653,58457600
654,58902098
655,60488949
656,60581251
657,58946692
658,60474652
659,58716788
660,59567510
661,58721807
662,58602677
663,57688788
664,60702138
665,60253673
666,59702228
667,55830403
668,56385345
669,59656503
670,55504462
671,55026913
672,59029385
673,56083543
674,59616431
675,57610800
676,56903667
677,59040490
678,58510532
679,55362667
680,54457609
681,55169651
682,56797561
683,56746562
684,56114416
685,57645194
686,59699481
687,57799909
688,57225186
689,56611807
690,56086104
691,57167079
692,57981153
693,57135259
694,58366320
695,57806792
696,56619843
697,56575138
698,58337996
699,58904581
700,58292316
701,57191858
702,57939704
703,58760059
704,58377921
705,56816217
706,57275655
707,57848701
708,58437017
709,59277569
710,57447158
711,56556863
712,57390119
713,56983164
714,57116488
715,56926326
716,58918377
717,57253594
718,61567676
719,58127133
720,59311358
721,58702143
722,58439518
723,58528603
724,59051906
725,58117894
726,57375263
727,57339997
728,56843844
729,58058176
730,59258740
731,56301495
732,57602389
733,58210608
734,59621373
735,57755235
736,59620274
737,57468469
738,58426528
739,56614752
740,59278317
741,58725192
742,57411325
743,59574158
744,58823291
745,57212755
746,57451775
747,59743454
748,58129620
749,57639093
750,81069365
751,57752806
752,57066118
753,55869747
754,59587928
755,58920204
756,55799899
757,57037812
758,59799404
759,57980556
760,59070986
761,57922216
762,57469048
763,56144498
764,59832180
765,56991837
766,55913302
767,58247763
768,59321423
769,58147859
770,60124146
771,59923565
772,58116003
773,61649830
774,60017314
775,58370281
776,56917504
777,58366414
778,57755479
779,59970621
780,60638216
781,62553220
782,58738073
783,58455581
784,62202205
785,59339382
786,60627677
787,58961348
788,61600577
789,58701681
790,59072747
791,57752679
792,57427557
793,59762792
794,58483286
795,58946470
796,60050336
797,59073538
798,60733083
799,60379304
800,59082729
801,61706974
802,57841502
803,56583248
804,57327478
805,60023116
806,62422857
807,59921465
808,57543425
809,60227196
810,60142345
811,59766156
812,59863754
813,57685905
814,60134149
815,60318773
816,59732604
817,60131290
818,60427874
819,60259896
820,58928757
821,57945948
822,59387020
823,60811179
824,63840955
825,59417912
826,60592997
827,59257492
828,58940523
829,58433639
830,60339134
831,59262596
832,59535902
833,66119886
834,59011552
835,60323654
836,61538972
837,58686712
838,58830949
839,59691087
840,62924475
841,58815238
842,60815609
843,58186662
844,59768458
845,58576753
846,61024898
847,58869849
848,62398806
849,61233188
850,62153593
851,59119140
852,61062166
853,59332180
854,63218309
855,58983468
856,58314748
857,61406228
858,59235798
859,58812981
860,60601285
861,60612067
862,60320101
863,59138191
864,58977670
865,61093750
866,61912222
867,60028621
868,58981896
869,61690678
870,61542622
871,60115393
872,62206170
873,90035734
874,59781264
875,58852092
876,59612327
877,59883614
878,61224903
879,61005981
880,60507651
881,61911128
882,59983593
883,59302427
884,59823146
885,60390694
886,60069624
887,62331656
888,58797416
889,62998503
890,60282110
891,60903884
892,59855689
893,62857636
894,61257990
895,58933112
896,58694601
897,61097615
898,60361939
899,61150588
900,58210670
901,60019923
902,60784947
903,59703033
904,61749113
905,61674033
906,61510072
907,59225370
908,60858995
909,60399887
910,63510114
911,61468852
912,62537465
913,62403085
914,61568908
915,61980741
916,61639287
917,60665142
918,61690071
919,63033086
920,59912551
921,62088556
922,61183465
923,62813352
924,61035254
925,60146648
926,61974162
927,60868462
928,60256969
929,61208127
930,64166056
931,62462998
932,60548268
933,63645938
934,59697197
935,65776811
936,64299106
937,60809374
938,62132174
939,62580011
940,63305055
941,59891487
942,62080689
943,64251617
944,61932924
945,61545703
946,63613244
947,62136470
948,62999549
949,63313034
950,63625497
951,63509026
952,60843474
953,62488202
954,63024387
955,63047280
956,61681663
957,61953776
958,60778371
959,64752223
960,61789700
961,61145699
962,61304782
963,61813047
964,62401342
965,64703237
966,60461963
967,63029531
968,63194069
969,64995107
970,61228043
971,62910716
972,62989102
973,62069014
974,63220186
975,60687694
976,63584781
977,62390937
978,61368030
979,62499443
980,64151467
981,60717504
982,62218251
983,61716648
984,63342663
985,62425218
986,60581083
987,63784872
988,62116309
989,63640351
990,62297229
991,62884147
992,63406645
993,64224004
994,62384317
995,61840898
996,65373581
997,65183742
998,62218202
999,61546466
1000,58007868
1001,55721833
1002,58016667
1003,56892307
1004,56191486
1005,57093097
1006,56527085
1007,55974353
1008,56307435
1009,55597618
1010,55512721
1011,57250084
1012,57745888
1013,56536346
1014,56109712
1015,56396789
1016,58448275
1017,55537676
1018,55339518
1019,56594314
1020,56163434
1021,56940563
1022,57086865
1023,57812555
1024,56120738
1025,57454277
1026,58707909
1027,56941740
1028,57668655
1029,56670339
1030,55914089
1031,57872133
1032,55765129
1033,60961001
1034,55648753
1035,56410751
1036,58459386
1037,57680195
1038,56000731
1039,55326296
1040,56473067
1041,58162225
1042,56506843
1043,57023543
1044,55197906
1045,57044548
1046,59631462
1047,58676606
1048,56502429
1049,60740272
1050,57162603
1051,55806507
1052,57202989
1053,58418086
1054,58637902
1055,56828604
1056,57681617
1057,56965496
1058,58763449
1059,57375384
1060,58261941
1061,56872317
1062,57864385
1063,58039857
1064,57634300
1065,59707357
1066,56694901
1067,58882122
1068,58155224
1069,59216239
1070,57164320
1071,56990231
1072,57642954
1073,56197982
1074,56274837
1075,58259646
1076,58373367
1077,56830111
1078,59038021
1079,57149076
1080,55816324
1081,58150676
1082,57098063
1083,56613260
1084,56967645
1085,59572931
1086,59718825
1087,57617364
1088,57138142
1089,58264502
1090,57585694
1091,60023210
1092,60203311
1093,56609749
1094,58311937
1095,55977702
1096,58561601
1097,56908750
1098,59883171
1099,59185405
1100,59088076
1101,59536956
1102,58136317
1103,58796301
1104,57746737
1105,58701878
1106,58634969
1107,58930319
1108,58803329
1109,59577383
1110,59473865
1111,56183478
1112,58240988
1113,57267900
1114,58951961
1115,60230325
1116,58474388
1117,59477747
1118,58941044
1119,58044377
1120,59147861
1121,58429281
1122,56571012
1123,59502740
1124,59179240
1125,57724705
1126,59833771
1127,60566094
1128,58580996
1129,62387980
1130,58703172
1131,59033976
1132,57064399
1133,58021417
1134,58213985
1135,59368294
1136,59272604
1137,58309506
1138,57894978
1139,59226103
1140,60811646
1141,58011636
1142,59941608
1143,60819908
1144,57983666
1145,59631228
1146,61597308
1147,58386217
1148,58626609
1149,60089290
1150,59038398
1151,61379757
1152,58789133
1153,59765507
1154,59235907
1155,57773838
1156,59765658
1157,59945337
1158,59470507
1159,60792593
1160,58915969
1161,60400040
1162,60303585
1163,58913205
1164,56041905
1165,60172505
1166,58332039
1167,60067157
1168,59555058
1169,62326532
1170,61029219
1171,58920103
1172,60454168
1173,61901336
1174,60077929
1175,57853227
1176,58678384
1177,58538487
1178,58919926
1179,59677546
1180,58445833
1181,57908495
1182,60607192
1183,60078209
1184,60292479
1185,62343136
1186,60736890
1187,60540385
1188,59025734
1189,59167530
1190,59520151
1191,62043514
1192,60807945
1193,60937032
1194,60390967
1195,62206983
1196,62782611
1197,62120904
1198,59668999
1199,61302121
1200,62067692
1201,59505475
1202,61876267
1203,60768984
1204,60835440
1205,60099530
1206,60204747
1207,61132030
1208,59617332
1209,58709199
1210,59183222
1211,61347327
1212,61050742
1213,59618764
1214,58980326
1215,59223495
1216,61095135
1217,60226177
1218,59650298
1219,60948624
1220,61436991
1221,59974470
1222,59567169
1223,61566413
1224,60464868
1225,59459266
1226,60672892
1227,62345055
1228,61217885
1229,60012041
1230,59330448
1231,60053681
1232,59560891
1233,60925364
1234,60846981
1235,60697506
1236,60566299
1237,60843464
1238,60523652
1239,61153713
1240,60488724
1241,61015398
1242,61126822
1243,61064247
1244,60134030
1245,59344344
1246,62894054
1247,61240184
1248,64212754
1249,59675848
1250,60756395
1251,61632558
1252,57748293
1253,59941736
1254,61943306
1255,62361446
1256,59633220
1257,62156396
1258,59899148
1259,60870667
1260,60524169
1261,59717210
1262,61547507
1263,60584064
1264,64152965
1265,60740820
1266,61213859
1267,59381449
1268,63017414
1269,61566508
1270,59808874
1271,59208224
1272,60645967
1273,60209085
1274,61300982
1275,59635897
1276,60576970
1277,62017183
1278,62766672
1279,62027953
1280,61808600
1281,60488170
1282,62366999
1283,61214314
1284,62687713
1285,61776504
1286,62090263
1287,63909430
1288,60715062
1289,60428087
1290,62675814
1291,60880899
1292,61007958
1293,61603789
1294,61639014
1295,64507883
1296,61972811
1297,61474773
1298,61999033
1299,61815281
1300,64462543
1301,61608648
1302,62061725
1303,61249590
1304,62171821
1305,63141488
1306,59876302
1307,62986207
1308,62291175
1309,61777332
1310,62282554
1311,60761568
1312,60774462
1313,62574536
1314,62411703
1315,64535455
1316,62427589
1317,61284546
1318,61828452
1319,63103058
1320,64406727
1321,61925937
1322,61755991
1323,64932254
1324,61101400
1325,61543372
1326,63431904
1327,62158670
1328,61927622
1329,62635353
1330,61694235
1331,63314676
1332,61630215
1333,60782091
1334,64238287
1335,66068018
1336,64976840
1337,63110393
1338,62125941
1339,61814540
1340,63382830
1341,64408052
1342,61353471
1343,60920688
1344,62697818
1345,63559347
1346,62313620
1347,62142950
1348,61176042
1349,64633096
1350,63631349
1351,63467805
1352,62039498
1353,62059657
1354,63222444
1355,65186389
1356,63158757
1357,64462128
1358,63500631
1359,62730658
1360,62119634
1361,65517863
1362,63992577
1363,61984891
1364,61351149
1365,61486271
1366,62910749
1367,63660173
1368,62896060
1369,62400308
1370,62201024
1371,65363043
1372,64027562
1373,67287220
1374,65309432
1375,66047737
1376,62831153
1377,62460293
1378,64366973
1379,63850849
1380,64212389
1381,63441187
1382,65911985
1383,64155607
1384,61874655
1385,63208710
1386,64534651
1387,63214531
1388,66943391
1389,63249572
1390,63866342
1391,63092629
1392,64885586
1393,62751059
1394,65580366
1395,63793917
1396,63904024
1397,65135788
1398,62919497
1399,62772925
1400,67048882
1401,66395259
1402,64899924
1403,64762298
1404,63861372
1405,62216683
1406,66444060
1407,62959391
1408,66028127
1409,64609509
1410,63420481
1411,65529023
1412,65594088
1413,64182373
1414,61682493
1415,62470909
1416,65656155
1417,64009394
1418,63608907
1419,65203719
1420,64863232
1421,63478676
1422,64716637
1423,64570953
1424,65284331
1425,65763378
1426,63933486
1427,65917584
1428,66289660
1429,63629644
1430,64049635
1431,64632240
1432,67035255
1433,65761451
1434,66691314
1435,66776109
1436,65001447
1437,66409544
1438,63977685
1439,66014436
1440,62378499
1441,63517865
1442,63080735
1443,66513348
1444,64565769
1445,63539640
1446,65520602
1447,64929081
1448,64051414
1449,64201508
1450,63198375
1451,65340064
1452,65266187
1453,64878440
1454,67898605
1455,66835532
1456,62898175
1457,65429665
1458,66807676
1459,64626376
1460,63597867
1461,65400795
1462,65105634
1463,64357344
1464,64214452
1465,66205360
1466,64890902
1467,65124862
1468,64458477
1469,63882105
1470,65630041
1471,65036228
1472,64271946
1473,64513111
1474,65226869
1475,67605639
1476,63500252
1477,65350870
1478,64397160
1479,65222230
1480,64057050
1481,66293045
1482,64167990
1483,66647573
1484,66097514
1485,66792373
1486,65397634
1487,64945566
1488,67054702
1489,63118170
1490,64321813
1491,66172109
1492,66036334
1493,64897730
1494,65479037
1495,66319190
1496,64200678
1497,67073998
1498,65142223
1499,67908493
1500,65873918
1501,65442273
1502,64794653
1503,66219521
1504,64659664
1505,65168071
1506,66232976
1507,66013320
1508,65158003
1509,66357685
1510,67388768
1511,68007294
1512,66462389
1513,67352177
1514,66462360
1515,66971605
1516,66561232
1517,65339702
1518,67089862
1519,65152520
1520,64413693
1521,64945175
1522,65842785
1523,67232996
1524,67167394
1525,67109192
1526,66227210
1527,66468653
1528,65967956
1529,66472424
1530,67461168
1531,66161645
1532,66502819
1533,68947033
1534,66871305
1535,67706054
1536,66528936
1537,65503268
1538,66291459
1539,66512514
1540,65645050
1541,67974902
1542,66054806
1543,66008751
1544,68817558
1545,66100976
1546,65046474
1547,65615869
1548,66878965
1549,66932122
1550,66213952
1551,64115404
1552,67385015
1553,66617556
1554,67725023
1555,67360875
1556,63380878
1557,65730731
1558,66923656
1559,65085936
1560,68229168
1561,68984966
1562,65839464
1563,64967647
1564,67313065
1565,66839724
1566,66803682
1567,66506878
1568,67254473
1569,68237197
1570,66674157
1571,67691079
1572,65797770
1573,68234465
1574,68979361
1575,69214370
1576,67422756
1577,65648035
1578,69193566
1579,65952664
1580,67056738
1581,67631562
1582,66568532
1583,67786209
1584,67002293
1585,70700847
1586,69104873
1587,67149425
1588,68474374
1589,67395303
1590,72719120
1591,69773232
1592,69910899
1593,67710038
1594,67817947
1595,66247305
1596,70449309
1597,67824180
1598,67578110
1599,67635679
1600,65281385
1601,69807455
1602,68688746
1603,66556086
1604,69938801
1605,68938557
1606,67966482
1607,67263371
1608,68253718
1609,66960558
1610,73218765
1611,67921595
1612,71626542
1613,67354964
1614,70481614
1615,68375660
1616,67619546
1617,67918829
1618,66457996
1619,69777134
1620,69664149
1621,67380583
1622,67865138
1623,68795625
1624,68634116
1625,69543972
1626,68069325
1627,68021987
1628,69248799
1629,69639316
1630,67061148
1631,67979714
1632,67019079
1633,68565891
1634,72055471
1635,69227120
1636,68384611
1637,66090160
1638,67847906
1639,70409989
1640,67783483
1641,68596766
1642,68178828
1643,70981875
1644,68213856
1645,67112069
1646,67070140
1647,68230200
1648,68782492
1649,67913286
1650,71490566
1651,68188758
1652,68684549
1653,69114672
1654,69697512
1655,68976053
1656,70476110
1657,69125240
1658,68474226
1659,67850582
1660,69675832
1661,68470206
1662,70402545
1663,69534915
1664,69603177
1665,68933414
1666,69137997
1667,67680480
1668,71052760
1669,70156499
1670,70774603
1671,69163682
1672,67929766
1673,69927214
1674,67860121
1675,70912198
1676,67612819
1677,68708500
1678,68705122
1679,69921493
1680,69316305
1681,71862984
1682,71251770
1683,70397685
1684,67907964
1685,71225623
1686,72463137
1687,71240529
1688,68759707
1689,70552479
1690,69359952
1691,70404497
1692,68529271
1693,69360844
1694,70282690
1695,69678243
1696,68430836
1697,70018584
1698,69024246
1699,70285775
1700,68442898
1701,70657534
1702,70767134
1703,70349146
1704,69771383
1705,70697181
1706,70759834
1707,69888203
1708,69359741
1709,68503087
1710,69321167
1711,69250513
1712,69371383
1713,69022843
1714,70701411
1715,72883339
1716,70529656
1717,71275785
1718,70158172
1719,70125265
1720,71312641
1721,70270420
1722,68426507
1723,69138622
1724,69479362
1725,70385046
1726,70085020
1727,70341405
1728,70450484
1729,70373554
1730,70565569
1731,70392166
1732,70295559
1733,70310096
1734,72960437
1735,72352845
1736,70438651
1737,71403788
1738,71640159
1739,71925474
1740,70662026
1741,71476644
1742,68176267
1743,73821755
1744,70331733
1745,70404753
1746,71122256
1747,73027985
1748,70323874
1749,72520812
1750,72702046
1751,70682905
1752,70714324
1753,71622060
1754,73045758
1755,72212110
1756,71049585
1757,69177199
1758,73122268
1759,71716067
1760,72445371
1761,68673599
1762,72764079
1763,70399636
1764,70637347
1765,71344585
1766,70836152
1767,70607201
1768,69427333
1769,70235993
1770,72630711
1771,71593142
1772,70947159
1773,73426833
1774,70199777
1775,71174960
1776,73867826
1777,72299345
1778,70328783
1779,70246850
1780,71687276
1781,71165415
1782,73474623
1783,71325430
1784,70348578
1785,70683943
1786,70602777
1787,70953122
1788,70350218
1789,69220643
1790,73082447
1791,73252009
1792,72128577
1793,72733972
1794,70421006
1795,73114822
1796,71439506
1797,91968618
1798,71969762
1799,70781290
1800,71507442
1801,72079358
1802,71945061
1803,69818187
1804,72058275
1805,71225224
1806,70887067
1807,72660703
1808,72864057
1809,72067964
1810,73276165
1811,72036566
1812,73649883
1813,73326731
1814,72200533
1815,71710646
1816,71576322
1817,71353667
1818,71070313
1819,71607859
1820,74248075
1821,71943897
1822,70944802
1823,73034688
1824,72841049
1825,71807642
1826,72859125
1827,72413875
1828,72500387
1829,71408087
1830,72274977
1831,75028594
1832,71821428
1833,73352612
1834,73010591
1835,73617950
1836,72827785
1837,70689228
1838,73991083
1839,72520317
1840,71089401
1841,72312601
1842,74679921
1843,72900539
1844,72144113
1845,73522872
1846,70867666
1847,73628631
1848,71526338
1849,73124541
1850,73851878
1851,73019482
1852,72307914
1853,74307361
1854,71432829
1855,75769344
1856,71832939
1857,71607337
1858,75104891
1859,73246555
1860,72981535
1861,73911500
1862,74937453
1863,74957294
1864,72034328
1865,73193686
1866,73466078
1867,74144694
1868,76961849
1869,72132783
1870,71363671
1871,74932679
1872,72321285
1873,72824514
1874,72714927
1875,72996153
1876,74223186
1877,72358333
1878,72645951
1879,73536767
1880,73751080
1881,73181772
1882,74402126
1883,72609794
1884,73080482
1885,71921549
1886,73058939
1887,72334763
1888,72615876
1889,74199523
1890,76198798
1891,74058677
1892,73059679
1893,77141563
1894,75219143
1895,72291207
1896,74844757
1897,75144273
1898,74229948
1899,72824488
1900,73395172
1901,73195739
1902,73623560
1903,75359143
1904,75859783
1905,71548578
1906,73911957
1907,75109910
1908,72875135
1909,72618232
1910,72418478
1911,75166862
1912,73132920
1913,74559474
1914,74129033
1915,73763802
1916,72049898
1917,72860088
1918,73270280
1919,72971887
1920,75002123
1921,73222943
1922,74327661
1923,73566551
1924,75947952
1925,73425176
1926,73562634
1927,74593476
1928,74538099
1929,102446002
1930,73713376
1931,73433577
1932,74669418
1933,72579772
1934,73444007
1935,75328289
1936,73101223
1937,73848259
1938,75406209
1939,72836296
1940,73912740
1941,75273472
1942,72225096
1943,73625285
1944,73558676
1945,74914082
1946,73726272
1947,75747735
1948,76073555
1949,74774304
1950,74341485
1951,73944590
1952,74355810
1953,74992581
1954,73704502
1955,75351804
1956,73420572
1957,74655082
1958,76466158
1959,74807507
1960,74457901
1961,74811692
1962,73810461
1963,74376467
1964,77074000
1965,74724554
1966,71218929
1967,74684428
1968,75413706
1969,75955437
1970,74620934
1971,74889057
1972,78192408
1973,75507485
1974,73795628
1975,76219619
1976,74391324
1977,75425986
1978,74859755
1979,75963984
1980,74644817
1981,75850449
1982,74781206
1983,75266045
1984,76687249
1985,74085670
1986,75216804
1987,74872436
1988,74453169
1989,78690857
1990,74016004
1991,75925668
1992,76720750
1993,74358187
1994,75534324
1995,76820017
1996,74518271
1997,75913333
1998,76731921
1999,68191245
2000,62101476
