#(threads),time taken(in ns)
261,56890714
262,54461834
263,56542351
264,53306605
265,53947224
266,54931343
267,53525821
268,57126588
269,54311572
270,54959160
271,49725116
272,56253247
273,54408335
274,53456946
275,55631534
276,54418539
277,55330859
278,57089039
279,55542185
280,52516031
281,58960530
282,55940979
283,54050552
284,54097399
285,52566238
286,53365165
287,54551541
288,54951969
289,54357391
290,54793518
291,57542789
292,54939840
293,54940474
294,54294297
295,60888292
296,58464817
297,55100777
298,56058824
299,55392158
300,54996885
301,53570337
302,55527683
303,55658624
304,56999927
305,55718504
306,52937984
307,54531579
308,54309372
309,52322853
310,56821635
311,56938585
312,56019936
313,56972629
314,53267549
315,52833584
316,53672269
317,53876667
318,56156459
319,58288825
320,56715255
321,56314014
322,54195369
323,56183842
324,54814914
325,59428905
326,55660720
327,55097474
328,50638320
329,55999787
330,52894504
331,53030154
332,54077535
333,53453241
334,57178557
335,55348479
336,57686859
337,55738132
338,54365540
339,55682401
340,51781843
341,52855375
342,52824611
343,54306268
344,55358969
345,58072162
346,55426186
347,51804105
348,52853906
349,53458796
350,54729567
351,56249056
352,61475107
353,58949394
354,55005997
355,56356253
356,53894000
357,55940676
358,56777276
359,54723157
360,56503064
361,56337365
362,56270229
363,57101689
364,55411143
365,54107396
366,57390211
367,56281082
368,55813577
369,59357071
370,57769178
371,57981424
372,57035616
373,56668656
374,51140326
375,55070337
376,57877447
377,55690722
378,57724776
379,59197702
380,53544934
381,56264708
382,53997294
383,54798648
384,55543853
385,55617261
386,55524053
387,55572316
388,55631802
389,53336562
390,56255813
391,57553737
392,54088557
393,54472899
394,56091230
395,57735072
396,56380491
397,57051927
398,60620421
399,55844374
400,55383037
401,55680266
402,55296026
403,56875615
404,56327377
405,53536357
406,52842444
407,58673493
408,56857740
409,56139592
410,57084689
411,57873830
412,57453411
413,54162457
414,59612000
415,55367344
416,55022156
417,55708643
418,55302779
419,57425868
420,56170305
421,54807258
422,54470347
423,55525600
424,59098943
425,55860378
426,54668310
427,58096693
428,56517360
429,56519079
430,60219984
431,55805286
432,56298238
433,56056111
434,54915571
435,55369808
436,55035334
437,55025930
438,57156213
439,57816859
440,55192663
441,54387098
442,54203386
443,54481000
444,55391223
445,57897207
446,54548400
447,55414377
448,55900596
449,56664521
450,54644388
451,54112612
452,58656888
453,55570524
454,53993625
455,53345014
456,56747152
457,53759888
458,55758799
459,56312131
460,56252739
461,57647420
462,56708265
463,57028917
464,57285707
465,87654490
466,55450221
467,52291375
468,57042325
469,55094359
470,56207268
471,56103107
472,55946966
473,56559650
474,53079582
475,54705030
476,57311459
477,56356271
478,55925798
479,54030962
480,54744662
481,55748895
482,58527805
483,55251899
484,54649156
485,57394516
486,57191909
487,55764860
488,57016980
489,54645106
490,56190038
491,58802024
492,56551868
493,54307827
494,58239276
495,57034832
496,55871424
497,57426774
498,56782201
499,57269016
500,55557887
501,54298241
502,55296128
503,55005944
504,53533760
505,55300500
506,54114687
507,57490740
508,55339518
509,57636581
510,56451648
511,54704166
512,55285597
513,56519077
514,55785599
515,56486039
516,57037919
517,55919239
518,59913741
519,55382955
520,56181108
521,56305624
522,59386048
523,56680630
524,55309918
525,56985582
526,58154653
527,58002289
528,55730379
529,55529501
530,59343196
531,57497470
532,55887006
533,57348059
534,57132947
535,57734156
536,55848462
537,55251944
538,55824689
539,57180690
540,55335994
541,56915085
542,57087123
543,58608951
544,59718160
545,57283238
546,58893824
547,56211993
548,57248321
549,56248964
550,57843167
551,56078024
552,58122125
553,57400200
554,54843856
555,54025916
556,59861732
557,55622033
558,58312708
559,54739917
560,56233876
561,57711930
562,55839456
563,55164713
564,56092715
565,54983193
566,57849546
567,56546090
568,55782290
569,56501031
570,57674562
571,55496182
572,57512257
573,55910753
574,55585265
575,58513614
576,58811628
577,58013677
578,57631063
579,56746307
580,61086025
581,57022833
582,60743521
583,55679421
584,56506571
585,56311512
586,56031789
587,56657245
588,58210753
589,56636694
590,58741763
591,54849176
592,56275350
593,56895700
594,57613213
595,57143513
596,57530070
597,61441140
598,58721820
599,55861034
600,54632429
601,58234555
602,58414086
603,58697938
604,57683331
605,57485137
606,57429560
607,62179943
608,56646388
609,57486224
610,57686052
611,57131498
612,59815674
613,56567689
614,59136100
615,60118765
616,57477802
617,58734829
618,56304122
619,57726007
620,61598425
621,57680442
622,56383055
623,61099873
624,60229059
625,59426493
626,56502322
627,57072603
628,57224341
629,59697463
630,57134765
631,58982079
632,57597016
633,60457259
634,57495654
635,58499839
636,57804591
637,59827765
638,62506784
639,58910557
640,56034591
641,58120090
642,59213654
643,58061616
644,59186434
645,58817107
646,57982281
647,60022502
648,57433272
649,58051897
650,57727845
651,56881986
652,57322365
653,57633933
654,61351254
655,58720527
656,58322615
657,57773948
658,58053192
659,60924829
660,60324332
661,59567470
662,59997058
663,59354371
664,58065719
665,60130916
666,60244094
667,58716380
668,57882107
669,58578025
670,56083354
671,57307144
672,55565156
673,57687371
674,56685986
675,56285950
676,57713658
677,60437156
678,57032162
679,53759506
680,56324246
681,57250225
682,55105285
683,55870518
684,55724702
685,60460600
686,54266898
687,59605925
688,56334699
689,58707768
690,56194240
691,56601092
692,55297809
693,57366961
694,55396113
695,57529576
696,56339951
697,56210798
698,54747495
699,56369440
700,56459213
701,55840588
702,56399157
703,57259566
704,56305783
705,58603040
706,57722273
707,56614962
708,56902491
709,58882449
710,59428695
711,57623309
712,58662395
713,59490256
714,56801038
715,56668669
716,58300515
717,57446967
718,56899467
719,56240095
720,58712949
721,58568818
722,56889982
723,58059379
724,58204443
725,57783284
726,57735242
727,58473559
728,60171375
729,57246253
730,57931722
731,58777865
732,56619893
733,56253280
734,56165857
735,56295918
736,56596467
737,56897617
738,56002924
739,58377356
740,57283404
741,57397310
742,56741047
743,58506492
744,57146573
745,56905937
746,62175978
747,58476187
748,61534979
749,56695438
750,57946279
751,56098661
752,59956206
753,58156233
754,56565667
755,56798205
756,59430706
757,57648190
758,59805837
759,57999541
760,58361519
761,58784181
762,57774134
763,58444690
764,56200130
765,59442326
766,57797494
767,57262635
768,56118916
769,55469315
770,59439287
771,57494252
772,60859192
773,58718286
774,57618601
775,59964121
776,56943414
777,60709374
778,59264682
779,57680079
780,60927744
781,57742897
782,58158918
783,60239887
784,57891454
785,59879396
786,57758740
787,59222977
788,55498263
789,60215435
790,58721927
791,60776875
792,60564249
793,60361320
794,57235138
795,58476664
796,61205963
797,58828864
798,59151994
799,57203136
800,58455387
801,61128681
802,59578224
803,60422720
804,58920082
805,57938271
806,60438922
807,58137458
808,60725840
809,57669369
810,58613521
811,59287453
812,58174944
813,58809095
814,58071941
815,60906301
816,58785492
817,59782693
818,59604240
819,58489192
820,58334654
821,60010913
822,58443261
823,58141661
824,57831028
825,58513477
826,58969471
827,59713405
828,57621776
829,60148234
830,60016390
831,58304175
832,60143381
833,58748530
834,58633799
835,59135452
836,59164695
837,61946121
838,59190013
839,59917107
840,60786489
841,58274758
842,57816208
843,58857740
844,58497340
845,59813915
846,57563160
847,61065566
848,58691035
849,60072173
850,59838179
851,61502006
852,64049271
853,59795661
854,60039112
855,60172276
856,58333134
857,60030186
858,58839576
859,58142366
860,60950897
861,58298418
862,57431845
863,60475399
864,60747955
865,57832884
866,59332710
867,61051575
868,63801351
869,59245843
870,62916529
871,58903293
872,59069108
873,58742240
874,59164501
875,62864452
876,58978044
877,59658603
878,61289180
879,59480534
880,59177188
881,59988193
882,61646749
883,61643371
884,59720907
885,60724365
886,61547608
887,58335552
888,59890760
889,60614531
890,60948250
891,62558976
892,62165502
893,62531315
894,61664929
895,58789575
896,60807948
897,61123483
898,59692684
899,59371246
900,61813066
901,61407999
902,62816022
903,60730675
904,64369561
905,60596963
906,59079774
907,60408409
908,60026610
909,62152366
910,59529756
911,64490654
912,63545720
913,63090796
914,59670610
915,60217051
916,59241047
917,62248991
918,61014496
919,62524944
920,58848139
921,61288297
922,60562134
923,63809640
924,62295231
925,60396970
926,65286153
927,61356735
928,59753679
929,59323835
930,59060110
931,61393970
932,62086982
933,60833491
934,64593626
935,61069929
936,61721644
937,62714399
938,60854763
939,63211997
940,63541165
941,60606755
942,62046953
943,59853010
944,62544511
945,60465526
946,63456340
947,62467180
948,59495139
949,63314050
950,60627625
951,62790588
952,59797022
953,62250763
954,60761765
955,63245792
956,61375314
957,61644129
958,62402236
959,61633420
960,62800750
961,63236231
962,62090702
963,63134000
964,62335821
965,62637496
966,63268036
967,63116709
968,61038246
969,63180739
970,61930430
971,63329958
972,62772520
973,63865609
974,94537499
975,60891991
976,62538866
977,62346560
978,60698387
979,63240171
980,61156717
981,64412258
982,62400384
983,62172426
984,61406797
985,62886626
986,61520318
987,63984784
988,64708080
989,61501407
990,61268835
991,61268085
992,63098759
993,63830920
994,63952077
995,62423345
996,65854381
997,64073891
998,62729991
999,59136109
1000,58270526
1001,58017091
1002,56788057
1003,54723860
1004,55264978
1005,56705458
1006,53826684
1007,57282015
1008,54721036
1009,55216890
1010,54843932
1011,56843185
1012,56852048
1013,56141915
1014,56568238
1015,55229991
1016,56219613
1017,55907036
1018,55003052
1019,56970850
1020,57437218
1021,58181952
1022,58302451
1023,56285557
1024,55853781
1025,57951353
1026,56940457
1027,55175070
1028,56532381
1029,54147016
1030,57140527
1031,58529475
1032,55815304
1033,55754318
1034,57833676
1035,56557771
1036,59097580
1037,55120824
1038,55159704
1039,57615751
1040,56477449
1041,56788902
1042,55336307
1043,56364858
1044,57513713
1045,59460267
1046,55574167
1047,58740184
1048,57508015
1049,57287606
1050,56845055
1051,57506105
1052,58211827
1053,57901885
1054,57669256
1055,56167840
1056,57151271
1057,57326723
1058,56747050
1059,57233665
1060,55481675
1061,56024034
1062,57750557
1063,57557712
1064,60391197
1065,58225766
1066,56871835
1067,58473235
1068,58419191
1069,58383340
1070,59271396
1071,56261057
1072,56572790
1073,56686152
1074,58346986
1075,56625511
1076,57953615
1077,58894675
1078,57371842
1079,56972914
1080,57196716
1081,57451913
1082,55818693
1083,58965242
1084,58590927
1085,57211315
1086,56944494
1087,57295436
1088,57691954
1089,58587601
1090,58196117
1091,58420916
1092,57524269
1093,58953270
1094,59661510
1095,60455039
1096,57566263
1097,58087869
1098,56463170
1099,57222671
1100,58556134
1101,58247613
1102,57757804
1103,57544141
1104,58779704
1105,57025759
1106,57969398
1107,58466879
1108,56811178
1109,55802973
1110,58480233
1111,57648978
1112,58306581
1113,57528910
1114,56779083
1115,57401312
1116,57663450
1117,57625048
1118,57961853
1119,57758377
1120,58137277
1121,58217031
1122,58883932
1123,59874532
1124,60180951
1125,58631134
1126,57659629
1127,58004172
1128,59091299
1129,58219908
1130,58771821
1131,60313416
1132,57372208
1133,58377698
1134,58324523
1135,59157595
1136,59196092
1137,62808372
1138,56730020
1139,59651055
1140,60024746
1141,62199212
1142,59976176
1143,61254681
1144,57880784
1145,59983282
1146,59833998
1147,59918267
1148,58655108
1149,58895661
1150,58990283
1151,60047720
1152,58361836
1153,58969471
1154,60650067
1155,56945900
1156,61329332
1157,58879545
1158,57580212
1159,59713083
1160,58316505
1161,61299425
1162,59502123
1163,61611917
1164,60003427
1165,57640456
1166,57869260
1167,59506403
1168,60146527
1169,59440313
1170,59755126
1171,58616152
1172,59953062
1173,58280952
1174,58981597
1175,59487633
1176,62241902
1177,59448166
1178,58360114
1179,60739719
1180,58831170
1181,60849145
1182,59757230
1183,58130631
1184,61354951
1185,58365066
1186,59626937
1187,57444839
1188,60673729
1189,58339994
1190,60203602
1191,59107549
1192,61141137
1193,59705729
1194,60114829
1195,58460795
1196,59531154
1197,59409314
1198,60865355
1199,59696327
1200,58867811
1201,61072475
1202,59678158
1203,59158231
1204,59213471
1205,59563851
1206,58969856
1207,59806409
1208,60098700
1209,59434408
1210,60050592
1211,62096922
1212,58581122
1213,59402350
1214,63365136
1215,61995124
1216,61509953
1217,58212982
1218,59260088
1219,59276392
1220,62943170
1221,60566003
1222,59630119
1223,61122294
1224,60985226
1225,61359145
1226,62935715
1227,62188686
1228,59685911
1229,60182685
1230,61809805
1231,59426313
1232,60525614
1233,60117215
1234,60402533
1235,61107402
1236,62721394
1237,59867005
1238,59099991
1239,60229755
1240,60301361
1241,63879887
1242,61233879
1243,59645907
1244,58419609
1245,62129031
1246,61730761
1247,60952121
1248,63458499
1249,60306289
1250,59619084
1251,61143521
1252,62164483
1253,62924946
1254,60036237
1255,58570799
1256,61420219
1257,61081331
1258,62549534
1259,62583767
1260,61401845
1261,63063457
1262,61660970
1263,60544728
1264,61730690
1265,60080334
1266,61935706
1267,59900363
1268,60231820
1269,62310631
1270,60383713
1271,60496203
1272,61096689
1273,60342293
1274,61074017
1275,61801424
1276,61486397
1277,60311686
1278,60079346
1279,59719372
1280,62368139
1281,62033950
1282,61496973
1283,62596575
1284,61900982
1285,61976164
1286,61516992
1287,61833489
1288,62749885
1289,61476159
1290,62767457
1291,63118507
1292,61839665
1293,60671308
1294,61440268
1295,61960932
1296,59392797
1297,61462132
1298,62296060
1299,62259970
1300,62043467
1301,61793493
1302,61824609
1303,63298357
1304,63794218
1305,63234468
1306,61676545
1307,60896529
1308,61840624
1309,61735142
1310,60091647
1311,64018193
1312,61822952
1313,65910703
1314,62417821
1315,62037766
1316,63315608
1317,60665961
1318,63233398
1319,62943000
1320,61320815
1321,63564841
1322,61764782
1323,62143896
1324,62374585
1325,61309032
1326,64877003
1327,64800968
1328,63277232
1329,62359897
1330,60734101
1331,62142892
1332,61631433
1333,64377831
1334,63833720
1335,63703482
1336,64485415
1337,63849120
1338,59927196
1339,62344780
1340,62271816
1341,63619156
1342,63453353
1343,61766994
1344,61927243
1345,62978955
1346,62135620
1347,62072573
1348,62950226
1349,60209648
1350,62807201
1351,63855241
1352,62124993
1353,62822849
1354,62235023
1355,61508190
1356,63313911
1357,63221965
1358,62250748
1359,61076143
1360,62880131
1361,62362277
1362,63411208
1363,60430532
1364,64830361
1365,62075781
1366,62284715
1367,64247985
1368,63059254
1369,61628922
1370,62057582
1371,64467415
1372,63869404
1373,64830144
1374,60479535
1375,60742836
1376,63449739
1377,62213478
1378,62270556
1379,62351159
1380,64148485
1381,64056871
1382,62057610
1383,66303491
1384,64799542
1385,63544363
1386,65547905
1387,63811615
1388,64211741
1389,63238226
1390,64488679
1391,62888270
1392,63380502
1393,63848336
1394,62511796
1395,63811375
1396,62593311
1397,63065700
1398,62639944
1399,62464570
1400,64237019
1401,65030900
1402,62928402
1403,62820507
1404,63965614
1405,64857734
1406,61377528
1407,63036468
1408,64172341
1409,65132478
1410,62574865
1411,62583045
1412,64342148
1413,65976594
1414,61695529
1415,66365041
1416,64975581
1417,63619610
1418,65473874
1419,63641955
1420,65545220
1421,65853043
1422,63307522
1423,62638740
1424,64131036
1425,64196398
1426,64204300
1427,65589405
1428,63115810
1429,64183256
1430,65479274
1431,64873371
1432,63352977
1433,64032737
1434,66339429
1435,63175385
1436,63203453
1437,65399301
1438,65004208
1439,63964022
1440,62342871
1441,63514149
1442,63843914
1443,62745112
1444,63299567
1445,65027184
1446,64223471
1447,65239270
1448,66163153
1449,65002342
1450,62859263
1451,65300665
1452,67116369
1453,63185438
1454,65888849
1455,65618320
1456,64475769
1457,66508029
1458,66042883
1459,67385355
1460,64794458
1461,64432070
1462,64890848
1463,66993001
1464,66040930
1465,64481431
1466,63174555
1467,64483446
1468,63674660
1469,64925662
1470,66442285
1471,63825156
1472,65536053
1473,65578663
1474,65789330
1475,64464983
1476,67354782
1477,64950038
1478,66828538
1479,64722431
1480,64587113
1481,65919414
1482,66285462
1483,67633865
1484,64707655
1485,65371224
1486,67677018
1487,67290690
1488,66841226
1489,63121761
1490,64874872
1491,64374473
1492,67967657
1493,65509005
1494,68185518
1495,64985372
1496,64657870
1497,64820252
1498,95434460
1499,66928047
1500,63716283
1501,63653409
1502,67994947
1503,65195574
1504,65134653
1505,66934496
1506,64788392
1507,63765355
1508,66307425
1509,66469309
1510,66881593
1511,65317171
1512,68436940
1513,64309472
1514,65976369
1515,65927684
1516,66930196
1517,67421187
1518,65045600
1519,66908059
1520,68568888
1521,65966317
1522,67356574
1523,65889041
1524,68006544
1525,69115035
1526,65227704
1527,65427685
1528,67531688
1529,66845279
1530,68334243
1531,66065173
1532,68724672
1533,64373938
1534,64987710
1535,65922947
1536,68678397
1537,66698081
1538,69277597
1539,68579177
1540,67141870
1541,66141648
1542,68026345
1543,69199955
1544,66260910
1545,66140523
1546,68301598
1547,66498639
1548,67560597
1549,65037505
1550,66667715
1551,66942703
1552,67390354
1553,65884314
1554,68509669
1555,68554860
1556,66174154
1557,66557278
1558,68153066
1559,69136804
1560,65761759
1561,65833413
1562,67914733
1563,68307350
1564,68385182
1565,67126139
1566,65022478
1567,67776044
1568,70515944
1569,67135309
1570,69879595
1571,67780284
1572,69046287
1573,68103889
1574,68198617
1575,66902227
1576,68158088
1577,67845680
1578,67819089
1579,68323112
1580,71055227
1581,67336335
1582,68293162
1583,66602797
1584,68168808
1585,65631977
1586,66668272
1587,69391767
1588,66477782
1589,66906105
1590,66146926
1591,68055057
1592,68082847
1593,65874016
1594,65599893
1595,66352517
1596,68923335
1597,67834839
1598,67126479
1599,66817191
1600,67644808
1601,71150793
1602,68543138
1603,69278125
1604,68408810
1605,70545603
1606,67562244
1607,68476397
1608,67686815
1609,66673054
1610,64954587
1611,68445708
1612,70271603
1613,69244774
1614,69356681
1615,68915195
1616,69119375
1617,68556727
1618,67054895
1619,66601008
1620,67591738
1621,68045891
1622,68460585
1623,68846852
1624,68291829
1625,67816564
1626,67307557
1627,66344228
1628,67052816
1629,68975593
1630,67014327
1631,69238543
1632,66119257
1633,70495350
1634,70086746
1635,71208388
1636,68821650
1637,68147074
1638,66611225
1639,67083699
1640,68348785
1641,68476062
1642,69039990
1643,67770635
1644,69418546
1645,66071992
1646,69888002
1647,69879985
1648,68522296
1649,69177737
1650,68925136
1651,68182180
1652,69229633
1653,72551193
1654,70685870
1655,67475577
1656,68285995
1657,70628708
1658,68116988
1659,68318614
1660,69168708
1661,69512108
1662,67729384
1663,69460435
1664,68517356
1665,67994098
1666,68685201
1667,66926181
1668,71889153
1669,69122785
1670,69814730
1671,68818044
1672,70791531
1673,70655312
1674,69042401
1675,69360219
1676,68634440
1677,67018686
1678,66687550
1679,67976898
1680,68303432
1681,70306402
1682,71728785
1683,69417729
1684,69708281
1685,66042932
1686,68256200
1687,68867534
1688,71445365
1689,68767272
1690,68584899
1691,70229877
1692,69431812
1693,71442582
1694,68938437
1695,69527689
1696,69728339
1697,67812578
1698,69040209
1699,70262168
1700,71634950
1701,71189946
1702,67630374
1703,69945736
1704,69253889
1705,72439463
1706,71159794
1707,71296810
1708,68650962
1709,69576991
1710,69986939
1711,71286859
1712,67984107
1713,68980702
1714,70603313
1715,73939766
1716,70171803
1717,69062367
1718,69544375
1719,68388824
1720,68783224
1721,72062087
1722,71685752
1723,70177098
1724,71269680
1725,69772481
1726,70246972
1727,68133097
1728,70365231
1729,68611129
1730,70953332
1731,69852841
1732,69390721
1733,71917503
1734,71652632
1735,68120197
1736,70505465
1737,70241023
1738,70010311
1739,70605028
1740,71373610
1741,72216160
1742,72510163
1743,70334224
1744,71516191
1745,68839065
1746,69067848
1747,68946201
1748,71091266
1749,69589589
1750,69723289
1751,69544433
1752,69943608
1753,71913266
1754,72282168
1755,70856074
1756,70800772
1757,70777179
1758,69579234
1759,69600107
1760,70990092
1761,72535225
1762,70436803
1763,72423174
1764,73162710
1765,70316241
1766,68932734
1767,70208573
1768,72092237
1769,70367514
1770,72259199
1771,71801009
1772,70605627
1773,72227674
1774,73028347
1775,70691948
1776,71349879
1777,71687908
1778,70521556
1779,71030456
1780,70930489
1781,72519591
1782,71035260
1783,71417280
1784,71361871
1785,71503781
1786,71986637
1787,71798911
1788,72047983
1789,73289994
1790,70383812
1791,71189263
1792,69561827
1793,71546828
1794,70525137
1795,70462337
1796,73010719
1797,71881057
1798,75597335
1799,73650331
1800,71469390
1801,71329065
1802,71816769
1803,72184429
1804,72269017
1805,72158560
1806,70083111
1807,73332228
1808,72367324
1809,71429257
1810,72910375
1811,71124207
1812,71800244
1813,71131317
1814,71165526
1815,71472621
1816,71288023
1817,71796103
1818,72971747
1819,70640448
1820,71881389
1821,71267755
1822,74502358
1823,71304727
1824,71785695
1825,75267647
1826,73417494
1827,70857317
1828,73819349
1829,71692059
1830,71427499
1831,71424458
1832,72679290
1833,73605251
1834,71201144
1835,70901879
1836,74343626
1837,70513114
1838,72276955
1839,72356668
1840,67456575
1841,69640560
1842,69043570
1843,71991743
1844,74522226
1845,70332068
1846,72924096
1847,74037904
1848,71879984
1849,70597043
1850,72316639
1851,73529669
1852,71270445
1853,72039004
1854,72382912
1855,72206636
1856,70693568
1857,73123905
1858,71893681
1859,73034695
1860,71569792
1861,74038091
1862,72217568
1863,71758591
1864,73860136
1865,71939983
1866,71862097
1867,70926997
1868,73177738
1869,72854781
1870,72066125
1871,73112419
1872,71923953
1873,76815849
1874,72512868
1875,73809020
1876,71967545
1877,74982283
1878,74945526
1879,72544355
1880,72120529
1881,72588591
1882,73829340
1883,70707389
1884,74177097
1885,75908993
1886,69759089
1887,71494908
1888,71028442
1889,74931267
1890,74396422
1891,72551589
1892,73981333
1893,74219325
1894,74324283
1895,74892611
1896,72838453
1897,73650205
1898,72711196
1899,72331268
1900,74714850
1901,69665020
1902,72938998
1903,71983023
1904,74738060
1905,72622181
1906,75349580
1907,73108337
1908,74087385
1909,74682599
1910,74873934
1911,72634863
1912,73800149
1913,73078758
1914,75628069
1915,69902766
1916,73758879
1917,73805660
1918,71539582
1919,74117880
1920,72049745
1921,73323801
1922,72072002
1923,75690808
1924,72484448
1925,75227269
1926,73983133
1927,74278441
1928,73829906
1929,74614353
1930,73902489
1931,73682266
1932,73907259
1933,72172345
1934,74005818
1935,73418161
1936,74278124
1937,76549510
1938,76560166
1939,73610493
1940,73098602
1941,73626010
1942,78348142
1943,74521403
1944,76936040
1945,74711742
1946,73566439
1947,74827506
1948,73097228
1949,73093285
1950,72722894
1951,73781814
1952,74497156
1953,73414443
1954,73398630
1955,73429568
1956,73592997
1957,77488179
1958,73718277
1959,75243743
1960,74867652
1961,75909659
1962,74105418
1963,74820804
1964,73134428
1965,74445138
1966,76293988
1967,72963782
1968,75413394
1969,72485862
1970,75782368
1971,75625469
1972,73461239
1973,77130068
1974,75816437
1975,73370001
1976,74805409
1977,75318825
1978,74522303
1979,75961957
1980,76094805
1981,73398651
1982,73331799
1983,80027402
1984,73751469
1985,75787082
1986,76511341
1987,74404277
1988,74304284
1989,76616624
1990,75582439
1991,74078587
1992,75317595
1993,78746517
1994,74163888
1995,72966129
1996,75833948
1997,76271718
1998,76442865
1999,67559501
2000,59713277
