P2,P1,Time
1,1,36392570
2,1,20853292
3,1,23447993
4,1,23376721
5,1,21985079
6,1,23275349
7,1,16807349
8,1,24018609
9,1,26245299
10,1,25455499
11,1,20805529
12,1,24526177
13,1,28030775
14,1,24213344
15,1,20589990
16,1,17819655
17,1,18177025
18,1,24104892
19,1,22382402
20,1,17573473
21,1,21812329
22,1,47370839
23,1,54442068
24,1,40715197
25,1,25240337
26,1,23490345
27,1,23709735
28,1,22779035
29,1,18856445
30,1,20413437
40,1,23505399
50,1,21591211
60,1,28587025
70,1,28564104
80,1,23858464
90,1,21524785
100,1,26701287
200,1,26912502
300,1,27369445
400,1,22736788
500,1,24230688
600,1,24738102
1,2,37478232
2,2,26040689
3,2,23946379
4,2,28092053
5,2,25149402
6,2,17871324
7,2,20591228
8,2,17868326
9,2,19854798
10,2,18409175
11,2,19330509
12,2,17894259
13,2,19112456
14,2,19335508
15,2,24013569
16,2,16594334
17,2,19044943
18,2,18373516
19,2,16008882
20,2,22334309
21,2,16518243
22,2,21286361
23,2,23795595
24,2,16581229
25,2,20348848
26,2,18508133
27,2,18592093
28,2,21452322
29,2,19230361
30,2,18871967
40,2,21060974
50,2,22433710
60,2,21287749
70,2,18164121
80,2,24039362
90,2,19497232
100,2,16844896
200,2,21159964
300,2,17509577
400,2,19613262
500,2,21866361
600,2,18055156
1,3,31178254
2,3,25552839
3,3,26103560
4,3,23639144
5,3,22610496
6,3,18297589
7,3,19268226
8,3,21751658
9,3,17983658
10,3,21261372
11,3,22644681
12,3,23237458
13,3,24396980
14,3,17363669
15,3,25257368
16,3,21443807
17,3,19645777
18,3,17608652
19,3,18266019
20,3,21847664
21,3,26026957
22,3,23105688
23,3,22768836
24,3,20864942
25,3,18739135
26,3,20171369
27,3,19796364
28,3,18081766
29,3,23961072
30,3,18960234
40,3,19202159
50,3,21659440
60,3,20133952
70,3,18665275
80,3,22119016
90,3,23209091
100,3,21721392
200,3,22496509
300,3,27150061
400,3,19510019
500,3,20178828
600,3,24335214
1,4,35323264
2,4,21285308
3,4,18287521
4,4,25437137
5,4,25303372
6,4,23016692
7,4,24578115
8,4,23336512
9,4,23761076
10,4,18159758
11,4,28722976
12,4,33179073
13,4,20364665
14,4,25733043
15,4,30627239
16,4,22085634
17,4,21788118
18,4,18247222
19,4,20733248
20,4,22445916
21,4,19678027
22,4,23936043
23,4,21406197
24,4,24440306
25,4,22674871
26,4,18979603
27,4,21352610
28,4,21521612
29,4,17647673
30,4,21206662
40,4,21709265
50,4,19313425
60,4,22078560
70,4,21460593
80,4,24820368
90,4,23229780
100,4,17568189
200,4,20248367
300,4,19253230
400,4,17138455
500,4,21723880
600,4,22344814
1,5,30867859
2,5,30575340
3,5,21969146
4,5,16261199
5,5,21913043
6,5,19320779
7,5,18607732
8,5,22733629
9,5,18804694
10,5,20311439
11,5,27157333
12,5,25166258
13,5,24217374
14,5,19181821
15,5,17747160
16,5,20967160
17,5,22361107
18,5,23218025
19,5,25728693
20,5,26399020
21,5,23886165
22,5,26035597
23,5,24055521
24,5,20812866
25,5,21175488
26,5,24050738
27,5,23866347
28,5,23647666
29,5,20792545
30,5,19426108
40,5,23125263
50,5,19586330
60,5,19622050
70,5,23908495
80,5,21816250
90,5,18533886
100,5,21879200
200,5,19531779
300,5,21337254
400,5,22846949
500,5,22511065
600,5,20794034
1,6,28690895
2,6,32886492
3,6,26028138
4,6,23224089
5,6,21984592
6,6,20931240
7,6,24294258
8,6,24087576
9,6,22070062
10,6,21756511
11,6,18061447
12,6,22016459
13,6,44908143
14,6,44227085
15,6,49473315
16,6,45283495
17,6,35541276
18,6,37752197
19,6,28118412
20,6,26204121
21,6,26370672
22,6,22755557
23,6,23568515
24,6,25112096
25,6,26767363
26,6,29103350
27,6,23679261
28,6,25003412
29,6,24300165
30,6,28362083
40,6,26226946
50,6,27719123
60,6,23273886
70,6,22517972
80,6,25000012
90,6,28597512
100,6,24592882
200,6,25401921
300,6,26210592
400,6,26690093
500,6,26005391
600,6,20678988
1,7,31816714
2,7,23129690
3,7,21894731
4,7,16397847
5,7,23964602
6,7,18808171
7,7,15844570
8,7,20809885
9,7,17874222
10,7,19250070
11,7,19042771
12,7,16940887
13,7,20933654
14,7,18181292
15,7,23477780
16,7,20389693
17,7,23292993
18,7,25563395
19,7,22589609
20,7,18805626
21,7,24562884
22,7,23873160
23,7,18259678
24,7,22178274
25,7,27116592
26,7,20859455
27,7,20385084
28,7,24427566
29,7,24883362
30,7,20617860
40,7,21230540
50,7,23750958
60,7,25245109
70,7,20819965
80,7,26054681
90,7,20488875
100,7,21836044
200,7,25873553
300,7,24362303
400,7,24971319
500,7,23936009
600,7,25918545
1,8,35745464
2,8,29892877
3,8,29259336
4,8,23442930
5,8,24514713
6,8,24214748
7,8,27130420
8,8,25978123
9,8,23951925
10,8,20695330
11,8,20719621
12,8,29012073
13,8,25924771
14,8,25674623
15,8,23963650
16,8,20521475
17,8,20368544
18,8,26326583
19,8,25947077
20,8,22992269
21,8,19689230
22,8,24895303
23,8,26520839
24,8,25585489
25,8,19805241
26,8,22709668
27,8,24232680
28,8,24900690
29,8,20646067
30,8,24415072
40,8,23912711
50,8,19058402
60,8,19886326
70,8,23892861
80,8,21805856
90,8,21206091
100,8,16584772
200,8,21075052
300,8,20343046
400,8,19339556
500,8,25199422
600,8,21196462
1,9,23126872
2,9,24921305
3,9,27922117
4,9,23848451
5,9,19561112
6,9,21058739
7,9,23948718
8,9,25692319
9,9,18107724
10,9,21925035
11,9,22748159
12,9,17510879
13,9,19724988
14,9,23494928
15,9,22855373
16,9,26086399
17,9,24547647
18,9,19697467
19,9,19881254
20,9,23198843
21,9,21545476
22,9,18852322
23,9,22204212
24,9,23583709
25,9,21431138
26,9,21169630
27,9,23883807
28,9,20884174
29,9,18916545
30,9,23562095
40,9,25431807
50,9,19682650
60,9,20911359
70,9,22080089
80,9,22884532
90,9,19121985
100,9,23514407
200,9,29395799
300,9,20215051
400,9,22708612
500,9,24282619
600,9,23466647
1,10,34056664
2,10,23007961
3,10,22236537
4,10,38329570
5,10,18556317
6,10,29416263
7,10,21858360
8,10,20998529
9,10,22901791
10,10,23743001
11,10,21576019
12,10,20789905
13,10,25793787
14,10,24578490
15,10,21320906
16,10,21775423
17,10,24278413
18,10,26399289
19,10,19100050
20,10,22631076
21,10,24067381
22,10,19394038
23,10,24739834
24,10,23652046
25,10,26509681
26,10,24572090
27,10,22956619
28,10,20799419
29,10,16963191
30,10,21512714
40,10,24210424
50,10,21231696
60,10,19559841
70,10,19311349
80,10,17087807
90,10,26815650
100,10,42248108
200,10,24054608
300,10,22952210
400,10,22920420
500,10,20931503
600,10,18044025
1,11,30709932
2,11,28184017
3,11,24340440
4,11,27393998
5,11,26200003
6,11,24767247
7,11,24028770
8,11,21706690
9,11,27200580
10,11,26332394
11,11,24856151
12,11,24714448
13,11,26332457
14,11,25197279
15,11,21328482
16,11,23211664
17,11,25784093
18,11,27260669
19,11,26062969
20,11,28703655
21,11,26265367
22,11,25769129
23,11,24992200
24,11,23913505
25,11,21002776
26,11,22440127
27,11,26932259
28,11,25634608
29,11,27031182
30,11,27148257
40,11,25822509
50,11,25465521
60,11,24989301
70,11,23499973
80,11,28621216
90,11,28140598
100,11,24847502
200,11,23357721
300,11,22981674
400,11,22913063
500,11,24017734
600,11,25848237
1,12,53806439
2,12,18119559
3,12,19665034
4,12,22848039
5,12,29739900
6,12,31524524
7,12,24830941
8,12,20753234
9,12,21866354
10,12,20726653
11,12,19985948
12,12,23195780
13,12,21573191
14,12,19189390
15,12,20431950
16,12,22687170
17,12,17434863
18,12,22585358
19,12,25295533
20,12,18575287
21,12,20526016
22,12,22826918
23,12,19722170
24,12,21384458
25,12,24283987
26,12,21532049
27,12,22652011
28,12,20117463
29,12,20827160
30,12,23527469
40,12,18992792
50,12,17476825
60,12,20522331
70,12,24675700
80,12,18096597
90,12,18520573
100,12,24036449
200,12,20766428
300,12,17788394
400,12,23101823
500,12,21095452
600,12,17960283
1,13,33014213
2,13,28138905
3,13,24564853
4,13,20425568
5,13,21449291
6,13,22441222
7,13,22317032
8,13,17768732
9,13,20821914
10,13,25070053
11,13,17850956
12,13,22275808
13,13,24238424
14,13,23435818
15,13,24792921
16,13,24990788
17,13,18156907
18,13,18934101
19,13,21549305
20,13,24462218
21,13,21772859
22,13,19572930
23,13,19768107
24,13,20322342
25,13,17637460
26,13,21151263
27,13,20769838
28,13,19391812
29,13,20339083
30,13,21516928
40,13,17707319
50,13,21311906
60,13,24899579
70,13,24188506
80,13,22737745
90,13,22083899
100,13,18970201
200,13,22250833
300,13,19806976
400,13,19679293
500,13,25850571
600,13,26420622
1,14,53608277
2,14,27383465
3,14,23778461
4,14,25992249
5,14,23839938
6,14,24712971
7,14,23398224
8,14,26166613
9,14,22692250
10,14,22734101
11,14,25762578
12,14,22027162
13,14,24823575
14,14,25002411
15,14,29157130
16,14,25420778
17,14,22332851
18,14,23589427
19,14,23191177
20,14,19653321
21,14,24483755
22,14,27214762
23,14,26217421
24,14,24247731
25,14,24468296
26,14,20060056
27,14,22089524
28,14,23960623
29,14,24964965
30,14,18659933
40,14,23689381
50,14,50460937
60,14,48132661
70,14,25878753
80,14,21630303
90,14,22669536
100,14,18057398
200,14,18500950
300,14,22813912
400,14,22911574
500,14,24018451
600,14,21605709
1,15,27102197
2,15,25544205
3,15,26169381
4,15,26516946
5,15,27815523
6,15,25953217
7,15,27986091
8,15,25297546
9,15,21180183
10,15,25125790
11,15,25521769
12,15,31105794
13,15,26054301
14,15,27970855
15,15,26543643
16,15,24532092
17,15,26641541
18,15,21067303
19,15,24793904
20,15,24845155
21,15,27077990
22,15,28216746
23,15,25192699
24,15,24060419
25,15,20078992
26,15,23780534
27,15,24064605
28,15,24592111
29,15,21563038
30,15,24456500
40,15,24313888
50,15,26987167
60,15,43025060
70,15,36288957
80,15,24465171
90,15,23705244
100,15,22681066
200,15,23761074
300,15,20278205
400,15,20627332
500,15,22917122
600,15,19956281
1,16,22508122
2,16,28549925
3,16,23956726
4,16,20144716
5,16,20712246
6,16,25054627
7,16,22334755
8,16,24248470
9,16,23141983
10,16,24876353
11,16,25159269
12,16,21108031
13,16,20833167
14,16,23182909
15,16,20344473
16,16,18702488
17,16,22612461
18,16,26203300
19,16,22656824
20,16,18400717
21,16,22496835
22,16,26263810
23,16,25179152
24,16,25552587
25,16,21521689
26,16,18669876
27,16,21397273
28,16,23831545
29,16,22417299
30,16,20392003
40,16,22469451
50,16,20544256
60,16,19320344
70,16,22839003
80,16,21286865
90,16,17932776
100,16,22991597
200,16,23297580
300,16,18066186
400,16,19354424
500,16,22449622
600,16,19614899
1,17,25333476
2,17,24221997
3,17,26888896
4,17,25173503
5,17,25995708
6,17,21944104
7,17,23295075
8,17,19689494
9,17,19526781
10,17,22919819
11,17,22159451
