P1,P2,Time
1,1,384543
1,2,379607
1,3,330021
1,4,440606
1,5,422634
1,6,449930
1,7,402903
1,8,440552
1,9,452936
1,10,416834
1,11,488704
1,12,439652
1,13,416182
1,14,578731
1,15,340283
1,16,430500
1,17,2625878
1,18,426571
1,19,454611
1,20,438456
1,21,428656
1,22,359664
1,23,424850
1,24,561836
1,25,389074
1,26,430334
1,27,419333
1,28,558997
1,29,346963
1,30,379652
1,40,463115
1,50,428302
1,60,349769
1,70,411507
1,80,940848
1,90,356176
1,100,2748616
1,200,370122
1,300,514285
1,400,380549
1,500,445276
1,600,389710
2,1,277414
2,2,315283
2,3,249021
2,4,326227
2,5,270460
2,6,319634
2,7,3707434
2,8,215029
2,9,332863
2,10,249809
2,11,257594
2,12,276371
2,13,433027
2,14,237432
2,15,246702
2,16,301395
2,17,464793
2,18,272895
2,19,260238
2,20,520270
2,21,246499
2,22,209467
2,23,236231
2,24,512414
2,25,228755
2,26,314987
2,27,249803
2,28,469659
2,29,206328
2,30,217970
2,40,236278
2,50,300517
2,60,256829
2,70,245948
2,80,255471
2,90,267081
2,100,313822
2,200,360434
2,300,251611
2,400,1205719
2,500,267437
2,600,306406
3,1,225542
3,2,894926
3,3,248963
3,4,228207
3,5,311355
3,6,194944
3,7,236132
3,8,321886
3,9,674956
3,10,228556
3,11,268773
3,12,254738
3,13,235935
3,14,294493
3,15,211052
3,16,215598
3,17,194211
3,18,286667
3,19,208494
3,20,239484
3,21,234923
3,22,223458
3,23,265721
3,24,281997
3,25,253417
3,26,1285575
3,27,220662
3,28,250855
3,29,196810
3,30,426593
3,40,193886
3,50,263140
3,60,669042
3,70,219262
3,80,230029
3,90,271311
3,100,343477
3,200,233459
3,300,1213741
3,400,241132
3,500,226043
3,600,290613
4,1,427564
4,2,1402343
4,3,197542
4,4,198222
4,5,234593
4,6,278836
4,7,206073
4,8,279364
4,9,345838
4,10,187268
4,11,281447
4,12,207564
4,13,302928
4,14,1362108
4,15,202786
4,16,410617
4,17,226102
4,18,252513
4,19,301050
4,20,206886
4,21,215201
4,22,363123
4,23,279118
4,24,205141
4,25,199232
4,26,336223
4,27,207027
4,28,262085
4,29,304834
4,30,188411
4,40,293402
4,50,242630
4,60,236892
4,70,368639
4,80,202616
4,90,601754
4,100,508217
4,200,2970575
4,300,2599306
4,400,2828647
4,500,350117
4,600,265244
5,1,173338
5,2,496662
5,3,520441
5,4,494419
5,5,282330
5,6,214384
5,7,186268
5,8,566321
5,9,206725
5,10,3599778
5,11,187805
5,12,244571
5,13,191596
5,14,381211
5,15,219430
5,16,244075
5,17,274866
5,18,319008
5,19,249405
5,20,792920
5,21,3648382
5,22,224531
5,23,209397
5,24,309374
5,25,239296
5,26,255916
5,27,279875
5,28,462596
5,29,274211
5,30,231213
5,40,3685851
5,50,432733
5,60,3605792
5,70,533327
5,80,236700
5,90,224080
5,100,616994
5,200,220653
5,300,329038
5,400,224605
5,500,3379778
5,600,246546
6,1,332394
6,2,233361
6,3,566558
6,4,370326
6,5,256784
6,6,300280
6,7,352575
6,8,278177
6,9,221618
6,10,293753
6,11,312942
6,12,225805
6,13,1832957
6,14,373610
6,15,288298
6,16,365053
6,17,275669
6,18,280480
6,19,245077
6,20,344583
6,21,347409
6,22,227632
6,23,234000
6,24,242864
6,25,409746
6,26,257028
6,27,373880
6,28,331576
6,29,219016
