P1,P2,Time
1,1,721041
1,2,781042
1,3,742585
1,4,844842
1,5,636589
1,6,766012
1,7,702950
1,8,764752
1,9,1021419
1,10,680195
1,11,712994
1,12,813318
1,13,679588
1,14,725961
1,15,723022
1,16,720864
1,17,658250
1,18,717112
1,19,680545
1,20,694533
1,21,720303
1,22,645602
1,23,752607
1,24,743092
1,25,702875
1,26,864063
1,27,990217
1,28,749033
1,29,762718
1,30,778690
1,40,747800
1,50,763415
1,60,732099
1,70,783711
1,80,716358
1,90,787184
1,100,745503
1,200,741490
1,300,767682
1,400,816211
1,500,679145
1,600,677974
1,700,704434
1,800,901088
1,900,718731
1,1000,735377
1,2000,715373
2,1,455243
2,2,405087
2,3,387812
2,4,360035
2,5,338640
2,6,353914
2,7,412446
2,8,365454
2,9,364788
2,10,380776
2,11,396534
2,12,418227
2,13,373277
2,14,384938
2,15,367216
2,16,387187
2,17,386602
2,18,498803
2,19,365203
2,20,393799
2,21,374291
2,22,450762
2,23,473293
2,24,514213
2,25,414189
2,26,496404
2,27,370216
2,28,394793
2,29,370879
2,30,362201
2,40,524271
2,50,341764
2,60,368934
2,70,348568
2,80,357176
2,90,436356
2,100,396303
2,200,438851
2,300,395761
2,400,386014
2,500,368258
2,600,391849
2,700,364148
2,800,439590
2,900,363274
2,1000,411026
2,2000,369488
3,1,456579
3,2,365888
3,3,443341
3,4,404863
3,5,685354
3,6,467112
3,7,388026
3,8,411061
3,9,387036
3,10,357713
3,11,323819
3,12,366435
3,13,356023
3,14,434133
3,15,421142
3,16,385033
3,17,373982
3,18,380612
3,19,369933
3,20,328350
3,21,424507
3,22,472640
3,23,729349
3,24,371139
3,25,393124
3,26,345162
3,27,349389
3,28,402206
3,29,480862
3,30,338835
3,40,384219
3,50,381948
3,60,344448
3,70,353616
3,80,362860
3,90,362576
3,100,386574
3,200,381607
3,300,364492
3,400,396534
3,500,473423
3,600,376732
3,700,339774
3,800,419864
3,900,359174
3,1000,417063
3,2000,370500
4,1,268214
4,2,244013
4,3,258989
4,4,328495
4,5,414406
4,6,487166
4,7,308387
4,8,394837
4,9,272151
4,10,275805
4,11,280701
4,12,322994
4,13,291174
4,14,254681
4,15,426359
4,16,445757
4,17,471987
4,18,390393
4,19,276004
4,20,353433
4,21,451982
4,22,246068
4,23,444295
4,24,293017
4,25,414237
4,26,395094
4,27,444008
4,28,328396
4,29,332104
4,30,266069
4,40,450480
4,50,479720
4,60,299472
4,70,267093
4,80,339588
4,90,311627
4,100,275731
4,200,330123
4,300,300427
4,400,311594
4,500,265531
4,600,280449
4,700,447913
4,800,280219
4,900,364420
4,1000,279454
4,2000,266716
5,1,386834
5,2,357969
5,3,256094
5,4,275963
5,5,307248
5,6,448471
5,7,323944
5,8,253424
5,9,264347
5,10,305092
5,11,407571
5,12,265541
5,13,458936
5,14,314651
5,15,353754
5,16,295550
5,17,423498
5,18,256203
5,19,427915
5,20,372134
5,21,296379
5,22,263258
5,23,276163
5,24,338194
5,25,332419
5,26,274954
5,27,265561
5,28,517271
5,29,254663
5,30,530086
5,40,369412
5,50,365527
5,60,296033
5,70,349879
5,80,318643
5,90,418685
5,100,323549
5,200,364157
5,300,290082
5,400,473821
5,500,336949
5,600,279238
5,700,826512
5,800,291265
5,900,331363
5,1000,313332
5,2000,442939
6,1,354751
6,2,327084
6,3,409219
6,4,580729
6,5,329689
6,6,346997
6,7,395413
6,8,354595
6,9,326970
6,10,410878
6,11,324908
6,12,306001
6,13,309420
6,14,358698
6,15,331387
6,16,383361
6,17,361181
6,18,275395
6,19,299141
6,20,373233
6,21,357526
6,22,332882
6,23,367112
6,24,324181
6,25,418041
6,26,352077
6,27,340710
6,28,351134
6,29,385336
6,30,346041
6,40,377185
6,50,373862
6,60,340784
6,70,366976
6,80,336823
6,90,404077
6,100,404765
6,200,388931
6,300,310670
6,400,311572
6,500,328880
6,600,347374
6,700,317766
6,800,345986
6,900,412623
6,1000,348862
6,2000,356791
7,1,370872
7,2,386589
7,3,357026
7,4,298009
7,5,339374
7,6,340242
7,7,306310
7,8,356289
7,9,310658
7,10,299216
7,11,321956
7,12,314934
7,13,405315
7,14,362006
7,15,347729
7,16,314389
7,17,302441
7,18,314706
7,19,318380
7,20,340044
7,21,327622
7,22,354151
7,23,330411
7,24,361557
7,25,326703
7,26,438809
7,27,318467
7,28,346036
7,29,384102
7,30,360316
7,40,295834
7,50,398912
7,60,378070
7,70,366722
7,80,374845
7,90,319825
7,100,338066
7,200,350155
7,300,333251
7,400,305740
7,500,414166
7,600,317549
7,700,367131
7,800,342307
7,900,308679
7,1000,357636
7,2000,335148
8,1,316095
8,2,345153
8,3,369532
8,4,403121
8,5,394100
8,6,299702
8,7,389381
8,8,412338
8,9,354801
8,10,359853
8,11,334972
8,12,342939
8,13,337652
8,14,364881
8,15,294102
8,16,301623
8,17,321647
8,18,364929
8,19,343951
8,20,292982
8,21,357373
8,22,327870
8,23,359605
8,24,351657
8,25,303565
8,26,302651
8,27,397250
8,28,388992
8,29,323478
8,30,584068
8,40,369507
8,50,428246
8,60,304797
8,70,399179
8,80,401316
8,90,353110
8,100,398560
8,200,406992
8,300,330432
8,400,364627
8,500,346105
8,600,349510
8,700,384170
8,800,401483
8,900,337858
8,1000,346061
8,2000,363317
9,1,371016
9,2,604101
9,3,307888
9,4,369114
9,5,328989
9,6,346869
9,7,429755
9,8,320201
9,9,323264
9,10,372429
9,11,324152
9,12,400066
9,13,430365
9,14,327605
9,15,374743
9,16,297745
9,17,503446
9,18,351345
9,19,396640
9,20,364749
9,21,335238
9,22,343664
9,23,325491
9,24,445641
9,25,453959
9,26,404221
9,27,363491
9,28,442040
9,29,343195
9,30,371451
9,40,359536
9,50,336093
9,60,368400
9,70,373414
9,80,423961
9,90,353676
9,100,428523
9,200,372182
9,300,390973
9,400,331241
9,500,405956
9,600,339295
9,700,521448
9,800,338992
9,900,409632
9,1000,462282
9,2000,473564
10,1,364138
10,2,327222
10,3,418708
10,4,461040
10,5,362684
10,6,402336
10,7,350592
10,8,390478
10,9,357054
10,10,459879
10,11,401483
10,12,678922
10,13,365001
10,14,369414
10,15,428427
10,16,333989
10,17,388859
10,18,369038
10,19,417166
10,20,383662
10,21,455763
10,22,666106
10,23,377270
10,24,353879
10,25,360658
10,26,384260
10,27,367182
10,28,432264
10,29,370861
10,30,444755
10,40,375528
10,50,452841
10,60,389102
10,70,344562
10,80,361514
10,90,385766
10,100,365383
10,200,341628
10,300,382783
10,400,373654
10,500,384138
10,600,383664
10,700,409569
10,800,413960
10,900,361615
10,1000,428167
10,2000,414620
11,1,455940
11,2,349227
11,3,393457
11,4,379568
11,5,373220
11,6,423509
11,7,402198
11,8,421636
11,9,388684
11,10,385188
11,11,465235
11,12,399023
11,13,366157
11,14,342455
11,15,491087
11,16,468920
11,17,361636
11,18,356399
11,19,540841
11,20,394614
11,21,425098
11,22,400490
11,23,418978
11,24,381066
11,25,402598
11,26,377219
11,27,388097
11,28,375069
11,29,401804
11,30,419950
11,40,349893
11,50,371704
11,60,413049
11,70,509592
11,80,431035
11,90,350612
11,100,382204
11,200,390796
11,300,373827
11,400,548032
11,500,358503
11,600,406262
11,700,353126
11,800,447349
11,900,377577
11,1000,393114
11,2000,383357
12,1,397996
12,2,389107
12,3,453718
12,4,375929
12,5,442317
12,6,376275
12,7,389041
12,8,483118
12,9,347941
12,10,382925
12,11,400238
12,12,408365
12,13,399056
12,14,444971
12,15,437110
12,16,443274
12,17,340437
12,18,410740
12,19,454496
12,20,388851
12,21,371101
12,22,379132
12,23,373855
12,24,395196
12,25,408552
12,26,365798
12,27,389174
12,28,385486
12,29,409946
12,30,436037
12,40,441360
12,50,371959
12,60,403765
12,70,422511
12,80,448993
12,90,380493
12,100,432403
12,200,358333
12,300,396023
12,400,423284
12,500,389442
12,600,383212
12,700,419857
12,800,430035
