P1,P2,Time
1,1,1634481
1,2,1660850
1,3,470055
1,4,1609543
1,5,2174312
1,6,361519
1,7,395839
1,8,2537165
1,9,1511030
1,10,440102
1,11,458261
1,12,1509014
1,13,1523615
1,14,1584177
1,15,1948375
1,16,272445
1,17,1536379
1,18,340489
1,19,401060
1,20,422627
1,21,381624
1,22,866264
1,23,1951934
1,24,2096867
1,25,1776065
1,26,438710
1,27,671504
1,28,336050
1,29,386926
1,30,471291
1,40,1527372
1,50,1573399
1,60,428939
1,70,1522602
1,80,480922
1,90,546825
1,100,1877253
1,200,1651049
1,300,1685073
1,400,1603757
1,500,582383
1,600,408694
2,1,232669
2,2,3597735
2,3,272607
2,4,266787
2,5,1485244
2,6,341368
2,7,186804
2,8,221899
2,9,274360
2,10,268174
2,11,225049
2,12,238339
2,13,272960
2,14,237417
2,15,253284
2,16,247708
2,17,282449
2,18,191819
2,19,209754
2,20,267691
2,21,252916
2,22,260753
2,23,232200
2,24,222550
2,25,280251
2,26,198187
2,27,208856
2,28,232731
2,29,253486
2,30,285180
2,40,237066
2,50,260785
2,60,235903
2,70,256854
2,80,1764968
2,90,220412
2,100,241081
2,200,233856
2,300,235164
2,400,279135
2,500,275799
2,600,245336
3,1,1637940
3,2,1588704
3,3,269195
3,4,566703
3,5,244588
3,6,240465
3,7,1399622
3,8,236573
3,9,251172
3,10,253085
3,11,226584
3,12,2568051
3,13,249557
3,14,248009
3,15,263240
3,16,1699990
3,17,1711962
3,18,223533
3,19,226852
3,20,255782
3,21,3845289
3,22,233524
3,23,1535624
3,24,283658
3,25,263968
3,26,357944
3,27,223656
3,28,278274
3,29,366012
3,30,229859
3,40,1562407
3,50,240147
3,60,214679
3,70,1714067
3,80,231075
3,90,1420011
3,100,207630
3,200,437392
3,300,250246
3,400,291586
3,500,334264
3,600,239876
4,1,228798
4,2,202473
4,3,387093
4,4,1365300
4,5,226726
4,6,2438181
4,7,212558
4,8,1773552
4,9,196268
4,10,223214
4,11,1770221
4,12,3939597
4,13,220851
4,14,3750275
4,15,364399
4,16,1682504
4,17,332930
4,18,248552
4,19,1360426
4,20,233549
4,21,236476
4,22,266581
4,23,201986
4,24,1832459
4,25,205655
4,26,211262
4,27,1442309
4,28,230397
4,29,212160
4,30,1483978
4,40,306354
4,50,226849
4,60,337291
4,70,218458
4,80,262510
4,90,239774
4,100,234379
4,200,242309
4,300,199886
4,400,238555
4,500,191488
4,600,1409239
5,1,202986
5,2,273269
5,3,235730
5,4,268522
5,5,258228
5,6,235686
5,7,1557360
5,8,214481
5,9,244474
5,10,1668537
5,11,228460
5,12,1517135
5,13,273197
5,14,210998
5,15,235309
5,16,296863
5,17,2335302
5,18,191060
5,19,367144
5,20,282884
5,21,1801215
5,22,439697
5,23,209168
5,24,283428
5,25,2235274
5,26,229464
5,27,1738590
5,28,203289
5,29,275057
5,30,233487
5,40,218901
5,50,270340
5,60,318040
5,70,259279
5,80,206349
5,90,223551
5,100,259693
5,200,202730
5,300,1420203
5,400,4089341
5,500,190481
5,600,301802
6,1,2764966
6,2,3690995
6,3,2229859
6,4,283709
6,5,1526661
6,6,257775
6,7,320185
6,8,329748
6,9,323698
6,10,266532
6,11,316279
6,12,1679993
6,13,1748745
6,14,1712434
6,15,561325
6,16,565156
6,17,1549967
6,18,5705166
6,19,523195
6,20,282167
6,21,1459037
6,22,306633
6,23,1543419
6,24,1595434
6,25,288163
6,26,395048
6,27,274466
6,28,282109
6,29,398539
6,30,1745192
6,40,252365
6,50,299023
6,60,314812
6,70,1388028
6,80,1578073
6,90,403245
6,100,1611131
6,200,1910703
6,300,399087
6,400,1848747
6,500,6189734
6,600,244494
7,1,365777
7,2,1746263
7,3,245542
7,4,282935
7,5,2814413
7,6,204559
7,7,1412792
7,8,212888
7,9,226083
7,10,373986
7,11,371044
7,12,440106
7,13,309120
7,14,279635
7,15,1487921
7,16,371191
7,17,2103704
7,18,305324
7,19,338319
7,20,306629
7,21,378952
7,22,372596
7,23,247457
7,24,335111
7,25,273536
7,26,318669
7,27,1464197
7,28,3165122
7,29,287246
7,30,319760
7,40,1752230
7,50,296328
7,60,271086
7,70,1402586
7,80,3530624
7,90,287880
7,100,1617164
7,200,264932
7,300,2113945
7,400,272835
7,500,338956
7,600,341708
8,1,1405694
8,2,325451
8,3,394143
8,4,1471367
8,5,1814523
8,6,329809
8,7,1517811
8,8,3598997
8,9,1515518
8,10,428577
8,11,1515738
8,12,352535
8,13,1573732
8,14,2569246
8,15,351172
8,16,356018
8,17,1594464
8,18,2170565
8,19,335531
8,20,1629721
8,21,1502531
8,22,1752418
8,23,339716
8,24,359205
8,25,310995
8,26,1899311
8,27,361809
8,28,1596905
8,29,1553896
8,30,1764114
8,40,359958
8,50,436302
8,60,362931
8,70,4823942
8,80,5812788
8,90,1611872
8,100,370924
8,200,2172032
8,300,304000
8,400,1633634
8,500,3749244
8,600,330916
9,1,1614452
9,2,1528439
9,3,333503
9,4,335512
9,5,354853
9,6,1651080
9,7,347640
9,8,375764
9,9,246346
9,10,1481969
9,11,346303
9,12,303481
9,13,1436419
9,14,1895759
9,15,351996
9,16,1533746
9,17,275474
9,18,344498
9,19,1480760
9,20,335940
9,21,1498570
9,22,354632
9,23,1539031
9,24,320685
9,25,381401
9,26,1731302
9,27,366477
9,28,323214
9,29,292724
9,30,1619617
9,40,1508341
9,50,300034
9,60,3611865
9,70,343455
9,80,1523451
9,90,1430861
9,100,308352
9,200,1873427
9,300,336310
9,400,1811163
9,500,1452862
9,600,411733
10,1,381850
10,2,310071
10,3,1502038
10,4,1630950
10,5,296265
10,6,7867233
10,7,1602590
10,8,1475466
10,9,2426373
10,10,351135
10,11,1547018
10,12,1454089
10,13,1586565
10,14,448209
10,15,341484
10,16,2337712
10,17,455791
10,18,1493704
10,19,344871
10,20,3700153
10,21,1505592
10,22,366562
10,23,455827
10,24,3803381
10,25,1802787
10,26,2480671
10,27,2555814
10,28,321068
10,29,394632
10,30,1730964
10,40,328950
10,50,4194455
10,60,327258
10,70,1574930
10,80,1430416
10,90,783814
10,100,2055419
10,200,395103
10,300,2044610
10,400,514326
10,500,306767
10,600,1478388
11,1,3101465
11,2,1509502
11,3,313945
11,4,2813772
11,5,1534606
11,6,347584
11,7,378666
11,8,1511066
11,9,519183
11,10,1508530
11,11,353168
11,12,1572706
11,13,1589164
11,14,1482079
11,15,364395
11,16,1599582
11,17,1482290
11,18,3954254
11,19,1529698
11,20,1541303
11,21,1703038
11,22,4512482
11,23,1483705
11,24,1524314
11,25,386526
11,26,1637252
11,27,432824
11,28,3761206
11,29,4231440
11,30,383446
11,40,498510
11,50,1554195
11,60,1492900
11,70,1453746
11,80,1602952
11,90,1570146
11,100,1609929
11,200,1823856
11,300,324644
11,400,1569434
11,500,1726709
11,600,1712758
12,1,1610858
12,2,332999
12,3,2312985
12,4,333366
12,5,1773877
12,6,1817204
12,7,2090589
12,8,397314
12,9,325784
12,10,333409
12,11,2193498
12,12,390946
12,13,378371
12,14,1738175
12,15,1845802
12,16,291872
12,17,338359
12,18,1792268
12,19,359303
12,20,322798
12,21,3438248
12,22,390704
12,23,380793
12,24,1524949
12,25,316683
12,26,1688729
12,27,368406
12,28,335012
12,29,3691262
12,30,347057
12,40,353672
12,50,343323
12,60,1473537
12,70,1552723
12,80,442911
12,90,1991159
12,100,3608636
12,200,302532
12,300,404027
12,400,364066
12,500,326403
12,600,364212
13,1,3776106
13,2,3284296
13,3,1519726
13,4,1529122
13,5,1651140
13,6,380205
13,7,393444
13,8,1522433
13,9,1675627
13,10,1529935
13,11,1458661
13,12,1942867
13,13,4573955
13,14,1511106
13,15,5453734
13,16,382428
13,17,311698
13,18,1654238
13,19,398408
13,20,4407163
13,21,346886
13,22,347736
13,23,1568830
13,24,367637
13,25,1592230
13,26,1946743
13,27,1570710
13,28,351547
13,29,2178134
13,30,1479972
13,40,1483847
13,50,562519
13,60,426877
13,70,1789459
13,80,366202
13,90,380681
13,100,1616697
13,200,432254
13,300,315490
13,400,384313
13,500,3633835
13,600,388179
14,1,1685223
14,2,475708
14,3,926321
14,4,385527
14,5,3990880
14,6,1566611
14,7,358289
14,8,1703891
14,9,1536386
14,10,378833
14,11,746756
14,12,1700309
14,13,4124691
14,14,1540088
14,15,5979345
14,16,3657702
14,17,372708
14,18,460731
14,19,1522030
14,20,1694943
14,21,2074447
14,22,1576915
14,23,8523774
14,24,1521988
14,25,1545344
14,26,1562103
14,27,3699633
14,28,453443
14,29,392635
14,30,1590811
14,40,2448694
14,50,2188973
14,60,2107467
14,70,1741060
14,80,1657475
14,90,365056
14,100,467372
14,200,1758117
14,300,391205
14,400,3897815
14,500,359231
14,600,433164
15,1,3413340
15,2,660181
15,3,1725842
15,4,1558433
15,5,1668451
15,6,4254142
15,7,1537673
15,8,1619099
15,9,1638019
15,10,2355180
15,11,3128166
15,12,1650339
15,13,1576487
15,14,4385170
15,15,4596509
15,16,1600877
15,17,416410
15,18,1647104
15,19,1950670
15,20,1800275
15,21,4578664
15,22,2574847
15,23,477630
15,24,1852176
15,25,1664198
15,26,4206234
15,27,1618654
15,28,1566022
15,29,1668164
15,30,3618948
15,40,3240704
15,50,1560473
15,60,1752902
15,70,13226378
15,80,1619282
15,90,479599
15,100,3648650
15,200,417216
15,300,1572445
15,400,1716223
15,500,445548
15,600,1579619
16,1,1969430
16,2,2339100
16,3,1581978
16,4,1563385
16,5,1608632
16,6,6847706
16,7,1491475
16,8,1648103
16,9,457286
16,10,1654560
16,11,452113
16,12,1573972
16,13,2176497
16,14,3762331
16,15,400212
16,16,1771294
16,17,1889751
16,18,1554441
16,19,475714
16,20,1681069
16,21,1830079
16,22,419643
16,23,5754240
16,24,1731714
16,25,453751
16,26,1668651
16,27,2156020
16,28,473776
16,29,1531299
16,30,2077028
16,40,4161130
16,50,1548430
16,60,1604971
16,70,437682
16,80,450959
16,90,1581015
16,100,1580588
16,200,1621941
16,300,1547595
16,400,2144678
16,500,1674010
16,600,1570936
17,1,5920089
17,2,1659469
17,3,1525444
17,4,1790975
17,5,1641470
17,6,2343617
17,7,1647177
17,8,1565758
17,9,1710118
17,10,486650
17,11,1638606
17,12,1721684
17,13,1765712
17,14,1554451
17,15,1679718
17,16,1580511
17,17,1649982
17,18,1778916
17,19,5447499
17,20,1569551
17,21,1667815
17,22,1769716
17,23,1625423
17,24,1634875
17,25,4011302
17,26,1600561
17,27,1571552
17,28,1685334
17,29,1738577
17,30,1721607
17,40,1544828
17,50,1710567
17,60,1526461
17,70,1561306
17,80,616171
17,90,1632661
17,100,1770489
17,200,1565286
17,300,1542018
17,400,2009605
17,500,4155048
17,600,2414277
18,1,2469078
18,2,2146721
18,3,1770087
18,4,1568840
18,5,1851455
18,6,1829090
18,7,488242
18,8,1726139
18,9,4956743
18,10,1616096
18,11,1604435
18,12,1839403
18,13,9716849
18,14,1671516
18,15,1716112
18,16,3570249
18,17,4293906
18,18,1630045
18,19,1658906
18,20,1821903
18,21,3153073
18,22,1673965
18,23,1731630
18,24,1625032
18,25,3830870
18,26,1711764
18,27,4813721
18,28,2484776
18,29,3955529
18,30,4647970
18,40,1596335
18,50,467773
18,60,3299178
18,70,2696307
18,80,395029
18,90,1627026
18,100,1901246
18,200,1519934
18,300,1579662
18,400,1798986
18,500,1717122
18,600,3919627
19,1,4822223
19,2,1632344
19,3,1730207
19,4,1664779
19,5,1606685
19,6,1709915
19,7,1647775
19,8,1791213
19,9,1593022
19,10,1793434
19,11,1651835
19,12,1763863
19,13,1627507
19,14,5681952
19,15,479111
19,16,451882
19,17,4347408
19,18,1688190
19,19,577868
19,20,1674990
19,21,3633420
19,22,1598190
19,23,485957
19,24,556251
19,25,1728515
19,26,1561739
19,27,4854914
19,28,466243
19,29,1715863
19,30,1862519
19,40,1598294
19,50,1597433
19,60,1775370
19,70,1598251
19,80,488662
19,90,1874054
19,100,1613368
19,200,6016854
19,300,1607352
19,400,4549480
19,500,1630818
19,600,657314
20,1,4806989
20,2,1664688
20,3,514333
20,4,1609279
20,5,2291771
20,6,1777090
20,7,1636103
20,8,3800483
20,9,1646063
20,10,1568154
20,11,1786068
20,12,1615191
20,13,1730884
20,14,1637548
20,15,5963365
20,16,1729997
20,17,1890853
20,18,1613392
20,19,1689039
20,20,1830598
20,21,1705932
20,22,1724148
20,23,2208289
20,24,1676815
20,25,6077078
20,26,1653025
20,27,1644880
20,28,1862637
20,29,1951060
20,30,1679094
20,40,1628373
20,50,1835037
20,60,1757539
20,70,5991165
20,80,2272587
20,90,1687336
20,100,1809813
20,200,2559743
20,300,1828552
20,400,1917224
20,500,1963120
20,600,5313148
21,1,1653401
21,2,1694825
21,3,1712978
