#(threads),time taken(in ns)
235,50160211
236,53313975
237,51947411
238,52937732
239,53236433
240,51815118
241,50474569
242,56438330
243,51354987
244,49452952
245,54205339
246,49607928
247,51731255
248,49428720
249,52930170
250,53243458
251,52959070
252,51144516
253,52529089
254,52975970
255,52424926
256,53097079
257,52453647
258,50850221
259,51398944
260,50533573
261,51524780
262,50902475
263,52233990
264,52016010
265,57369807
266,52447735
267,55171778
268,56259433
269,55176679
270,49360395
271,54453887
272,52072210
273,52203394
274,51979826
275,51330458
276,50837367
277,53893377
278,53499423
279,51877950
280,50609677
281,56560992
282,55161763
283,53651303
284,50667147
285,50719324
286,51838707
287,51873837
288,50882695
289,52610517
290,54041886
291,56196137
292,52690483
293,52747751
294,52573438
295,55495166
296,53593249
297,54508177
298,53742223
299,52724588
300,53270403
301,50265244
302,53520568
303,51500934
304,50827544
305,53569387
306,50803749
307,53512906
308,52199317
309,52571444
310,53992085
311,55220075
312,52903724
313,55103855
314,55700158
315,51471599
316,53707982
317,55578894
318,51512882
319,56151829
320,54779841
321,52804169
322,51339628
323,55886852
324,54422314
325,50767405
326,55070212
327,53471056
328,50946403
329,50799610
330,53296820
331,54949528
332,54086518
333,52216842
334,57890088
335,52476220
336,54311240
337,53414734
338,53307671
339,52727165
340,51812415
341,89504066
342,53848496
343,51710923
344,52064802
345,55231629
346,54582591
347,53057757
348,50828112
349,54901528
350,55147775
351,55171235
352,54630424
353,55478638
354,54413386
355,54733891
356,52136063
357,55908912
358,52897078
359,52378330
360,56048062
361,52590172
362,55253016
363,54572208
364,55996472
365,56366932
366,53876473
367,55621955
368,56223563
369,52235252
370,54197458
371,53199203
372,55723111
373,56917817
374,55257318
375,50922946
376,55529414
377,54056508
378,56282263
379,52535312
380,49554384
381,51376722
382,52953108
383,55698641
384,56521708
385,54061047
386,58484754
387,53872718
388,54028012
389,55066920
390,52015463
391,54583258
392,55621952
393,52854111
394,52132632
395,53676718
396,53505402
397,54795328
398,53274715
399,55637770
400,51854595
401,50948325
402,53462076
403,51450168
404,54279450
405,53824719
406,53601914
407,54424024
408,55047965
409,54042376
410,52992298
411,56042509
412,53476748
413,52761283
414,54602254
415,56735861
416,53326231
417,54137749
418,56122905
419,53819229
420,52715337
421,52568906
422,53175459
423,54121473
424,53196864
425,53731264
426,51868021
427,55600441
428,54541594
429,50908499
430,55910436
431,57373889
432,54987694
433,54148459
434,53065676
435,54945413
436,55721725
437,52814015
438,53862548
439,53695912
440,53833494
441,55007539
442,53361325
443,55222060
444,55821720
445,57017359
446,51652022
447,53938471
448,52400014
449,53608885
450,56818547
451,52213427
452,55698310
453,56953739
454,56793251
455,54402946
456,52230210
457,56205056
458,54270820
459,54255768
460,57652666
461,57422974
462,54648821
463,56781745
464,54242684
465,55598583
466,57534171
467,55440844
468,58337577
469,54596235
470,57498895
471,58154098
472,53829659
473,54049075
474,55517348
475,58391016
476,58645162
477,53858916
478,58122199
479,55129456
480,53715185
481,54455412
482,56178785
483,55715179
484,57345489
485,56462184
486,55624421
487,58090195
488,54718144
489,52941815
490,58313109
491,53729038
492,55255781
493,54919351
494,56526384
495,57213740
496,54854987
497,53094569
498,52632769
499,55451591
500,53482797
501,52758207
502,54966304
503,55010872
504,55123374
505,53445068
506,52354939
507,54386993
508,56717604
509,56981497
510,56850837
511,54774387
512,53149790
513,55075562
514,53184919
515,54022819
516,56215788
517,58330739
518,55533406
519,54484623
520,57005497
521,55404495
522,52965140
523,53458934
524,55006260
525,54315186
526,54369981
527,55613870
528,54603129
529,57763020
530,56851755
531,52894114
532,52387781
533,51661413
534,55837267
535,58699874
536,55628753
537,54222914
538,55802321
539,53688221
540,56071040
541,56069030
542,56223899
543,53345424
544,53345243
545,55231005
546,54246419
547,55484802
548,54445040
549,55485798
550,54237400
551,56970413
552,54051505
553,53879062
554,53593758
555,55073215
556,52180866
557,54722538
558,57471964
559,54123494
560,53057230
561,53989994
562,54428866
563,56500193
564,58092444
565,54518389
566,55824743
567,57304858
568,58556349
569,55002403
570,55098349
571,54964579
572,56108700
573,54603077
574,55094227
575,57521297
576,54097278
577,54838349
578,56324266
579,52268515
580,54505345
581,55227719
582,57615135
583,56450812
584,53770888
585,57104403
586,57055620
587,54976319
588,56121990
589,55775550
590,54975649
591,54779753
592,55141728
593,56190291
594,56168598
595,55695488
596,58940643
597,56498140
598,52645032
599,55386937
600,54567816
601,57276370
602,55908635
603,58368831
604,54462857
605,55771716
606,57661809
607,57120801
608,56211260
609,57119350
610,55978562
611,57880807
612,55431318
613,55713720
614,54159260
615,55230506
616,56320081
617,57443905
618,58839008
619,56771246
620,55542520
621,57870348
622,56808912
623,54972735
624,56415199
625,55759644
626,56035890
627,54450393
628,60442948
629,58295404
630,56455180
631,57464917
632,56047173
633,57307632
634,57025204
635,56024570
636,56121026
637,55594479
638,57344707
639,57522590
640,58974319
641,56075118
642,56025189
643,57505748
644,56121415
645,55787778
646,55458668
647,57136162
648,59974987
649,57828085
650,57710568
651,59446787
652,57930149
653,59138419
654,58304809
655,55770317
656,58390340
657,55341577
658,56246392
659,56849774
660,58438763
661,57860302
662,56271211
663,55597412
664,58383572
665,56385685
666,57013172
667,58582884
668,53525037
669,54356048
670,54857252
671,52614318
672,53037996
673,54468492
674,52377431
675,54501478
676,55512087
677,56321465
678,56439918
679,57502952
680,56290406
681,55352679
682,54437109
683,59172035
684,54600825
685,53294022
686,55999794
687,56193635
688,53971943
689,57638674
690,54631594
691,54790542
692,52839808
693,55166662
694,55993903
695,55229173
696,55038129
697,53038808
698,55285801
699,54814934
700,55418281
701,55821412
702,56246021
703,55563842
704,52843836
705,54448005
706,56393935
707,56500140
708,53484204
709,54843957
710,55588718
711,56000767
712,53751909
713,57843716
714,57893694
715,57296440
716,56713090
717,56919491
718,54546920
719,56408195
720,55769142
721,54028211
722,55888060
723,58675885
724,55567678
725,54490009
726,56065418
727,58289888
728,57655345
729,55165941
730,54320885
731,56113465
732,55613995
733,56371022
734,55908353
735,56051134
736,54575799
737,55341781
738,54987868
739,54212397
740,56053570
741,54190282
742,56034287
743,57809012
744,55893172
745,55554569
746,56989988
747,54419095
748,57016159
749,57581739
750,55394574
751,55979452
752,57186494
753,55329601
754,56285352
755,58221553
756,55470052
757,57313197
758,58834578
759,58102340
760,55539841
761,56212505
762,55688070
763,54461244
764,56606050
765,56458445
766,58139293
767,54302333
768,57023339
769,55569430
770,54679369
771,55204178
772,56028964
773,56426339
774,55758930
775,55488896
776,56512885
777,57783701
778,54787934
779,58268031
780,56849206
781,57505904
782,57590858
783,58034825
784,58246446
785,54390200
786,57959918
787,55901726
788,57443019
789,57724532
790,57569191
791,60229515
792,59413047
793,59265944
794,58598851
795,57460653
796,59694554
797,58828028
798,58211765
799,57645202
800,55375550
801,55300651
802,56637906
803,56942494
804,59106453
805,60157729
806,57120622
807,56885639
808,57686802
809,59173774
810,59296103
811,58699426
812,58134891
813,55364089
814,57982684
815,57883837
816,55714257
817,61045585
818,55619178
819,59458321
820,57417666
821,55608974
822,55073488
823,57244454
824,56455618
825,57848852
826,57583635
827,57759497
828,57105903
829,56917806
830,58554047
831,58180410
832,56608360
833,58682687
834,58172178
835,58522920
836,57545012
837,56072458
838,58609942
839,56698369
840,58611003
841,56541535
842,57739271
843,57901915
844,56816668
845,59009867
846,57319226
847,57412016
848,60016645
849,59103231
850,56126288
851,57552189
852,57592821
853,56332288
854,59969375
855,58351898
856,57715365
857,57549568
858,55835132
859,86196717
860,60849166
861,56781376
862,58980901
863,59246174
864,59466807
865,57738386
866,57732229
867,61370372
868,58670648
869,60180017
870,57330670
871,58232621
872,58581180
873,58718868
874,61600942
875,60032359
876,57791282
877,56674294
878,59466423
879,58617254
880,59315430
881,56847936
882,56309038
883,59890370
884,58645717
885,58580605
886,62016583
887,59270408
888,56523402
889,58657003
890,60619972
891,58576644
892,59180276
893,60153775
894,60840103
895,60006306
896,58018794
897,57644075
898,58261156
899,57784547
900,61551506
901,59653251
902,60635330
903,58017673
904,59628894
905,60080768
906,58150531
907,59679166
908,59522490
909,62984020
910,57593298
911,59494596
912,62053462
913,58388602
914,60424859
915,62029498
916,60418158
917,57871513
918,59230308
919,59979812
920,57658516
921,59660880
922,60929438
923,58676311
924,59850947
925,59723382
926,59254643
927,60239300
928,58527024
929,59785826
930,60217780
931,58799374
932,60927846
933,60692801
934,58965051
935,58909569
936,59587582
937,59940501
938,58346213
939,60994902
940,61298362
941,59851065
942,61652115
943,60172915
944,59698828
945,63507331
946,58824861
947,58139060
948,58586935
949,60445633
950,61327358
951,62781129
952,60563439
953,61500096
954,58558004
955,61401558
956,62195079
957,59727924
958,60921691
959,62128311
960,60659837
961,58523247
962,60222022
963,60353646
964,57669848
965,59704206
966,60042049
967,60483605
968,63131671
969,60586276
970,61660155
971,60485729
972,59880987
973,59242202
974,62012422
975,61006014
976,60076151
977,63010632
978,59794804
979,63007602
980,62415294
981,61675266
982,62761777
983,62460560
984,60655582
985,64278855
986,61161131
987,62685504
988,59209445
989,60456651
990,61654504
991,60309325
992,59943452
993,64678063
994,58772284
995,60449397
996,59666853
997,60555083
998,60840665
999,57523516
1000,55770058
1001,54355070
1002,56363168
1003,55215044
1004,55569872
1005,56962862
1006,56058924
1007,53085459
1008,55363112
1009,55507536
1010,55470518
1011,54683626
1012,54746280
1013,53522614
1014,55144062
1015,54463537
1016,55958970
1017,82972273
1018,53700192
1019,55464230
1020,54139632
1021,57017578
1022,56201662
1023,55977850
1024,55546756
1025,56594880
1026,54432371
1027,53747996
1028,54128614
1029,54091717
1030,55313634
1031,54309601
1032,53390777
1033,55681082
1034,55493388
1035,54675818
1036,55982550
1037,54709170
1038,53210337
1039,55176542
1040,53975678
1041,56918058
1042,55559444
1043,58032579
1044,56519238
1045,53436269
1046,54712365
1047,55435300
1048,56277188
1049,53931728
1050,54459124
1051,55772588
1052,56872667
1053,53877380
1054,54878680
1055,54429998
1056,56794622
1057,56480828
1058,54603585
1059,56984308
1060,55947552
1061,54994603
1062,56021582
1063,57273845
1064,56786585
1065,55321165
1066,58134215
1067,57852992
1068,58759872
1069,53884460
1070,55535431
1071,55625100
1072,55132286
1073,56843749
1074,55956061
1075,57752197
1076,54282344
1077,54761706
1078,54869168
1079,56550229
1080,55224450
1081,56383445
1082,56949641
1083,59164792
1084,56249235
1085,57832119
1086,55486332
1087,56543325
1088,57078388
1089,56217444
1090,55778394
1091,57579947
1092,57954282
1093,54929924
1094,56034649
1095,59480055
1096,56350474
1097,56998633
1098,55452092
1099,56310059
1100,61723461
1101,57830901
1102,56830100
1103,55793916
1104,56957030
1105,54540145
1106,57388204
1107,58245765
1108,57265016
1109,56626853
1110,56530814
1111,55493911
1112,60713673
1113,57264972
1114,54797250
1115,59164169
1116,58207926
1117,57667625
1118,58294932
1119,57356355
1120,55086280
1121,58521736
1122,56813815
1123,58470740
1124,55569419
1125,57139457
1126,56461799
1127,56787582
1128,56948104
1129,57936880
1130,57094240
1131,57992231
1132,58801926
1133,57005547
1134,60045749
1135,56698697
1136,55937513
1137,56438133
1138,56243941
1139,56451418
1140,59292555
1141,56719334
1142,56329394
1143,57682626
1144,57520192
1145,58424978
1146,57533439
1147,58064433
1148,55723250
1149,56107264
1150,59761514
1151,58112759
1152,56851838
1153,59119802
1154,56583566
1155,58511884
1156,57011797
1157,56840549
1158,57562081
1159,56651576
1160,58330491
1161,58866915
1162,55761333
1163,57079835
1164,57441710
1165,58496581
1166,58015902
1167,59887848
1168,57349872
1169,58735247
1170,57231788
1171,56891284
1172,60724598
1173,59165690
1174,60067184
1175,55598701
1176,56833979
1177,59898316
1178,59384551
1179,57509107
1180,57762902
1181,59335864
1182,58366355
1183,59218929
1184,57797098
1185,57946484
1186,59000934
1187,57732581
1188,57832224
1189,58644541
1190,58946507
1191,57985310
1192,57772332
1193,58931969
1194,56987324
1195,58194224
1196,59235246
1197,57997622
1198,58650216
1199,56564770
1200,58484983
1201,58170927
1202,57864081
1203,56833128
1204,57345421
1205,89652376
1206,58167006
1207,57748041
1208,58663158
1209,57599708
1210,57448107
1211,58680338
1212,59248673
1213,58814300
1214,58380247
1215,59257478
1216,60045906
1217,59413937
1218,57628995
1219,58746008
1220,57902446
1221,62085445
1222,60675914
1223,57762799
1224,57581286
1225,58997487
1226,59783048
1227,59915388
1228,60748519
1229,60992995
1230,57523779
1231,59632921
1232,60302026
1233,62021438
1234,57908326
1235,58229005
1236,59436079
1237,57363874
1238,61113886
1239,58946543
1240,59920269
1241,58899396
1242,58384006
1243,59574283
1244,60628798
1245,58491786
1246,58876914
1247,58175603
1248,61190234
1249,56508855
1250,60932513
1251,59717692
1252,60036009
1253,60980782
1254,59302406
1255,59132819
1256,58838200
1257,60679549
1258,58802078
1259,59861379
1260,59548876
1261,59551202
1262,60629587
1263,60377452
1264,60817398
1265,58037708
1266,60787341
1267,60768122
1268,60898875
1269,61095937
1270,58715564
1271,59513471
1272,59330226
1273,58594599
1274,62009004
1275,59081839
1276,60034004
1277,60418194
1278,61393604
1279,61570963
1280,61580921
1281,59266931
1282,59833261
1283,58524644
1284,59187920
1285,59450346
1286,60478501
1287,59547336
1288,59529511
1289,62344611
1290,59742046
1291,62252133
1292,59851713
1293,61110957
1294,60772043
1295,62071754
1296,59797335
1297,60500871
1298,59733241
1299,60078880
1300,59761445
1301,61712727
1302,61487910
1303,63290196
1304,61284633
1305,60873606
1306,60056463
1307,61494755
1308,59971876
1309,60918426
1310,61298205
1311,58415475
1312,61816923
1313,59183880
1314,60770819
1315,61862859
1316,61802600
1317,60002553
1318,60240957
1319,63289074
1320,61842016
1321,60239269
1322,62453051
1323,61301912
1324,61228570
1325,61826160
1326,61311083
1327,58695050
1328,59699645
1329,60476533
1330,59874069
1331,61285978
1332,59037722
1333,60332913
1334,61547191
1335,62125557
1336,60251867
1337,60942054
1338,60465539
1339,62955189
1340,62651333
1341,60782453
1342,61738427
1343,61298991
1344,61422438
1345,60812191
1346,61379729
1347,61884442
1348,59173181
1349,62802299
1350,62285183
1351,63391655
1352,61309654
1353,63672564
1354,61190549
1355,61694064
1356,63895380
1357,65196522
1358,61497110
1359,62090125
1360,60940972
1361,64560249
1362,60395840
1363,64064225
1364,61775121
1365,61045937
1366,60605061
1367,62631826
1368,62576377
1369,61076058
1370,61738940
1371,62344952
1372,60233696
1373,63565400
1374,61446228
1375,59784036
1376,62159992
1377,63335934
1378,60896430
1379,59769888
1380,60921957
1381,62945475
1382,60249117
1383,62757448
1384,61331143
1385,60040646
1386,64081122
1387,62794184
1388,64212341
1389,61416086
1390,64043251
1391,63191843
1392,63681211
1393,61933111
1394,62809315
1395,62380799
1396,63384614
1397,63232416
1398,62957622
1399,63708896
1400,63730577
1401,65119177
1402,62078842
1403,62418595
1404,66486126
1405,65502584
1406,63697266
1407,61898175
1408,61753042
1409,62630087
1410,62402185
1411,62744308
1412,61852873
1413,61070168
1414,61866691
1415,61249114
1416,63970484
1417,62244886
1418,62903498
1419,62715712
1420,62196464
1421,62520445
1422,61204948
1423,62229929
1424,62679799
1425,63670540
1426,61765835
1427,63020287
1428,62431529
1429,65316353
1430,65926215
1431,63645408
1432,64652835
1433,60501120
1434,64178111
1435,63246719
1436,61756762
1437,62299339
1438,64345664
1439,62256395
1440,63735389
1441,63368516
1442,63667328
1443,65467620
1444,64308151
1445,61619758
1446,62829031
1447,63081509
1448,62319964
1449,63076540
1450,66558407
1451,62717584
1452,65332294
1453,64570539
1454,62867552
1455,61140689
1456,62769749
1457,63758523
1458,63273078
1459,64197134
1460,63235255
1461,64163223
1462,64465913
1463,63305446
1464,63021255
1465,61283459
1466,63925907
1467,63209990
1468,63702935
1469,63752541
1470,64110635
1471,63572089
1472,64546778
1473,63077131
1474,66534827
1475,66249394
1476,65229456
1477,63497893
1478,62321721
1479,63915198
1480,63692457
1481,62882239
1482,65443360
1483,64598056
1484,63509406
1485,63774777
1486,64224332
1487,63581289
1488,64786514
1489,63241313
1490,64947693
1491,62323251
1492,64450543
1493,63856996
1494,63609924
1495,64262787
1496,67357628
1497,63524412
1498,64956745
1499,66436712
1500,64843684
1501,65034921
1502,64665948
1503,68070138
1504,61852603
1505,65427757
1506,62649599
1507,64186130
1508,64626693
1509,63814023
1510,64699880
1511,65600962
1512,63714975
1513,64190273
1514,64448301
1515,65019500
1516,65239305
1517,64532174
1518,65044533
1519,63895058
1520,63748137
1521,63888037
1522,65366614
1523,64285975
1524,65259592
1525,64122152
1526,64234599
1527,63718464
1528,65836246
1529,63334123
1530,66406862
1531,64808286
1532,65542101
1533,63914140
1534,64317116
1535,64853067
1536,65859060
1537,63972677
1538,63441213
1539,66769334
1540,65364173
1541,65036632
1542,64361775
1543,64959621
1544,67256148
1545,66161813
1546,65653858
1547,66970440
1548,64835288
1549,65421213
1550,66032067
1551,67731068
1552,64611988
1553,67036113
1554,65842737
1555,65723879
1556,63884721
1557,67405932
1558,66478306
1559,65185743
1560,66851748
1561,64558406
1562,67182631
1563,65267693
1564,65424948
1565,64982575
1566,63614807
1567,66173138
1568,65256980
1569,66880226
1570,66281002
1571,65439903
1572,66761453
1573,66002423
1574,65322155
1575,64123154
1576,65997210
1577,65486372
1578,66390614
1579,66801665
1580,64723011
1581,66948524
1582,67625663
1583,67324103
1584,65074604
1585,66717282
1586,67203986
1587,66110191
1588,66308976
1589,66183849
1590,66959053
1591,68003489
1592,67039039
1593,74822819
1594,70020430
1595,68781254
1596,66806811
1597,66886749
1598,67149594
1599,68692427
1600,70835914
1601,66155977
1602,66836986
1603,66333558
1604,65150641
1605,65866587
1606,66863421
1607,66067511
1608,64977519
1609,66835893
1610,67181510
1611,66501111
1612,66340914
1613,65082963
1614,67935032
1615,66121383
1616,67436776
1617,66723138
1618,66447181
1619,67933409
1620,65962629
1621,64139155
1622,67225261
1623,66363675
1624,67502314
1625,69163546
1626,67186758
1627,67645295
1628,67716978
1629,67228999
1630,67025572
1631,66911792
1632,69641406
1633,66480492
1634,67424473
1635,67176078
1636,68185345
1637,66558452
1638,69136816
1639,68217490
1640,65450316
1641,64917188
1642,68498378
1643,65665017
1644,65707314
1645,68213269
1646,66819192
1647,67911260
1648,67423655
1649,65135924
1650,68366607
1651,68207389
1652,66835023
1653,68903052
1654,69155100
1655,68714085
1656,66444159
1657,67619926
1658,68229113
1659,69677192
1660,68647366
1661,66006222
1662,68104127
1663,66692014
1664,68340149
1665,68607593
1666,68497522
1667,67337680
1668,69231478
1669,67506011
1670,68074919
1671,67962350
1672,68736310
1673,66512806
1674,67951283
1675,68811466
1676,68011487
1677,67653354
1678,66638911
1679,67967609
1680,68132842
1681,67465109
1682,69233361
1683,69284634
1684,69156268
1685,68688476
1686,69157553
1687,67700344
1688,68387345
1689,68457112
1690,66303043
1691,66813968
1692,65857476
1693,67749044
1694,68773087
1695,68110821
1696,67730489
1697,69234940
1698,69577886
1699,67943672
1700,67133190
1701,69711479
1702,68807543
1703,70036442
1704,66958624
1705,67999398
1706,66971957
1707,70203217
1708,68944682
1709,68206006
1710,69603384
1711,68392108
1712,102044970
1713,72696485
1714,70714652
1715,67370294
1716,68404271
1717,66565577
1718,67774810
1719,67900938
1720,69141226
1721,67346833
1722,68677355
1723,70347409
1724,69623166
1725,69287995
1726,69230148
1727,67981557
1728,68986984
1729,69398991
1730,68475567
1731,70198610
1732,68607257
1733,68613658
1734,67404561
1735,69507484
1736,67876403
1737,68583344
1738,70115987
1739,69564047
1740,69657332
1741,70453335
1742,67131114
1743,68802428
1744,68710175
1745,71657207
1746,69670518
1747,69849588
1748,70178237
1749,69039305
1750,69555384
1751,67783894
1752,69345089
1753,69027034
1754,69778004
1755,70203873
1756,70193640
1757,71714448
1758,70554780
1759,70038486
1760,68664394
1761,69749867
1762,68022531
1763,69161226
1764,68897365
1765,69743468
1766,69891213
1767,70758434
1768,70362660
1769,69424065
1770,69142973
1771,70446988
1772,70936389
1773,68574633
1774,68047415
1775,70348253
1776,68878036
1777,69358620
1778,69193896
1779,69371515
1780,69626787
1781,71130637
1782,70173902
1783,72426354
1784,69586022
1785,68109848
1786,68820603
1787,70770361
1788,69905806
1789,67940168
1790,68915141
1791,69150461
1792,68815872
1793,69948825
1794,72463214
1795,68581984
1796,70302164
1797,69867767
1798,73298244
1799,72394059
1800,69445169
1801,70244727
1802,72056781
1803,69051949
1804,68750230
1805,70440833
1806,67868831
1807,70238111
1808,70157183
1809,72323383
1810,70198707
1811,71569427
1812,70110264
1813,70207226
1814,70616484
1815,70848739
1816,70556005
1817,69941452
1818,70821269
1819,68235031
1820,73629183
1821,70086450
1822,68970376
1823,70714113
1824,71000651
1825,72204495
1826,69209503
1827,72985130
1828,69797195
1829,71524407
1830,70184695
1831,72864264
1832,69631839
1833,71108743
1834,71192480
1835,69777717
1836,70400266
1837,70308886
1838,72798834
1839,71740966
1840,70578746
1841,69791375
1842,69398160
1843,70708827
1844,70685746
1845,70307356
1846,69959889
1847,73058947
1848,72708419
1849,71986191
1850,69894031
1851,72952659
1852,72372051
1853,71887957
1854,70053371
1855,72449799
1856,71374205
1857,72266153
1858,72325088
1859,70530145
1860,73359167
1861,70097864
1862,75344807
1863,72849427
1864,72171485
1865,72298174
1866,70461008
1867,72579346
1868,72313687
1869,71268663
1870,68997820
1871,71794804
1872,73014216
1873,71731205
1874,72771231
1875,72159470
1876,71324001
1877,71733497
1878,71446354
1879,71969241
1880,72311442
1881,71211417
1882,71903572
1883,72443177
1884,72225087
1885,72082213
1886,71982655
1887,72408849
1888,73065283
1889,71238303
1890,72665924
1891,70329455
1892,73134989
1893,73298861
1894,74843841
1895,71296096
1896,72928213
1897,72531495
1898,72847884
1899,72135577
1900,73703507
1901,71792453
1902,70968448
1903,71977185
1904,72065583
1905,72847152
1906,72053338
1907,73157956
1908,74746167
1909,71692761
1910,72531356
1911,74784173
1912,73686011
1913,71049391
1914,74740014
1915,71584115
1916,73321750
1917,71471062
1918,74624096
1919,73755415
1920,72432138
1921,73606559
1922,73115384
1923,73603893
1924,72816422
1925,73536218
1926,71774746
1927,73322924
1928,72155163
1929,71924653
1930,72688231
1931,72194167
1932,76304561
1933,71459766
1934,72677364
1935,74142689
1936,72901212
1937,72303732
1938,72659116
1939,74615287
1940,70877659
1941,74271249
1942,74574341
1943,71796938
1944,72168360
1945,74085124
1946,72639232
1947,72017773
1948,75830537
1949,73137635
1950,73211111
1951,75976253
1952,71439029
1953,72416499
1954,73697450
1955,76106013
1956,73007013
1957,73430487
1958,72837310
1959,74433448
1960,73486711
1961,73112924
1962,73769530
1963,74360071
1964,72450573
1965,74126133
1966,75680756
1967,74726929
1968,75389334
1969,73644195
1970,73440863
1971,74558819
1972,73260645
1973,73236387
1974,73645967
1975,74465325
1976,75319599
1977,74674741
1978,73942327
1979,74222974
1980,76360137
1981,75044179
1982,73455772
1983,74931662
1984,73499451
1985,76302505
1986,73814967
1987,73546360
1988,72247995
1989,74265574
1990,74809750
1991,75162508
1992,73112316
1993,73233690
1994,75137610
1995,74776892
1996,74426635
1997,74255824
1998,72912661
1999,67625748
2000,61160976
