P1,P2,Time
1,1,1996586
1,2,618128
1,3,1742169
1,4,2028011
1,5,1712704
1,6,551708
1,7,1903191
1,8,1783112
1,9,671253
1,10,1698276
1,11,1639478
1,12,1723268
1,13,1727411
1,14,1895150
1,15,594418
1,16,594161
1,17,1822232
1,18,1661973
1,19,663928
1,20,690941
1,21,1738377
1,22,1810312
1,23,1861054
1,24,1795932
1,25,1753490
1,26,660649
1,27,1729905
1,28,1745193
1,29,619592
1,30,609356
1,40,1801749
1,50,1683579
1,60,1699997
1,70,1764077
1,80,674598
1,90,1685766
1,100,1695587
1,200,1719730
1,300,1648418
1,400,673075
1,500,1685248
1,600,604655
1,700,677372
1,800,570417
1,900,1692069
1,1000,1663534
1,2000,1911744
2,1,393339
2,2,365597
2,3,390138
2,4,383233
2,5,371957
2,6,366148
2,7,374558
2,8,361671
2,9,359315
2,10,384849
2,11,329686
2,12,455217
2,13,358282
2,14,359935
2,15,381828
2,16,363317
2,17,448657
2,18,346698
2,19,386706
2,20,386408
2,21,376158
2,22,345212
2,23,345459
2,24,354071
2,25,336745
2,26,340938
2,27,333160
2,28,343565
2,29,375273
2,30,334616
2,40,350144
2,50,347311
2,60,369472
2,70,328013
2,80,364637
2,90,368230
2,100,352323
2,200,331350
2,300,401287
2,400,325619
2,500,369349
2,600,401532
2,700,379677
2,800,370021
2,900,374260
2,1000,365858
2,2000,362145
3,1,375156
3,2,338525
3,3,381103
3,4,343114
3,5,343025
3,6,800863
3,7,1988351
3,8,321644
3,9,356270
3,10,309053
3,11,349311
3,12,325406
3,13,341078
3,14,320346
3,15,464911
3,16,295049
3,17,317341
3,18,307132
3,19,368823
3,20,451560
3,21,361241
3,22,381931
3,23,304292
3,24,352568
3,25,345263
3,26,291392
3,27,459787
3,28,382925
3,29,441398
3,30,433081
3,40,296127
3,50,362651
3,60,349658
3,70,330583
3,80,329305
3,90,277710
3,100,313060
3,200,349082
3,300,317281
3,400,343411
3,500,318066
3,600,360382
3,700,310980
3,800,303723
3,900,330663
3,1000,345293
3,2000,351059
4,1,261050
4,2,269920
4,3,311828
4,4,292569
4,5,302598
4,6,369169
4,7,265451
4,8,339980
4,9,267645
4,10,238260
4,11,283584
4,12,387717
4,13,374508
4,14,268364
4,15,320526
4,16,264967
4,17,301565
4,18,338155
4,19,295442
4,20,251139
4,21,306575
4,22,299044
4,23,317557
4,24,280179
4,25,296141
4,26,278309
4,27,280462
4,28,270190
4,29,345168
4,30,259848
4,40,286334
4,50,327744
4,60,265837
4,70,2001943
4,80,266602
4,90,237985
4,100,259960
4,200,243520
4,300,245327
4,400,277106
4,500,346526
4,600,275027
4,700,282709
4,800,374020
4,900,1469810
4,1000,294367
4,2000,258111
5,1,360503
5,2,308207
5,3,334877
5,4,256784
5,5,365642
5,6,307166
5,7,311736
5,8,312953
5,9,274089
5,10,380582
5,11,238165
5,12,1937639
5,13,266566
5,14,390467
5,15,310219
5,16,272155
5,17,316878
5,18,274972
5,19,350009
5,20,304016
5,21,349455
5,22,364984
5,23,366729
5,24,286944
5,25,255583
5,26,265079
5,27,348047
5,28,244542
5,29,275030
5,30,266993
5,40,234443
5,50,280718
5,60,319789
5,70,270143
5,80,290363
5,90,339981
5,100,1450997
5,200,351489
5,300,409361
5,400,308448
5,500,284565
5,600,442651
5,700,359337
5,800,313094
5,900,292238
5,1000,257392
5,2000,320411
6,1,292915
6,2,255321
6,3,340121
6,4,361662
6,5,293891
6,6,528617
6,7,349387
6,8,285278
6,9,361359
6,10,419508
6,11,346726
6,12,346702
6,13,346624
6,14,317012
6,15,479146
6,16,303262
6,17,342771
6,18,337295
6,19,325091
6,20,358192
6,21,310645
6,22,303394
6,23,374021
6,24,278217
6,25,324083
6,26,357675
6,27,357437
6,28,356777
6,29,357207
6,30,382744
6,40,337223
6,50,351246
6,60,342601
6,70,260458
6,80,308220
6,90,329732
6,100,293331
6,200,311023
6,300,387768
6,400,345024
6,500,322114
6,600,311311
6,700,348320
6,800,328714
6,900,1974884
6,1000,234408
6,2000,359276
7,1,355804
7,2,310750
7,3,354968
7,4,300357
7,5,342909
7,6,325302
7,7,268532
7,8,302191
7,9,360606
7,10,349371
7,11,280699
7,12,353717
7,13,267457
7,14,338857
7,15,329476
7,16,364781
7,17,317368
