P1,P2,Time
1,1,254934
1,2,346508
1,3,332080
1,4,274047
1,5,298959
1,6,335388
1,7,250283
1,8,352605
1,9,270151
1,10,283052
1,11,234699
1,12,276173
1,13,317004
1,14,256338
1,15,213365
1,16,322891
1,17,293568
1,18,306063
1,19,372449
1,20,331836
1,21,314562
1,22,257168
1,23,277402
1,24,231852
1,25,272512
1,26,315713
1,27,303664
1,28,344525
1,29,262494
1,30,265989
1,40,294873
1,50,317899
1,60,320386
1,70,262846
1,80,693684
1,90,659118
1,100,357117
2,1,262257
2,2,296954
2,3,340107
2,4,414591
2,5,277940
2,6,281369
2,7,146716
2,8,169542
2,9,164989
2,10,218656
2,11,160604
2,12,161068
2,13,182805
2,14,223085
2,15,231405
2,16,177313
2,17,221231
2,18,230696
2,19,203898
2,20,251034
2,21,230278
2,22,218549
2,23,203851
2,24,153818
2,25,192656
2,26,156725
2,27,224934
2,28,716187
2,29,182374
2,30,215386
2,40,207891
2,50,215731
2,60,189219
2,70,233281
2,80,202961
2,90,194422
2,100,212420
3,1,150867
3,2,397948
3,3,211433
3,4,1300831
3,5,208303
3,6,769121
3,7,218521
3,8,193973
3,9,283944
3,10,170320
3,11,209814
3,12,210455
3,13,480408
3,14,241469
3,15,213779
3,16,210656
3,17,189483
3,18,181560
3,19,190109
3,20,551652
3,21,366130
3,22,386900
3,23,800225
3,24,358944
3,25,152895
3,26,172899
3,27,179749
3,28,177717
3,29,221147
3,30,202726
3,40,184912
3,50,455031
3,60,3632700
3,70,260687
3,80,160401
3,90,197601
3,100,160705
4,1,176487
4,2,176448
4,3,200607
4,4,175071
4,5,296447
4,6,160710
4,7,198533
4,8,175613
4,9,198622
4,10,294631
4,11,260396
4,12,219425
4,13,175077
4,14,220034
4,15,174462
4,16,177796
4,17,323529
4,18,238611
4,19,213582
4,20,170532
4,21,239121
4,22,339467
4,23,221900
4,24,184793
4,25,205269
4,26,172385
4,27,3493628
4,28,377084
4,29,177586
4,30,315760
4,40,254114
4,50,199832
4,60,201014
4,70,190593
4,80,221149
4,90,169451
4,100,429874
5,1,196567
5,2,281939
5,3,276622
5,4,167788
5,5,233459
5,6,253478
5,7,205281
5,8,284626
5,9,237511
5,10,164978
5,11,360634
5,12,372635
5,13,223909
5,14,181709
5,15,203191
5,16,240907
5,17,191657
5,18,299273
5,19,275886
5,20,357175
5,21,279052
5,22,229258
5,23,281800
5,24,224500
5,25,940229
5,26,788021
5,27,343417
5,28,2846083
5,29,7065043
5,30,7629703
5,40,2663990
5,50,595711
5,60,2772464
5,70,364848
5,80,600328
5,90,381968
5,100,456193
6,1,737138
6,2,281211
6,3,201817
6,4,601139
6,5,371816
6,6,146324
6,7,224622
6,8,1190235
6,9,3996424
6,10,305530
6,11,408618
6,12,4385210
6,13,264568
6,14,207385
6,15,888098
6,16,151781
6,17,342566
6,18,307485
6,19,266149
6,20,310423
6,21,943362
6,22,347289
6,23,295203
6,24,248154
6,25,196097
6,26,294841
6,27,3639240
6,28,210274
6,29,287049
6,30,255058
6,40,243255
6,50,347625
6,60,294517
6,70,327918
6,80,1409154
6,90,211338
6,100,680558
7,1,2982215
7,2,323020
7,3,247473
7,4,305038
7,5,371712
7,6,529212
7,7,265974
7,8,283688
7,9,436840
7,10,223165
7,11,284004
7,12,572229
7,13,3263704
7,14,754489
7,15,749763
7,16,2973218
7,17,3019217
7,18,3119803
7,19,509435
7,20,287684
7,21,340197
7,22,249211
7,23,511012
7,24,277443
7,25,330810
7,26,1095148
7,27,805651
7,28,3014814
7,29,3000834
7,30,3071934
7,40,7846402
7,50,925857
7,60,761831
7,70,2940052
7,80,3061327
7,90,893726
7,100,3084023
8,1,702759
8,2,3081425
8,3,3038029
8,4,654953
8,5,869680
8,6,1233246
8,7,496727
8,8,647333
8,9,649377
8,10,345029
8,11,581749
8,12,295474
