P2,P1,Time
1,1,35795561
2,1,17331199
3,1,11782237
4,1,16945049
5,1,14443645
6,1,13893703
7,1,14323904
8,1,13118399
9,1,14510300
10,1,12935186
11,1,19083654
12,1,12667205
13,1,15436614
14,1,15779909
15,1,12619669
16,1,17220397
17,1,14535009
18,1,14410750
19,1,16081430
20,1,13858037
21,1,17714268
22,1,16274246
23,1,15513337
24,1,12792967
25,1,18103446
26,1,12783953
27,1,17127944
28,1,15526089
29,1,12837489
30,1,15770744
40,1,15651980
50,1,16748341
60,1,14413106
70,1,14833109
80,1,16958487
90,1,18333197
100,1,13630206
200,1,20131414
300,1,13762778
400,1,41201249
1,2,55831940
2,2,40066349
3,2,27497951
4,2,30069050
5,2,19533808
6,2,17107417
7,2,20925947
8,2,25259862
9,2,17419602
10,2,19454482
11,2,18606053
12,2,18369796
13,2,20900164
14,2,19302343
15,2,19573591
16,2,12757088
17,2,17210332
18,2,16859224
19,2,20145375
20,2,21524841
21,2,13426276
22,2,12243036
23,2,19808674
24,2,16242088
25,2,11583627
26,2,15746055
27,2,13737205
28,2,18276268
29,2,12624865
30,2,17968803
40,2,13213411
50,2,14219092
60,2,14157697
70,2,17741352
80,2,30794879
90,2,18811113
100,2,17094957
200,2,17827852
300,2,17960113
400,2,14928067
1,3,25422989
2,3,20886518
3,3,14603124
4,3,17304567
5,3,19823321
6,3,16453145
7,3,17823483
8,3,18499354
9,3,14823544
10,3,20606892
11,3,16074784
12,3,15348602
13,3,21976709
14,3,15450295
15,3,14493784
16,3,17921381
17,3,19770914
18,3,14702314
19,3,15398749
20,3,20563749
21,3,14816093
22,3,17612977
23,3,20920476
24,3,15922367
25,3,18876707
26,3,16900371
27,3,15613253
28,3,20995180
29,3,14519552
30,3,20370340
40,3,20320342
50,3,14118378
60,3,18852785
70,3,14426964
80,3,21164224
90,3,18526399
100,3,15262059
200,3,19103525
300,3,14161852
400,3,15763475
1,4,29375341
2,4,15023210
3,4,16576721
4,4,19347614
5,4,13906858
6,4,14358313
7,4,17745292
8,4,14916048
9,4,19311086
10,4,17078488
11,4,11016559
12,4,18625461
13,4,12256540
14,4,18984966
15,4,22024443
16,4,13992770
17,4,15345830
18,4,12590564
19,4,17209319
20,4,14131697
21,4,15835350
22,4,15422946
23,4,15229073
24,4,16642194
25,4,15135150
26,4,15763139
27,4,16568027
28,4,16528199
29,4,17621629
30,4,16742837
40,4,14569505
50,4,19812934
60,4,15326855
70,4,14294058
80,4,19268781
90,4,21484833
100,4,14209521
200,4,17680503
300,4,15242188
400,4,17747197
1,5,27013403
2,5,20860191
3,5,14544454
4,5,17952694
5,5,17892618
6,5,14016027
7,5,17051790
8,5,13978704
9,5,16070571
10,5,15501061
11,5,14157099
12,5,18512336
13,5,17914989
14,5,15632439
15,5,14429245
16,5,15675692
17,5,14933072
18,5,17237987
19,5,14857832
20,5,18885090
21,5,13683888
22,5,17820292
23,5,14493272
24,5,20190813
25,5,14038661
26,5,18835819
27,5,15633561
28,5,16613524
29,5,14367589
30,5,16213211
40,5,14731788
50,5,15746785
60,5,14521399
70,5,15497054
80,5,14320571
90,5,18305660
100,5,15522014
200,5,16064985
300,5,16493339
400,5,15334271
1,6,25711784
2,6,14298885
3,6,20239554
4,6,15756277
5,6,14900553
6,6,17243619
7,6,14856716
8,6,20123151
9,6,14815751
10,6,18292721
11,6,19412064
12,6,15765752
13,6,16424379
14,6,14427298
15,6,16530048
16,6,14652677
17,6,16625895
18,6,16139926
19,6,15945087
20,6,17844646
21,6,14921830
22,6,16304730
23,6,14049550
24,6,16474528
25,6,14568243
26,6,17023526
27,6,13814716
28,6,21890251
29,6,13332027
30,6,20777750
40,6,14122518
50,6,16185374
60,6,14669544
70,6,17141417
80,6,14689508
90,6,17250220
100,6,15372797
200,6,15253180
300,6,14536409
400,6,16794907
1,7,28410311
2,7,15588848
3,7,20123616
4,7,18755852
5,7,13951445
6,7,16676825
7,7,15969357
8,7,18790555
9,7,13807039
10,7,19838942
11,7,15092764
12,7,17751029
13,7,14786211
14,7,16819064
15,7,14466629
16,7,16394239
17,7,15011419
18,7,15804353
19,7,14465263
20,7,17379065
21,7,15740881
22,7,15869292
23,7,16014303
24,7,14739668
25,7,16138081
26,7,14962556
27,7,19724392
28,7,13793754
29,7,20238048
30,7,14501949
40,7,20043634
50,7,15003940
60,7,15913206
70,7,14638450
80,7,16203932
90,7,16844907
100,7,15823056
200,7,18677323
300,7,39942945
400,7,30179347
1,8,42293231
2,8,45487341
3,8,36445174
4,8,24917151
5,8,27565273
6,8,19031254
7,8,22105336
8,8,23428737
9,8,22369219
10,8,18845193
11,8,11212097
12,8,17889607
13,8,12680229
14,8,24585181
15,8,23762660
16,8,24856363
17,8,23982697
18,8,26226419
19,8,21148311
20,8,26566053
21,8,26279067
22,8,26285491
23,8,24397667
24,8,18730805
25,8,15481397
26,8,18851152
27,8,12705725
28,8,19305561
29,8,15127821
30,8,12473518
40,8,16610486
50,8,17460667
60,8,15579160
70,8,12289186
80,8,16993596
90,8,15852350
100,8,12422489
200,8,18039193
300,8,15966076
400,8,12474509
1,9,31516196
2,9,12544562
3,9,22170306
4,9,16328123
5,9,12844434
6,9,16116281
7,9,16542815
8,9,12750523
9,9,18707560
10,9,16001919
11,9,12511504
12,9,16381224
13,9,16348840
14,9,13260728
15,9,16079250
16,9,12479805
17,9,16620173
18,9,12355062
19,9,20509770
20,9,15946918
21,9,12786001
22,9,17664237
23,9,12550087
24,9,19313699
25,9,12790599
26,9,17473758
27,9,16177759
28,9,12942735
29,9,17254164
30,9,16222285
40,9,33537307
50,9,31373589
60,9,31153805
70,9,36290824
80,9,32434977
90,9,29694268
100,9,35540819
200,9,26083764
300,9,14539070
400,9,17672681
1,10,12654387
2,10,25449337
3,10,19553678
4,10,14094300
5,10,19438596
6,10,13839510
7,10,19920974
8,10,14210706
9,10,17602361
10,10,14586174
11,10,18782761
12,10,15554177
13,10,16405836
14,10,16078926
15,10,15422144
16,10,20056776
17,10,14059010
18,10,21816607
19,10,20941511
20,10,16444153
21,10,15153972
22,10,16715413
23,10,14695084
24,10,17183126
25,10,13848458
26,10,17005360
27,10,15532027
28,10,20518906
29,10,18585238
