Size,Time
5,367377
5,511968
5,255713
5,385319
5,361530
5,267422
5,359788
5,285932
5,350216
5,291342
5,318475
5,418753
5,374411
5,309430
5,299140
5,345320
5,278020
5,368634
5,345145
5,3734209
5,363303
5,359434
5,357841
5,402920
5,313732
5,194569
5,282184
5,251509
5,272739
5,235741
5,259144
5,220668
5,216569
5,260502
5,220335
5,325022
5,261179
5,330967
5,263141
5,234134
5,257258
5,264153
5,245581
5,222421
5,264503
5,179876
5,247518
5,1424771
5,205613
5,247987
5,255992
5,265307
5,230322
5,258883
5,282144
5,222698
5,274066
5,255655
5,298722
5,306565
5,299290
5,286364
5,275878
5,226164
5,275423
5,332733
5,310564
5,366128
5,311802
5,325770
5,241625
5,225344
5,264520
5,295717
5,246288
5,280725
5,3841920
5,277400
5,329994
5,346546
5,311492
5,280782
5,291570
5,279536
5,398164
5,379506
5,305718
5,1215127
5,293287
5,342181
5,3949994
5,381437
5,326070
5,265627
5,279169
5,452315
5,391883
5,319106
5,598358
5,384396
5,369163
5,1289062
5,385330
5,469534
5,433054
5,636847
5,342360
5,520968
5,3688928
5,501189
5,341274
5,856031
5,480901
5,329551
5,262786
5,299624
5,529266
5,1199905
5,331816
5,277294
5,253030
5,290005
5,945330
5,1018459
5,306414
5,364249
5,333678
5,389217
5,444194
5,381980
5,501644
5,1212116
5,398098
5,443947
5,1090189
5,874344
5,399594
5,428604
5,519654
5,426083
5,1399005
5,386678
5,3921565
5,304600
5,422605
5,301842
5,331607
5,273252
5,314481
5,343962
5,909944
5,471359
5,4291812
5,564431
5,545728
5,478813
5,363720
5,507616
5,463199
5,382562
5,416977
5,454037
5,474261
5,637526
5,557472
5,571660
5,393073
5,465595
5,451815
5,518473
5,656757
5,558272
5,588104
5,556584
5,787493
5,502260
5,1388207
5,574312
5,471977
5,528270
5,3917194
5,421247
5,3721893
5,783928
5,1380874
5,413634
5,502632
5,5976368
5,3828959
5,627378
5,588321
5,1013110
5,702637
5,364238
5,445312
5,439026
5,652456
5,449364
5,427461
5,626071
5,878373
5,433569
5,405862
5,583555
5,427422
5,730320
5,3868845
5,3882193
5,385586
5,442891
5,3614894
5,1285676
5,513933
5,1341562
5,408726
5,411351
5,1450873
5,621531
5,3726223
5,554935
5,444798
5,631636
5,482237
5,435433
5,406171
5,454524
5,541676
5,466178
5,431211
5,602686
5,436165
5,649527
5,533816
5,921731
5,590559
5,514413
5,567918
5,506694
5,556337
5,437822
5,574440
5,573031
5,549686
5,567442
5,548717
5,594556
5,597257
5,3656395
5,3626215
5,561114
5,323034
5,350724
5,406786
5,291792
5,319066
5,634345
5,301866
5,245267
5,1552084
5,433374
5,378369
5,325006
5,336016
5,352103
5,261562
5,280900
5,373084
5,306932
5,308195
5,367208
5,277405
5,478086
5,325628
5,303963
5,305871
5,905936
5,245193
5,228015
5,190059
5,216937
5,256079
5,267583
5,286081
5,271138
5,214772
5,253875
5,264541
5,650308
5,215130
5,235071
5,572325
5,282365
5,379740
5,218700
5,253419
5,268954
5,263433
5,309748
5,374583
5,544669
5,456741
5,361987
5,313969
5,275016
5,366134
5,341694
5,266220
5,276957
5,302727
5,311819
5,3539391
5,339691
5,418807
5,293333
5,528503
5,309709
5,353017
5,404460
5,321631
5,326184
5,306385
5,3732892
5,437996
5,363364
5,320664
5,318735
5,3883979
5,393158
5,303176
5,327577
5,322694
5,339015
5,422919
5,372818
5,291622
5,373184
5,378923
5,362620
5,301706
5,443980
5,311720
5,433274
5,1589692
5,449480
5,483486
5,317090
5,348001
5,326075
5,529218
5,317470
5,436821
5,453792
5,1357706
5,468152
5,363668
5,603655
5,378213
5,523897
5,418217
5,3562615
5,476856
5,365753
5,464391
5,1091876
5,636882
5,326484
5,486343
5,560202
5,361073
5,1126151
5,585149
5,372253
5,491684
5,416146
5,533316
5,719175
5,461006
5,371461
5,382300
5,428537
5,451622
5,428340
5,512081
5,471355
5,1683100
5,449873
5,364504
5,366314
5,426733
5,379313
5,315522
5,397813
5,336917
5,8017894
5,309801
5,263688
5,588742
5,367193
5,369409
5,377977
5,338925
5,1397529
5,352199
5,345224
5,395671
5,409491
5,4205928
5,342744
5,350907
5,582651
5,415934
5,348280
5,1666609
5,384018
5,3831429
5,428175
5,676640
5,398951
5,427714
5,376744
5,407227
5,1113289
5,443543
5,452806
5,395854
5,404625
5,436435
5,446695
5,1167473
5,622509
5,749071
5,497926
5,436260
5,3815572
5,783591
5,558164
5,360299
5,415399
5,430784
5,1597160
5,470499
5,490890
5,400405
5,398397
5,499871
5,382589
5,543890
5,968964
5,393882
5,486528
5,489268
5,416211
5,640695
5,544887
5,722897
5,419130
5,432392
5,420392
5,926957
5,1731966
5,467567
5,500759
5,452037
5,472376
5,429335
5,632971
5,530725
5,557658
5,1172194
5,654291
5,3846854
5,402044
5,532219
5,459044
5,635117
5,587577
5,553883
5,436723
5,447747
5,723139
5,1323482
5,3623044
5,499844
5,1240301
5,421202
5,3869073
5,544411
5,497460
5,615258
5,488017
5,601033
5,448783
5,1045515
5,500393
5,487152
5,569426
5,919823
5,1182387
5,935646
5,475070
5,419474
5,278578
5,342741
5,365256
5,375019
5,396538
5,349134
5,384303
5,312980
5,464554
5,317432
5,275355
5,311392
5,356385
5,339804
5,376142
5,375290
5,283787
5,790425
5,312653
5,821194
5,2990345
5,818881
5,865063
5,796822
5,608211
5,721014
5,653258
5,700629
5,646763
5,564988
5,610715
5,596952
5,549123
5,564990
5,617596
5,505354
5,392741
5,332340
5,306491
5,231333
5,281232
5,274756
5,235804
5,282445
5,506465
5,2359121
5,268205
5,269738
5,251924
5,215363
5,356883
5,276280
5,271959
5,354689
5,260377
5,271031
5,295050
5,303524
5,255431
5,471204
5,292812
5,378814
5,404224
5,274324
5,395397
5,265485
5,246905
5,344861
5,292535
5,321382
5,311242
5,294238
5,281963
5,279209
5,312766
5,252218
5,301327
5,251228
5,272851
5,372633
5,289898
5,254170
5,267053
5,312365
5,324546
5,337951
5,285228
5,4287542
5,3713604
5,5722112
5,354053
5,818503
5,259320
5,320663
5,1192163
5,351695
5,254145
5,276226
5,399808
5,423430
5,3995687
5,263468
5,290740
5,287635
5,390852
5,467430
5,289852
5,425556
5,372781
5,394295
5,401843
5,495400
5,468729
5,2950087
5,981479
5,864878
5,3952635
5,3087880
5,3184540
5,3355239
5,3204997
5,3125194
5,3027650
5,3052131
5,4210126
5,3268460
5,3569631
5,3445450
5,370359
5,324813
5,436722
5,327137
5,710276
5,3643959
5,733289
5,377854
5,441237
5,259075
5,370801
5,525521
5,288179
5,340623
5,414847
5,346653
5,3828058
5,711602
5,433488
5,332853
5,557759
5,942751
5,839410
5,810686
5,822599
5,653267
5,842599
5,678396
5,698425
5,883861
5,698786
5,636370
5,538826
5,741343
5,743268
5,3720306
5,628134
5,653777
5,614621
5,718978
5,758784
5,1124572
5,702024
5,716969
5,722024
5,733499
5,676756
5,3076803
5,643983
5,3690674
5,689559
5,852777
5,3500097
5,745916
5,762744
5,786730
5,3650119
5,1008801
5,905242
5,679038
5,725971
5,3676917
5,923986
5,693096
5,694645
5,673258
5,613431
5,3655242
5,619319
5,679462
5,795717
5,800050
5,3248221
5,775965
5,1003986
5,5211394
5,668789
5,801647
5,716781
5,751350
5,1072156
5,691687
5,3067813
5,988209
5,952055
5,795956
5,724024
5,3653933
5,807511
5,3496301
5,594807
5,521556
5,536311
5,3584460
5,3572215
5,3662586
5,557447
5,488855
5,393453
5,406575
5,350474
5,5300164
5,3520897
5,1000215
5,530669
5,489210
5,1002139
5,655054
5,564328
5,320805
5,545567
5,464959
5,1476536
5,570042
5,1355453
5,906417
5,919516
5,486295
5,498015
5,717422
5,452267
10,395590
10,452943
10,415672
10,385766
10,398037
10,428670
10,422393
10,449033
10,422034
10,403473
10,316007
10,396590
10,410755
10,386376
10,330880
10,421742
10,410807
10,406126
10,491784
10,425902
10,413201
10,336754
10,402621
10,329480
10,415351
10,408706
10,441376
10,437321
10,373049
10,378495
10,416143
10,412404
10,412561
10,387185
10,935280
10,897840
10,520983
10,420130
10,436628
10,512425
10,658593
10,401004
10,424818
10,223073
10,253077
10,222504
10,306235
10,251053
10,231521
10,281993
10,317469
10,327295
10,304990
10,329502
10,336032
10,318316
10,362629
10,329833
10,317259
10,315570
10,259590
10,295275
10,260293
10,329678
10,841871
10,276313
10,340568
10,307468
10,331508
10,297217
10,335280
10,303463
10,313552
10,311043
10,275723
10,519180
10,315120
10,1436523
10,320950
10,900470
10,323307
10,308659
10,410996
10,291531
10,377562
10,311689
10,630608
10,350689
10,315972
10,321488
10,324380
10,292392
10,324705
10,792494
10,524368
10,574331
10,940787
10,459394
10,254864
10,298901
10,280013
10,258445
10,322680
10,331854
10,272331
10,570894
10,3772920
10,450955
10,257111
10,297406
10,250456
10,293288
10,294768
10,367405
10,306664
10,427745
10,266041
10,334768
10,295615
10,298961
10,415952
10,404829
10,357977
10,281459
10,358785
10,272932
10,290843
10,521346
10,383698
10,347774
10,282251
10,405650
10,467199
10,371920
10,315368
10,335881
10,269722
10,3633643
10,515939
10,296414
10,446259
10,380445
10,330496
10,344117
10,292973
10,418068
10,286767
10,668910
10,309207
10,432387
10,433484
10,274656
10,353256
10,382728
10,310730
10,425186
10,390458
10,266135
10,489718
10,540917
10,343757
10,300234
10,349986
10,391836
10,294332
10,453365
10,436382
10,469117
10,425669
10,386195
10,405461
10,327438
10,1102972
10,917948
10,474316
10,3204462
10,7543521
10,8050139
10,3107291
10,904101
10,3185796
10,530241
10,784263
10,548612
10,630878
10,3266651
10,411660
10,301574
10,993864
10,639806
10,235931
10,365813
10,1350774
10,4208599
10,403276
10,544684
10,4707703
10,385792
10,323131
10,1049221
10,243324
10,526323
10,494287
10,393704
10,491445
10,1136140
10,483455
10,417968
10,384380
10,329473
10,476922
10,3798405
10,396106
10,433818
10,381923
10,369764
10,535896
10,416042
10,524704
10,1564869
10,328492
10,1031933
10,3357876
10,496097
10,357591
10,443524
10,578171
10,755989
10,400153
10,431166
10,632371
10,359170
10,455659
10,758705
10,3656149
10,1096735
10,1094200
10,3461463
10,3424248
10,3617780
10,839313
10,471025
10,552595
10,426204
10,755578
10,461286
10,509029
10,1297204
10,1072741
10,3463376
10,3458191
10,3624769
10,8273125
10,3671955
10,3245327
10,3423361
10,3552430
10,8030417
10,3618085
10,1087419
10,3577461
10,3583751
10,1014457
10,3514304
10,1686612
10,756779
10,964155
10,1066056
10,519491
10,832207
10,427987
10,432877
10,3441386
10,3852956
10,3563792
10,3451149
10,3580779
10,3416336
10,3620487
10,1197011
10,3661593
10,3248142
10,850778
10,3892307
10,3477351
10,979447
10,4578973
10,935560
10,3307509
10,924774
10,3358453
10,838764
10,914343
10,1420494
10,900680
10,3398851
10,1068681
10,3663041
10,939808
10,989109
10,3486333
10,942998
10,1100116
10,1246813
10,3852120
10,1041114
10,5602355
10,909036
10,1127365
10,3576369
10,1123962
10,1088498
10,3435295
10,1005931
10,1242625
10,864270
10,4064211
10,1066509
10,1117535
10,3744182
10,490473
10,553983
10,401564
10,706204
10,3375394
10,493263
10,3579482
10,549766
10,424503
10,442847
10,2924633
10,558685
10,958923
10,704007
10,405640
10,438982
10,3634313
10,822735
10,483706
10,374540
10,751786
10,402299
10,456780
