P2,P1,Time
1,1,13432822
2,1,24812376
3,1,15232572
4,1,11286637
5,1,15564231
6,1,10776180
7,1,15994667
8,1,13119663
9,1,16731005
10,1,13549485
11,1,13579033
12,1,15132979
13,1,11349017
14,1,11726060
15,1,14401571
16,1,16272596
17,1,11785340
18,1,16940234
19,1,16269031
20,1,11840140
21,1,16343722
22,1,10879758
23,1,14075308
24,1,13638867
25,1,14372015
26,1,16621434
27,1,14939107
28,1,11867630
29,1,14378584
30,1,12153812
40,1,16187181
50,1,15056733
60,1,10962471
70,1,16537631
80,1,14139095
90,1,13072242
100,1,15351331
200,1,13424161
300,1,13539972
400,1,13328283
1,2,32544989
2,2,11639047
3,2,18628524
4,2,11051323
5,2,17326361
6,2,11150932
7,2,15837566
8,2,10801466
9,2,14180776
10,2,11795818
11,2,10472851
12,2,15240764
13,2,10851657
14,2,15752652
15,2,14295055
16,2,10950750
17,2,15392720
18,2,13266183
19,2,12307835
20,2,13549344
21,2,10824119
22,2,13946530
23,2,13517340
24,2,13306493
25,2,13718672
26,2,10653427
27,2,13214575
28,2,12758543
29,2,11686938
30,2,16800834
40,2,15048189
50,2,10664928
60,2,17301691
70,2,16917138
80,2,10880217
90,2,16091564
100,2,13600518
200,2,13198723
300,2,12410041
400,2,16966013
1,3,20041552
2,3,22945443
3,3,10913297
4,3,13990073
5,3,18085691
6,3,12344675
7,3,15182570
8,3,11133931
9,3,13999103
10,3,14036552
11,3,13541090
12,3,11495065
13,3,16067215
14,3,10893330
15,3,13295503
16,3,14235346
17,3,14575658
18,3,11584248
19,3,14144276
20,3,14545150
21,3,18183525
22,3,11306816
23,3,15031056
24,3,16229270
25,3,15589073
26,3,15877165
27,3,10945651
28,3,15996403
29,3,11098804
30,3,13061427
40,3,14325519
50,3,14392118
60,3,15993663
70,3,13108967
80,3,10984344
90,3,14234454
100,3,17939845
200,3,15350662
300,3,17500028
400,3,23776003
1,4,30475674
2,4,15957984
3,4,21258171
4,4,16932044
5,4,16426607
6,4,11795724
7,4,22049369
8,4,23032123
9,4,14306978
10,4,15453560
11,4,14838880
12,4,16267474
13,4,12100034
14,4,12667121
15,4,16451160
16,4,15157135
17,4,11884600
18,4,15203641
19,4,15681133
20,4,18463354
21,4,12143214
22,4,12961766
23,4,18268071
24,4,13257298
25,4,14147333
26,4,17862888
27,4,12864737
28,4,12020651
29,4,16326991
30,4,16452782
40,4,16527994
50,4,12351355
60,4,13669092
70,4,13832749
80,4,13812119
90,4,12940175
100,4,11238207
200,4,16124394
300,4,11247868
400,4,15745984
1,5,22233853
2,5,18161795
3,5,15784246
4,5,14430876
5,5,15067202
6,5,13624977
7,5,16796085
8,5,10815908
9,5,13200484
10,5,11979858
11,5,16214449
12,5,10860600
13,5,14324909
14,5,13939918
15,5,14264486
16,5,14611047
17,5,13363474
18,5,10974809
19,5,16298204
20,5,10906398
21,5,16045466
22,5,14864505
23,5,13736613
24,5,10694965
25,5,14497658
26,5,14461162
27,5,17671458
28,5,12222212
29,5,16655000
30,5,13480962
40,5,11008278
50,5,11032105
60,5,17970785
70,5,10760633
80,5,14507580
90,5,12084835
100,5,13743500
200,5,12727848
300,5,13347112
400,5,11133607
1,6,30291686
2,6,14314088
3,6,14492090
4,6,11001417
5,6,15242781
6,6,35123910
7,6,32445861
8,6,32230296
9,6,36594457
10,6,35438959
11,6,18688456
12,6,16730405
13,6,11131387
14,6,10252310
15,6,13610992
16,6,18998615
17,6,13333580
18,6,15398968
19,6,19018414
20,6,17345853
21,6,14347383
22,6,11699401
23,6,18900725
24,6,12989659
25,6,14150790
26,6,18183309
27,6,12350919
28,6,15493890
29,6,13128588
30,6,14266153
40,6,16426132
50,6,13353587
60,6,18023393
70,6,13129536
80,6,14909384
90,6,17802693
100,6,12822622
200,6,14051408
300,6,17360104
400,6,14054878
1,7,22830659
2,7,14742309
3,7,15840124
4,7,18120766
5,7,12841230
6,7,15462309
7,7,12067949
8,7,13573047
9,7,18080460
10,7,13244544
11,7,16290115
12,7,12757069
13,7,14877682
14,7,16735644
15,7,14935728
16,7,15347248
17,7,16499767
18,7,17895835
19,7,13278070
20,7,14096067
21,7,19291446
22,7,14765242
23,7,12039057
24,7,14687632
25,7,20097144
26,7,15255408
27,7,14497470
28,7,12867774
29,7,16051125
30,7,13802063
40,7,12615054
50,7,15689465
60,7,15298133
70,7,16605376
80,7,18578345
90,7,11870876
100,7,17239045
200,7,14766680
300,7,15659399
400,7,12972333
1,8,15563134
2,8,19787308
3,8,13193359
4,8,15449968
5,8,11958171
6,8,13430027
7,8,14934744
8,8,13150159
9,8,18083718
10,8,13292684
11,8,15188882
12,8,11719831
13,8,15434251
14,8,13908547
15,8,14197650
16,8,15868372
17,8,17498742
18,8,13202632
19,8,13229757
20,8,37661373
21,8,40598944
22,8,31546322
23,8,26957009
24,8,16468234
25,8,16687922
26,8,11231069
27,8,22544126
28,8,17795151
29,8,10235330
30,8,13575996
40,8,15611239
50,8,11566568
60,8,11615151
70,8,15167679
80,8,9002262
90,8,16065883
100,8,22037894
200,8,15716006
300,8,16287226
400,8,19417189
1,9,17468490
2,9,24927503
3,9,18600582
4,9,14626300
5,9,17375937
6,9,14302947
7,9,18587363
8,9,18565361
9,9,17713406
10,9,14542351
11,9,16468456
12,9,21062826
13,9,13697235
14,9,18793137
15,9,14184301
16,9,15289447
17,9,15529324
18,9,13422248
19,9,18091975
20,9,14526535
21,9,15579685
22,9,17707418
23,9,16595133
24,9,14428482
25,9,11484965
26,9,15544216
27,9,13280185
28,9,19451828
29,9,14241898
30,9,12290506
40,9,16111299
50,9,12293348
60,9,15594658
70,9,15397766
80,9,12522048
90,9,16440422
100,9,12205587
200,9,13881862
300,9,17281163
400,9,36407167
1,10,27723937
2,10,12546978
3,10,19623148
4,10,10211884
5,10,15659261
6,10,9126412
7,10,14697512
8,10,13174890
9,10,10693335
10,10,15444199
11,10,11584191
12,10,13637236
13,10,11294837
14,10,13995172
15,10,11243429
16,10,14453380
17,10,10296761
18,10,15742151
19,10,11429850
20,10,13786065
21,10,11614620
22,10,17922422
23,10,16037730
24,10,10630467
25,10,15391038
26,10,13874133
27,10,18502159
28,10,10865515
29,10,13404086
30,10,18747825
40,10,14928014
50,10,10683452
60,10,14885616
70,10,10735492
80,10,14167484
90,10,11764572
100,10,18248714
200,10,11987184
300,10,14794084
400,10,14323545
1,11,13817655
2,11,17407866
3,11,14524083
4,11,18502311
5,11,11704317
6,11,15931307
7,11,15337119
8,11,11176653
9,11,16768963
10,11,13127483
11,11,12877965
12,11,11029073
13,11,16395426
14,11,15997945
15,11,16227037
16,11,13170384
17,11,10325631
18,11,13965027
19,11,10500752
20,11,14448865
21,11,13356561
22,11,13248058
23,11,11852157
24,11,10983192
25,11,11825150
26,11,16104627
27,11,14140795
28,11,15916958
29,11,14586413
30,11,16536248
40,11,16954538
50,11,11684474
60,11,15176850
70,11,15385852
80,11,10994913
90,11,15794389
100,11,16400341
200,11,12975081
300,11,16006290
400,11,12943312
1,12,24240264
2,12,11147134
3,12,14539570
4,12,15006585
5,12,11220681
6,12,14370672
7,12,10545864
8,12,18528478
9,12,9954822
10,12,15692820
11,12,17356980
12,12,13760874
13,12,17397074
14,12,9677417
15,12,10708987
16,12,14287029
17,12,14860250
18,12,12257831
19,12,16756302
20,12,9142779
21,12,15072239
22,12,13460833
23,12,20461471
24,12,23127866
25,12,22614584
26,12,26116556
27,12,22349803
28,12,16373452
29,12,16242914
30,12,20833241
40,12,42288743
50,12,38057562
60,12,32531389
70,12,35675089
80,12,37776127
90,12,17504606
100,12,21301233
200,12,22716781
300,12,19005269
400,12,21710050
1,13,38698023
2,13,17065812
3,13,35009430
4,13,18234061
5,13,15280473
6,13,12455850
7,13,15614098
8,13,13722276
9,13,14448415
10,13,43218918
11,13,34708146
