P2,P1,Time
1,1,9143774
2,1,11566125
3,1,9110982
4,1,10229428
5,1,7139767
6,1,9767957
7,1,6818759
8,1,9130786
9,1,6670746
10,1,9883187
11,1,9264266
12,1,7035316
13,1,11277110
14,1,6804039
15,1,11422936
16,1,6886521
17,1,7974871
18,1,7051840
19,1,8074963
20,1,9079286
21,1,9465636
22,1,8887095
23,1,8042143
24,1,6909781
25,1,13985842
26,1,6599296
27,1,11314171
28,1,8222651
29,1,9917267
30,1,6490517
40,1,8889328
50,1,10664360
60,1,10078935
70,1,11009227
80,1,8791994
90,1,6751884
100,1,7597217
200,1,8020356
1,2,8765665
2,2,7005771
3,2,8594827
4,2,9055785
5,2,6710693
6,2,9253692
7,2,6665255
8,2,9716440
9,2,9297550
10,2,10105384
11,2,7481628
12,2,8694746
13,2,8767177
14,2,9678516
15,2,8384181
16,2,8461174
17,2,9117319
18,2,9235252
19,2,9446486
20,2,6946405
21,2,11584764
22,2,7525343
23,2,6812151
24,2,12783005
25,2,10148551
26,2,6449151
27,2,8284874
28,2,8095847
29,2,8222934
30,2,5713465
40,2,9402744
50,2,7998987
60,2,8001963
70,2,8847249
80,2,6942003
90,2,8631330
100,2,7149492
200,2,6717575
1,3,10718081
2,3,7136446
3,3,6485811
4,3,9154753
5,3,12223888
6,3,11762511
7,3,8398808
8,3,6749218
9,3,7284768
10,3,6668349
11,3,7166056
12,3,6841434
13,3,7711734
14,3,8175610
15,3,8131551
16,3,10740328
17,3,8562596
18,3,6841950
19,3,10386178
20,3,6369418
21,3,10112188
22,3,8145866
23,3,7567564
24,3,8295603
25,3,9014461
26,3,7411669
27,3,9558036
28,3,8274712
29,3,8326089
30,3,7390281
40,3,8075091
50,3,8979267
60,3,7287374
70,3,9423219
80,3,8825917
90,3,20055386
100,3,22887516
200,3,16288479
1,4,35111817
2,4,41143569
3,4,15612974
4,4,27384511
5,4,21197169
6,4,16688099
7,4,12484622
8,4,12889076
9,4,7254206
10,4,6950091
11,4,16541819
12,4,10659035
13,4,8467399
14,4,6177508
15,4,10802124
16,4,8319033
17,4,6153647
18,4,14086390
19,4,10177810
20,4,5430061
21,4,7926635
22,4,10227184
23,4,8185513
24,4,6263506
25,4,8388829
26,4,6758718
27,4,7427504
28,4,10212191
29,4,13255034
30,4,13189629
40,4,11056117
50,4,9920349
60,4,12974111
70,4,9249439
80,4,13762259
90,4,12046748
100,4,10251833
200,4,11797922
1,5,27763101
2,5,17698977
3,5,13330691
4,5,11935509
5,5,13020991
6,5,14765802
7,5,9259101
8,5,13124131
9,5,11498318
10,5,11703893
11,5,13133365
12,5,13855721
13,5,9262835
14,5,12999659
15,5,10553073
16,5,14287340
17,5,12835297
18,5,11233664
19,5,12950861
20,5,16061560
21,5,10768424
22,5,14295129
23,5,10223094
24,5,15659508
25,5,12195246
26,5,11238525
27,5,15748113
28,5,11441146
29,5,11485501
30,5,14124802
40,5,13291990
50,5,10238735
60,5,11407796
70,5,10245352
80,5,12871202
90,5,16984832
100,5,11209381
200,5,11443445
1,6,19812126
2,6,18360337
3,6,10967193
4,6,13673607
5,6,15123619
6,6,10346193
7,6,9839819
8,6,10956854
9,6,11766992
10,6,12366282
11,6,11110745
12,6,11859962
13,6,11965362
14,6,13169797
15,6,11782675
16,6,9815771
17,6,18260908
18,6,9796245
19,6,13953713
20,6,10462101
21,6,15648727
22,6,13134392
23,6,12112702
24,6,14483499
25,6,13501935
26,6,15030805
27,6,7822913
28,6,10521759
29,6,13748923
30,6,6325018
40,6,10402252
50,6,6982637
60,6,8656251
70,6,6513217
80,6,7929018
90,6,8924795
100,6,10511104
200,6,10834712
1,7,13609128
2,7,17493498
