P1,P2,Time
1,1,314905
1,2,230108
1,3,1671652
1,4,230585
1,5,180651
1,6,198738
1,7,247473
1,8,269869
1,9,296250
1,10,230326
1,11,214389
1,12,241821
1,13,300191
1,14,278196
1,15,256312
1,16,265073
1,17,1968943
1,18,245382
1,19,313222
1,20,267569
1,21,276021
1,22,212155
1,23,221196
1,24,180924
1,25,232315
1,26,297344
1,27,241550
1,28,255576
1,29,323723
1,30,258211
1,40,264973
1,50,261331
1,60,260714
1,70,251932
1,80,271829
1,90,231754
1,100,308106
2,1,163865
2,2,182946
2,3,190487
2,4,261160
2,5,169500
2,6,188175
2,7,152079
2,8,190907
2,9,153414
2,10,1631732
2,11,200245
2,12,180880
2,13,247068
2,14,2337944
2,15,211187
2,16,183966
2,17,222964
2,18,154251
2,19,192916
2,20,167643
2,21,147341
2,22,176087
2,23,158141
2,24,1293519
2,25,114387
2,26,120730
2,27,166030
2,28,197573
2,29,490691
2,30,1538520
2,40,1600954
2,50,1666653
2,60,358076
2,70,454565
2,80,395805
2,90,484358
2,100,1386988
3,1,1306555
3,2,159455
3,3,143593
3,4,147774
3,5,393639
3,6,143118
3,7,159088
3,8,156569
3,9,204963
3,10,177479
3,11,143797
3,12,145955
3,13,180241
3,14,200258
3,15,1758892
3,16,136668
3,17,159986
3,18,1595046
3,19,171514
3,20,170061
3,21,1705222
3,22,179845
3,23,135616
3,24,144933
3,25,204984
3,26,266083
3,27,192394
3,28,1292841
3,29,183551
3,30,165514
3,40,163072
3,50,190485
3,60,268673
3,70,184602
3,80,170199
3,90,169139
3,100,192039
4,1,211169
4,2,299925
4,3,2529944
4,4,1666838
4,5,177999
4,6,191571
4,7,206431
4,8,1687603
4,9,157075
4,10,163276
4,11,1484597
4,12,177879
4,13,171926
4,14,173995
4,15,241133
4,16,327738
4,17,326040
4,18,1431843
4,19,305522
4,20,236040
4,21,169419
4,22,446304
4,23,169257
4,24,256899
4,25,1943078
4,26,1607686
4,27,645310
4,28,495167
4,29,445310
4,30,518177
4,40,1569208
4,50,1549730
4,60,1138598
4,70,570187
4,80,555266
4,90,1605397
4,100,534093
5,1,436415
5,2,1797695
5,3,7123355
5,4,1852361
5,5,1765252
5,6,1758582
5,7,593192
5,8,615838
5,9,500968
5,10,1475080
5,11,1525062
5,12,257235
5,13,290855
5,14,267831
5,15,252238
5,16,209646
5,17,278403
5,18,287453
5,19,1726913
5,20,242238
5,21,233474
5,22,245631
5,23,257528
5,24,242962
5,25,221338
5,26,249692
