P2,P1,Time
1,1,5984109
2,1,4860303
3,1,8947269
4,1,7426504
5,1,4470688
6,1,4538419
7,1,7504865
8,1,7642218
9,1,5426857
10,1,4368403
11,1,4782085
12,1,8510495
13,1,6731594
14,1,4499816
15,1,4607527
16,1,7192256
17,1,7591328
18,1,6577171
19,1,5432393
20,1,7107262
21,1,8220514
22,1,4501928
23,1,5590247
24,1,4663271
25,1,9299116
26,1,6147947
27,1,6351262
28,1,7059801
29,1,6139707
30,1,9204711
40,1,5602221
50,1,8464414
60,1,7140341
70,1,5766377
80,1,6771797
90,1,5557850
100,1,5684069
1,2,6562211
2,2,5202825
3,2,8054986
4,2,9828557
5,2,8430603
6,2,5722957
7,2,6772287
8,2,6220445
9,2,4608748
10,2,4280480
11,2,4336424
12,2,5765604
13,2,6174475
14,2,7226807
15,2,4493400
16,2,4387991
17,2,8970894
18,2,6424143
19,2,5145634
20,2,6957306
21,2,7086812
22,2,7889708
23,2,6125377
24,2,4473480
25,2,6114176
26,2,4670778
27,2,3936046
28,2,3844907
29,2,4018602
30,2,3845755
40,2,6904910
50,2,4746589
60,2,4530888
70,2,3985209
80,2,3893404
90,2,6690112
100,2,5965500
1,3,4441416
2,3,6624177
3,3,10546391
4,3,4066654
5,3,4538092
6,3,7428198
7,3,7491867
8,3,4003580
9,3,4032149
10,3,4441785
11,3,6637020
12,3,5518383
13,3,5460642
14,3,4086102
15,3,4225928
16,3,4267540
17,3,5119660
18,3,5705666
19,3,4122412
20,3,4136527
21,3,4200729
22,3,6393848
23,3,6357608
24,3,4242731
25,3,7318733
26,3,4451148
27,3,4115076
28,3,4218658
29,3,6478646
30,3,5285273
40,3,5188131
50,3,4370184
60,3,4084468
70,3,4416513
80,3,7338801
90,3,5543105
100,3,8148914
1,4,6525619
2,4,12363145
3,4,5297956
4,4,3913663
5,4,4433400
6,4,4749083
7,4,7343767
8,4,5430647
9,4,4345443
10,4,4102359
11,4,4751504
12,4,5537718
13,4,4725628
14,4,4099620
15,4,4155307
16,4,4132836
17,4,5068832
18,4,10112897
19,4,4186319
20,4,4173171
21,4,4279108
22,4,4736354
23,4,6801705
24,4,9846441
25,4,6365637
26,4,5626423
27,4,25142764
28,4,4290856
29,4,4640207
30,4,4229714
40,4,6870853
50,4,6118655
60,4,5262334
70,4,3746677
80,4,3633889
90,4,6798773
100,4,7281251
1,5,4475933
2,5,3834827
3,5,3863883
4,5,3975659
5,5,5238120
6,5,5021180
7,5,4179078
8,5,4893843
9,5,6556897
10,5,4050890
11,5,3817820
12,5,4057880
13,5,5746674
14,5,6206231
15,5,4353551
16,5,3775743
17,5,3988334
18,5,4065768
19,5,7468299
20,5,4420209
21,5,4989433
22,5,7831575
23,5,5275904
24,5,9821877
25,5,4391534
26,5,4068308
27,5,5870812
28,5,4478904
29,5,5342760
30,5,4378097
40,5,10600369
50,5,6480552
60,5,5859744
70,5,4722959
80,5,7845438
90,5,5341245
100,5,4435096
1,6,4769367
2,6,9655014
3,6,6014379
4,6,5261493
5,6,4123698
6,6,5716750
7,6,5725760
8,6,5504845
9,6,4024484
10,6,4047747
11,6,3998261
12,6,6372972
13,6,8711313
14,6,5257391
15,6,4175800
16,6,4573538
17,6,5022351
18,6,10712220
19,6,5908223
20,6,13057416
21,6,5313173
22,6,6071140
23,6,7540996
24,6,8339115
25,6,3747677
26,6,3391328
27,6,5965768
28,6,6061606
29,6,6423937
30,6,6244187
40,6,5709713
50,6,5632371
60,6,4536008
70,6,3494333
80,6,3647310
90,6,6846215
100,6,7004698
1,7,4861347
2,7,6440958
3,7,4795895
4,7,4025209
5,7,3438180
6,7,4086424
7,7,6380992
8,7,6637125
9,7,3973524
10,7,4010090
11,7,3474638
12,7,3678429
13,7,8624584
14,7,5723242
15,7,3575296
16,7,3454440
17,7,3791272
18,7,5093875
19,7,5857470
20,7,5387095
21,7,3576776
22,7,3729521
23,7,3745905
24,7,12531932
25,7,7264474
26,7,7623176
27,7,7886495
28,7,6832968
29,7,9023529
30,7,8824934
40,7,6562320
50,7,6977678
60,7,7619144
70,7,8038667
80,7,7444828
90,7,12293504
100,7,6450297
1,8,9082519
2,8,7306816
3,8,9196475
4,8,8047472
5,8,7439355
6,8,6656506
7,8,12028911
8,8,6512215
9,8,6399919
10,8,14083101
11,8,6040241
12,8,6415752
13,8,10307054
14,8,10293204
15,8,6518651
16,8,7798580
17,8,9151504
18,8,9036024
19,8,11492885
20,8,9015247
21,8,6029775
22,8,5989632
23,8,5813635
24,8,4105989
25,8,3987290
26,8,4122783
27,8,4011766
28,8,10258188
29,8,5176446
30,8,3891131
40,8,4239257
50,8,5547257
60,8,6568448
70,8,5788532
80,8,5577966
90,8,7075227
100,8,6665559
1,9,8541497
2,9,7404653
3,9,6043577
4,9,3962873
5,9,5065943
6,9,5588417
7,9,6112823
8,9,6443770
9,9,8197382
10,9,5399920
11,9,6269277
12,9,6656391
13,9,8836209
14,9,5548480
15,9,3988006
16,9,4187822
17,9,7327860
18,9,5904440
19,9,5112734
20,9,3970007
21,9,4180068
22,9,4281947
23,9,6274991
24,9,5207306
25,9,6971698
26,9,6389994
27,9,5369196
28,9,3958004
29,9,4224094
30,9,4812990
40,9,7267397
50,9,3886992
60,9,5030784
70,9,4042614
80,9,5588485
90,9,6326216
100,9,6118706
1,10,15289023
2,10,12439527
3,10,5259745
4,10,3916020
5,10,4101796
6,10,6752308
7,10,6094804
8,10,5239351
9,10,5178715
10,10,3872727
11,10,5661922
12,10,6514885
13,10,5310834
14,10,4105083
15,10,3938145
16,10,4164037
17,10,7763664
18,10,5455437
19,10,5648345
20,10,7144382
21,10,7687314
22,10,6732491
23,10,6618293
24,10,6416107
25,10,5865530
26,10,4920295
27,10,5599424
28,10,6026259
29,10,3957110
30,10,5826893
40,10,6266494
50,10,8864077
60,10,6383112
70,10,5094562
80,10,4074555
90,10,4263351
100,10,7322883
1,11,6444086
2,11,4035321
3,11,4102639
4,11,5008475
5,11,8384966
6,11,6289378
7,11,5126724
8,11,5308316
9,11,4123073
10,11,6100461
11,11,6256406
12,11,4659844
13,11,6413342
14,11,5303624
15,11,4956113
16,11,3909613
17,11,5245278
18,11,6999509
19,11,3995490
20,11,5136367
21,11,4003357
22,11,7487923
23,11,7788163
24,11,8820564
25,11,6092324
26,11,5652742
27,11,6469402
28,11,6557329
29,11,8396367
30,11,6368466
40,11,5250671
50,11,5518038
60,11,6170282
70,11,5804822
80,11,5026274
90,11,3931294
100,11,5833261
1,12,13991997
2,12,5131699
3,12,5330263
4,12,7720803
5,12,6099325
6,12,6128631
7,12,6074491
8,12,5789081
9,12,5758810
10,12,6083246
11,12,5628317
12,12,7898935
13,12,6808716
14,12,5139331
15,12,4429280
16,12,6547414
17,12,5395223
18,12,6585113
19,12,6160239
20,12,5870415
21,12,11019286
22,12,8606786
23,12,5953273
24,12,5540842
25,12,6610886
26,12,5473070
27,12,7211343
28,12,9848525
29,12,4127831
30,12,7409502
40,12,7036737
50,12,5590816
60,12,6354342
70,12,6337922
80,12,4190330
90,12,3950644
100,12,5459212
1,13,8607350
2,13,4035034
3,13,5683559
4,13,6692198
5,13,6654869
6,13,6038601
7,13,5034382
8,13,7975031
9,13,5104380
10,13,6721260
11,13,8037775
12,13,4957515
13,13,6669593
14,13,6768689
15,13,5233985
