P2,P1,Time
1,1,68607235
2,1,59142052
3,1,58595627
4,1,56046746
5,1,54768838
6,1,55726392
7,1,60830385
8,1,58297619
9,1,58122996
10,1,61178153
11,1,59569831
12,1,60185731
13,1,58043843
14,1,56151580
15,1,55164832
16,1,54672983
17,1,58178870
18,1,64103585
19,1,56350171
20,1,62803256
21,1,82353031
22,1,55344533
23,1,55542185
24,1,59287385
25,1,56644553
26,1,56148319
27,1,61185024
28,1,61615515
29,1,57510637
30,1,60414575
40,1,58573085
50,1,57453583
60,1,60251708
70,1,57181171
80,1,57472770
90,1,56510948
100,1,54126435
200,1,54141793
300,1,54580144
400,1,55441534
500,1,53959564
600,1,56226212
700,1,60536802
800,1,55668465
900,1,54377420
1000,1,57087746
2000,1,53979789
1,2,68381540
2,2,61821381
3,2,55943534
4,2,55076801
5,2,57938827
6,2,56428359
7,2,56560462
8,2,57753667
9,2,58557738
10,2,56047035
11,2,56125038
12,2,56869060
13,2,54899411
14,2,55432106
15,2,56655571
16,2,57669826
17,2,55399338
18,2,55635082
19,2,57219692
20,2,55647358
21,2,54754054
22,2,55376306
23,2,56319581
24,2,56110930
25,2,59519796
26,2,57637349
27,2,55388123
28,2,54287737
29,2,58255771
30,2,59435727
40,2,58477204
50,2,76152706
60,2,53262244
70,2,54693852
80,2,56261876
90,2,52082355
100,2,56504993
200,2,52976258
300,2,58103050
400,2,55128067
500,2,56274499
600,2,54394149
700,2,62276259
800,2,58889892
900,2,56180739
1000,2,54050932
2000,2,56525395
1,3,71519474
2,3,58116138
3,3,82467223
4,3,55752097
5,3,56815709
6,3,56330463
7,3,59152568
8,3,54357082
9,3,60290504
10,3,56395546
11,3,53992013
12,3,54718869
13,3,57528083
14,3,56722363
15,3,60273976
16,3,55072773
17,3,55078471
18,3,53987545
19,3,55877051
20,3,56014529
21,3,53939317
22,3,59007168
23,3,58989317
24,3,58196466
25,3,55742477
26,3,57022742
27,3,52874633
28,3,61784747
29,3,57545817
30,3,56341286
40,3,55942561
50,3,54423766
60,3,55661665
70,3,55082429
80,3,59950346
90,3,55515288
100,3,57728271
200,3,60138359
300,3,54351508
400,3,55706107
500,3,55916517
600,3,56542774
700,3,53596283
800,3,55926755
900,3,57101024
1000,3,56241526
2000,3,59785754
1,4,71223225
2,4,58684714
3,4,56052358
4,4,57327823
5,4,54639283
6,4,59254715
7,4,58786991
8,4,53654243
9,4,56119270
10,4,56195247
11,4,55534804
12,4,58122612
13,4,53980951
14,4,57410768
15,4,53774180
16,4,57413540
17,4,53780410
18,4,56415671
19,4,55592184
20,4,56994001
21,4,79715327
22,4,58437519
23,4,56577977
24,4,54036690
25,4,56997844
26,4,54792921
27,4,55724583
28,4,54616436
29,4,55351671
30,4,54991290
40,4,58351007
50,4,57771964
60,4,56586089
70,4,56144569
80,4,54557541
90,4,55452038
100,4,56430829
200,4,53537349
300,4,56368661
400,4,56306687
500,4,55869204
600,4,54407018
700,4,57046310
800,4,56183452
900,4,54610401
1000,4,57009969
2000,4,56607644
1,5,70475374
2,5,68890129
3,5,56520074
4,5,56915858
5,5,57413086
6,5,55679813
7,5,55917845
8,5,57766712
9,5,55549214
10,5,56018563
11,5,56428166
12,5,56156590
13,5,57887293
14,5,59426622
15,5,56968991
16,5,58863369
17,5,55012172
18,5,54788209
19,5,54847704
20,5,53798797
21,5,54480283
22,5,56759299
23,5,56324850
24,5,55279163
25,5,53561566
26,5,59872097
27,5,55120302
28,5,55971239
29,5,55134410
30,5,55569555
40,5,58225204
50,5,56664766
60,5,56559135
70,5,55940329
80,5,55732121
90,5,58082312
100,5,56595530
200,5,53451496
300,5,56797889
400,5,57682153
500,5,53848608
600,5,57790327
700,5,55858809
800,5,56419929
900,5,54338715
1000,5,54607962
2000,5,59528043
1,6,68625301
2,6,68960277
3,6,59462595
4,6,57485710
5,6,54559060
6,6,57988243
7,6,56432401
8,6,55729059
9,6,60022652
10,6,55893363
11,6,54806829
12,6,70693965
13,6,54482820
14,6,53655154
15,6,54367099
16,6,58011404
17,6,54421602
18,6,61863820
19,6,53723882
20,6,55523586
21,6,57766155
22,6,54675274
23,6,56455533
24,6,55167607
25,6,57312592
26,6,55048058
27,6,59258269
28,6,56987135
29,6,55415115
30,6,54531285
40,6,60130837
50,6,55782601
60,6,55790277
70,6,56952529
