P2,P1,Time
1,1,34751203
2,1,36316441
3,1,24605776
4,1,26086496
5,1,28290224
6,1,27172416
7,1,29495017
8,1,26908570
9,1,28375153
10,1,24345915
11,1,25466301
12,1,28520238
13,1,29192526
14,1,28131520
15,1,27747111
16,1,28173347
17,1,23936629
18,1,32670205
19,1,42460553
20,1,43621186
21,1,43479011
22,1,39488028
23,1,41267742
24,1,40932533
25,1,36440202
26,1,36713663
27,1,37829667
28,1,34690670
29,1,35664655
30,1,36117955
40,1,35430012
50,1,34766455
60,1,34674739
70,1,43057273
80,1,36038345
90,1,37939789
100,1,34828721
200,1,33514504
300,1,38155338
400,1,42650325
500,1,45764549
600,1,25781712
700,1,27114443
800,1,35727292
900,1,26536616
1,2,29460373
2,2,38313887
3,2,35149964
4,2,34993041
5,2,25787626
6,2,29481154
7,2,30360103
8,2,31474837
9,2,31260649
10,2,30481489
11,2,33703244
12,2,26432935
13,2,27146374
14,2,32974334
15,2,28785723
16,2,28705769
17,2,29742704
18,2,27414718
19,2,25367904
20,2,32996383
21,2,29653270
22,2,29508453
23,2,26628472
24,2,23834737
25,2,26806130
26,2,29534343
27,2,33160304
28,2,25274428
29,2,31241354
30,2,28679356
40,2,29414318
50,2,28987786
60,2,27228075
70,2,30430696
80,2,29210694
90,2,28744404
100,2,28630611
200,2,26176249
300,2,26964256
400,2,32755220
500,2,26521331
600,2,24006784
700,2,30108931
800,2,31441977
900,2,30455794
1,3,46586620
2,3,37146934
3,3,30795665
4,3,30698035
5,3,30343279
6,3,29537524
7,3,31712090
8,3,31156039
9,3,33300322
10,3,29909901
11,3,29963581
12,3,26247871
13,3,32621791
14,3,34113632
15,3,33070105
16,3,35964193
17,3,35151810
18,3,36949076
19,3,36484476
20,3,36309091
21,3,37233531
22,3,35960513
23,3,34890730
24,3,34456120
25,3,36380577
26,3,31636641
27,3,33992141
28,3,34945010
29,3,35099192
30,3,35296704
40,3,36410639
50,3,32193854
60,3,32875352
70,3,35376726
80,3,35995740
90,3,35086631
100,3,36835054
200,3,34184228
300,3,35183850
400,3,35830427
500,3,36747843
600,3,31715725
700,3,32063706
800,3,21480178
900,3,31766180
1,4,34490906
2,4,32774435
3,4,30316003
4,4,26590756
5,4,27791604
6,4,22340897
7,4,32022115
8,4,24140513
9,4,25842238
10,4,27813677
11,4,28866903
12,4,31995618
13,4,32025353
14,4,32207421
15,4,36426482
16,4,30373137
17,4,33274075
18,4,33326910
19,4,32663738
20,4,26264457
21,4,25622923
22,4,25837976
23,4,26019462
24,4,28214908
25,4,27329117
26,4,29114980
27,4,28128554
28,4,27082778
29,4,28248333
30,4,29339066
40,4,27892781
50,4,27043171
60,4,26502697
70,4,26832824
80,4,29446900
90,4,36518696
100,4,28291109
200,4,25854783
300,4,23713965
400,4,26388949
500,4,29843157
600,4,28081071
700,4,29365205
800,4,29898821
900,4,29038718
1,5,39238423
2,5,33988126
3,5,32732691
4,5,18839381
5,5,28269652
6,5,30648823
7,5,27895901
8,5,26817905
9,5,28598883
10,5,28335433
11,5,28098469
12,5,29359831
13,5,28606254
14,5,30104537
15,5,25290079
16,5,29811022
17,5,30212165
18,5,27734202
19,5,27808532
20,5,26106222
21,5,29495026
22,5,29002749
23,5,26625730
24,5,24598893
25,5,29599925
26,5,31395397
27,5,28698253
28,5,26241364
29,5,23085143
30,5,31597323
40,5,27030434
50,5,27706334
60,5,25550047
70,5,29407823
80,5,25587968
90,5,30169579
100,5,24340707
200,5,25853766
300,5,28054103
400,5,21294519
500,5,34099316
600,5,25836705
700,5,39941001
800,5,37910222
900,5,36931451
1,6,51129538
2,6,33482078
3,6,28218177
4,6,25791899
5,6,32842470
6,6,27876369
7,6,28646547
8,6,29878373
9,6,26029871
10,6,25761379
11,6,29281686
12,6,28568350
13,6,26196664
14,6,28627031
15,6,30017024
16,6,27861241
17,6,26736213
18,6,27197757
19,6,28902902
20,6,29356537
21,6,27323703
22,6,28445911
23,6,31001918
24,6,24588149
25,6,31885609
26,6,29285183
27,6,29234531
28,6,25125806
29,6,24819830
30,6,28530224
40,6,34440703
50,6,31205019
60,6,23008174
70,6,22697899
80,6,27561280
90,6,28529668
100,6,25652819
200,6,31100492
300,6,28342908
400,6,23546984
500,6,30549725
600,6,28726276
700,6,34653234
800,6,35003132
900,6,36257013
1,7,48611511
2,7,47537315
