P1,P2,Time
1,1,280721
1,2,333180
1,3,2329305
1,4,1599400
1,5,357728
1,6,273036
1,7,332298
1,8,1427234
1,9,337719
1,10,352337
1,11,279834
1,12,279336
1,13,263853
1,14,252064
1,15,361652
1,16,205758
1,17,1370880
1,18,1444570
1,19,375925
1,20,209168
1,21,1497702
1,22,287997
1,23,404526
1,24,328644
1,25,274429
1,26,1344648
1,27,391755
1,28,1346509
1,29,1428533
1,30,2126221
1,40,230924
1,50,262967
1,60,1394636
1,70,1475603
1,80,1539411
1,90,382499
1,100,247799
2,1,1348941
2,2,239718
2,3,362521
2,4,1346828
2,5,5479382
2,6,219416
2,7,203799
2,8,1355274
2,9,189870
2,10,227914
2,11,204800
2,12,165673
2,13,188919
2,14,250600
2,15,202382
2,16,231357
2,17,185479
2,18,196703
2,19,199046
2,20,224439
2,21,1270418
2,22,1332358
2,23,1278638
2,24,250273
2,25,228784
2,26,181390
2,27,158488
2,28,133462
2,29,144812
2,30,165235
2,40,1777394
2,50,302497
2,60,169915
2,70,161413
2,80,133666
2,90,185598
2,100,297276
3,1,142639
3,2,212148
3,3,1610203
3,4,156562
3,5,200841
3,6,190266
3,7,1735571
3,8,233221
3,9,202611
3,10,187755
3,11,221213
3,12,187155
3,13,173190
3,14,171305
3,15,171333
3,16,206382
3,17,181941
3,18,1287171
3,19,161045
3,20,251504
3,21,170463
3,22,207515
3,23,247083
3,24,198104
3,25,235325
3,26,138589
3,27,188359
3,28,134056
3,29,164984
3,30,165471
3,40,278220
3,50,204006
3,60,163607
3,70,142630
3,80,1784970
3,90,165557
3,100,366591
4,1,1422238
4,2,251618
4,3,194678
4,4,181193
4,5,157795
4,6,214125
4,7,2065104
4,8,224789
4,9,187876
4,10,150650
4,11,230818
4,12,183940
4,13,193992
4,14,201189
4,15,194676
4,16,195400
4,17,204467
4,18,2100115
4,19,198325
4,20,145610
4,21,324771
4,22,204267
4,23,1405589
4,24,2295882
4,25,1603486
4,26,196644
4,27,7328324
4,28,233545
4,29,167184
4,30,232921
4,40,2338994
4,50,1506317
4,60,1491678
4,70,151692
4,80,148686
4,90,156263
4,100,150513
5,1,203705
5,2,164872
5,3,156019
5,4,158413
5,5,209403
5,6,183589
5,7,221882
5,8,198585
5,9,1305557
5,10,197351
5,11,149862
5,12,336379
5,13,189699
5,14,216812
5,15,163700
5,16,167996
5,17,152246
5,18,177823
5,19,238066
5,20,187778
5,21,272231
5,22,430686
5,23,227822
5,24,2636567
5,25,235861
5,26,212471
5,27,563240
5,28,280802
5,29,213696
5,30,233976
5,40,203819
5,50,1433576
5,60,319582
5,70,339482
