P1,P2,Time
1,1,1846037
1,2,1711275
1,3,1827462
1,4,1792001
1,5,1832774
1,6,1830877
1,7,1802147
1,8,1795460
1,9,1773540
1,10,1828780
1,11,1970672
1,12,1824136
1,13,1819408
1,14,1878296
1,15,1929601
1,16,1974747
1,17,1769249
1,18,1902599
1,19,1810178
1,20,1804512
1,21,691378
1,22,1801317
1,23,1819460
1,24,1878340
1,25,1776164
1,26,1788283
1,27,1935258
1,28,1816581
1,29,1736837
1,30,688135
1,40,1873691
1,50,1802257
1,60,1772261
1,70,1813800
1,80,1829332
1,90,2517618
1,100,1735543
1,200,1746805
1,300,2910868
1,400,1760407
1,500,2023394
1,600,1768595
1,700,2013092
1,800,1833343
1,900,1845927
1,1000,1816450
1,2000,1812537
2,1,393325
2,2,465665
2,3,501946
2,4,449949
2,5,378595
2,6,434815
2,7,456144
2,8,412608
2,9,476478
2,10,415545
2,11,1675436
2,12,413088
2,13,389593
2,14,388169
2,15,408850
2,16,417451
2,17,498112
2,18,399169
2,19,451878
2,20,438008
2,21,492478
2,22,449796
2,23,415098
2,24,452355
2,25,386455
2,26,431148
2,27,613297
2,28,403272
2,29,425988
2,30,398944
2,40,485336
2,50,399097
2,60,425860
2,70,402195
2,80,418256
2,90,371006
2,100,396801
2,200,410344
2,300,430374
2,400,414188
2,500,405938
2,600,426180
2,700,434910
2,800,377940
2,900,345662
2,1000,410660
2,2000,1971851
3,1,386686
3,2,387951
3,3,398499
3,4,375033
3,5,348952
3,6,382112
3,7,331033
3,8,434726
3,9,363357
3,10,376647
3,11,427967
3,12,459061
3,13,386272
3,14,423246
3,15,428134
3,16,398627
3,17,1620593
3,18,511494
3,19,357201
3,20,378562
3,21,442146
3,22,413899
3,23,358159
3,24,339904
3,25,377233
3,26,479384
3,27,377439
3,28,430315
3,29,456562
3,30,406370
3,40,405001
3,50,340870
3,60,427827
3,70,383649
3,80,526799
3,90,405972
3,100,408376
3,200,425104
3,300,428164
3,400,405251
3,500,443599
3,600,391957
3,700,395061
3,800,399921
3,900,433640
3,1000,458424
3,2000,348812
4,1,325077
4,2,317152
4,3,407068
4,4,308735
4,5,294097
4,6,329098
4,7,275563
4,8,271363
4,9,415617
4,10,306756
4,11,352759
4,12,277952
4,13,366887
4,14,266572
4,15,342890
4,16,331254
4,17,309168
4,18,327475
4,19,297632
4,20,316644
4,21,355365
4,22,294003
4,23,356980
4,24,378787
4,25,284301
4,26,309404
4,27,348895
4,28,320523
4,29,376999
4,30,308108
4,40,305840
4,50,321157
4,60,284386
4,70,336667
4,80,294858
4,90,311630
4,100,368403
4,200,269485
4,300,317491
4,400,345107
4,500,354822
4,600,395031
4,700,293347
4,800,274635
4,900,290544
4,1000,349322
4,2000,407930
5,1,320666
5,2,239277
5,3,294242
