P2,P1,Time
1,1,6888249
2,1,8966838
3,1,6275885
4,1,6245875
5,1,7321662
6,1,6022015
7,1,6607863
8,1,6659270
9,1,6400471
10,1,6993485
11,1,6335940
12,1,7408821
13,1,7045357
14,1,6440669
15,1,6587214
16,1,6118093
17,1,6891418
18,1,6342655
19,1,6382002
20,1,6445804
21,1,6104795
22,1,6138138
23,1,7265519
24,1,6300664
25,1,7771832
26,1,6232840
27,1,7543011
28,1,6301667
29,1,7767559
30,1,6283787
40,1,6899292
50,1,7358175
60,1,6204590
70,1,6735453
80,1,8491296
90,1,12315284
100,1,6763648
1,2,7297087
2,2,8761011
3,2,8705029
4,2,12423906
5,2,7023294
6,2,6900818
7,2,7357211
8,2,7246461
9,2,5828127
10,2,5898532
11,2,6229855
12,2,5622013
13,2,7203237
14,2,6485536
15,2,6921753
16,2,7397483
17,2,6536826
18,2,6278079
19,2,7817261
20,2,8607993
21,2,6182033
22,2,6909751
23,2,7455709
24,2,6701183
25,2,6315692
26,2,6431193
27,2,6753922
28,2,6910387
29,2,6708970
30,2,7438770
40,2,6487510
50,2,7390571
60,2,6377394
70,2,7281888
80,2,6353913
90,2,7276602
100,2,6191158
1,3,7648392
2,3,12735170
3,3,6197117
4,3,8381094
5,3,6363034
6,3,7414526
7,3,7173353
8,3,7061084
9,3,7272252
10,3,6524259
11,3,6615395
12,3,6363114
13,3,6725158
14,3,8899860
15,3,6935680
16,3,6049456
17,3,7745323
18,3,6403717
19,3,10848486
20,3,10946180
21,3,9228500
22,3,8143923
23,3,6686448
24,3,6572003
25,3,6912667
26,3,6850990
27,3,6240275
28,3,5927438
29,3,6066698
30,3,5964411
40,3,5875183
50,3,8578731
60,3,9679865
70,3,6295709
80,3,5930341
90,3,6622465
100,3,6351010
1,4,16852970
2,4,6665250
3,4,6081254
4,4,6405009
5,4,6165910
6,4,5808555
7,4,8677787
8,4,7557643
9,4,6082866
10,4,6888305
11,4,7008477
12,4,7122431
13,4,6043088
14,4,6053012
15,4,5827422
16,4,6589813
17,4,6527490
18,4,7040604
19,4,7634121
20,4,6106951
21,4,6854199
22,4,5972854
23,4,7743357
24,4,7275399
25,4,6258220
26,4,5739133
27,4,9910442
28,4,7358041
29,4,7060784
30,4,6860357
40,4,5791484
50,4,6718044
60,4,6337851
70,4,6139053
80,4,6287750
90,4,5929417
100,4,5978308
1,5,16055639
2,5,10664716
3,5,7165000
4,5,6100295
5,5,6097550
6,5,6902429
7,5,8521063
8,5,7415805
9,5,6867486
10,5,6123669
11,5,6203516
12,5,6667965
13,5,5774442
14,5,6820812
15,5,7981991
16,5,6352380
17,5,6052558
18,5,6206451
19,5,6924556
20,5,6126156
21,5,6433862
22,5,7013614
23,5,6780426
24,5,5994017
25,5,6731960
26,5,8764149
27,5,6664274
28,5,15881148
29,5,15391586
30,5,19480957
40,5,14364344
50,5,12096858
60,5,12687469
70,5,7089229
80,5,9555399
90,5,8539838
100,5,7408403
1,6,11861716
2,6,10425612
3,6,5518496
4,6,9083816
5,6,7382545
6,6,5892147
7,6,6634970
8,6,8558027
9,6,9189829
10,6,6157806
11,6,7527110
12,6,12127718
13,6,6074543
14,6,9278054
15,6,6543992
16,6,5812641
17,6,7116920
18,6,7264945
19,6,6151503
20,6,5994851
21,6,7281790
22,6,6146773
23,6,7676894
24,6,6086594
25,6,7341161
26,6,7366678
27,6,9405739
28,6,7089301
29,6,8341947
30,6,6091338
40,6,6905365
50,6,7216154
60,6,6227086
70,6,6639909
80,6,9204395
90,6,6380749
100,6,12801602
1,7,22376168
2,7,7524489
3,7,5797673
4,7,7186366
5,7,7337820
6,7,6999146
7,7,6029559
8,7,6394351
9,7,7215188
10,7,6911992
11,7,6242359
12,7,7547377
13,7,15964906
14,7,12848788
15,7,12040848
16,7,16164325
17,7,11895737
18,7,16740137
19,7,10412037
20,7,7577158
21,7,7391305
22,7,7579839
23,7,10305918
24,7,6672239
25,7,6545273
26,7,9656821
27,7,10541581
28,7,13207667
29,7,17287232
30,7,16731848
40,7,17717514
50,7,13862452
60,7,13029268
70,7,14904710
80,7,13793408
90,7,17744960
100,7,14411307
1,8,14929518
2,8,14678233
3,8,14996072
4,8,17033915
5,8,14520589
6,8,18455649
7,8,12171608
8,8,10622262
9,8,12305641
10,8,6585366
11,8,10205293
12,8,6040465
13,8,5887619
14,8,13373086
15,8,17266164
16,8,12127667
17,8,20236209
18,8,15640373
19,8,15011350
20,8,17064862
21,8,12141759
22,8,16739505
23,8,12997262
24,8,11763841
25,8,14460262
26,8,11461887
27,8,14421271
28,8,13167354
29,8,17977014
30,8,12945667
40,8,13042124
50,8,11754776
60,8,10944622
70,8,12337029
80,8,11932774
90,8,9384034
100,8,13960841
1,9,13987818
2,9,16296678
3,9,11062179
4,9,13757028
5,9,13024025
6,9,8528700
7,9,15192111
8,9,10701583
9,9,14816286
10,9,11137079
11,9,17117546
12,9,11061551
13,9,11121147
14,9,15735186
15,9,11240358
16,9,15592151
17,9,12387261
18,9,11765599
19,9,12273814
20,9,12253125
21,9,14071042
22,9,11018049
23,9,10758539
24,9,13440136
25,9,5934856
26,9,7400859
27,9,5716653
28,9,13069014
29,9,11112698
30,9,6390921
40,9,9370063
50,9,5806061
60,9,5673195
70,9,5913538
80,9,11508685
90,9,5440330
100,9,9651080
1,10,6874460
2,10,5650183
3,10,9199885
4,10,10676983
5,10,6065565
6,10,6055797
7,10,11281772
8,10,5910900
9,10,5619538
