P1,P2,Time
1,1,1715496
1,2,1815740
1,3,1664926
1,4,1788989
1,5,1633974
1,6,1679034
1,7,1596155
1,8,1589697
1,9,1492386
1,10,462807
1,11,1562928
1,12,445112
1,13,1592893
1,14,1570095
1,15,1536678
1,16,1623581
1,17,1492714
1,18,254999
1,19,342369
1,20,224580
1,21,331525
1,22,1705922
1,23,379867
1,24,292907
1,25,348141
1,26,281173
1,27,311517
1,28,301708
1,29,262391
1,30,477680
1,40,379050
1,50,368149
1,60,428621
1,70,1426572
1,80,378790
1,90,1380443
1,100,393886
1,200,366943
2,1,239353
2,2,237168
2,3,243591
2,4,199856
2,5,1431814
2,6,222064
2,7,239940
2,8,270562
2,9,213092
2,10,311267
2,11,224418
2,12,245486
2,13,320287
2,14,224956
2,15,275220
2,16,211030
2,17,248069
2,18,239066
2,19,227677
2,20,260283
2,21,246032
2,22,223097
2,23,198424
2,24,374049
2,25,223074
2,26,296235
2,27,3314978
2,28,215572
2,29,247041
2,30,1576788
2,40,491007
2,50,1544677
2,60,459031
2,70,1649865
2,80,648411
2,90,222018
2,100,390984
2,200,352751
3,1,1648643
3,2,1395580
3,3,1405529
3,4,321241
3,5,242547
3,6,328026
3,7,493065
3,8,283700
3,9,348261
3,10,318961
3,11,347551
3,12,1474387
3,13,1322046
3,14,1495874
3,15,211218
3,16,258122
3,17,357258
3,18,243487
3,19,1461055
3,20,263043
3,21,656665
3,22,273241
3,23,255240
3,24,391163
3,25,237369
3,26,312997
3,27,375958
3,28,5801502
3,29,241549
3,30,1360436
3,40,203659
3,50,3526988
3,60,195398
3,70,234559
3,80,1396666
3,90,240752
3,100,1569014
3,200,220155
4,1,294833
4,2,249081
4,3,199531
4,4,289563
4,5,207100
4,6,1569111
4,7,1521241
4,8,429946
4,9,598827
4,10,342142
4,11,219319
4,12,274238
4,13,353133
4,14,346335
4,15,1521877
4,16,212559
4,17,236492
4,18,1516918
4,19,140177
4,20,194667
4,21,166403
4,22,300696
4,23,178517
4,24,3893476
4,25,1669550
4,26,859171
4,27,180065
4,28,212500
4,29,1499650
4,30,247725
4,40,189514
4,50,166542
4,60,1611965
4,70,1424447
4,80,1638683
4,90,4479916
4,100,2061050
4,200,217870
5,1,3780924
5,2,403236
5,3,231412
5,4,174330
5,5,268276
5,6,1419933
5,7,167190
5,8,1564739
5,9,306563
5,10,212474
5,11,269915
5,12,309269
5,13,217285
5,14,362444
5,15,264730
5,16,225353
5,17,172907
5,18,258056
5,19,229785
5,20,264502
5,21,1342781
5,22,3371776
5,23,179760
5,24,217277
5,25,254550
5,26,198811
5,27,217179
5,28,967181
5,29,185917
5,30,2038018
5,40,316168
5,50,201406
5,60,1411567
5,70,209389
5,80,245618
5,90,205758
5,100,1398160
5,200,188484
6,1,1390855
6,2,1765429
6,3,320127
6,4,3218190
6,5,230597
6,6,252246
6,7,278184
6,8,271202
6,9,258810
6,10,335374
6,11,283984
6,12,261163
6,13,1827310
6,14,218280
6,15,1418907
6,16,213300
6,17,227143
6,18,187259
6,19,233491
6,20,265707
6,21,236031
6,22,2043030
6,23,304754
6,24,254841
6,25,243976
6,26,292439
6,27,1385097
6,28,1888983
6,29,350006
6,30,244359
6,40,231400
6,50,239475
6,60,1676965
6,70,247520
6,80,274926
6,90,221833
6,100,220813
6,200,219802
7,1,1449506
7,2,1843798
7,3,350163
7,4,1513685
7,5,273626
7,6,1655293
7,7,1475410
7,8,190452
7,9,231413
7,10,3706794
7,11,254030
7,12,339339
7,13,260544
7,14,426812
7,15,250493
7,16,210855
7,17,1395519
7,18,264126
7,19,331243
7,20,260286
7,21,246743
7,22,203377
7,23,281277
7,24,810946
7,25,293064
7,26,3516464
7,27,224674
7,28,1585311
7,29,165786
7,30,1678848
7,40,4672620
7,50,1572622
7,60,2321669
7,70,1526551
7,80,1622352
7,90,413914
7,100,1495303
7,200,3401508
8,1,3533170
8,2,1612950
8,3,1663528
8,4,1660932
8,5,1655686
8,6,2051208
8,7,408885
8,8,254498
8,9,243277
8,10,1766833
8,11,1659431
8,12,316474
8,13,299230
8,14,303197
8,15,301130
8,16,355142
8,17,314559
8,18,1520535
8,19,307556
8,20,1605214
8,21,1628656
8,22,247458
8,23,290492
8,24,299298
8,25,337969
8,26,364680
8,27,298855
8,28,1473892
8,29,305822
8,30,288664
8,40,1690215
8,50,255867
8,60,292456
8,70,1361941
8,80,262804
8,90,1676246
8,100,1421897
8,200,317645
9,1,385778
9,2,342221
9,3,321937
9,4,266462
9,5,331597
9,6,276028
9,7,334970
9,8,286368
9,9,1379161
9,10,3605450
9,11,2498810
9,12,358002
9,13,1457156
9,14,1720918
9,15,358195
9,16,293959
9,17,2321180
9,18,367396
9,19,1687589
9,20,322598
9,21,1956974
9,22,329280
9,23,1527397
9,24,1503398
9,25,1478698
9,26,3583113
9,27,336039
9,28,326450
9,29,1565539
9,30,1656982
9,40,1515701
9,50,1590659
9,60,1665321
9,70,3829344
9,80,1550140
9,90,4250711
9,100,1480967
9,200,5698374
10,1,1488144
10,2,1481830
10,3,1728280
10,4,1598747
10,5,1578310
10,6,373218
10,7,1529508
10,8,398702
10,9,1602956
10,10,327086
10,11,2186084
10,12,380278
10,13,1657814
10,14,379272
10,15,1637984
10,16,1481976
10,17,1478252
10,18,439664
10,19,401946
10,20,1706403
10,21,319592
10,22,1568435
10,23,364815
10,24,1927973
10,25,1498896
10,26,1494621
10,27,1599558
10,28,1635662
10,29,335276
10,30,1503924
10,40,1726979
10,50,340910
10,60,335990
10,70,1617901
10,80,1587161
10,90,368252
10,100,1509820
10,200,333847
11,1,436343
11,2,3533174
11,3,2755596
11,4,339849
11,5,1614087
11,6,1476436
11,7,374347
11,8,7114389
11,9,325637
11,10,3745965
11,11,1605220
11,12,2606237
11,13,1489458
11,14,417612
11,15,1509854
11,16,1566284
11,17,1497865
11,18,382597
11,19,1584285
11,20,387259
11,21,1546102
11,22,412558
11,23,1617888
11,24,312847
11,25,3730196
11,26,1461537
11,27,1607017
11,28,343140
11,29,1734074
11,30,1562018
11,40,1637163
11,50,1570438
11,60,327634
11,70,1565195
11,80,331711
11,90,1550318
11,100,362217
11,200,1590239
12,1,1471924
12,2,1590393
12,3,1516361
12,4,1727026
12,5,4177923
12,6,1488733
12,7,1611315
12,8,1563790
12,9,1644866
12,10,365251
12,11,687433
12,12,1533055
12,13,1578422
12,14,375770
12,15,1674439
12,16,361936
12,17,1593427
12,18,1536596
12,19,2115827
12,20,1516503
12,21,6303641
12,22,1653379
12,23,1591492
12,24,1808134
12,25,410389
12,26,1677142
