P1,P2,Time
1,1,607421
1,2,620410
1,3,623857
1,4,645649
1,5,580564
1,6,706539
1,7,635303
1,8,681812
1,9,637249
1,10,605670
1,11,761239
1,12,594259
1,13,552847
1,14,763328
1,15,615753
1,16,637753
1,17,693362
1,18,589096
1,19,628553
1,20,629744
1,21,593254
1,22,669565
1,23,602604
1,24,675279
1,25,607241
1,26,639670
1,27,610322
1,28,600265
1,29,569180
1,30,618637
1,40,632815
1,50,620042
1,60,625305
1,70,554484
1,80,705715
1,90,638388
1,100,608266
1,200,565960
1,300,648004
1,400,649780
1,500,606613
1,600,599123
1,700,602964
1,800,739873
1,900,621716
1,1000,580569
1,2000,609436
2,1,288826
2,2,359181
2,3,326757
2,4,353862
2,5,339538
2,6,339743
2,7,354228
2,8,354666
2,9,349555
2,10,356201
2,11,343825
2,12,389590
2,13,358006
2,14,354795
2,15,355584
2,16,345009
2,17,347363
2,18,370180
2,19,336024
2,20,435515
2,21,356145
2,22,372933
2,23,335399
2,24,335277
2,25,354405
2,26,364875
2,27,358299
2,28,324505
2,29,326401
2,30,865688
2,40,357922
2,50,329897
2,60,335713
2,70,379272
2,80,300099
2,90,334160
2,100,348023
2,200,326868
2,300,327408
2,400,321660
2,500,295581
2,600,359396
2,700,381953
2,800,340946
2,900,355470
2,1000,339052
2,2000,309968
3,1,345921
3,2,339602
3,3,369841
3,4,332527
3,5,289465
3,6,337772
3,7,381206
3,8,300676
3,9,355133
3,10,351959
3,11,339091
3,12,320987
3,13,267926
3,14,368009
3,15,342087
3,16,315036
3,17,349110
3,18,340030
3,19,815449
3,20,396381
3,21,306235
3,22,333357
3,23,299905
3,24,350745
3,25,385417
3,26,298295
3,27,283326
3,28,342158
3,29,344745
3,30,383334
3,40,302976
3,50,333778
3,60,326563
3,70,347679
3,80,355157
3,90,343399
3,100,331673
3,200,353610
3,300,381890
3,400,316780
3,500,347003
3,600,327871
3,700,313767
3,800,364763
3,900,353349
3,1000,348984
3,2000,332797
4,1,245410
4,2,235385
4,3,288133
4,4,290551
4,5,253932
4,6,244174
4,7,237127
4,8,247577
4,9,244704
4,10,246853
4,11,415825
4,12,259698
4,13,280264
4,14,221149
4,15,293328
4,16,279428
4,17,269412
4,18,248095
4,19,230467
4,20,307691
4,21,268108
4,22,272790
4,23,247596
4,24,249364
4,25,254769
4,26,300419
4,27,224016
4,28,263124
4,29,250887
4,30,305061
4,40,292941
4,50,272842
4,60,275972
4,70,253666
4,80,246600
4,90,276476
4,100,319958
4,200,255369
4,300,216968
4,400,227477
4,500,213787
4,600,246084
4,700,256499
4,800,296809
4,900,253938
4,1000,275349
4,2000,267561
5,1,261353
5,2,301371
5,3,299123
5,4,272960
5,5,313581
5,6,720553
5,7,251835
5,8,319271
5,9,262728
5,10,271426
5,11,242313
5,12,267625
5,13,347520
5,14,291822
5,15,253424
5,16,320455
5,17,250059
5,18,337508
5,19,368819
5,20,353611
5,21,245321
5,22,301097
5,23,285623
5,24,686524
5,25,242308
5,26,264136
5,27,249324
5,28,326038
5,29,231791
5,30,260425
5,40,307444
5,50,254429
5,60,376234
5,70,246818
5,80,288986
5,90,285572
5,100,217378
5,200,284490
5,300,257731
5,400,252825
5,500,251085
5,600,271438
5,700,285986
5,800,300859
5,900,341989
5,1000,223164
5,2000,254650
6,1,337766
6,2,299573
6,3,338324
6,4,283935
6,5,364204
6,6,360306
6,7,335990
6,8,384572
6,9,348773
6,10,297809
6,11,303339
6,12,396463
6,13,321208
6,14,291988
6,15,424157
6,16,368584
6,17,273996
6,18,347912
6,19,336009
6,20,320104
6,21,295718
6,22,338640
6,23,312693
6,24,351454
6,25,335531
6,26,358471
6,27,300158
6,28,338560
6,29,303488
6,30,326472
6,40,417209
6,50,333441
6,60,318655
6,70,373562
6,80,305448
6,90,353129
6,100,328938
6,200,323064
6,300,325874
6,400,357817
6,500,466771
6,600,369588
6,700,306801
6,800,3155706
6,900,327818
6,1000,332429
6,2000,339903
7,1,308229
7,2,255796
7,3,337161
7,4,318298
7,5,329780
7,6,384988
7,7,335370
7,8,249461
7,9,314386
7,10,248986
7,11,273228
7,12,298300
7,13,247132
7,14,333795
