P1,P2,Time
1,1,265422
1,2,177535
1,3,228087
1,4,285272
1,5,295568
1,6,271504
1,7,267468
1,8,295366
1,9,208965
1,10,332447
1,11,198967
1,12,179765
1,13,219367
1,14,281922
1,15,194487
1,16,287252
1,17,295838
1,18,212781
1,19,689792
1,20,210123
1,21,595288
1,22,2679797
1,23,588605
1,24,587326
1,25,556189
2,1,393277
2,2,445836
2,3,376964
2,4,406002
2,5,424536
2,6,345291
2,7,362422
2,8,360268
2,9,343955
2,10,333388
2,11,379145
2,12,306970
2,13,252978
2,14,184235
2,15,213729
2,16,153154
2,17,159170
2,18,194842
2,19,163907
2,20,193851
2,21,404776
2,22,2255270
2,23,156038
2,24,176534
2,25,144199
3,1,126753
3,2,186751
3,3,181642
3,4,176351
3,5,223306
3,6,171503
3,7,172668
3,8,184390
3,9,190852
3,10,172795
3,11,269208
3,12,182589
3,13,253495
3,14,258606
3,15,182700
3,16,282390
3,17,182202
3,18,165961
3,19,184660
3,20,194328
3,21,190984
3,22,180467
3,23,183082
3,24,188559
3,25,189104
4,1,177143
4,2,142671
4,3,165534
4,4,147924
4,5,176725
4,6,212989
4,7,183230
4,8,153169
4,9,145874
4,10,207243
4,11,173254
4,12,207701
4,13,182023
4,14,4125969
4,15,3575580
4,16,5530454
4,17,229396
4,18,675541
4,19,173625
4,20,220841
4,21,1070478
4,22,222492
4,23,160733
4,24,179593
4,25,283287
5,1,292285
5,2,3858219
5,3,161702
5,4,186670
5,5,185392
5,6,233062
5,7,336446
5,8,169397
5,9,257859
5,10,227114
5,11,237567
5,12,282836
5,13,374980
5,14,305784
5,15,473119
5,16,610675
5,17,556613
5,18,3557852
5,19,547380
5,20,2892187
5,21,2965158
5,22,2874740
5,23,2831162
5,24,2697935
5,25,603810
6,1,689003
6,2,695051
6,3,3262597
6,4,2982829
6,5,248995
6,6,234600
6,7,295170
6,8,232453
6,9,526211
6,10,3473758
6,11,462150
6,12,250595
6,13,319582
6,14,162508
6,15,235570
6,16,312824
6,17,192350
6,18,225120
6,19,258003
6,20,243448
6,21,3694693
6,22,496448
6,23,276370
6,24,233803
6,25,372652
7,1,718675
7,2,562706
7,3,494138
7,4,533661
7,5,425053
7,6,534161
7,7,422628
7,8,458668
7,9,636790
7,10,436038
7,11,418719
7,12,321457
7,13,435810
7,14,535700
7,15,3396233
7,16,398991
7,17,447374
7,18,390349
7,19,474062
7,20,498933
7,21,844459
7,22,456457
7,23,422861
7,24,495143
7,25,475755
8,1,437948
8,2,2761877
8,3,419991
8,4,3340255
8,5,458045
8,6,539550
8,7,3212885
8,8,373489
8,9,493089
8,10,512277
8,11,3313961
8,12,642579
8,13,523831
8,14,423344
8,15,443081
8,16,3362999
8,17,593228
8,18,449863
8,19,464704
8,20,441375
8,21,379681
8,22,3318151
8,23,363614
8,24,451426
8,25,500897
9,1,494914
9,2,2929676
9,3,482417
9,4,720411
9,5,4916760
9,6,413251
9,7,516836
9,8,470764
9,9,505554
9,10,693580
9,11,449562
9,12,2709458
9,13,574014
9,14,601841
9,15,483988
9,16,481437
9,17,3288860
9,18,550615
9,19,3031590
9,20,373740
9,21,338796
9,22,366707
9,23,3134433
9,24,3091389
9,25,3166055
10,1,371583
10,2,304939
10,3,265147
10,4,287573
10,5,223706
10,6,5099960
10,7,3091051
10,8,624135
10,9,340986
10,10,322964
10,11,825792
10,12,532242
10,13,441852
10,14,211226
10,15,418093
10,16,303473
10,17,1281167
10,18,413697
10,19,888200
10,20,578517
10,21,534529
10,22,324448
10,23,358271
10,24,489506
10,25,304696
