P1,P2,Time
1,1,1833278
1,2,1820846
1,3,1809621
1,4,1857850
1,5,1942435
1,6,1777768
1,7,1746059
1,8,2014886
1,9,1925597
1,10,1972678
1,11,1813112
1,12,1787874
1,13,1956721
1,14,1880351
1,15,1727151
1,16,2153887
1,17,1828273
1,18,1831795
1,19,1720775
1,20,1809130
1,21,1827285
1,22,1849659
1,23,2132882
1,24,1813778
1,25,1768624
1,26,1827040
1,27,1805974
1,28,1861740
1,29,1888665
1,30,2049258
1,40,1808635
1,50,1893451
1,60,1802961
1,70,669313
1,80,604789
1,90,1833829
1,100,1840666
1,200,1799247
1,300,1824691
1,400,1753251
1,500,1847545
1,600,1809739
1,700,1786971
1,800,1786674
1,900,2010390
1,1000,704081
1,2000,1849673
2,1,398364
2,2,391854
2,3,523813
2,4,490420
2,5,524227
2,6,425509
2,7,392625
2,8,396669
2,9,463494
2,10,409821
2,11,511886
2,12,443464
2,13,433366
2,14,2515152
2,15,318251
2,16,399756
2,17,375039
2,18,368446
2,19,361914
2,20,351506
2,21,370313
2,22,430622
2,23,464697
2,24,399872
2,25,355514
2,26,389996
2,27,385574
2,28,458865
2,29,440092
2,30,416900
2,40,370078
2,50,386902
2,60,388436
2,70,1640998
2,80,350718
2,90,428399
2,100,449901
2,200,405420
2,300,386305
2,400,422901
2,500,343794
2,600,414642
2,700,400002
2,800,414089
2,900,582457
2,1000,404252
2,2000,455537
3,1,379792
3,2,362315
3,3,367303
3,4,391633
3,5,348432
3,6,434089
3,7,445983
3,8,433174
3,9,382262
3,10,396157
3,11,384042
3,12,383202
3,13,367488
3,14,416556
3,15,383420
3,16,390769
3,17,376841
3,18,396809
3,19,378830
3,20,436226
3,21,365860
3,22,447847
3,23,507031
3,24,1448780
3,25,364551
3,26,377741
3,27,386445
3,28,342458
3,29,504868
3,30,408904
3,40,409523
3,50,381914
3,60,427073
3,70,366117
3,80,373399
3,90,362033
3,100,443280
3,200,453628
3,300,380068
3,400,405287
3,500,1927495
3,600,325088
3,700,374640
3,800,402920
3,900,365086
3,1000,512600
3,2000,378648
4,1,366073
4,2,315417
4,3,292134
4,4,357138
4,5,290216
