Size,Time
10,6237933
10,6697701
10,7698479
10,6736041
10,6874801
10,7269236
10,10986988
10,8588479
10,14191075
10,101849090
10,26553008
10,17954006
10,16196994
10,16242186
10,15530195
10,13704585
10,14977105
10,13527281
10,12390967
10,18967761
10,6631162
10,11203195
10,5859778
10,5866086
10,6190215
10,7352365
10,6316570
10,8280227
10,6815881
10,6078036
10,6317987
10,7393777
10,6553011
10,8578011
10,8805405
10,5981465
10,6315000
10,7213070
10,6581225
10,9120182
10,6726172
10,8050054
10,7410137
10,6576266
10,6613425
10,7224940
10,7275716
10,6774604
10,6465215
10,7059321
10,9765935
10,7238930
10,9723518
10,7161623
10,7527696
10,9574131
10,6988085
10,6656360
10,10828589
10,9157095
10,11934044
10,8726203
10,6759207
10,9826006
10,7329822
10,7242612
10,6640863
10,9271104
10,9282352
10,6408497
10,7108221
10,10305281
10,6628429
10,7436413
10,7545575
10,8547842
10,6642124
10,6685270
10,11162697
10,9154231
10,6390026
10,8328959
10,11005781
10,6419951
10,10068725
10,17375832
10,21295371
10,6703678
10,6612726
10,12099027
10,6761390
10,10051049
10,7211409
10,6447199
10,6220809
10,7528525
10,6899710
10,6778889
10,7234317
10,6820099
10,6857361
10,6867832
10,11453797
10,6710358
10,7342548
10,6651510
10,6068712
10,7068629
10,7847992
10,6282150
10,6014557
10,6487783
10,7031526
10,6557782
10,6143400
10,6307446
10,7121258
10,6957881
10,8027630
10,7206201
10,8027423
10,6935731
10,6277935
10,6115691
10,8633797
10,7070148
10,5879785
10,5900003
10,6279965
10,8372982
10,6837563
10,6845127
10,6383054
10,8706749
10,7023654
10,6089822
10,6313652
10,6935676
10,7322685
10,6477907
10,7335248
10,6100712
10,5905093
10,7062910
10,7410767
10,6499110
10,6249113
10,6601798
10,6488608
10,6826364
10,8493799
10,7800755
10,5980599
10,6083659
10,6915881
10,6932546
10,6022674
10,6139558
10,6373204
10,7014844
10,6954496
10,5963138
10,6210927
10,6925561
10,6639724
10,5894609
10,6042429
10,7215371
10,7571719
10,7118278
10,6092626
10,6300931
10,8199116
10,6659724
10,7173442
10,7351776
10,6319535
10,6226711
10,8537993
10,7121258
10,5907547
10,6962109
10,6836100
10,6974139
10,6783062
10,7500454
10,6425516
10,6237833
10,6237064
10,7351335
10,7327947
10,6251567
10,6440557
10,7944460
10,7010368
10,8037794
10,8127406
10,6295711
10,6713106
10,10261166
10,6623170
10,6247032
10,6826393
10,10073228
10,7702106
10,6414650
10,6612201
10,7217479
10,7112839
10,6139168
10,6132093
10,7438502
10,6892554
10,7002155
10,7174411
10,6186069
10,6149105
10,6491810
10,7141674
10,7199184
10,7601273
10,7702008
10,6455430
10,6607792
10,10770521
10,6402354
10,6283853
10,6785879
10,7496931
10,7329037
10,6180395
10,6539788
10,7427191
10,7630159
10,6210749
10,6373905
10,6740990
10,7461288
10,6270053
10,6331662
10,7015335
10,11950386
10,13526072
10,6410831
10,6244980
10,7210006
10,7096095
10,6461569
10,6092830
10,7494097
10,7413923
10,6592068
10,6402104
10,7731618
10,7456584
10,7089484
10,6253125
10,7017402
10,7873366
10,6966925
10,6092476
10,6334725
10,7506766
10,10731469
10,9329776
10,7516888
10,6155939
10,6200462
10,8061749
10,7172633
10,6619264
10,7104557
10,7757312
10,7459019
10,6071402
10,7281910
10,7835148
10,7441196
10,8004519
10,6778697
10,11162366
10,6297585
10,6109736
10,7458871
10,7297085
10,6884281
10,9385514
10,6353195
10,5990519
10,6461079
10,9664246
10,6219985
10,6125056
10,6550164
10,8808554
10,6869971
10,6311556
10,6797302
10,9370176
10,7406612
10,6244025
10,6687737
10,8393409
10,7290973
10,6145049
10,6414059
10,7488290
10,7289979
10,5947395
10,6277437
10,7030516
10,7252729
10,9481286
10,7615782
10,6918773
10,17988776
10,6787183
10,7001975
10,6958402
10,6150668
10,6197618
10,7757383
10,7932833
10,9235172
10,7364784
10,6366665
10,6761078
10,12842256
10,8808328
10,7211112
10,6352476
10,10329314
10,6153890
10,6339208
10,11488473
10,6730883
10,9659026
10,6532851
10,6245228
10,6724757
10,7170692
10,6555778
10,10530733
10,6377230
10,6161442
10,6411994
10,7514935
10,7244141
10,15517389
10,6167151
10,6652929
10,8669975
10,7407560
10,15638586
10,6146544
10,6345223
10,8234248
10,8902943
10,8450872
10,7048000
10,6172009
10,7097095
10,8004650
10,6898744
10,6008439
10,6516074
10,11249698
10,6994097
10,9273346
10,6227647
10,6850175
10,8310526
10,9761835
10,5999022
10,6433490
10,8214724
10,8599674
10,6997086
10,7089054
10,6011849
10,6314786
10,8770967
10,9464848
10,5949772
10,6359436
10,8394429
10,6496034
10,7942726
10,6920289
10,6628540
10,6535324
10,9098378
10,8895188
10,10752454
10,6286646
10,6304754
10,6502524
10,7268961
10,6685225
10,11336783
10,6397305
10,6107643
10,6397049
10,7099465
10,6886634
10,8967987
10,6803395
10,6385118
10,7029822
10,10134315
10,6908418
10,9240503
10,6422648
10,6060922
10,6708837
10,7477311
10,7574845
10,6098412
10,6749291
10,8343120
10,7898656
10,6181912
10,6876129
10,8363582
10,7754660
10,6138696
10,7808965
10,9786267
10,6624019
10,6112824
10,6813315
10,7357724
10,8922094
10,6137362
10,6700826
10,11362435
10,8862671
10,7347175
10,6468376
10,6101444
10,6311873
10,7180926
10,6896495
10,6123448
10,6619855
10,9766762
10,6735401
10,6143880
10,6556163
10,7437592
10,7057494
10,6125549
10,6267481
10,7585089
10,7219244
10,9198478
10,7286768
10,7811198
10,7570719
10,6397735
10,6407310
10,7199502
10,6779092
10,20412599
10,15405948
10,6271082
10,6616866
10,9651256
10,7062000
10,6090623
10,6582277
10,9285644
10,6830253
10,6185323
10,6971859
10,11919444
10,7187578
10,6013174
10,6745367
10,7336019
10,6571614
10,6302735
10,6724735
10,9469935
10,6529544
10,6178906
10,6818815
10,11278703
10,6504816
10,7373963
10,7333060
10,6095522
10,6518922
10,9108305
10,6696572
10,6225216
10,8605957
10,7077538
10,7367751
10,6201494
10,7442875
10,13007308
10,6893346
10,6355459
10,8759520
10,6817213
10,5924691
10,6103204
10,9000790
10,7038231
10,6029589
10,6247265
10,7536246
10,9580594
10,6960425
10,6104789
10,6538985
10,9480560
10,6931053
10,19774132
10,20523836
10,14824567
10,23019301
10,23791219
10,22820039
10,15164276
10,22370919
10,15488606
10,6403339
10,22363335
10,23052151
10,15891806
10,22528651
10,14985209
10,15077997
10,23072096
10,23025890
10,22753651
10,18604707
10,19636568
10,22973885
10,23165756
10,31355915
10,1498601622
10,1210838036
10,13774414
10,7286989
10,5604255
10,5872611
10,6151562
10,8507519
10,8536529
10,6908950
10,7441163
10,7456709
10,6529925
10,5681652
10,6067986
10,9788709
10,6285973
10,9179007
10,7277845
10,6288962
10,6232264
10,7228227
10,7342515
10,10969329
10,6523478
10,5768069
10,6057448
10,9882629
10,5931506
10,11490507
10,6723803
10,7924953
10,9945521
10,7457178
10,7889055
10,10064538
10,6657859
10,6849655
10,7894250
10,6997786
10,6194662
10,6961220
10,9268284
10,7305288
10,6169022
10,7037976
10,15973639
10,15640685
10,18107417
10,27230375
10,23028622
10,22783475
10,22952481
10,22951475
10,22791979
10,15561740
10,22971006
10,15532992
10,16812889
10,15932815
10,18632773
10,15136982
10,14598092
10,22997521
10,15241496
10,14744909
10,14972465
10,14948017
10,14979882
10,15484350
10,22368798
10,14144405
10,15030688
10,22708684
10,14972532
10,14770977
10,15036828
10,6072782
10,15777908
10,15135528
10,15522582
10,22789509
10,22466878
10,22865043
10,22959845
10,22701458
10,16075382
10,21508238
10,24735200
10,20750469
10,23056622
10,23425908
10,22537061
10,22473528
10,22778443
10,23339474
10,22374922
10,7536147
10,21959192
10,14878720
10,14867170
10,14722358
10,8055162
10,21762357
10,14938826
10,14753603
10,6748661
10,14755028
10,14972506
10,14999035
10,7408989
10,22246864
10,23042127
10,22694397
10,22687155
10,25330402
10,20431362
10,23031759
10,22881651
10,15368787
10,22292423
10,8204041
10,21023909
10,10901847
10,16822478
10,17448087
10,14723207
10,23031446
10,16443418
10,21024324
10,23060118
10,22781111
10,183294451
10,53831996
10,966819973
10,606199601
10,21320615
10,23334447
10,22796311
10,23174547
10,5849684
10,16192431
10,15743225
10,11359734
10,18378984
10,22928844
10,7389806
10,22551011
10,23192120
10,21171633
10,16934380
10,15403279
10,15260582
10,15468973
10,16143158
10,21664294
10,7494087
10,21017098
10,8485815
10,14716620
10,15101816
10,15045491
10,6580065
10,15713349
10,14756646
10,14763068
10,14789539
10,23113244
10,14890119
10,14982828
10,14866307
10,14648315
10,14956191
10,15007201
10,14929172
10,14942118
10,14893819
10,15000484
10,15319214
10,22821907
10,6600616
10,15280249
10,22870294
10,23017913
10,17593933
10,20284920
10,15181191
10,22693297
10,22721818
10,23077862
10,23345386
10,6463850
10,24003730
10,22117439
10,23465439
10,21834560
10,23446813
10,14546349
10,6873279
10,23232468
10,14780763
10,15142590
10,15043968
10,14979627
10,15161776
10,14756749
10,15008650
10,14865325
10,15087733
10,15079735
10,14870339
10,10921416
10,19160283
10,15330391
10,7976720
10,6454540
10,22773885
10,6641122
10,22677978
10,9954852
10,19598920
10,15447088
10,24184038
10,21074327
10,15385260
10,22615888
10,22756820
10,15106827
10,22605191
10,14954352
10,6355256
10,15776337
10,14796582
10,6598577
10,15672182
10,22757219
10,14873852
10,15469097
10,22521264
10,23080778
10,7525320
10,21960631
10,7607472
10,22069115
10,22890824
10,15177394
10,6871180
10,22549296
10,14938197
10,14957373
10,22939538
10,15083139
10,14841012
10,16290657
10,15748366
10,15916442
10,18089339
10,16618487
10,15281892
10,14923670
10,15235395
10,14361753
10,14679689
10,15014211
10,14968287
10,14635970
10,23093769
10,15069339
10,14764959
10,14968028
10,15324615
10,14819928
10,15192250
10,6383942
10,15442731
10,14836619
10,15014905
10,14888863
10,22775745
10,15085618
10,14891780
10,15060815
10,14910501
10,23342757
10,22550270
10,14763325
10,14868247
10,22908986
10,22760513
10,22903257
10,23009734
10,21709394
10,8392573
10,22612572
10,22880730
10,22984858
10,23128903
10,22862904
10,16670776
10,21069778
10,6948725
10,22885936
10,22711700
10,23238216
10,23063646
10,22308434
10,22811366
10,15161317
10,14435593
10,14822608
10,15088759
10,14793247
10,14808313
10,15118975
10,7399915
10,9583132
10,19709329
10,14687982
10,14756224
10,14845488
10,16466445
10,21145641
10,14960115
10,15074778
10,14995608
10,14920524
10,15269389
10,20276638
10,1295506851
10,1111115493
10,21721142
10,21258794
10,22640935
10,23192857
10,23342768
10,23027715
10,22815314
10,23256625
10,15888938
10,22239230
10,396256903
10,9466981
10,6947724
10,5489256
10,5598763
10,6400852
10,7701540
10,7327105
10,6457920
10,6587930
10,8298306
10,7001071
10,5804192
10,6171213
10,8065946
10,9164516
10,6687770
10,6128965
10,7374745
10,6304437
10,8584017
10,6592044
10,6235494
10,6883354
10,18291014
10,6663928
10,6990344
10,9532742
10,6935312
10,6253456
10,6304385
10,7205864
10,7758627
10,7753446
10,7390509
10,6735189
10,7864639
10,11883466
10,8942835
10,11190499
10,6218068
10,6631976
10,7082491
10,6926526
10,7317894
10,6873148
10,6358016
10,6193823
