Size,Time
5,2939030
5,2616895
5,2577540
5,2810178
5,2499430
5,3417728
5,3980833
5,2595646
5,2849317
5,2363301
5,2597172
5,2658671
5,2716483
5,5973434
5,2617844
5,3192566
5,2814820
5,2450014
5,2419077
5,2416109
5,2360211
5,4017623
5,4778990
5,3733534
5,2511188
5,8682252
5,3731535
5,3609686
5,2246107
5,2511840
5,5386685
5,4746691
5,2805752
5,2479297
5,2704716
5,2707154
5,2374998
5,3348848
5,2355391
5,2408452
5,2420716
5,2635604
5,2486183
5,2500268
5,5040707
5,2816402
5,2744044
5,2526871
5,2434896
5,2431218
5,2966064
5,2581632
5,2479553
5,2672087
5,4831623
5,2476476
5,2433737
5,4565188
5,2430616
5,2569115
5,2459914
5,2504858
5,2361623
5,2639318
5,2399023
5,2465528
5,4932283
5,2506975
5,2405279
5,2416542
5,4192805
5,4402090
5,2252148
5,2331988
5,2413682
5,2775779
5,2691906
5,2613614
5,4467302
5,2682579
5,4244476
5,2751309
5,2351540
5,2360951
5,2570053
5,2324918
5,2430306
5,3733557
5,4260999
5,2330055
5,2378789
5,2384608
5,2283699
5,2727872
5,2395624
5,2539641
5,4417342
5,3949142
5,2569183
5,2306294
5,2844086
5,2600479
5,2448836
5,2580562
5,4492113
5,3672134
5,2691108
5,2486291
5,6710122
5,22727675
5,15120996
5,2498099
5,2566551
5,5261583
5,2760087
5,2318323
5,2325196
5,3955157
5,2609419
5,4935513
5,4818771
5,3011758
5,2523589
5,2666410
5,2670711
5,2842008
5,2030038
5,2462673
5,4274735
5,4764809
5,2368944
5,5868932
5,3558262
5,3804703
5,2247385
5,2447687
5,2355055
5,5215808
5,2408510
5,3788599
5,2715026
5,6106286
5,3925203
5,2775351
5,2437037
5,6857397
5,2515967
5,2610991
5,2458009
5,2549670
5,3076485
5,2662743
5,4377111
5,3738875
5,2612352
5,2533734
5,2578875
5,2521266
5,2449674
5,3873817
5,4480432
5,3927319
5,2805311
5,4268794
5,2395333
5,2691725
5,2723824
5,2541317
5,4834128
5,3481763
5,2690150
5,2300968
5,2471904
5,2477405
5,2502088
5,2980219
5,4514374
5,3588702
5,3789602
5,2509691
5,2344410
5,2540372
5,2515871
5,2364138
5,5909479
5,4282836
5,2478370
5,2474585
5,4147702
5,5172247
5,2328217
5,2486755
5,2466452
5,2507149
5,2525499
5,5244337
5,6571098
5,2591955
5,2484654
5,2461670
5,2798937
5,2418529
5,2420843
5,4647828
5,3737126
5,2328207
5,3746487
5,2510403
5,2375280
5,2545296
5,2425556
5,5483870
5,6108720
5,2617454
5,2790762
5,9270431
5,3540267
5,2439522
5,6200188
5,4733376
5,4442081
5,3991193
5,3808827
5,7418428
5,3197737
5,4478172
5,2755198
5,2379797
5,2397097
5,5707273
5,4258597
5,2610995
5,2454197
5,2532484
5,2573231
5,2426055
5,4652630
5,5311651
5,3156794
5,2179979
5,2412936
5,2478066
5,2464839
5,2612372
5,4995260
5,6322932
5,4241025
5,2149303
5,2432605
5,2500572
5,2959057
5,2726207
5,8116593
5,4952956
5,2414156
5,2638474
5,2658128
5,2466606
5,2477471
5,2707866
5,4726428
5,2593093
5,2871728
5,2409063
5,6666179
5,3794971
5,2710624
5,2560400
5,2853035
5,2449812
5,5005219
5,4588592
5,4831160
5,2513866
5,2413233
5,2744887
5,3032690
5,2498704
5,2561923
5,2636876
5,3867232
5,2560390
5,2364879
5,2496070
5,2530569
5,2469501
5,4611091
5,4997843
5,2375038
5,2581176
5,5866570
5,2742421
5,2582243
5,3161425
5,2621258
5,2576607
5,5111141
5,3548570
5,4757855
5,4194696
5,4324624
5,4669700
5,4406180
5,2318183
5,2535624
5,4978413
5,4628401
5,2549031
5,2448081
5,2649064
5,3684104
5,3147580
5,2482657
5,5477343
5,4175542
5,2136587
5,2534330
5,3943424
5,4259120
5,2468178
5,2234237
5,2735118
5,2602492
5,2647026
5,4826557
5,4692598
5,2517170
5,2501055
5,2511606
5,2208061
5,2552638
5,5209692
5,4236776
5,2528996
5,5152660
5,2890295
5,3893820
5,2549473
5,2608879
5,2249316
5,4465645
5,2484645
5,8151534
5,2409457
5,2265052
5,5882072
5,3783117
5,2301810
5,2231676
5,2465190
5,2638173
5,2372795
5,2455488
5,4562806
5,2941451
5,2563729
5,2369905
5,4822356
5,6001043
5,2604796
5,2284425
5,2437926
5,2550679
5,2316072
5,2526007
5,2423914
5,4575394
5,4489558
5,2595143
5,2421405
5,2478215
5,2653276
5,2781889
5,2371409
5,4720102
5,4575858
5,2911228
5,2451123
5,2439830
5,2492930
5,2584157
5,5127589
5,3741845
5,3825347
5,2634768
5,2309014
5,3090028
5,2405876
5,2480770
5,2417025
5,9020278
5,2599716
5,2421793
5,2414806
5,2489533
5,2545957
5,2489413
5,2540232
5,3707045
5,4828011
5,2624624
5,2297741
5,2439169
5,2475725
5,2510473
5,2489099
5,2485381
5,4578001
5,3658047
5,9328755
5,8717489
5,3928142
5,15837124
5,4821510
5,2594512
5,6588106
5,5866104
5,11197679
5,2308677
5,4461749
5,3728484
5,2640784
5,2373380
5,2359333
5,2460653
5,2648013
5,6491117
5,2443714
5,2581044
5,2434400
5,4886361
5,2286694
5,2413963
5,2180293
5,2643229
5,4287978
5,2643139
5,3056791
5,2538772
5,7074437
5,2503775
5,2719340
5,2409063
5,2501336
5,2271034
5,4851030
5,2585659
5,2190932
5,2225959
5,2368476
5,2567300
5,2446962
5,2410825
5,2470673
5,4776900
5,3027840
5,3819760
5,2547432
5,8635368
5,2620659
5,2333765
5,4306383
5,4394877
5,4549223
5,2449182
5,2348038
5,2469171
5,2487507
5,3483705
5,6440146
5,5047057
5,5548344
5,10437350
5,9639292
5,4968211
5,5573127
5,5066093
5,7608319
5,5319168
5,4987914
5,4902232
5,7441412
5,6082439
5,3786799
5,2401450
5,4215452
5,2439384
5,4631379
5,3796596
5,3714747
5,2436897
5,2422292
5,2526675
5,2486849
5,2498418
5,6528298
5,4470423
5,3875230
5,2474848
5,2345812
5,3041327
5,2746757
5,3251803
5,3250350
5,3067520
5,2610417
5,2621115
5,3777338
5,5429018
5,2624167
5,5482610
5,2546277
5,2806278
5,4001791
5,2338266
5,2601460
5,2578266
5,4432948
5,2116693
5,4548629
5,2449997
5,2599217
5,5961712
5,2645107
5,4883845
5,6885645
5,3174242
5,3025818
5,2312282
5,3370018
5,2517737
5,2585847
5,2256451
5,2461696
5,2415787
5,2354734
5,3981125
5,4475559
5,2436664
5,2546328
5,4716773
5,2577484
5,2519770
5,2438979
5,2234798
5,2387566
5,2606323
5,2505732
5,2555408
5,2817949
5,2680269
5,3122275
5,2630887
5,2224790
5,2503695
5,2460361
5,2520560
5,6262695
5,7300870
5,5947183
5,5669910
5,4537246
5,4379700
5,4310065
5,5651733
5,7625085
5,5922764
5,7804396
5,4294631
5,4119271
5,5396658
5,9252366
5,5016513
5,3664160
5,3503755
5,4345918
5,3921348
5,2434787
5,7324087
5,4451702
5,2914298
5,4162042
5,2618827
5,3721501
5,6614126
5,4002815
5,3634277
5,3870780
5,6528808
5,4056911
5,3039155
5,2528603
5,6789667
5,4260995
5,4774934
5,2508205
5,2572867
5,5712995
5,2571072
5,7321620
5,4011679
5,4693321
5,4068188
5,3458080
5,6040768
5,6225574
5,2127959
5,2424152
5,7760129
5,2897321
5,4788134
5,2357595
5,2523106
5,2273718
5,2745573
5,6599129
5,2605571
5,2488891
5,2392344
5,6325666
5,3754853
5,2560424
5,5930950
5,2546529
5,2338555
5,2604996
5,4727794
5,3276972
5,2710809
5,2263552
5,2487936
5,2395053
5,2437479
5,2374202
5,4600914
5,2291424
5,2603916
5,2828501
5,2390516
5,2393369
5,2426583
5,2752071
5,2564904
5,6067887
5,4286789
5,2359172
5,4433129
5,2583823
5,2585875
5,2545220
5,5791034
5,3155366
5,2886515
5,2515648
5,6725502
5,3687984
5,2273796
5,2343421
5,2638512
5,2441470
5,2417965
5,4747005
5,5536647
5,2650696
5,2468407
