P2,P1,Time
1,1,23756399
2,1,9754260
3,1,14518667
4,1,10245563
5,1,11863969
6,1,12588405
7,1,10067978
8,1,13954463
9,1,10920663
10,1,11650368
11,1,11993092
12,1,11461922
13,1,10772561
14,1,11609566
15,1,11019249
16,1,10063549
17,1,12042909
18,1,13776530
19,1,10249230
20,1,9896754
21,1,12396610
22,1,9657577
23,1,11191686
24,1,16369579
25,1,10671728
26,1,10925835
27,1,13405215
28,1,9999980
29,1,9724944
30,1,13603065
40,1,9743850
50,1,9813964
60,1,16786083
70,1,9695550
80,1,12933888
90,1,10021794
100,1,16517694
200,1,22977936
1,2,27669251
2,2,37404051
3,2,16328692
4,2,9855965
5,2,15601532
6,2,8675220
7,2,12168988
8,2,9495180
9,2,11824640
10,2,7860246
11,2,11790901
12,2,8863870
13,2,10628961
14,2,10177052
15,2,12581598
16,2,9860082
17,2,9069071
18,2,7939667
19,2,22912615
20,2,25265896
21,2,19211837
22,2,22753683
23,2,22773530
24,2,27130319
25,2,19697385
26,2,27050546
27,2,17978212
28,2,20046390
29,2,12243086
30,2,12971001
40,2,12806642
50,2,13304303
60,2,18743311
70,2,11716818
80,2,13286804
90,2,10842648
100,2,12396161
200,2,18364822
1,3,15497516
2,3,11962755
3,3,18920062
4,3,10291114
5,3,13170497
6,3,13723616
7,3,11133361
8,3,12627874
9,3,16053476
10,3,12166175
11,3,10367682
12,3,15869008
13,3,10533531
14,3,15762825
15,3,10499733
16,3,13540767
17,3,10313431
18,3,11516718
19,3,12503816
20,3,10245822
21,3,11721850
22,3,10478641
23,3,15061098
24,3,10540843
25,3,11889447
26,3,13903751
27,3,12815084
28,3,11645370
29,3,12798635
30,3,12233705
40,3,11532621
50,3,13810438
60,3,13884373
70,3,10209848
80,3,11772829
90,3,15011588
100,3,17041184
200,3,11866040
1,4,17053288
2,4,22134151
3,4,23949794
4,4,12731410
5,4,10121843
6,4,12464389
7,4,10369922
8,4,12816148
9,4,12002546
10,4,10167965
11,4,12987209
12,4,12268815
13,4,13633416
14,4,11136573
15,4,13374685
16,4,10643704
17,4,13054688
18,4,10373389
19,4,11438157
20,4,11902709
21,4,12497004
22,4,11539340
23,4,12612090
24,4,11461952
25,4,12301498
26,4,10615168
27,4,11820380
28,4,10615715
29,4,12597833
30,4,10348744
40,4,13142327
50,4,11242701
60,4,11587341
70,4,14375260
80,4,11792787
90,4,12591878
100,4,12861454
200,4,10208059
1,5,18839683
2,5,23378705
3,5,10418899
4,5,11268729
5,5,11512169
6,5,13737027
7,5,12588510
8,5,11269413
9,5,15660492
10,5,14016766
11,5,17220626
12,5,10380382
13,5,10485209
14,5,12785094
15,5,10128792
16,5,13243720
17,5,13328335
18,5,12114842
19,5,13772364
20,5,10794452
21,5,10545300
22,5,13275097
23,5,10373413
24,5,10820404
25,5,12241435
26,5,11584041
27,5,10443924
28,5,13266668
29,5,10284833
30,5,17032180
40,5,10296485
50,5,12422892
60,5,10346491
70,5,13158599
80,5,11122073
90,5,14041258
100,5,14532364
200,5,27840852
1,6,22231448
2,6,7774450
3,6,13891182
4,6,16555452
5,6,9402872
6,6,7759161
7,6,9678680
8,6,8158659
9,6,12662180
10,6,10531108
11,6,7848327
12,6,18908475
13,6,9247895
14,6,9161058
15,6,10455075
16,6,10339562
17,6,9156358
18,6,10827740
19,6,10138032
20,6,8814795
21,6,10334345
22,6,9349947
23,6,10822728
24,6,10926751
25,6,8593303
26,6,11344447
27,6,10231707
28,6,9797776
29,6,8856634
30,6,12046401
40,6,8943760
50,6,10435687
60,6,10389929
70,6,9170335
80,6,10475764
90,6,8778058
100,6,10748381
200,6,10180513
