P1,P2,Time
1,1,529338
1,2,528129
1,3,1689589
1,4,529464
1,5,512627
1,6,488157
1,7,536914
1,8,515327
1,9,519193
1,10,530530
1,11,530534
1,12,421377
1,13,555408
1,14,1629525
1,15,1636026
1,16,528731
1,17,1608799
1,18,557967
1,19,548170
1,20,537833
1,21,468668
1,22,496120
1,23,1697666
1,24,493561
1,25,539670
1,26,1615156
1,27,534582
1,28,554773
1,29,1606724
1,30,1593325
1,40,531241
1,50,538407
1,60,454429
1,70,477328
1,80,1708374
1,90,532763
1,100,445074
1,200,539372
1,300,546044
1,400,1605490
1,500,1666171
1,600,555468
1,700,476023
1,800,528790
1,900,475513
1,1000,429389
2,1,290065
2,2,373839
2,3,372674
2,4,353281
2,5,258627
2,6,275725
2,7,375130
2,8,353480
2,9,307945
2,10,279377
2,11,331600
2,12,343211
2,13,284668
2,14,268684
2,15,325739
2,16,310621
2,17,265293
2,18,223195
2,19,282290
2,20,317225
2,21,1539387
2,22,351445
2,23,270071
2,24,1589696
2,25,351391
2,26,304504
2,27,356351
2,28,333837
2,29,356005
2,30,390929
2,40,338333
2,50,315691
2,60,1646068
2,70,722005
2,80,1932031
2,90,285844
2,100,267924
2,200,300190
2,300,330320
2,400,230780
2,500,357207
2,600,408413
2,700,342917
2,800,314061
2,900,292940
2,1000,315714
3,1,340123
3,2,250382
3,3,400849
3,4,1498693
3,5,378376
3,6,1477022
3,7,367306
3,8,1614202
3,9,378658
3,10,355253
3,11,369237
3,12,348568
3,13,347445
3,14,1436488
3,15,369435
3,16,440207
3,17,364326
3,18,368791
3,19,376001
3,20,372670
3,21,381137
3,22,368778
3,23,378797
3,24,366448
3,25,366085
3,26,341296
3,27,361662
3,28,340609
3,29,342198
3,30,324596
3,40,236019
3,50,306544
3,60,281135
3,70,302314
3,80,291232
3,90,313422
3,100,293259
3,200,278514
3,300,325782
3,400,295154
3,500,289918
3,600,285390
3,700,245616
3,800,319305
3,900,356646
3,1000,294058
4,1,219587
4,2,212870
4,3,237043
4,4,233512
4,5,223568
4,6,210154
4,7,244445
4,8,239661
4,9,275567
4,10,242450
4,11,238707
4,12,220548
4,13,255275
4,14,250684
4,15,237778
4,16,227656
4,17,235874
4,18,287633
4,19,252671
4,20,342456
4,21,295166
4,22,208170
4,23,269799
4,24,1544622
4,25,271818
4,26,252880
4,27,309454
4,28,205522
4,29,201047
4,30,234221
4,40,214416
4,50,222219
4,60,242570
4,70,1779707
4,80,326341
4,90,277771
4,100,249724
4,200,233642
4,300,292041
4,400,274256
4,500,272994
4,600,237521
4,700,413995
4,800,229504
4,900,252169
4,1000,224836
5,1,252018
5,2,232518
5,3,260347
5,4,277344
5,5,244541
5,6,274947
5,7,253896
5,8,282335
5,9,300585
5,10,253965
5,11,241099
5,12,296383
5,13,288823
5,14,215431
5,15,439348
5,16,244752
5,17,293391
5,18,206722
5,19,262239
5,20,266851
5,21,311176
5,22,267759
5,23,249900
5,24,255387
5,25,279647
5,26,299232
5,27,242325
5,28,257592
5,29,224605
5,30,207296
5,40,279500
5,50,320423
5,60,247942
5,70,310387
5,80,267091
5,90,265417
5,100,293414
5,200,1588991
5,300,258259
5,400,283238
5,500,330273
5,600,1485479
5,700,241646
5,800,330091
5,900,280186
5,1000,1426662
6,1,291740
6,2,333191
6,3,209844
6,4,268213
6,5,1460664
6,6,260686
6,7,1611080
6,8,339479
6,9,257542
6,10,263479
6,11,280519
6,12,339014
6,13,1499785
6,14,259521
6,15,288578
6,16,313224
6,17,258103
6,18,260990
6,19,272795
6,20,290769
6,21,260107
6,22,1600221
6,23,265306
6,24,255955
6,25,310747
6,26,228600
6,27,239936
6,28,291437
6,29,323598
6,30,316725
6,40,404620
6,50,236604
6,60,265291
6,70,409187
6,80,298927
6,90,248803
6,100,233544
6,200,272881
6,300,230201
6,400,268431
6,500,321506
6,600,267304
6,700,291673
6,800,263964
6,900,289638
6,1000,1377297
7,1,293895
7,2,223057
7,3,254804
7,4,246386
7,5,1643761
7,6,224107
7,7,284601
7,8,302540
7,9,267132
7,10,296889
7,11,279583
7,12,512548
7,13,232280
7,14,238801
7,15,277751
7,16,271093
7,17,249971
7,18,259037
7,19,348632
7,20,397161
7,21,1471045
7,22,1830591
7,23,1542658
7,24,198211
7,25,308859
7,26,334289
7,27,340923
7,28,290075
7,29,310124
7,30,322999
7,40,302128
7,50,1588657
7,60,318946
7,70,1497928
7,80,324599
7,90,323801
7,100,296130
7,200,1473202
7,300,263456
7,400,259948
7,500,273781
7,600,1491628
7,700,275331
7,800,281714
7,900,366576
7,1000,358363
8,1,326824
8,2,1472033
8,3,525007
8,4,1631263
8,5,1499475
8,6,1743327
8,7,1637779
8,8,330580
8,9,246264
8,10,239982
8,11,486133
8,12,317274
8,13,255371
8,14,329206
8,15,378390
8,16,475738
8,17,310719
8,18,320739
8,19,294935
8,20,344232
8,21,302915
8,22,356275
8,23,369357
8,24,315056
8,25,364527
8,26,306853
8,27,297161
8,28,373780
8,29,235797
8,30,330217
8,40,326089
8,50,394620
8,60,1565259
8,70,311667
8,80,347440
8,90,342502
8,100,1487176
8,200,394017
8,300,307296
8,400,328305
8,500,366944
8,600,381979
8,700,366615
8,800,324846
8,900,350468
8,1000,330383
9,1,399406
9,2,369211
9,3,373467
9,4,487328
9,5,358115
9,6,357259
9,7,332798
9,8,325152
9,9,1560813
9,10,339428
9,11,340607
9,12,441722
9,13,362242
9,14,350489
9,15,302863
9,16,300249
9,17,280292
9,18,291237
9,19,302629
9,20,323757
9,21,361999
9,22,1544073
9,23,385193
9,24,392256
9,25,382829
9,26,362839
9,27,337723
9,28,385582
9,29,420329
9,30,1809366
9,40,355881
9,50,326858
9,60,338106
9,70,323256
9,80,362303
9,90,1497328
9,100,1504697
9,200,371292
9,300,368286
9,400,331082
9,500,363349
9,600,473440
9,700,283838
9,800,356339
9,900,325371
9,1000,306288
10,1,328290
10,2,1514545
10,3,1587600
10,4,309740
10,5,333295
10,6,383775
10,7,468588
10,8,357332
10,9,394350
10,10,324698
10,11,312404
10,12,402238
10,13,372995
10,14,492761
10,15,330460
10,16,377912
10,17,403869
10,18,1467446
10,19,1632172
10,20,1469256
10,21,324493
10,22,344558
10,23,335015
10,24,1465382
10,25,360911
10,26,335671
10,27,381201
10,28,355545
10,29,394270
10,30,389501
10,40,320311
10,50,1468047
10,60,324770
10,70,381302
10,80,420320
10,90,1716521
10,100,1585268
10,200,1494615
10,300,393988
10,400,1557081
10,500,338787
10,600,425358
10,700,1578257
10,800,1513617
10,900,340958
10,1000,385297
11,1,1694066
11,2,362322
11,3,306888
11,4,371483
11,5,344189
11,6,349374
11,7,372275
11,8,1679494
11,9,396063
11,10,341022
11,11,1441494
11,12,1527521
11,13,382722
11,14,341435
11,15,351938
11,16,385861
11,17,339038
11,18,365388
11,19,1452942
11,20,388040
11,21,395463
11,22,1670572
11,23,383990
11,24,405316
11,25,381995
11,26,1522952
11,27,354835
