P2,P1,Time
1,1,30311304
2,1,10892542
3,1,13956434
4,1,13117192
5,1,7376198
6,1,7378059
7,1,9123185
8,1,9690519
9,1,8854331
10,1,7663380
11,1,13229803
12,1,11766655
13,1,7482143
14,1,7668974
15,1,12210198
16,1,9626938
17,1,7704834
18,1,10885279
19,1,9248965
20,1,8368261
21,1,10891180
22,1,8961559
23,1,7562950
24,1,9471042
25,1,9511102
26,1,7407971
27,1,8573620
28,1,10370715
29,1,12999140
30,1,8649610
40,1,7519374
50,1,11292035
60,1,7650509
70,1,9216731
80,1,10909872
90,1,10452106
100,1,9502110
200,1,14725898
1,2,9707959
2,2,8232168
3,2,11960238
4,2,14135483
5,2,9132039
6,2,8662853
7,2,10885567
8,2,10749484
9,2,7895125
10,2,6761465
11,2,10659029
12,2,9176092
13,2,9221658
14,2,9196855
15,2,11455358
16,2,6192325
17,2,10873412
18,2,9062411
19,2,8405074
20,2,11522169
21,2,10493933
22,2,8549505
23,2,7867514
24,2,12294442
25,2,6618484
26,2,8034784
27,2,13141237
28,2,7969930
29,2,9288771
30,2,12341572
40,2,7986478
50,2,14758157
60,2,10891814
70,2,8820259
80,2,13200774
90,2,8992989
100,2,8155323
200,2,9008493
1,3,9923602
2,3,7602392
3,3,10519908
4,3,9019314
5,3,6588577
6,3,6562157
7,3,9297985
8,3,10337102
9,3,10889418
10,3,7238331
11,3,10254044
12,3,9275792
13,3,7188485
14,3,9950896
15,3,10060827
16,3,9978813
17,3,11430494
18,3,8147397
19,3,9831139
20,3,9612518
21,3,10380246
22,3,11446137
23,3,7672420
24,3,8836527
25,3,10837304
26,3,9251772
27,3,8857620
28,3,11538099
29,3,7845520
30,3,9495807
40,3,12577015
50,3,9484615
60,3,10255372
70,3,11339954
80,3,9514097
90,3,9508153
100,3,7730669
200,3,9683299
1,4,11360804
2,4,7297728
3,4,14482987
4,4,7221782
5,4,8396230
6,4,12108480
7,4,8830513
8,4,7275946
9,4,11882497
10,4,7161910
11,4,7287807
12,4,9398622
13,4,10586632
14,4,8984727
15,4,11081140
16,4,11516099
17,4,8476744
18,4,12233041
19,4,10330000
20,4,7667609
21,4,12206050
22,4,8610811
23,4,8817906
24,4,11921773
25,4,8009027
26,4,7296944
27,4,12538052
28,4,8609683
29,4,7992379
30,4,11912625
40,4,8543324
50,4,7590629
60,4,10001281
70,4,11004234
80,4,7480742
90,4,9323900
100,4,9956489
200,4,7231685
1,5,19517718
2,5,7374144
3,5,7698216
4,5,10943001
5,5,8412299
6,5,7374517
7,5,7576036
8,5,10598433
9,5,8420432
10,5,7548494
11,5,11316506
12,5,13569045
13,5,10792536
14,5,9375567
15,5,10866782
16,5,13203880
17,5,9170535
18,5,8669734
19,5,11768215
20,5,7177888
21,5,7355612
22,5,12883686
23,5,5953469
24,5,7422008
25,5,11531008
26,5,9159359
27,5,7159139
28,5,8643898
29,5,10818438
30,5,7477510
40,5,9502346
50,5,10606870
60,5,12517966
70,5,7159855
80,5,7691252
90,5,9248313
100,5,9435245
200,5,7346645
1,6,20616903
2,6,12996766
3,6,11040333
4,6,10974017
5,6,11045910
6,6,6979946
7,6,9205796
8,6,11472355
9,6,7202086
10,6,7456510
11,6,11030731
12,6,7212550
13,6,8392080
14,6,8986646
15,6,9717726
16,6,7038365
17,6,9490631
18,6,10692349
19,6,12088918
20,6,8315785
21,6,8557859
22,6,12199485
23,6,8636041
24,6,7348530
25,6,13096957
26,6,7274095
27,6,7384240
28,6,9475883
29,6,9574770
30,6,7220165
40,6,10905302
50,6,12048608
60,6,11455549
70,6,8571303
80,6,8003399
90,6,10900997
100,6,8603635
200,6,7322252
1,7,20420594
2,7,7368550
3,7,13197223
4,7,8651564
5,7,7156555
6,7,10477315
7,7,9606970
8,7,7188123
9,7,8192755
10,7,11463631
11,7,12117302
12,7,7254221
13,7,7572840
14,7,13098721
15,7,7008391
16,7,10978145
17,7,12027212
18,7,8378380
19,7,9216630
20,7,11023668
21,7,8872799
22,7,9537780
23,7,11068188
24,7,8416566
25,7,8292991
26,7,12945894
27,7,8569276
28,7,8668050
29,7,11443333
30,7,8713548
40,7,7571312
50,7,12799480
60,7,8624064
70,7,7946025
80,7,11732800
90,7,8471787
100,7,7793884
200,7,12384604
1,8,10216761
2,8,7675105
3,8,14498233
4,8,7078692
5,8,7678377
6,8,13898881
7,8,9925098
8,8,7935684
9,8,14045983
10,8,7335131
11,8,8177804
12,8,14215400
13,8,8492547
14,8,8010020
15,8,11254645
16,8,7230953
17,8,7574485
18,8,13080443
19,8,8736481
20,8,8575362
21,8,12855767
22,8,8874384
23,8,8706135
24,8,10735364
25,8,8122497
26,8,8896423
27,8,12539540
28,8,8496457
29,8,7684587
30,8,13292817
40,8,8547633
50,8,8055434
60,8,10880826
70,8,8366289
80,8,7960267
90,8,13229082
100,8,8417480
200,8,10078823
1,9,21195806
2,9,9889156
3,9,14999207
4,9,7562855
5,9,10532881
6,9,10738915
7,9,8398101
8,9,9534869
9,9,10102256
10,9,9477226
11,9,7604096
12,9,12131526
13,9,8331858
14,9,7688893
15,9,11138936
16,9,9770276
17,9,7472833
18,9,11852648
19,9,9981896
20,9,7653405
21,9,10748852
22,9,9825719
23,9,7859650
24,9,10230641
25,9,9058560
26,9,8623241
27,9,8232362
28,9,11115113
29,9,7298829
30,9,11695371
40,9,9374216
50,9,8171669
60,9,10380944
70,9,10563584
80,9,12324195
90,9,8331998
100,9,13196129
200,9,9513569
1,10,12105269
2,10,10536521
3,10,14310952
4,10,8106228
5,10,12328143
6,10,9172731
7,10,8813324
8,10,10494124
9,10,12186651
10,10,8367436
11,10,8782418
12,10,9091455
13,10,10853255
14,10,8296027
15,10,11546894
16,10,10459099
17,10,10514547
18,10,8988007
19,10,11527226
20,10,10019363
21,10,10892690
22,10,14028219
23,10,10847253
24,10,5688822
25,10,8715163
26,10,9914880
27,10,5898708
28,10,11449658
29,10,6473492
30,10,16310198
40,10,8540503
50,10,9562153
60,10,9125682
70,10,12541616
80,10,6548332
90,10,12170040
100,10,5908091
200,10,10628213
1,11,21125718
2,11,6936685
3,11,10975639
4,11,8185610
5,11,9568004
6,11,10892836
7,11,8896834
8,11,6505890
9,11,8566958
10,11,13537684
11,11,16229693
12,11,24134104
13,11,16063940
14,11,9065663
15,11,7907182
16,11,12102253
17,11,6250103
18,11,13674295
19,11,7384075
20,11,8462297
21,11,9719291
22,11,6593353
23,11,11042786
24,11,7759691
25,11,6301335
26,11,8212403
27,11,6451750
28,11,10163410
29,11,8986043
30,11,8533026
40,11,8038417
50,11,10201048
60,11,9096845
70,11,11873536
80,11,7095347
90,11,7887591
100,11,9901831
200,11,11577559
1,12,9014891
2,12,6831026
3,12,7138838
4,12,10703591
5,12,8254972
6,12,6930466
7,12,8892343
8,12,8829660
9,12,10052256
10,12,6868828
11,12,10321030
12,12,9514827
13,12,9852040
14,12,11660875
15,12,7680544
16,12,10711265
17,12,8498035
18,12,10362616
19,12,11513305
20,12,6645900
21,12,7941897
22,12,9307123
23,12,10488090
24,12,8342669
25,12,13219906
26,12,10857748
27,12,7600526
28,12,10458710
29,12,7113625
30,12,12330947
40,12,7274468
50,12,9852553
60,12,7395143
70,12,10105090
80,12,8535218
90,12,11496634
100,12,8635687
200,12,10483357
1,13,11104147
2,13,14541075
3,13,8356390
4,13,9178472
5,13,9153358
6,13,7877656
7,13,8486758
8,13,8104458
9,13,13224863
10,13,13301656
11,13,7770948
12,13,8917626
13,13,8698454
14,13,9416339
15,13,7645510
16,13,14070950
17,13,8068271
18,13,8022313
19,13,9168257
20,13,8738123
21,13,11684932
22,13,6727799
23,13,9794912
24,13,7723853
25,13,11852492
26,13,7621132
27,13,9254751
28,13,10103154
29,13,10019307
30,13,9495126
40,13,12829278
50,13,8220761
60,13,8871295
70,13,8923342
80,13,11834118
90,13,7836968
100,13,12532951
200,13,7841681
1,14,13071559
2,14,17282430
3,14,7278296
4,14,8303939
5,14,6764042
6,14,10161704
7,14,8006308
8,14,9028226
9,14,8061357
10,14,9050537
11,14,10210604
12,14,8515273
13,14,7637895
14,14,10660215
15,14,9252240
16,14,8113104
17,14,6715948
18,14,10488706
19,14,10144675
20,14,14395784
21,14,7722201
22,14,8618577
23,14,10729020
24,14,6289447
25,14,6677995
26,14,11602864
27,14,8245538
28,14,6738058
29,14,7603074
30,14,11839848
40,14,6819030
50,14,9183674
60,14,12767648
70,14,8201659
80,14,8168013
90,14,11055915
100,14,7734381
200,14,6905282
1,15,19558616
2,15,16924674
3,15,6518804
4,15,11597259
5,15,9254829
6,15,13120162
7,15,8036647
8,15,7205035
9,15,12337746
10,15,8653808
11,15,7213922
12,15,12592416
13,15,8103937
14,15,8190437
15,15,10948460
16,15,9355356
17,15,6669330
18,15,12062550
19,15,9911747
20,15,13367207
21,15,8153405
22,15,9240862
23,15,9222799
24,15,8240347
25,15,8500065
26,15,9672362
27,15,9023292
28,15,9495077
29,15,12468331
30,15,13394992
40,15,8391458
50,15,9301440
60,15,12468979
70,15,15191537
80,15,11278105
90,15,10282417
100,15,9299662
200,15,12091878
1,16,21480231
2,16,7956057
3,16,8727356
4,16,13429235
5,16,7930243
6,16,10261972
7,16,10530177
8,16,8458534
9,16,9745394
10,16,9648870
11,16,9115582
12,16,8348227
13,16,8703064
14,16,7953185
15,16,6543529
16,16,11704723
17,16,8275692
18,16,7678066
19,16,9058726
20,16,9535867
21,16,12248255
22,16,8366010
23,16,9330994
24,16,13763175
25,16,7694095
26,16,9606269
27,16,10719115
28,16,7658662
29,16,7660892
30,16,11185689
40,16,8356819
50,16,8233801
60,16,11568552
70,16,10194739
80,16,12125854
90,16,7833822
100,16,8647318
200,16,10889692
1,17,9560138
2,17,11194852
3,17,10274018
4,17,10700620
5,17,25661858
6,17,16645301
7,17,29064898
8,17,16310597
9,17,21795544
10,17,16395567
11,17,27208643
12,17,20758063
13,17,20421458
14,17,14522244
15,17,22522904
16,17,14112427
17,17,18730587
18,17,14771238
19,17,21592217
20,17,11307869
21,17,12791603
22,17,15749854
23,17,12783835
24,17,14741471
25,17,13200431
26,17,15929266
27,17,11599395
28,17,17446610
29,17,12150979
30,17,17193195
40,17,14459020
50,17,13520822
60,17,8890165
70,17,7688713
80,17,11017295
90,17,6944666
100,17,6323990
200,17,13448270
1,18,16486810
2,18,29187670
3,18,19239902
4,18,21092556
5,18,16778809
6,18,18605714
7,18,16011949
8,18,19132853
9,18,13725886
10,18,20967811
11,18,15697830
12,18,25070177
13,18,12922044
14,18,16849877
15,18,14412336
16,18,18534966
17,18,13641590
18,18,15646970
19,18,13788903
20,18,19002307
21,18,14862998
22,18,15368690
23,18,12853775
24,18,11814350
25,18,14466750
26,18,11202512
27,18,14082560
28,18,10914140
29,18,14805300
30,18,13813014
40,18,14905004
50,18,10286962
60,18,11984501
70,18,13488440
80,18,15482540
90,18,11924072
100,18,16658852
200,18,10887463
1,19,28431666
2,19,23469595
3,19,11187723
4,19,15167833
5,19,11100072
6,19,16120361
7,19,11207693
8,19,18304373
9,19,13677069
10,19,14079697
11,19,12087140
12,19,13451342
13,19,12663168
14,19,9725302
15,19,18808250
16,19,10691848
17,19,15285362
18,19,10271509
19,19,15045520
20,19,14747630
21,19,13784441
22,19,10197053
23,19,14470457
24,19,10667792
25,19,14967837
26,19,10334363
27,19,13390132
28,19,12765915
29,19,12659620
30,19,7580056
40,19,11784416
50,19,8071471
60,19,5899877
70,19,8549928
80,19,11393859
90,19,8141260
100,19,8549923
200,19,12474880
1,20,8935478
2,20,9183833
3,20,11861756
4,20,7958245
5,20,8703200
6,20,9956980
7,20,10373690
8,20,10405693
9,20,12380271
10,20,7970299
11,20,9212462
12,20,12469673
13,20,8045568
14,20,9010813
15,20,10057188
16,20,7900166
17,20,8479122
18,20,14586093
19,20,8690866
20,20,8889640
21,20,11827696
22,20,8024462
23,20,8439110
24,20,11033632
25,20,7818986
26,20,9075998
27,20,13253626
28,20,8104368
29,20,8437996
30,20,12268312
40,20,8487908
50,20,8416025
60,20,11267370
70,20,10382959
80,20,8560077
90,20,11519225
100,20,9871600
200,20,9894915
1,21,9361528
2,21,19215906
3,21,14177261
4,21,8054433
5,21,8434228
6,21,12013817
7,21,8232480
8,21,8406929
9,21,10265988
10,21,8611425
11,21,9330365
12,21,11752549
13,21,8289771
14,21,8527423
15,21,12769012
16,21,7853891
17,21,8508763
18,21,15083063
19,21,8010297
20,21,10423237
21,21,13420701
22,21,8098687
23,21,13390753
24,21,12353647
25,21,11599214
26,21,10369133
27,21,12175130
28,21,8882159
29,21,9012309
30,21,10696610
40,21,10563703
50,21,10464894
60,21,8494669
70,21,11393794
80,21,10455029
90,21,9183106
100,21,9851300
200,21,7842302
1,22,16669363
2,22,6818895
3,22,8152264
4,22,14211754
5,22,9047629
6,22,11497720
7,22,12040321
8,22,12864181
9,22,8758953
10,22,9565560
11,22,12068380
12,22,9562512
13,22,15271934
14,22,9528181
15,22,9302596
16,22,14356385
17,22,9641575
18,22,14332934
19,22,9618703
20,22,8775128
21,22,14009823
22,22,9356193
23,22,11041545
24,22,11638112
25,22,8221604
26,22,29617107
27,22,19959866
28,22,10895438
29,22,19600038
30,22,11426769
40,22,8675150
50,22,7762409
60,22,9638727
70,22,10469457
80,22,13990295
90,22,9566194
100,22,9130660
200,22,13095452
1,23,9674599
2,23,19589311
3,23,14294906
4,23,7595586
5,23,10397617
6,23,10810630
7,23,8918913
8,23,8185847
9,23,11177093
10,23,12331649
11,23,10753277
12,23,8345281
13,23,11878306
14,23,9971052
15,23,12186747
16,23,7671964
17,23,11147273
18,23,10726054
19,23,12630119
20,23,7663850
21,23,9794287
22,23,13009693
23,23,11483871
24,23,7958187
25,23,8341334
26,23,14280635
27,23,7965093
28,23,9560665
29,23,10969407
30,23,7566610
40,23,8586961
50,23,11918201
60,23,11121196
70,23,8674370
80,23,12105897
90,23,14443870
100,23,9070762
200,23,8298066
1,24,17646034
2,24,7879161
3,24,12505037
4,24,11594014
5,24,12291496
6,24,8995320
7,24,10649096
8,24,11320828
9,24,13822998
10,24,10594340
11,24,11123136
12,24,11745664
13,24,12617076
14,24,8003710
15,24,11835369
16,24,10155513
17,24,10523619
18,24,9198216
19,24,10348777
20,24,11545491
21,24,11568725
22,24,8923840
23,24,8496641
24,24,13164646
25,24,10781906
26,24,10417456
27,24,8173518
28,24,10202310
29,24,11526821
30,24,10488391
40,24,8168028
50,24,11376755
60,24,11200381
70,24,11493627
80,24,7728169
90,24,8348857
100,24,11600976
200,24,10680165
1,25,11558200
2,25,12752561
3,25,8930921
4,25,12885613
5,25,11346848
6,25,11000447
7,25,7839356
8,25,11044868
9,25,10408604
10,25,8774950
11,25,9086577
12,25,11422376
13,25,7907001
14,25,9451086
15,25,11489373
16,25,13588520
17,25,8485525
18,25,8919016
19,25,10758703
20,25,12263352
21,25,10437974
22,25,8743980
23,25,10026951
24,25,9216665
25,25,8613151
26,25,9585445
27,25,9858303
28,25,11957958
29,25,10041974
30,25,10859688
40,25,10437410
50,25,13384197
60,25,8822732
70,25,8907089
80,25,11624379
90,25,8607122
100,25,10877290
200,25,10880857
1,26,9073148
2,26,9285854
3,26,11127485
4,26,8780378
5,26,8901958
6,26,10681344
7,26,8432351
8,26,10974739
9,26,9670015
10,26,9480721
11,26,9340817
12,26,12523830
13,26,12506708
14,26,10913187
15,26,8322704
16,26,14119643
17,26,14136462
18,26,7790009
19,26,8417036
20,26,11879536
21,26,12229673
22,26,8285940
23,26,8027410
24,26,12121934
25,26,9848018
26,26,13333673
27,26,7706609
28,26,24488566
29,26,21091691
30,26,25013440
40,26,24301993
50,26,25050374
60,26,27789648
70,26,21742878
80,26,29867625
90,26,25669355
100,26,18943657
200,26,14376752
1,27,25208111
2,27,10382446
3,27,24497624
4,27,10549547
5,27,15524634
6,27,9961854
7,27,14625036
8,27,11858999
9,27,14900720
10,27,10578026
11,27,14280552
12,27,11546693
13,27,14926446
14,27,10282182
15,27,13365595
16,27,17098571
17,27,12710377
18,27,12812451
19,27,14511819
20,27,12435788
21,27,13950322
22,27,10675341
23,27,16606127
24,27,9362075
25,27,10329241
26,27,10897289
27,27,9292750
28,27,9803790
29,27,13300732
