P1,P2,Time
1,1,1486196
1,2,478760
1,3,336288
1,4,344429
1,5,433640
1,6,423217
1,7,335874
1,8,409988
1,9,413180
1,10,1592027
1,11,412831
1,12,1517586
1,13,1595912
1,14,1638043
1,15,1974005
1,16,2411640
1,17,585425
1,18,376001
1,19,480459
1,20,435339
1,21,1605284
1,22,1510245
1,23,1960345
1,24,410860
1,25,449076
1,26,1593560
1,27,351575
1,28,359775
1,29,457238
1,30,354809
1,40,414285
1,50,482688
1,60,350147
1,70,417219
1,80,449399
1,90,459962
1,100,1687374
1,200,437383
1,300,405364
1,400,2215780
1,500,488480
1,600,1682643
2,1,282752
2,2,1930993
2,3,166153
2,4,1636168
2,5,1467507
2,6,1687983
2,7,1530550
2,8,1536439
2,9,420521
2,10,1373881
2,11,325509
2,12,236982
2,13,349962
2,14,227141
2,15,223165
2,16,300643
2,17,1540357
2,18,413029
2,19,1394811
2,20,205758
2,21,301272
2,22,258835
2,23,1445672
2,24,241959
2,25,293364
2,26,356995
2,27,251796
2,28,1525520
2,29,1459370
2,30,241513
2,40,3209976
2,50,281401
2,60,286212
2,70,310727
2,80,223496
2,90,1440697
2,100,275437
2,200,302600
2,300,255017
2,400,341353
2,500,205478
2,600,196528
3,1,1431664
3,2,220849
3,3,245077
3,4,211691
3,5,262407
3,6,2727932
3,7,173605
3,8,241062
3,9,1595322
3,10,208875
3,11,251229
3,12,330354
3,13,272280
3,14,266426
3,15,2846944
3,16,243312
3,17,220868
3,18,288374
3,19,291750
3,20,248842
3,21,244227
3,22,355249
3,23,218973
3,24,250333
3,25,251590
3,26,287675
3,27,251855
3,28,308710
3,29,232489
3,30,1508151
3,40,221338
3,50,258527
3,60,1328752
3,70,188559
3,80,260333
3,90,201665
3,100,326740
3,200,184958
3,300,254469
3,400,238984
3,500,178701
3,600,209834
4,1,450917
4,2,262989
4,3,255119
4,4,245735
4,5,1394072
4,6,1412451
4,7,1508752
4,8,215038
4,9,302273
4,10,313192
4,11,2023406
4,12,228043
4,13,3905925
4,14,281795
4,15,222912
4,16,256452
4,17,404951
4,18,382405
4,19,1630985
4,20,205407
4,21,234547
4,22,1422881
4,23,227888
4,24,271738
4,25,280431
4,26,1593438
4,27,277315
4,28,226894
4,29,243062
4,30,315396
4,40,237243
4,50,241518
4,60,241006
4,70,301293
4,80,233412
4,90,229830
4,100,220272
4,200,1365859
4,300,276681
4,400,245102
4,500,1417584
4,600,2861998
5,1,230114
5,2,261143
5,3,407914
5,4,294405
5,5,391651
5,6,274667
5,7,251091
5,8,1407149
5,9,250745
5,10,300046
5,11,331207
5,12,483938
5,13,249087
5,14,323365
5,15,3713011
5,16,370243
5,17,316047
5,18,480310
5,19,306646
5,20,298676
5,21,267638
5,22,426272
5,23,249171
5,24,269692
5,25,307943
5,26,1433130
5,27,201865
5,28,210275
5,29,1601970
5,30,1366983
5,40,1395233
5,50,230786
5,60,261793
5,70,263258
5,80,224449
5,90,1344903
5,100,218021
5,200,200992
5,300,300547
5,400,220910
5,500,213854
5,600,2654953
6,1,230046
6,2,255130
6,3,214628
6,4,306784
6,5,272510
6,6,306417
6,7,1666006
6,8,396583
6,9,247703
6,10,1674767
6,11,212174
6,12,255390
6,13,1822408
6,14,297577
6,15,225387
6,16,2049469
6,17,249744
6,18,310696
6,19,261854
6,20,2210279
6,21,276844
6,22,304136
6,23,1530994
6,24,1578823
6,25,470943
6,26,311226
6,27,1784807
6,28,297039
6,29,1470134
6,30,1561294
6,40,1594694
6,50,280952
6,60,355781
6,70,1371350
6,80,418412
6,90,4436031
6,100,287499
6,200,296239
6,300,358670
6,400,2442046
6,500,3801886
6,600,263952
7,1,1478238
7,2,305491
7,3,2008881
7,4,286593
7,5,1718868
7,6,1802135
7,7,832773
7,8,642392
7,9,1982183
7,10,1630053
7,11,452972
