P2,P1,Time
1,1,49955562
2,1,45326543
3,1,46936115
4,1,48404116
5,1,35725452
6,1,40173650
7,1,33631360
8,1,33580234
9,1,41239404
10,1,38713611
11,1,38959247
12,1,39461044
13,1,39084105
14,1,37005530
15,1,37619133
16,1,41160416
17,1,36838905
18,1,37647395
19,1,37889446
20,1,39983706
21,1,39186367
22,1,37662883
23,1,40464853
24,1,40062056
25,1,37479602
26,1,40993651
27,1,37353727
28,1,38688057
29,1,37089981
30,1,36998131
40,1,37536598
50,1,39132696
60,1,38352330
70,1,39511002
80,1,37498504
90,1,38621747
100,1,39328826
200,1,38920918
300,1,39634725
400,1,37870609
500,1,37397455
600,1,40054947
700,1,36873058
800,1,38002991
900,1,37903277
1000,1,37285978
1,2,51952156
2,2,40366919
3,2,38452688
4,2,41819398
5,2,42138454
6,2,42195937
7,2,43021062
8,2,42604986
9,2,37203226
10,2,34856778
11,2,50918908
12,2,50112100
13,2,40407299
14,2,30043777
15,2,34829502
16,2,45640605
17,2,44427127
18,2,44972766
19,2,42544835
20,2,44752436
21,2,44062691
22,2,40232472
23,2,41950632
24,2,42660595
25,2,41163222
26,2,42785540
27,2,45721938
28,2,43067490
29,2,44265936
30,2,46195168
40,2,49184725
50,2,58399699
60,2,39077492
70,2,46298076
80,2,44199515
90,2,46662679
100,2,42634640
200,2,44709678
300,2,45068403
400,2,42250721
500,2,44389899
600,2,50264874
700,2,38879117
800,2,41830054
900,2,40334367
1000,2,37260305
1,3,46840850
2,3,39831981
3,3,41899866
4,3,39866801
5,3,38900132
6,3,33731613
7,3,38197608
8,3,34917629
9,3,34196005
10,3,47959512
11,3,45227729
12,3,33777753
13,3,33515011
14,3,50121656
15,3,47239246
16,3,48060123
17,3,46938160
18,3,44391357
19,3,46521239
20,3,49128316
21,3,46356802
22,3,41072666
23,3,40173157
24,3,39073505
25,3,83927781
26,3,80141114
27,3,62577728
28,3,49347893
29,3,53157376
30,3,48243667
40,3,49859494
50,3,48005030
60,3,49688755
70,3,55926457
80,3,49594270
90,3,38729809
100,3,36042046
200,3,34068795
300,3,35758339
400,3,33316442
500,3,37044435
600,3,47418892
700,3,40341153
800,3,29631519
900,3,32895010
1000,3,35272804
1,4,86177143
2,4,56222069
3,4,58914401
4,4,58220337
5,4,54394010
6,4,45758210
7,4,43383921
8,4,44205849
9,4,43803230
10,4,43675223
11,4,45591430
12,4,45717113
13,4,43439362
14,4,43338090
15,4,44061240
16,4,43284545
17,4,44000571
18,4,45443883
19,4,44577294
20,4,45154766
21,4,38474851
22,4,37537598
23,4,37883067
24,4,43668596
25,4,42728262
26,4,38950134
27,4,37728109
28,4,41094975
29,4,40211768
30,4,34860839
40,4,35828963
50,4,36090196
60,4,40379286
70,4,40342625
80,4,37333653
90,4,39498568
100,4,38158872
200,4,38187904
300,4,36105640
400,4,36688091
500,4,40167818
600,4,39670427
700,4,41201106
800,4,36910885
900,4,39933580
1000,4,36769308
1,5,54200627
2,5,35817191
3,5,36763228
4,5,38454135
5,5,37793878
6,5,40633679
7,5,36425013
8,5,37432993
9,5,36740568
10,5,37244041
11,5,39494143
12,5,37864426
13,5,39181164
14,5,37199535
15,5,37086904
16,5,36691127
17,5,39375847
18,5,37185011
19,5,38225531
20,5,39605674
21,5,36992418
22,5,39237472
23,5,36777530
24,5,38404120
25,5,39444678
26,5,83864570
27,5,34895071
28,5,40114976
29,5,37308542
30,5,41218777
40,5,38472257
50,5,40069478
60,5,37417681
70,5,38123133
80,5,38092932
90,5,37591746
100,5,41720298
200,5,40261019
300,5,33057787
400,5,34238241
500,5,36365219
600,5,35054989
700,5,37085326
800,5,36387770
900,5,36067363
1000,5,35103128
1,6,43750990
2,6,40780321
3,6,36978170
4,6,37409510
5,6,38922460
6,6,35342252
7,6,36361565
8,6,35811920
9,6,34375188
10,6,34995516
