P1,P2,Time
1,1,725044
1,2,597451
1,3,570914
1,4,587000
1,5,598878
1,6,644392
1,7,629878
1,8,581350
1,9,580653
1,10,460725
1,11,535448
1,12,542101
1,13,400491
1,14,606865
1,15,604823
1,16,600954
1,17,624129
1,18,1039877
1,19,504328
1,20,527665
1,21,534767
1,22,459506
1,23,415946
1,24,649501
1,25,675505
1,26,743306
1,27,679547
1,28,650378
1,29,748575
1,30,658493
1,40,672542
1,50,605390
1,60,657294
1,70,662901
1,80,573021
1,90,618262
1,100,651500
1,200,667794
1,300,634979
1,400,652434
1,500,653128
1,600,634316
1,700,646109
1,800,566366
1,900,627553
1,1000,637031
2,1,335731
2,2,359709
2,3,361968
2,4,357708
2,5,370944
2,6,327733
2,7,327800
2,8,323145
2,9,320758
2,10,327056
2,11,321115
2,12,364287
2,13,327094
2,14,330978
2,15,353983
2,16,324092
2,17,386097
2,18,281371
2,19,390474
2,20,320333
2,21,324535
2,22,285158
2,23,314367
2,24,354340
2,25,309293
2,26,297292
2,27,324608
2,28,305424
2,29,348027
2,30,298990
2,40,337225
2,50,320507
2,60,340845
2,70,323457
2,80,336160
2,90,319649
2,100,334904
2,200,322844
2,300,316915
2,400,289380
2,500,299873
2,600,352714
2,700,329559
2,800,325048
2,900,287604
2,1000,318408
3,1,324203
3,2,264005
3,3,262440
3,4,299666
3,5,282601
3,6,258969
3,7,309451
3,8,284491
3,9,325381
3,10,359590
3,11,314628
3,12,307674
3,13,314145
3,14,316911
3,15,319849
3,16,323205
3,17,265246
3,18,313875
3,19,338044
3,20,305144
3,21,283146
3,22,493029
3,23,307303
3,24,303728
3,25,317454
3,26,325163
3,27,530807
3,28,343362
3,29,324202
3,30,338134
3,40,312429
3,50,316004
3,60,284758
3,70,310372
3,80,610575
3,90,494748
3,100,482518
3,200,490151
3,300,513722
3,400,481310
3,500,463731
3,600,486989
3,700,275814
3,800,284365
3,900,299504
3,1000,305949
4,1,254004
4,2,317117
4,3,244893
4,4,223693
4,5,264501
4,6,238078
4,7,226931
4,8,216464
4,9,221408
4,10,276782
4,11,218346
4,12,227331
4,13,223578
4,14,253055
4,15,500020
4,16,343419
4,17,242614
4,18,268026
4,19,228646
4,20,255655
4,21,239184
4,22,232678
4,23,227655
4,24,229493
4,25,244823
4,26,247065
4,27,252168
4,28,268964
4,29,314965
4,30,234991
4,40,264605
4,50,227334
4,60,272218
4,70,398929
4,80,229309
4,90,308708
4,100,287470
4,200,233430
4,300,271681
4,400,455388
4,500,261120
4,600,283350
4,700,227593
4,800,242470
4,900,240120
4,1000,265070
5,1,222714
5,2,590766
5,3,231748
5,4,249023
5,5,198705
5,6,291278
5,7,259910
5,8,231267
5,9,220129
5,10,235848
5,11,224894
5,12,261470
5,13,246297
5,14,260978
5,15,304703
5,16,228701
5,17,229530
5,18,240559
5,19,265736
5,20,215440
5,21,266171
5,22,289961
5,23,273273
5,24,294639
5,25,286657
5,26,345516
5,27,267921
5,28,253575
5,29,263394
5,30,349520
5,40,287913
5,50,278042
5,60,268007
5,70,253186
5,80,267609
5,90,283098
5,100,290191
5,200,278101
5,300,367385
5,400,270623
5,500,377652
5,600,248114
5,700,310012
5,800,300390
5,900,304985
5,1000,302782
6,1,307852
6,2,318189
6,3,319693
6,4,256888
6,5,329367
6,6,266414
6,7,309782
6,8,471514
6,9,319177
6,10,260625
6,11,333583
6,12,259312
6,13,259665
6,14,354460
6,15,243319
6,16,341480
6,17,324617
6,18,302938
6,19,260765
6,20,336249
6,21,306242
6,22,238345
6,23,744368
6,24,378590
6,25,236155
6,26,208385
6,27,218646
6,28,250778
6,29,262637
6,30,259122
6,40,356323
6,50,246922
6,60,250001
6,70,271367
6,80,260825
6,90,288606
6,100,313494
6,200,331007
6,300,251601
6,400,354125
6,500,471701
6,600,245218
6,700,266516
6,800,259945
6,900,306276
6,1000,250010
7,1,403028
7,2,310536
7,3,229555
7,4,259784
7,5,341548
7,6,315987
7,7,239664
7,8,266323
7,9,291639
7,10,241263
7,11,234810
7,12,228368
7,13,332764
7,14,519848
7,15,247226
7,16,300922
7,17,224387
7,18,344965
7,19,226437
7,20,222129
7,21,239043
7,22,245346
7,23,240003
7,24,724116
7,25,361067
7,26,461020
7,27,335545
7,28,555606
7,29,279760
7,30,275674
7,40,285069
7,50,364433
7,60,293705
7,70,274393
7,80,258442
7,90,406350
7,100,277123
7,200,317758
7,300,282108
7,400,629584
7,500,402165
7,600,256094
7,700,292546
7,800,221483
7,900,262785
7,1000,277340
8,1,500091
8,2,343380
8,3,396477
8,4,409910
8,5,404679
8,6,329216
8,7,309511
8,8,394145
8,9,432427
8,10,448323
8,11,388161
8,12,378198
8,13,376860
8,14,388962
8,15,628655
8,16,425972
8,17,388223
8,18,406748
8,19,315343
8,20,416560
8,21,420296
8,22,371417
8,23,374104
8,24,388741
8,25,430175
8,26,708047
8,27,673719
8,28,704167
8,29,2886685
8,30,749501
8,40,727407
8,50,554851
8,60,524758
8,70,816485
8,80,3005222
8,90,772466
8,100,566958
8,200,785182
8,300,553922
8,400,211571
8,500,422206
8,600,503839
8,700,406584
8,800,381494
8,900,308023
8,1000,380048
9,1,305418
9,2,571384
9,3,250381
9,4,342791
9,5,321500
9,6,354922
9,7,355406
9,8,390378
9,9,379733
9,10,415412
9,11,558581
9,12,290177
9,13,715214
9,14,3056896
9,15,436705
9,16,380771
9,17,336202
9,18,379071
9,19,392499
9,20,366579
9,21,283836
9,22,380857
9,23,306665
9,24,595536
9,25,499179
9,26,320776
9,27,306445
9,28,496570
9,29,381693
9,30,269635
9,40,352171
9,50,392933
9,60,522971
9,70,297800
9,80,644741
9,90,473054
9,100,340655
9,200,324872
9,300,486919
9,400,359313
9,500,330721
9,600,330711
9,700,322919
9,800,275982
9,900,294676
9,1000,380263
10,1,276520
10,2,489839
10,3,416625
10,4,313492
10,5,495153
10,6,447528
10,7,417787
10,8,457079
10,9,435446
10,10,443559
10,11,496042
10,12,400213
10,13,441758
10,14,444957
10,15,428257
10,16,424990
10,17,405432
10,18,381215
10,19,690720
10,20,364332
10,21,421140
10,22,314024
10,23,448657
10,24,384376
10,25,376060
10,26,381602
10,27,390942
10,28,389109
10,29,356364
10,30,607975
10,40,437758
10,50,410602
10,60,341086
10,70,504509
10,80,322126
10,90,372676
10,100,385475
10,200,385997
10,300,381337
10,400,359453
10,500,376319
10,600,445235
10,700,443159
10,800,480412
10,900,366623
10,1000,442966
11,1,364770
11,2,387599
11,3,368555
11,4,423833
11,5,395535
11,6,370115
11,7,405024
11,8,485448
11,9,394121
11,10,429635
11,11,350529
11,12,339381
11,13,468063
11,14,396303
11,15,444194
11,16,377826
11,17,397202
11,18,330322
11,19,339033
11,20,376418
11,21,384225
11,22,320943
11,23,340250
11,24,351601
11,25,444657
11,26,444093
11,27,319828
11,28,355729
11,29,368249
11,30,347225
11,40,349374
11,50,342690
11,60,379408
11,70,401514
11,80,365604
11,90,341721
11,100,531475
11,200,361787
11,300,393844
11,400,353121
11,500,357997
11,600,375426
11,700,401084
11,800,409500
11,900,373778
11,1000,552988
12,1,355430
12,2,343654
12,3,396813
12,4,358751
12,5,445985
12,6,429847
12,7,297154
12,8,350384
12,9,434972
12,10,383760
12,11,412016
12,12,404302
12,13,365141
12,14,407107
12,15,445190
12,16,329306
12,17,361635
12,18,425822
12,19,429397
12,20,397752
12,21,616170
12,22,415050
12,23,361677
12,24,385105
12,25,419560
12,26,384019
12,27,524019
12,28,404227
12,29,355511
12,30,406130
12,40,432807
12,50,447037
12,60,718820
12,70,400823
12,80,475620
12,90,361902
12,100,405128
12,200,391544
12,300,511480
12,400,375920
12,500,361039
12,600,372735
12,700,339484
12,800,383067
12,900,463289
12,1000,438788
13,1,390460
13,2,354832
13,3,444571
13,4,398629
13,5,376026
13,6,372336
13,7,480423
13,8,448513
13,9,420214
13,10,410723
13,11,407429
13,12,462472
13,13,448181
13,14,371939
13,15,417728
13,16,463721
13,17,421224
13,18,425582
13,19,416634
13,20,349500
13,21,405140
13,22,420316
13,23,589222
13,24,395003
13,25,455777
13,26,360431
13,27,3063449
13,28,3239730
13,29,3063063
13,30,2933726
13,40,625235
13,50,450839
13,60,344893
13,70,3297602
13,80,545612
13,90,449485
13,100,458724
13,200,464226
13,300,430639
13,400,387858
13,500,389436
13,600,441257
13,700,412526
13,800,517646
13,900,505985
13,1000,398251
14,1,510273
14,2,496918
14,3,414752
14,4,418612
14,5,400311
14,6,511690
14,7,622415
14,8,646444
14,9,413587
14,10,405815
14,11,427163
14,12,430250
14,13,384077
14,14,366682
14,15,327864
14,16,875031
14,17,440087
14,18,449935
14,19,494116
14,20,448888
14,21,474081
14,22,412005
14,23,471185
14,24,379351
14,25,362987
14,26,504017
14,27,404600
14,28,419532
14,29,471461
14,30,403241
14,40,551423
14,50,382438
14,60,394580
14,70,389016
14,80,424932
14,90,425534
14,100,416204
14,200,563964
14,300,400880
14,400,384877
14,500,466238
14,600,505254
14,700,539178
14,800,407495
14,900,501577
14,1000,532256
15,1,467175
15,2,451557
15,3,449413
15,4,402898
15,5,414153
15,6,473783
15,7,426928
15,8,403530
15,9,407788
15,10,444671
15,11,424336
15,12,461741
15,13,427039
15,14,491767
15,15,432230
15,16,422256
15,17,521881
15,18,508544
15,19,543517
15,20,471942
15,21,419661
15,22,466993
15,23,475546
15,24,392901
15,25,435785
15,26,421015
15,27,419670
15,28,472427
15,29,399117
15,30,431928
15,40,530276
15,50,483873
15,60,415192
15,70,424063
15,80,433310
15,90,436693
15,100,475541
15,200,453387
15,300,497291
15,400,473387
15,500,405861
15,600,439415
15,700,451683
15,800,500031
15,900,468021
15,1000,521439
16,1,478352
16,2,452471
16,3,442357
16,4,512046
16,5,408676
16,6,449715
16,7,442136
16,8,459639
16,9,399976
16,10,446338
16,11,425082
16,12,422881
16,13,3333295
16,14,707688
16,15,530161
16,16,509368
16,17,515164
16,18,506973
16,19,502331
16,20,486466
16,21,509342
16,22,477071
16,23,514303
16,24,459640
16,25,569559
16,26,463224
16,27,453466
16,28,527831
16,29,630482
16,30,496150
16,40,735436
16,50,473650
16,60,501433
16,70,542593
16,80,520749
16,90,498970
16,100,496545
16,200,495929
16,300,503031
16,400,515675
16,500,449981
16,600,521300
16,700,476474
16,800,593778
16,900,649723
16,1000,477192
17,1,525537
17,2,543367
17,3,3259827
17,4,3260107
17,5,3074382
17,6,697224
17,7,531146
17,8,500306
17,9,538539
17,10,516671
17,11,500331
17,12,442608
17,13,526633
17,14,429536
17,15,401365
17,16,427371
17,17,480242
17,18,833634
17,19,798622
17,20,896975
17,21,721808
17,22,654993
17,23,711205
17,24,730150
17,25,632033
17,26,461526
17,27,501099
17,28,494387
17,29,548528
17,30,487409
17,40,447428
17,50,501289
17,60,513092
17,70,495225
17,80,507889
17,90,510050
17,100,490108
17,200,483295
17,300,537682
17,400,474395
17,500,494084
17,600,481778
17,700,506374
17,800,497692
17,900,516488
17,1000,531531
18,1,498726
18,2,549725
18,3,598952
18,4,506978
18,5,549067
18,6,505814
18,7,548859
18,8,555497
18,9,530063
18,10,510771
18,11,498720
18,12,593050
18,13,534537
18,14,548819
18,15,598102
18,16,669281
18,17,869064
18,18,598004
18,19,561712
18,20,484737
18,21,544171
18,22,498356
18,23,563917
18,24,614541
18,25,553308
18,26,516044
18,27,3477740
18,28,622339
18,29,517819
18,30,550626
18,40,500502
18,50,473719
18,60,505223
18,70,527172
18,80,479648
18,90,545844
18,100,553342
18,200,481904
18,300,448118
18,400,539793
18,500,498898
18,600,468592
18,700,507935
18,800,681568
18,900,584127
18,1000,482512
19,1,518204
19,2,465644
19,3,497374
19,4,621399
19,5,532617
19,6,472461
19,7,524585
19,8,533195
19,9,501865
19,10,589803
19,11,492164
19,12,517022
19,13,611482
19,14,547309
19,15,3292494
19,16,463940
19,17,512170
19,18,497204
19,19,502939
19,20,475343
19,21,475393
19,22,599525
19,23,476479
19,24,518201
19,25,530459
19,26,501673
19,27,487786
19,28,582411
19,29,537533
19,30,521884
19,40,434803
19,50,477694
19,60,584383
19,70,456322
19,80,561702
19,90,464451
19,100,491525
19,200,525763
19,300,795433
19,400,770733
19,500,488957
19,600,476169
19,700,542121
19,800,608386
19,900,524169
19,1000,477359
20,1,590935
20,2,567420
20,3,421776
20,4,433375
20,5,532376
20,6,628697
20,7,535566
20,8,537197
20,9,503677
20,10,525437
20,11,569883
20,12,531345
20,13,828818
20,14,556557
20,15,531621
20,16,511229
20,17,512455
20,18,791009
20,19,526023
20,20,627258
20,21,548737
20,22,516331
20,23,3537069
20,24,598447
20,25,674912
20,26,470048
20,27,487473
20,28,478259
20,29,504746
20,30,583771
20,40,496885
20,50,593300
20,60,532484
20,70,498401
20,80,519181
20,90,478774
20,100,537017
20,200,506095
20,300,489547
20,400,497337
20,500,786198
20,600,479984
20,700,506712
20,800,601481
20,900,485997
20,1000,548895
21,1,657787
21,2,558448
21,3,497553
21,4,3565293
21,5,706991
21,6,454974
21,7,885617
21,8,669353
21,9,683173
21,10,615498
21,11,630157
21,12,654977
21,13,694887
21,14,648431
21,15,688422
21,16,636773
21,17,456706
21,18,455914
21,19,566677
21,20,648367
21,21,622956
21,22,575917
21,23,789780
21,24,622376
21,25,588576
21,26,642200
21,27,574242
21,28,635460
21,29,584478
21,30,630301
21,40,618720
21,50,587871
21,60,686430
21,70,598079
21,80,714857
21,90,597837
21,100,673671
21,200,634772
21,300,556738
21,400,612067
21,500,808275
21,600,527892
21,700,627492
21,800,752736
21,900,593983
21,1000,487866
22,1,587883
22,2,516643
22,3,567040
22,4,509470
22,5,555818
22,6,547941
22,7,558562
22,8,591083
22,9,902475
22,10,476652
22,11,591457
22,12,694901
22,13,640591
22,14,569794
22,15,631785
22,16,585218
22,17,526453
22,18,762008
22,19,738889
22,20,768808
22,21,745052
22,22,824107
22,23,735352
22,24,767661
22,25,837741
22,26,762148
22,27,783438
22,28,926316
22,29,830106
22,30,841106
22,40,834622
22,50,759523
22,60,595827
22,70,569120
22,80,653269
22,90,555133
22,100,567747
22,200,616288
22,300,588180
22,400,596828
22,500,477789
22,600,3498262
22,700,3287126
22,800,957763
22,900,491457
22,1000,509628
23,1,552867
23,2,550709
23,3,813287
23,4,620873
23,5,636132
23,6,558874
23,7,584414
23,8,571555
23,9,614804
23,10,649234
23,11,595412
23,12,580486
23,13,611723
23,14,668082
23,15,615533
23,16,586979
23,17,546552
23,18,858360
23,19,611194
23,20,611774
23,21,647871
23,22,614562
23,23,627518
23,24,565315
23,25,631324
23,26,575135
23,27,543330
