P2,P1,Time
1,1,4843404
2,1,4152276
3,1,4298909
4,1,4348311
5,1,4400755
6,1,4472629
7,1,4543988
8,1,7279296
9,1,9159188
10,1,10661354
11,1,4261985
12,1,4395587
13,1,4547336
14,1,4328057
15,1,4310467
16,1,4737124
17,1,4464503
18,1,4397227
19,1,4594748
20,1,4240537
21,1,4203475
22,1,4490257
23,1,4426126
24,1,4478708
25,1,4115119
1,2,9891364
2,2,4203878
3,2,4436824
4,2,4463197
5,2,4445279
6,2,4661461
7,2,4368954
8,2,4169648
9,2,4223108
10,2,4619111
11,2,4358916
12,2,4390207
13,2,4549710
14,2,4251301
15,2,4372386
16,2,4359346
17,2,4668185
18,2,4238609
19,2,4830592
20,2,9521785
21,2,4770226
22,2,7084506
23,2,7422850
24,2,4734635
25,2,8308048
1,3,8751781
2,3,4713993
3,3,7783994
4,3,5027241
5,3,4810207
6,3,5422590
7,3,4433604
8,3,4526334
9,3,4386673
10,3,4363448
11,3,4381794
12,3,4515929
13,3,5035910
14,3,4402892
15,3,4336044
16,3,4293864
17,3,4433599
18,3,4319013
19,3,4280694
20,3,4526517
21,3,3867350
22,3,4534018
23,3,4240416
24,3,4357700
25,3,4336507
1,4,4826075
2,4,5016731
3,4,4375585
4,4,4461009
5,4,4134512
6,4,4495449
7,4,4306750
8,4,4375644
9,4,4362381
10,4,8240809
11,4,4302113
12,4,4573099
13,4,5572245
14,4,4341112
15,4,6482976
16,4,4439874
17,4,4460895
18,4,4549980
19,4,4764619
20,4,4483688
21,4,4428779
22,4,4500636
23,4,4244573
24,4,4469151
25,4,4008938
1,5,4625662
2,5,4421649
3,5,4450126
4,5,4365431
5,5,4869305
6,5,4392511
7,5,4376235
8,5,10138814
9,5,8810183
10,5,4948495
11,5,9760562
12,5,7071647
13,5,8879752
14,5,9008507
15,5,8457104
16,5,7028544
17,5,4745742
18,5,4952632
19,5,4481238
20,5,4615220
21,5,9415398
22,5,4372226
23,5,4633202
24,5,4364363
25,5,4527909
1,6,5114726
2,6,4402244
3,6,4497907
4,6,4565991
5,6,4260001
6,6,4807711
7,6,4700382
8,6,4673878
9,6,4488872
10,6,4423752
11,6,4851116
12,6,7956964
13,6,4453409
14,6,4525273
15,6,4560210
16,6,4760344
17,6,4570204
18,6,4595592
19,6,4497683
20,6,9851827
21,6,4738869
22,6,4271438
23,6,4802375
24,6,8531423
25,6,4079316
1,7,10007815
2,7,8599520
3,7,4888094
4,7,9137194
5,7,13750330
6,7,7794567
7,7,4713152
8,7,9260830
9,7,7329725
10,7,9904841
11,7,9369024
12,7,8546465
13,7,4261367
14,7,4319564
15,7,4997595
16,7,4449791
17,7,4048972
18,7,4470038
19,7,4418919
20,7,5168491
21,7,4376650
22,7,4511137
23,7,4645236
24,7,4261326
25,7,4434645
1,8,5179205
2,8,9389150
3,8,4558051
4,8,4755251
5,8,4291288
6,8,4668919
7,8,4535070
8,8,8147736
9,8,5114150
10,8,4441059
11,8,9288562
12,8,4399284
13,8,4427459
14,8,4426222
15,8,8067518
16,8,9022927
17,8,4889731
18,8,7467965
19,8,4613854
20,8,9679469
21,8,4730810
22,8,9169843
23,8,4692235
24,8,10151548
25,8,8934714
1,9,12460070
2,9,7494533
3,9,10178991
4,9,8657070
5,9,4639049
6,9,8880165
7,9,5796119
8,9,4340162
9,9,4168059
10,9,4453218
11,9,4389353
12,9,4426853
13,9,4335528
14,9,3983550
15,9,4132562
16,9,4436894
17,9,6063102
18,9,4314171
19,9,4566418
20,9,4356950
21,9,4250251
22,9,4420868
23,9,4417408
24,9,5159772
25,9,4416793
1,10,4533133
2,10,4298210
3,10,4344756
4,10,4240674
5,10,4417819
6,10,4777827
7,10,4604227
8,10,4265768
9,10,4334434
10,10,4276885
11,10,4459851
12,10,4238067
13,10,4147943
14,10,4224132
15,10,4268030
16,10,4169658
17,10,4590872
18,10,3740102
19,10,4443595
20,10,4387076
21,10,4409758
22,10,7662450
23,10,4536513
24,10,4473693
25,10,4359074
