Size,Time
5,2816751
5,2625276
5,4845187
5,2709211
5,2715509
5,2731731
5,2381794
5,2525282
5,2533354
5,2762053
5,2508755
5,2836569
5,1082452
5,5134763
5,2633768
5,2539972
5,2084679
5,2367603
5,2539582
5,2557813
5,4401902
5,2601937
5,3026946
5,2531843
5,2266595
5,2841537
5,2674711
5,2656025
5,2481505
5,10424919
5,3880168
5,2465908
5,2608314
5,2605308
5,2709925
5,2540307
5,4943871
5,3891932
5,5908490
5,2450988
5,2574417
5,2675716
5,2624468
5,4771861
5,4177184
5,4787976
5,2429254
5,6859038
5,3916637
5,5040603
5,2620691
5,3792103
5,2872497
5,4723641
5,4119565
5,4967691
5,3080769
5,2527619
5,2563190
5,2613672
5,2418193
5,2581246
5,2651222
5,2619291
5,2599793
5,2653336
5,2553470
5,4680904
5,4565143
5,3697990
5,9955197
5,2397386
5,5203154
5,10508225
5,14366891
5,7186015
5,4895029
5,3743634
5,6575313
5,4488767
5,2529781
5,2574194
5,2508417
5,8845492
5,2809610
5,820232
5,2347861
5,2611278
5,2453613
5,2423372
5,4166016
5,2544625
5,2255791
5,2176260
5,2306486
5,2634969
5,2384735
5,2706701
5,2630628
5,2486961
5,2620356
5,2573946
5,2742746
5,2178099
5,6136508
5,3419946
5,6451748
5,2508212
5,2765002
5,4523221
5,4602020
5,2418008
5,2461862
5,4627273
5,2660163
5,2593864
5,2547884
5,5970274
5,4539256
5,2582457
5,5617095
5,4217196
5,2450888
5,2238142
5,2203834
5,2624679
5,2314418
5,2399095
5,2466477
5,2399565
5,4535240
5,2514561
5,2462514
5,2093852
5,2332588
5,2458983
5,2573692
5,2516557
5,2681047
5,4377387
5,2480838
5,2486841
5,2502687
5,2140481
5,7111524
5,2548923
5,2645782
5,4252573
5,2502555
5,2374415
5,3279792
5,5059543
5,2427325
5,2725713
5,2623128
5,2206682
5,2415280
5,2601575
5,2484122
5,2416201
5,5179064
5,2715882
5,2608298
5,2370516
5,2434933
5,2396432
5,4650862
5,2417367
5,2341236
5,2561510
5,2486207
5,2515796
5,2355400
5,4453303
5,2579484
5,3171068
5,2492823
5,2442758
5,4862146
5,2512498
5,2346957
5,2309581
5,2320331
5,2434163
5,2668821
5,2435717
5,6337145
5,2246689
5,2768989
5,2365939
5,2578822
5,2291506
5,2387749
5,2810407
5,2379692
5,4355381
5,2512915
5,4936547
5,4686483
5,6255121
5,4820382
5,7138721
5,4097396
5,2176870
5,2260610
5,1954456
5,2320143
5,4387373
5,6577319
5,4499584
5,3763372
5,2294365
5,2287375
5,3794255
5,2608480
5,7243052
5,4360990
5,2651817
5,4548912
5,2572674
5,2618008
5,6752512
5,4162555
5,3716139
5,4208735
5,4842968
5,3017190
5,2347633
5,2317762
5,2469036
5,3128532
5,2335323
5,6605816
5,4303712
5,2342862
5,7009593
5,4087726
5,2218366
5,2093515
5,2487155
5,2321227
5,2618841
5,6420995
5,3591499
5,2505181
5,2576382
5,9680994
5,2491877
5,2537817
5,2017359
5,2754006
5,2434121
5,6808689
5,2715749
5,2547251
5,2348908
5,4801195
5,2988517
5,4727765
5,2259766
5,2435391
5,2569806
5,2455801
5,2514392
5,3065842
5,3715709
5,2940527
5,2978979
5,3812211
5,2597840
5,3832758
5,6490641
5,4003748
5,3681730
5,4656054
5,3452558
5,3937312
5,7492660
5,4553922
5,4701138
5,5149716
5,3841751
5,4969614
5,3820949
5,2549564
5,2659154
5,3733607
5,2473925
5,3844032
5,6008957
5,3625968
5,3687890
5,3851502
5,2575765
5,5260911
5,3672922
5,2640324
5,4786968
5,2839366
5,3446669
5,3089379
5,3287475
5,6504507
5,3952220
5,3664189
5,4098937
5,2607000
5,4614098
5,4217468
5,4942864
5,3851266
5,8732736
5,4290011
5,3600858
5,3703144
5,6947773
5,3477686
5,2480208
5,2552477
5,2608691
5,2380152
5,2597782
5,2723404
5,5252183
5,2486195
5,6953753
