P1,P2,Time
1,1,251886
1,2,233442
1,3,199393
1,4,207970
1,5,260122
1,6,215931
1,7,284990
1,8,215598
1,9,222554
1,10,194278
1,11,191266
1,12,217783
1,13,251408
1,14,266139
1,15,1766465
1,16,194907
1,17,165368
1,18,320503
1,19,206072
1,20,218849
1,21,269945
1,22,172657
1,23,10887340
1,24,291667
1,25,255781
2,1,1662346
2,2,119882
2,3,144514
2,4,196777
2,5,134529
2,6,171977
2,7,162130
2,8,114736
2,9,172507
2,10,164682
2,11,169261
2,12,167085
2,13,541068
2,14,173281
2,15,190291
2,16,197329
2,17,204270
2,18,185673
2,19,233245
2,20,151364
2,21,172868
2,22,1381248
2,23,135394
2,24,171202
2,25,204534
3,1,257937
3,2,229610
3,3,157039
3,4,204152
3,5,210781
3,6,178403
3,7,238148
3,8,191386
3,9,154588
3,10,137491
3,11,185661
3,12,169698
3,13,195826
3,14,208666
3,15,3688534
3,16,186802
3,17,190349
3,18,167853
3,19,156223
3,20,200175
3,21,157292
3,22,190810
3,23,1470750
3,24,198968
3,25,166674
4,1,236239
4,2,192525
4,3,188473
4,4,181105
4,5,161669
4,6,4065557
4,7,1393955
4,8,201409
4,9,228690
4,10,196654
4,11,191617
4,12,190764
4,13,1605514
4,14,215735
4,15,310868
4,16,234474
4,17,219060
4,18,172053
4,19,237320
4,20,1661805
4,21,1752957
4,22,2145652
4,23,1648443
4,24,1745703
4,25,390358
5,1,825716
5,2,2009288
5,3,1839601
5,4,1910660
5,5,1840972
5,6,583287
5,7,490004
5,8,1853911
5,9,1987656
5,10,1654537
5,11,1859690
5,12,822794
5,13,4518242
5,14,1602952
5,15,784063
5,16,2680702
5,17,1532364
5,18,333585
5,19,258451
5,20,3797038
5,21,397877
5,22,286424
5,23,198098
5,24,1498014
5,25,190986
6,1,177661
6,2,255612
6,3,368056
6,4,162536
6,5,194714
6,6,196422
6,7,328187
6,8,326451
6,9,253848
6,10,279663
6,11,264493
6,12,209796
6,13,188155
6,14,206563
6,15,303572
6,16,1610842
6,17,254745
6,18,1381139
6,19,254011
6,20,347607
6,21,223864
6,22,281312
6,23,212281
6,24,1575194
6,25,1602455
7,1,437837
7,2,276893
7,3,300008
7,4,1494190
7,5,4127775
7,6,317967
7,7,1436968
7,8,3560012
7,9,2377125
7,10,272300
7,11,234901
7,12,323570
7,13,1998364
7,14,243693
7,15,284766
7,16,206538
7,17,259341
7,18,264184
7,19,298889
7,20,241190
7,21,228764
7,22,222496
7,23,284220
7,24,346123
7,25,1904130
8,1,215816
8,2,259179
8,3,301098
8,4,1835417
8,5,299994
8,6,1424572
8,7,243969
8,8,291289
8,9,216706
8,10,235213
8,11,3008607
8,12,338533
8,13,289705
8,14,1558385
8,15,309207
8,16,299688
8,17,248830
8,18,282764
8,19,1596542
8,20,290107
8,21,256171
8,22,263419
8,23,408750
8,24,296921
8,25,1509181
9,1,288415
9,2,307038
9,3,351776
9,4,267603
9,5,372086
9,6,311873
9,7,1543072
9,8,2266099
9,9,362505
9,10,426648
9,11,1522838
9,12,389573
9,13,1582608
9,14,1550869
9,15,1481549
9,16,1689032
9,17,369471
9,18,330981
9,19,1578449
9,20,517251
9,21,364740
9,22,1644280
9,23,1435531
9,24,1541767
9,25,1687839
10,1,393477
10,2,1589124
10,3,1588590
10,4,1760041
10,5,1810865
10,6,1536801
10,7,1684057
10,8,465471
10,9,1837139
10,10,1509588
10,11,3785317
10,12,342228
10,13,1598687
10,14,1536398
10,15,565141
10,16,1607211
10,17,1531171
10,18,389033
10,19,1608141
10,20,1468810
10,21,1506936
10,22,4622768
10,23,1588391
10,24,1585956
10,25,1571340
