P1,P2,Time
1,1,2058552
1,2,450739
1,3,462693
1,4,432643
1,5,491534
1,6,420380
1,7,320924
1,8,1890875
1,9,340627
1,10,1539710
1,11,1600072
1,12,363475
1,13,432116
1,14,417700
1,15,412859
1,16,1611279
1,17,442410
1,18,416299
1,19,1657058
1,20,436380
1,21,1551170
1,22,484963
1,23,524085
1,24,1475099
1,25,405793
1,26,1571190
1,27,331165
1,28,379082
1,29,488758
1,30,332317
1,40,452781
1,50,1660886
1,60,418483
1,70,356032
1,80,1582497
1,90,1450627
1,100,328178
1,200,385726
1,300,472645
1,400,402659
1,500,499319
1,600,1608740
2,1,229783
2,2,249507
2,3,230776
2,4,292317
2,5,280853
2,6,246545
2,7,271444
2,8,258780
2,9,226163
2,10,222314
2,11,1713526
2,12,250698
2,13,262466
2,14,309255
2,15,222281
2,16,245437
2,17,311114
2,18,251752
2,19,264132
2,20,261766
2,21,267087
2,22,271530
2,23,255600
2,24,228624
2,25,288714
2,26,230525
2,27,498050
2,28,198000
2,29,252510
2,30,1598275
2,40,1881374
2,50,351962
2,60,1998656
2,70,253462
2,80,253472
2,90,246629
2,100,220619
2,200,236780
2,300,234772
2,400,254024
2,500,240035
2,600,1696320
3,1,210987
3,2,240142
3,3,433582
3,4,294761
3,5,369196
3,6,1980548
3,7,226704
3,8,251478
3,9,220813
3,10,274737
3,11,287697
3,12,204968
3,13,445505
3,14,354251
3,15,192093
3,16,230867
3,17,1395857
3,18,300858
3,19,315251
3,20,233314
3,21,840135
3,22,196517
3,23,1845191
3,24,234930
3,25,266329
3,26,327890
3,27,296317
3,28,326332
3,29,235877
3,30,267972
3,40,248346
3,50,1555981
3,60,245943
3,70,231373
3,80,290419
3,90,177219
3,100,209090
3,200,326189
3,300,209562
3,400,402121
3,500,265750
3,600,323081
4,1,295584
4,2,227555
4,3,227901
4,4,229286
4,5,1509912
4,6,245585
4,7,244728
4,8,341330
4,9,1367320
4,10,224192
4,11,229542
4,12,1579827
4,13,282063
4,14,212913
4,15,262908
4,16,315327
4,17,233578
4,18,209787
4,19,1865901
4,20,264086
4,21,273033
4,22,228001
4,23,1710106
4,24,220819
4,25,212597
4,26,3782772
4,27,1558652
4,28,415757
4,29,1504403
4,30,1512397
4,40,244756
4,50,234686
4,60,1588411
4,70,1882717
4,80,195517
4,90,1429793
4,100,273523
4,200,226576
4,300,287828
4,400,252417
4,500,298359
4,600,278705
5,1,226303
5,2,261150
5,3,252798
5,4,220792
5,5,244353
5,6,1613531
5,7,254401
5,8,282455
5,9,257458
5,10,293747
5,11,316601
5,12,332451
5,13,337259
5,14,2526820
5,15,228383
5,16,467647
5,17,289471
5,18,229890
5,19,229256
5,20,276420
5,21,250308
5,22,216886
5,23,1485277
5,24,1614613
5,25,1466204
5,26,5122347
5,27,1348729
5,28,6482803
5,29,253224
5,30,207604
5,40,235883
5,50,174804
5,60,1683329
5,70,2031967
5,80,241298
5,90,210853
5,100,299436
5,200,210392
5,300,1521045
5,400,313418
5,500,287713
5,600,246592
6,1,1639495
6,2,304393
6,3,261739
6,4,383576
6,5,1459008
6,6,316739
6,7,270537
6,8,287722
6,9,316492
6,10,206148
6,11,360361
6,12,278292
6,13,252431
6,14,1400392
6,15,269364
6,16,232820
6,17,395615
6,18,248546
6,19,211771
6,20,254629
6,21,268952
6,22,281714
6,23,1945030
6,24,1640291
6,25,383823
6,26,1651020
6,27,252957
6,28,1621639
6,29,2402757
6,30,265201
6,40,235637
6,50,1415153
6,60,3815754
6,70,244739
6,80,320087
6,90,281449
6,100,255542
6,200,1586023
6,300,189663
6,400,221145
6,500,604507
6,600,285463
7,1,288524
7,2,1703408
7,3,1882869
7,4,234116
7,5,1479503
7,6,2029553
7,7,284705
7,8,298188
7,9,277661
7,10,228356
7,11,1506169
7,12,322338
7,13,237836
