P2,P1,Time
1,1,16869526
2,1,6839774
3,1,7463524
4,1,9854313
5,1,8350350
6,1,6791745
7,1,8774094
8,1,9536760
9,1,6815758
10,1,7429694
11,1,9125021
12,1,8944081
13,1,8168485
14,1,12322019
15,1,8072285
16,1,6683396
17,1,10640131
18,1,9220867
19,1,9567166
20,1,9304019
21,1,6695494
22,1,9273190
23,1,9206362
24,1,6683345
25,1,7371352
26,1,9461122
27,1,8353790
28,1,6690065
29,1,8878938
30,1,9136635
40,1,11100461
50,1,7704667
60,1,6711460
70,1,9686863
80,1,13354120
90,1,11263518
100,1,10999863
200,1,7172488
1,2,8856885
2,2,15085965
3,2,6577298
4,2,7453102
5,2,8437791
6,2,9019279
7,2,6895020
8,2,7434653
9,2,11394330
10,2,6888328
11,2,7007831
12,2,8267980
13,2,8862834
14,2,6898793
15,2,7616817
16,2,9025856
17,2,7305512
18,2,6739571
19,2,9033694
20,2,9544710
21,2,7141985
22,2,7589013
23,2,9034005
24,2,8655150
25,2,10692969
26,2,8171907
27,2,9146470
28,2,11309732
29,2,6731832
30,2,7078656
40,2,8139430
50,2,10642055
60,2,6875826
70,2,7619786
80,2,10829034
90,2,7829875
100,2,7862848
200,2,9091443
1,3,9018543
2,3,7788104
3,3,8250593
4,3,9494928
5,3,11465667
6,3,8698765
7,3,6661592
8,3,8302962
9,3,8809925
10,3,7357163
11,3,7559114
12,3,11702680
13,3,12667943
14,3,9595318
15,3,15341397
16,3,9456240
17,3,12555543
18,3,7456645
19,3,13399014
20,3,10988393
21,3,7688990
22,3,8476520
23,3,8237703
24,3,6925779
25,3,6774875
26,3,9605103
27,3,6530864
28,3,8960886
29,3,6322757
30,3,5652562
40,3,6856680
50,3,11608426
60,3,6265686
70,3,6107862
80,3,9801326
90,3,7670051
100,3,9448122
200,3,7764590
1,4,7543741
2,4,7621116
3,4,13681811
4,4,6217239
5,4,6896250
6,4,9883071
7,4,8366389
8,4,9361205
9,4,6476045
10,4,9068991
11,4,8355233
12,4,8874430
13,4,10495983
14,4,8090100
15,4,8582375
16,4,7122523
17,4,6978234
18,4,11387279
19,4,6920746
20,4,9326703
21,4,9475002
22,4,8585993
23,4,8342461
24,4,8710404
25,4,6527392
26,4,8226997
27,4,8621597
28,4,6508550
29,4,6549093
30,4,11515484
40,4,8429123
50,4,6499047
60,4,7318603
70,4,11617748
80,4,6308532
90,4,6394347
100,4,11081283
200,4,9186051
1,5,8084048
2,5,8017955
3,5,12061387
4,5,5025067
5,5,7280540
6,5,8637271
7,5,8081546
8,5,10102580
9,5,6834537
10,5,6487470
11,5,12405780
12,5,8145465
13,5,12575351
14,5,6727932
15,5,7043206
16,5,8221154
17,5,9152204
18,5,6431152
19,5,7417792
20,5,10160395
21,5,7611693
22,5,9372040
23,5,11846711
24,5,9512664
25,5,8010247
26,5,11331921
27,5,8298544
28,5,6747750
29,5,9799922
30,5,9450940
40,5,10968219
50,5,6914477
60,5,6676321
70,5,7847689
80,5,9189623
90,5,6706430
100,5,7201328
200,5,15944659
1,6,8287233
2,6,7637047
3,6,12008634
4,6,6771135
5,6,6658711
6,6,9702779
7,6,9332682
8,6,6692217
9,6,7456409
10,6,9922396
11,6,6599591
12,6,6681090
13,6,9964407
14,6,10222391
15,6,12532572
16,6,9151176
17,6,7216648
18,6,10781678
19,6,8098902
20,6,7068699
21,6,8331528
22,6,8167700
23,6,6850193
24,6,8468584
25,6,12568607
26,6,6866996
27,6,7428181
28,6,10898311
29,6,7399264
30,6,10232287
40,6,6771861
50,6,6920310
60,6,9224648
70,6,8695394
80,6,6880491
90,6,8287038
100,6,12085205
200,6,8043462
1,7,8678889
2,7,13977334
3,7,6647354
4,7,7204178
5,7,11885114
6,7,9888750
7,7,9796475
8,7,7755861
9,7,9352188
10,7,9160847
11,7,10041555
12,7,8253504
13,7,10295654
14,7,9846888
15,7,10410052
16,7,6961948
17,7,9757036
18,7,8547432
19,7,12078935
20,7,6904201
21,7,6631139
22,7,9097568
23,7,9049183
24,7,6620588
25,7,7087349
26,7,12570499
27,7,7648051
28,7,7345416
29,7,10082451
30,7,8139134
40,7,6597738
50,7,7725276
60,7,9609927
70,7,7409800
80,7,6581993
90,7,9730225
100,7,9542711
200,7,12609569
1,8,9241499
2,8,7411291
3,8,10437741
4,8,8094748
5,8,6678923
6,8,11509577
7,8,8429481
8,8,13462071
9,8,6456571
10,8,7188117
11,8,13095906
12,8,6679600
13,8,6598147
14,8,7989695
15,8,8633869
16,8,6647082
17,8,7308315
18,8,10408674
19,8,7707030
20,8,6478607
21,8,7677461
22,8,10593820
23,8,12346153
24,8,8844375
25,8,6833808
26,8,11330991
27,8,7306550
28,8,13035616
29,8,6527761
30,8,7024006
40,8,8630358
50,8,9790345
60,8,7268447
70,8,9169970
80,8,9215003
90,8,9478600
100,8,7829527
200,8,9869214
1,9,8991017
2,9,7810838
3,9,11294284
4,9,6566585
5,9,6673058
6,9,9971949
7,9,10328138
8,9,13819115
9,9,7735293
10,9,7602184
11,9,11149765
12,9,7878209
13,9,6884069
14,9,11737372
15,9,7985056
16,9,7739689
17,9,11646828
18,9,9763728
19,9,10714510
20,9,7879154
21,9,7113138
22,9,8863714
23,9,8670984
24,9,6725806
25,9,8840763
26,9,10436394
27,9,8320378
28,9,7839698
29,9,11159966
30,9,7872757
40,9,7070579
50,9,9860209
60,9,8297585
70,9,12015673
80,9,6284281
90,9,7477371
100,9,10797330
200,9,9284705
1,10,15469780
2,10,6856932
3,10,10809990
4,10,8434291
5,10,6786212
6,10,8770062
7,10,9883891
8,10,6689823
9,10,6752872
10,10,7744903
11,10,8746678
12,10,7334528
13,10,7078633
14,10,12241935
15,10,8982100
16,10,10867343
17,10,11148618
18,10,8273027
19,10,7529552
20,10,9975999
21,10,8158138
22,10,7783298
23,10,10465093
24,10,8798622
25,10,12448704
26,10,7951168
27,10,8792342
28,10,10847614
29,10,7864159
30,10,7688884
40,10,9476305
50,10,8821797
60,10,6628736
70,10,8902736
80,10,11421610
90,10,6628144
100,10,8206229
200,10,11054624
1,11,10256390
2,11,9132516
3,11,14219952
4,11,6764157
5,11,6880215
6,11,10669375
7,11,8639945
8,11,6450617
9,11,9297235
10,11,9623384
11,11,13425267
12,11,6995392
13,11,6722478
14,11,11514929
15,11,6997337
16,11,7747511
17,11,7800654
18,11,10509987
19,11,7985566
20,11,7176671
21,11,12290779
22,11,8017161
23,11,6747697
24,11,10470302
25,11,7942428
26,11,6620178
27,11,7536045
28,11,12470300
29,11,7864277
30,11,6963831
40,11,11356240
50,11,8066947
60,11,7744337
70,11,9687676
80,11,10534720
90,11,7618397
100,11,9984328
200,11,9295725
1,12,18250531
2,12,7256074
3,12,7520950
4,12,10322953
5,12,6493912
6,12,8611863
7,12,12647675
8,12,8586642
9,12,7195637
10,12,10050743
11,12,8484607
12,12,6542786
13,12,13710601
14,12,10530799
15,12,10104191
16,12,6349348
17,12,7063387
18,12,10329821
19,12,8781445
20,12,6517201
21,12,10249211
22,12,8490227
23,12,10441664
24,12,8852186
25,12,6582148
26,12,10196176
27,12,10005455
28,12,6586469
29,12,7436364
30,12,11514466
40,12,6270248
50,12,8257245
60,12,11120891
70,12,9017450
80,12,8447331
90,12,13897820
100,12,6967937
200,12,8002780
1,13,17527422
2,13,15075689
3,13,8967749
4,13,7950197
5,13,11281277
6,13,8636945
7,13,7134233
8,13,12069249
9,13,7783582
10,13,9461967
11,13,12353984
12,13,7867858
13,13,8259516
14,13,12345924
15,13,7637755
16,13,6584787
17,13,7665760
18,13,10935138
19,13,8198288
20,13,8544524
21,13,10577345
22,13,6781273
23,13,7262114
24,13,10850489
25,13,8475608
26,13,6720680
27,13,9167522
28,13,11035573
29,13,12314251
30,13,7824493
40,13,8365494
50,13,13863213
60,13,6668205
70,13,7168378
80,13,10537181
90,13,8373669
100,13,6528807
200,13,7472588
1,14,14181555
2,14,13302087
3,14,7603737
4,14,8824974
5,14,10065387
6,14,7871993
7,14,6971360
8,14,9121445
9,14,11288251
10,14,6627885
11,14,9093830
12,14,9822301
13,14,6864015
14,14,7303526
15,14,11592486
16,14,9009641
17,14,6634338
18,14,11582625
19,14,7840249
20,14,8705438
21,14,8925498
22,14,10927687
23,14,10534561
24,14,8963800
25,14,8415893
26,14,9644779
27,14,8259413
28,14,6879954
29,14,8964508
30,14,10063993
40,14,7945315
50,14,7970474
60,14,12818243
70,14,9501783
80,14,7855629
90,14,10649679
100,14,7655600
200,14,8207021
1,15,17680165
2,15,16922914
3,15,7975099
4,15,12674632
5,15,8320008
6,15,10547351
7,15,7412807
8,15,7181274
9,15,9847797
10,15,10040345
11,15,8225978
12,15,11783658
13,15,8354752
14,15,6723047
15,15,11591240
16,15,8821180
17,15,7941201
18,15,10468744
19,15,9203000
20,15,6569502
21,15,10279285
22,15,9468770
23,15,6764652
24,15,20265183
25,15,21255057
26,15,19207755
27,15,20272920
28,15,15711470
29,15,19228798
30,15,12114016
40,15,14218691
50,15,13090805
60,15,10676324
70,15,15309725
80,15,11202922
90,15,15157104
100,15,12956363
200,15,13989960
1,16,12974965
2,16,24991886
3,16,22910649
4,16,20693948
5,16,10945729
6,16,18506895
7,16,17534117
8,16,11458031
9,16,15007027
10,16,13505869
11,16,16180746
12,16,13653053
13,16,15895193
14,16,11393437
15,16,13843235
16,16,13156730
17,16,13986117
18,16,13398266
19,16,10605734
20,16,14170381
21,16,23542914
22,16,16310816
23,16,12620189
24,16,9367284
25,16,17883886
26,16,13407215
27,16,9905717
28,16,12543908
29,16,7424003
30,16,7002627
40,16,13528594
50,16,11551391
60,16,10577082
70,16,10694872
80,16,8149337
90,16,7938493
100,16,11195149
200,16,8299927
1,17,12514715
2,17,16369817
3,17,8419338
4,17,13786497
5,17,8327110
6,17,8584008
7,17,11079866
8,17,9333740
9,17,8800283
10,17,12098787
11,17,9313773
12,17,9548069
13,17,7674061
14,17,7900342
15,17,11312710
16,17,10777219
17,17,9083810
18,17,8822936
19,17,12514456
20,17,8320827
21,17,9848036
22,17,12081990
23,17,9756918
24,17,9667810
25,17,10456605
26,17,12589332
27,17,7784528
28,17,8248056
29,17,11296023
30,17,6594014
40,17,8939928
50,17,13822486
60,17,7909251
70,17,9870681
80,17,11237627
90,17,8341696
100,17,9264988
200,17,12303141
1,18,10031584
2,18,12410849
3,18,9997395
4,18,9388502
5,18,12290554
6,18,9294917
7,18,8166041
8,18,11709175
9,18,9540802
10,18,8204138
11,18,12375520
12,18,8912416
13,18,9012947
14,18,13033392
15,18,8979033
16,18,9112102
17,18,14085710
18,18,9296346
19,18,8669196
20,18,11659529
21,18,8093043
22,18,9466824
23,18,10985508
24,18,8670376
25,18,9075897
26,18,13130438
27,18,10606549
28,18,10354435
29,18,11103632
30,18,8225124
40,18,13378859
50,18,9523868
60,18,8157610
70,18,10925901
80,18,11913606
90,18,12177658
100,18,9377397
200,18,12238278
1,19,11629738
2,19,14618992
3,19,8155419
4,19,10827149
5,19,9447074
6,19,9121758
7,19,10519722
8,19,9260907
9,19,9409644
10,19,10300190
11,19,10476730
12,19,8498302
13,19,14482719
14,19,8116668
15,19,8839968
16,19,11546197
17,19,9466209
18,19,8587327
19,19,13441670
20,19,9454355
21,19,11209946
22,19,10126794
23,19,8026461
24,19,8999756
25,19,11565887
26,19,8252582
27,19,8610942
28,19,11586993
29,19,8008753
30,19,8278411
40,19,12742327
50,19,8367714
60,19,8579850
70,19,12970068
80,19,8076760
90,19,9787697
100,19,11580680
200,19,9297078
1,20,14032909
2,20,9646163
3,20,13999775
4,20,7766775
5,20,9479289
6,20,11977224
7,20,8232294
8,20,10291748
9,20,12521762
10,20,8212976
11,20,12992030
12,20,10488018
13,20,7970229
14,20,10659609
15,20,9522300
16,20,12317451
17,20,9160135
18,20,10064278
19,20,11093350
20,20,8299590
21,20,9408933
22,20,11238825
23,20,8127318
24,20,9168753
25,20,12029442
26,20,8430605
27,20,8912725
28,20,11306812
29,20,9316495
30,20,8933789
40,20,11560167
50,20,8199389
60,20,8880279
70,20,12369110
80,20,9121566
90,20,10106362
100,20,11619817
200,20,8042143
1,21,22698719
2,21,8112507
