P2,P1,Time
1,1,4599125
2,1,6479359
3,1,3741349
4,1,5874961
5,1,4462728
6,1,5788557
7,1,4603947
8,1,4393772
9,1,4778010
10,1,6311120
11,1,5437412
12,1,6670476
13,1,4256674
14,1,3928836
15,1,6429451
16,1,6413402
17,1,3928857
18,1,3818891
19,1,6695702
20,1,4221140
21,1,3969464
22,1,5017018
23,1,4933316
24,1,4645622
25,1,5590658
26,1,6366105
27,1,4292142
28,1,6267140
29,1,4113996
30,1,5377933
40,1,8382409
50,1,6015526
60,1,4124825
70,1,5528720
80,1,4455396
90,1,6333607
100,1,3926090
1,2,11718437
2,2,4117360
3,2,8282390
4,2,7073210
5,2,4052655
6,2,7107608
7,2,4209672
8,2,6567291
9,2,4935177
10,2,4112507
11,2,6229127
12,2,5330907
13,2,4076908
14,2,5066230
15,2,9126113
16,2,8613593
17,2,5479771
18,2,7887933
19,2,6163173
20,2,4292898
21,2,5305910
22,2,4155580
23,2,6003222
24,2,7553777
25,2,6778109
26,2,4086253
27,2,4221399
28,2,4216192
29,2,4754840
30,2,4220452
40,2,4062006
50,2,6445861
60,2,4191461
70,2,4110288
80,2,4428478
90,2,3993225
100,2,4383313
1,3,11454117
2,3,4494483
3,3,4307655
4,3,4104573
5,3,4719439
6,3,3860799
7,3,6335447
8,3,4957139
9,3,6181034
10,3,4650581
11,3,4106782
12,3,5175437
13,3,6064430
14,3,4108084
15,3,6020755
16,3,5954802
17,3,4584128
18,3,4853487
19,3,4087020
20,3,5382943
21,3,4051978
22,3,5905830
23,3,4503477
24,3,4561758
25,3,4064691
26,3,7736003
27,3,4056375
28,3,7432054
29,3,5541856
30,3,3962862
40,3,4015475
50,3,6329054
60,3,4056186
70,3,5180699
80,3,7050806
90,3,13130737
100,3,15003686
1,4,20743191
2,4,19426082
3,4,4491106
4,4,7118645
5,4,6048013
6,4,5241802
7,4,6984453
8,4,6829349
9,4,6342008
10,4,2201190
11,4,3946052
12,4,7235958
13,4,5438049
14,4,8869643
15,4,5023811
16,4,3745301
17,4,5650501
18,4,7246765
19,4,6162511
20,4,6267547
21,4,6253764
22,4,3718932
23,4,3692007
24,4,3947654
25,4,3796195
26,4,6683492
27,4,6296882
28,4,6945067
29,4,4934787
30,4,4475549
40,4,8621697
50,4,8166474
60,4,6569723
70,4,7372142
80,4,6561493
90,4,6050464
100,4,6214901
1,5,16568699
2,5,5972831
3,5,6527164
4,5,6958582
5,5,8142155
6,5,5910489
7,5,6079753
8,5,6899688
9,5,8093629
10,5,6101303
11,5,5623983
12,5,8983654
13,5,8073695
14,5,5989503
15,5,7307473
16,5,6997251
17,5,7481883
18,5,4556393
19,5,5845225
20,5,6975601
21,5,7405089
22,5,6433582
23,5,5420437
24,5,8851593
25,5,7155201
26,5,6711110
27,5,6016097
28,5,9767518
29,5,7761654
30,5,6712520
40,5,6218002
50,5,10452556
60,5,7316350
70,5,10472519
80,5,6874662
90,5,4305611
100,5,4356052
1,6,6588000
