P2,P1,Time
1,1,11063557
2,1,4719053
3,1,4266365
4,1,4564675
5,1,4415024
6,1,4340347
7,1,4468889
8,1,7106823
9,1,4432315
10,1,4326330
11,1,4242455
12,1,4556239
13,1,4512322
14,1,4357681
15,1,4243443
16,1,13860259
17,1,9267094
18,1,4887354
19,1,8156635
20,1,4476170
21,1,4535955
22,1,4292710
23,1,4528154
24,1,4853023
25,1,4372470
1,2,4668825
2,2,4426516
3,2,4592029
4,2,4723420
5,2,4513673
6,2,4204959
7,2,3860428
8,2,4649466
9,2,4376093
10,2,4400512
11,2,4000044
12,2,4760565
13,2,4402352
14,2,4684799
15,2,4498274
16,2,4386067
17,2,4373554
18,2,4906420
19,2,4195092
20,2,4715725
21,2,4231585
22,2,4283946
23,2,4679557
24,2,4417281
25,2,4216430
1,3,8990195
2,3,4297660
3,3,4570474
4,3,8096660
5,3,4514151
6,3,4421738
7,3,5271052
8,3,4405642
9,3,5269106
10,3,4316260
11,3,6310062
12,3,4376908
13,3,4181394
14,3,4474625
15,3,4069775
16,3,4363120
17,3,4565116
18,3,4431288
19,3,8805907
20,3,4112266
21,3,4314705
22,3,4318855
23,3,4581758
24,3,4354264
25,3,4180339
1,4,4692378
2,4,4299323
3,4,4730688
4,4,4602039
5,4,4329849
6,4,7063209
7,4,4401917
8,4,5910820
9,4,4278268
10,4,4483899
11,4,4351000
12,4,4433780
13,4,4416892
14,4,5400621
15,4,4317382
16,4,3957242
17,4,4855855
18,4,4394688
19,4,4325860
20,4,4416994
21,4,4273879
22,4,4344098
23,4,4465132
24,4,4410253
25,4,4397857
1,5,4547503
2,5,4405368
3,5,4097774
4,5,4398634
5,5,4357853
6,5,4291713
7,5,6275325
8,5,8568392
9,5,4249412
10,5,6691566
11,5,4307597
12,5,4326539
13,5,4324063
14,5,4442521
15,5,4095235
16,5,4167864
17,5,4454710
18,5,4465043
19,5,4393925
20,5,4219337
21,5,4492053
22,5,4455943
23,5,4404440
24,5,4368628
25,5,4421472
1,6,10719884
2,6,4606921
3,6,4308524
4,6,4347563
5,6,6116607
6,6,4412390
7,6,4176021
8,6,4423225
9,6,3808984
10,6,4310877
11,6,4438011
12,6,4367401
13,6,4336114
14,6,4397141
15,6,4228762
16,6,4481590
17,6,4396782
18,6,4554016
19,6,4270109
20,6,14372258
21,6,8313767
22,6,4689582
23,6,12158437
24,6,7918404
25,6,5087154
1,7,7534449
2,7,5044858
3,7,7260267
4,7,7286364
5,7,11079186
6,7,4944047
7,7,4429926
8,7,4667435
9,7,4309304
10,7,4451532
11,7,4498916
12,7,4732782
13,7,4442289
14,7,4485762
15,7,6208691
16,7,4537578
17,7,4516272
18,7,4362905
19,7,4583692
20,7,4462988
21,7,4203410
22,7,6280508
23,7,4440114
24,7,4402610
25,7,4229283
1,8,9556097
2,8,7792356
3,8,5249242
4,8,4326279
5,8,8215288
6,8,4480355
7,8,4375700
8,8,4654869
9,8,4477447
10,8,4507880
11,8,4697867
12,8,4235472
13,8,4373777
14,8,4250071
15,8,4456787
16,8,4558916
17,8,7727873
18,8,4691494
19,8,5120929
20,8,4217747
21,8,4285155
22,8,4734218
23,8,4343041
24,8,4469603
25,8,4293570
1,9,4752479
2,9,4484632
3,9,4571731
4,9,4498284
5,9,4682234
6,9,4371953
7,9,4551223
8,9,4349190
9,9,6107727
10,9,3991735
11,9,5579010
12,9,4459828
13,9,4456880
14,9,4550880
15,9,4661725
16,9,4689472
17,9,4590829
18,9,9082318
19,9,10899718
20,9,5893768
21,9,11611189
22,9,8727278
23,9,13633286
24,9,4452980
25,9,4250513
1,10,8362161
2,10,4238914
3,10,4481110
4,10,4338503
5,10,4401700
6,10,4646784
7,10,4429238
8,10,4443487
9,10,4372790
10,10,4215744
11,10,4483676
12,10,3958692
13,10,4433480
14,10,11074485
15,10,5183061
16,10,6539388
17,10,8144154
18,10,4362678
19,10,4516342
20,10,4207910
21,10,3779005
22,10,4379879
23,10,4425676
24,10,4443939
25,10,4317415
