P1,P2,Time
1,1,1609026
1,2,1635091
1,3,369575
1,4,1783514
1,5,370436
1,6,294436
1,7,259527
1,8,200875
1,9,269720
1,10,179084
1,11,179990
1,12,1798114
1,13,382081
1,14,330192
1,15,213973
1,16,270628
1,17,211989
1,18,275550
1,19,1390406
1,20,294665
1,21,376879
1,22,1717902
1,23,246954
1,24,346972
1,25,333417
1,26,271430
1,27,306312
1,28,308707
1,29,267755
1,30,2111958
1,40,1370316
1,50,229154
1,60,312036
1,70,310436
1,80,244020
1,90,1367129
1,100,294156
2,1,247733
2,2,230690
2,3,232743
2,4,180408
2,5,196556
2,6,201651
2,7,222391
2,8,200107
2,9,170176
2,10,241331
2,11,190375
2,12,250709
2,13,211878
2,14,210827
2,15,235875
2,16,1500622
2,17,159848
2,18,160950
2,19,217019
2,20,210920
2,21,238905
2,22,178136
2,23,193392
2,24,1590238
2,25,178469
2,26,187953
2,27,199677
2,28,187318
2,29,227196
2,30,192435
2,40,1713887
2,50,1942090
2,60,243242
2,70,197522
2,80,1363915
2,90,1492007
2,100,181659
3,1,180873
3,2,3674595
3,3,128820
3,4,114712
3,5,167532
3,6,147373
3,7,1879725
3,8,132167
3,9,156885
3,10,159967
3,11,185810
3,12,277916
3,13,195585
3,14,196974
3,15,188987
3,16,1631875
3,17,155822
3,18,235782
3,19,240331
3,20,1856809
3,21,211398
3,22,222707
3,23,195963
3,24,193503
3,25,146721
3,26,182408
3,27,170969
3,28,192825
3,29,175108
3,30,152899
3,40,214978
3,50,172356
3,60,166017
3,70,144552
3,80,152084
3,90,187579
3,100,1449123
4,1,150998
4,2,194784
4,3,192240
4,4,1731930
4,5,1598629
4,6,208758
4,7,264945
4,8,186059
4,9,2460645
4,10,319369
4,11,210407
4,12,164593
4,13,216528
4,14,179911
4,15,1629921
4,16,171192
4,17,1525804
4,18,209463
4,19,1693441
4,20,211503
4,21,166159
4,22,202790
4,23,1413338
4,24,321679
4,25,156721
4,26,218797
4,27,1609594
4,28,227788
4,29,222119
4,30,178725
4,40,1685709
4,50,1427058
4,60,194787
4,70,194036
4,80,188618
4,90,210452
4,100,202917
5,1,257742
5,2,246490
5,3,1464388
5,4,201173
5,5,339079
5,6,207764
5,7,203325
5,8,161294
5,9,182366
5,10,212081
5,11,208522
5,12,178343
5,13,233640
5,14,174972
5,15,2195509
5,16,232444
5,17,219931
5,18,231326
5,19,179621
5,20,186283
5,21,2133555
5,22,234574
5,23,231881
5,24,183856
5,25,174365
5,26,309774
5,27,284569
5,28,260787
5,29,189615
5,30,243957
5,40,222734
5,50,257757
5,60,199693
5,70,214583
5,80,226343
5,90,272056
5,100,232285
6,1,1623251
6,2,287671
6,3,280107
6,4,461981
6,5,224697
6,6,214014
6,7,280715
6,8,473403
6,9,292407
6,10,264711
6,11,1694155
6,12,274648
6,13,1624357
6,14,278511
6,15,267441
6,16,236121
6,17,1602208
6,18,214510
6,19,256178
6,20,290493
6,21,214773
6,22,1530502
6,23,237232
6,24,218671
6,25,234445
6,26,193047
6,27,1899980
