P1,P2,Time
1,1,375722
1,2,2498670
1,3,341632
1,4,394421
1,5,363938
1,6,397653
1,7,344863
1,8,378381
1,9,340943
1,10,603629
1,11,367742
1,12,403133
1,13,376803
1,14,376311
1,15,380040
1,16,394522
1,17,363936
1,18,306809
1,19,400337
1,20,417535
1,21,351117
1,22,393512
1,23,317391
1,24,379048
1,25,343484
1,26,371442
1,27,309942
1,28,307623
1,29,382948
1,30,237789
1,40,394017
1,50,356996
1,60,367552
1,70,351866
1,80,397700
1,90,353116
1,100,337124
1,200,393215
2,1,201564
2,2,222173
2,3,248629
2,4,294647
2,5,186823
2,6,231858
2,7,287937
2,8,225652
2,9,3630987
2,10,227382
2,11,242070
2,12,167515
2,13,364166
2,14,210984
2,15,315796
2,16,234937
2,17,261760
2,18,230600
2,19,172241
2,20,1328974
2,21,237908
2,22,240530
2,23,221813
2,24,231296
2,25,257048
2,26,226507
2,27,261695
2,28,1166600
2,29,230910
2,30,286321
2,40,230089
2,50,236103
2,60,211969
2,70,290746
2,80,241206
2,90,228975
2,100,263460
2,200,261703
3,1,191185
3,2,227146
3,3,237899
3,4,203881
3,5,248680
3,6,245775
3,7,247575
3,8,303101
3,9,149109
3,10,193624
3,11,223136
3,12,123157
3,13,152023
3,14,549746
3,15,252581
3,16,225079
3,17,196833
3,18,230634
3,19,205748
3,20,245039
3,21,229883
3,22,379200
3,23,213359
3,24,229174
3,25,198826
3,26,185759
3,27,254096
3,28,345440
3,29,233646
3,30,234445
3,40,242920
3,50,241347
3,60,246452
3,70,237222
3,80,284375
3,90,259032
3,100,228179
3,200,545674
4,1,228668
4,2,1714391
4,3,237938
4,4,224905
4,5,304360
4,6,1139249
4,7,208178
4,8,197801
4,9,213585
4,10,321510
4,11,229702
4,12,199711
4,13,511492
4,14,218154
4,15,300265
4,16,272403
4,17,370122
4,18,339042
4,19,216636
4,20,447823
4,21,228422
4,22,233666
4,23,292123
4,24,216606
4,25,394112
4,26,209475
4,27,304351
4,28,244582
4,29,219193
4,30,217472
4,40,300939
4,50,278902
4,60,267181
4,70,218314
4,80,221581
4,90,274952
4,100,297904
4,200,213954
5,1,445291
5,2,3292439
5,3,229106
5,4,310197
5,5,375218
5,6,271470
5,7,289251
5,8,239556
5,9,3663959
5,10,279794
5,11,283758
5,12,233146
5,13,220255
5,14,229470
5,15,546630
5,16,298300
5,17,250169
5,18,509190
5,19,425071
5,20,325697
5,21,2822467
5,22,256969
5,23,280016
5,24,253188
5,25,439459
5,26,222294
5,27,270028
5,28,435448
5,29,260607
5,30,371522
5,40,333266
5,50,445044
5,60,676840
5,70,261273
5,80,218784
5,90,377037
5,100,239378
5,200,233289
6,1,284356
6,2,260042
6,3,940295
6,4,241386
6,5,347113
6,6,276047
6,7,299637
6,8,3214412
6,9,254899
6,10,3868076
6,11,313596
6,12,362818
6,13,233156
6,14,340103
6,15,313939
6,16,244451
6,17,460286
6,18,301281
6,19,480704
6,20,443913
6,21,311336
6,22,3740247
6,23,247781
6,24,420196
6,25,297438
6,26,327359
6,27,301703
6,28,244449
6,29,271594
6,30,294339
6,40,295724
6,50,904887
6,60,343098
6,70,3763631
6,80,286866
6,90,255390
6,100,1183842
6,200,271814
7,1,391926
7,2,337540
7,3,408768
7,4,303620
7,5,427504
7,6,443054
7,7,339110
7,8,444053
7,9,402751
7,10,272470
7,11,307947
7,12,336776
7,13,335568
7,14,325961
7,15,495270
7,16,650333
7,17,457149
7,18,306939
7,19,437319
7,20,342288
7,21,2519182
7,22,337094
7,23,292883
7,24,338179
7,25,3613054
7,26,323067
7,27,3305363
7,28,353734
7,29,702745
7,30,271876
7,40,354777
7,50,889410
7,60,360302
7,70,360645
7,80,320276
7,90,693898
7,100,358769
7,200,311827
8,1,374121
8,2,374640
8,3,406747
8,4,368548
8,5,4090074
8,6,338677
8,7,363593
8,8,456384
8,9,334969
8,10,3591201
8,11,348747
8,12,390249
8,13,436277
8,14,289712
8,15,338642
8,16,335151
8,17,334329
8,18,319254
8,19,348163
8,20,371242
8,21,378362
8,22,363374
8,23,464741
8,24,427310
8,25,322939
8,26,530086
8,27,285872
8,28,343745
8,29,478457
8,30,434853
8,40,354140
8,50,532558
8,60,405629
8,70,385162
8,80,262516
8,90,340453
8,100,421606
8,200,319307
9,1,323061
9,2,347930
9,3,513444
9,4,375579
9,5,450951
9,6,361747
9,7,343767
9,8,466401
9,9,633509
9,10,633072
9,11,4965956
9,12,369591
9,13,366263
9,14,519813
9,15,408025
9,16,476392
9,17,368253
9,18,405148
9,19,368814
9,20,368149
9,21,3196522
9,22,513565
9,23,2567043
9,24,383412
9,25,506141
9,26,353237
9,27,291470
9,28,477032
9,29,363794
9,30,346313
9,40,622853
9,50,296466
9,60,435521
9,70,441988
9,80,411577
9,90,394112
9,100,373256
9,200,479649
10,1,340960
10,2,3467102
10,3,392503
10,4,3265591
10,5,345612
10,6,355155
10,7,520543
10,8,3189357
10,9,376991
10,10,542615
10,11,575319
10,12,505872
10,13,336063
10,14,371023
10,15,3536502
10,16,345240
10,17,548760
10,18,409481
10,19,387621
10,20,551281
10,21,412016
10,22,503159
10,23,376126
10,24,628891
10,25,481428
10,26,351501
10,27,443412
10,28,416083
10,29,4335696
10,30,469375
10,40,419792
10,50,3884971
10,60,421798
10,70,624635
10,80,388583
10,90,3437505
10,100,440624
10,200,463429
11,1,1139370
11,2,453579
11,3,592367
11,4,390138
11,5,523156
11,6,433436
11,7,369912
11,8,485631
11,9,413016
11,10,631342
11,11,532788
11,12,406878
11,13,3441669
11,14,393794
11,15,612967
11,16,351408
11,17,446294
11,18,374061
11,19,419588
11,20,575865
11,21,483012
11,22,410997
11,23,924201
11,24,447217
11,25,585140
11,26,357088
11,27,3836963
11,28,406132
11,29,473023
11,30,517555
11,40,460324
11,50,3332261
11,60,381034
11,70,402018
11,80,3550177
11,90,506160
11,100,462803
11,200,524270
12,1,443615
12,2,411956
12,3,668494
12,4,515350
12,5,397060
12,6,453818
12,7,387877
12,8,455674
12,9,532167
12,10,513381
12,11,382467
12,12,323017
12,13,749315
12,14,434605
12,15,474731
12,16,3738813
12,17,619699
12,18,411585
12,19,513190
12,20,493944
12,21,382511
12,22,415774
12,23,4705230
12,24,296799
12,25,314544
12,26,429013
12,27,4562517
12,28,420731
12,29,291366
12,30,385692
12,40,423625
12,50,528870
12,60,305064
12,70,385006
12,80,295184
12,90,3655019
12,100,362645
12,200,375474
13,1,398363
13,2,442820
13,3,429185
13,4,340603
13,5,428526
13,6,468399
13,7,582665
13,8,530474
13,9,330170
13,10,334250
13,11,615528
13,12,445632
13,13,357987
13,14,849340
13,15,380911
13,16,328392
13,17,470770
13,18,313959
13,19,321872
13,20,510185
13,21,338953
13,22,583309
13,23,587279
13,24,4344422
13,25,348117
13,26,360440
13,27,547444
13,28,368097
13,29,405661
13,30,452204
13,40,475151
13,50,362470
13,60,464408
13,70,325098
13,80,387706
13,90,547771
13,100,3816348
13,200,426705
14,1,394083
14,2,432879
14,3,556107
14,4,370413
14,5,366944
14,6,453069
14,7,432865
14,8,431618
14,9,583952
14,10,385919
14,11,339199
14,12,563204
14,13,418643
14,14,366685
14,15,3628698
14,16,401721
14,17,403817
14,18,3587872
14,19,494932
14,20,357009
14,21,309474
14,22,526014
14,23,457934
14,24,351915
14,25,2649062
14,26,3565192
14,27,386966
14,28,387049
14,29,481630
14,30,3956341
14,40,352259
14,50,640508
14,60,490809
14,70,383325
14,80,376557
14,90,501453
14,100,384748
14,200,433174
15,1,565311
15,2,362901
15,3,4560408
15,4,542478
15,5,512537
15,6,395478
15,7,3622349
15,8,401030
15,9,370359
15,10,485739
15,11,408418
15,12,681663
15,13,925139
15,14,385822
15,15,456505
15,16,474650
15,17,587674
15,18,893762
15,19,384002
15,20,560361
15,21,409659
15,22,418076
15,23,546103
15,24,481434
15,25,473209
15,26,395403
15,27,3508128
15,28,531067
15,29,412072
15,30,3855311
15,40,421013
15,50,397721
15,60,657937
15,70,446765
15,80,410481
15,90,580355
15,100,520544
15,200,410206
16,1,682179
16,2,402288
16,3,510882
16,4,3526196
16,5,562513
16,6,380630
16,7,526429
16,8,548671
16,9,459451
16,10,458436
16,11,437369
16,12,424192
16,13,660764
16,14,472026
16,15,386298
16,16,613669
16,17,534626
16,18,4741012
16,19,1395712
16,20,7984562
16,21,1086905
16,22,470907
16,23,412448
16,24,558207
16,25,419334
16,26,3456208
16,27,3550984
16,28,693799
16,29,1050030
16,30,595667
16,40,4272049
16,50,649206
16,60,2999433
16,70,598641
16,80,897801
16,90,590533
16,100,3424859
16,200,794475
17,1,661650
17,2,700892
17,3,607277
17,4,636047
17,5,3393014
17,6,611836
17,7,850257
17,8,3743730
17,9,721158
17,10,2968420
17,11,663662
17,12,7316305
17,13,662766
17,14,815759
17,15,4326413
17,16,648131
17,17,566577
17,18,892897
17,19,673459
17,20,914993
17,21,600360
17,22,781297
17,23,627031
17,24,3300900
17,25,609158
17,26,3437100
17,27,654381
17,28,603319
17,29,3083451
17,30,637169
17,40,902879
17,50,3670177
17,60,683089
17,70,3474801
17,80,609289
17,90,3345955
17,100,675831
17,200,5055340
18,1,679695
18,2,1142508
18,3,685268
18,4,4405652
18,5,636512
18,6,3985484
18,7,915789
18,8,758922
18,9,2922526
18,10,2972878
18,11,717244
18,12,691642
18,13,624827
18,14,690420
18,15,2964005
18,16,1002071
18,17,895089
18,18,699879
18,19,907750
18,20,656497
18,21,869433
18,22,669383
18,23,3213078
18,24,627650
18,25,3122510
18,26,639605
18,27,3011953
18,28,1189072
18,29,3884966
18,30,561555
18,40,3624712
18,50,523199
18,60,631296
18,70,3088294
18,80,569348
18,90,552801
18,100,453383
18,200,1783726
19,1,713709
19,2,837100
19,3,546241
19,4,748395
19,5,502887
19,6,570771
19,7,547251
19,8,780547
19,9,585810
19,10,915526
19,11,683818
19,12,526344
19,13,753905
19,14,568037
19,15,868157
19,16,517598
19,17,563423
19,18,1282177
19,19,562752
19,20,771301
19,21,587496
19,22,502301
19,23,579539
19,24,639003
19,25,516345
19,26,799019
19,27,540135
19,28,554534
19,29,802500
19,30,522280
19,40,587847
19,50,558813
19,60,647127
19,70,554661
19,80,3648821
19,90,555192
19,100,616199
19,200,787217
20,1,588408
20,2,688765
20,3,547337
20,4,3782938
20,5,543603
20,6,594709
20,7,599757
20,8,584706
20,9,3697679
20,10,702837
20,11,577368
20,12,762090
20,13,616918
20,14,645700
20,15,789378
20,16,593536
20,17,624481
20,18,895738
20,19,927167
20,20,583087
20,21,4259955
20,22,663040
20,23,719590
20,24,3727245
20,25,559373
20,26,833453
20,27,557113
20,28,582722
20,29,776112
20,30,589379
20,40,539884
20,50,571162
20,60,702314
20,70,849216
20,80,589149
20,90,803922
20,100,657841
20,200,546232
21,1,799576
21,2,580148
21,3,3234687
21,4,937739
21,5,587521
21,6,844798
21,7,674965
21,8,683569
21,9,614601
21,10,886733
21,11,593760
21,12,861008
21,13,865455
21,14,536072
21,15,827844
21,16,599098
21,17,585837
21,18,949968
21,19,823064
21,20,707095
21,21,850067
21,22,3650142
21,23,626022
21,24,574238
21,25,3463193
21,26,3741515
21,27,4268291
21,28,3521411
21,29,4090310
21,30,3648637
21,40,3524781
21,50,3422422
21,60,3208294
21,70,3504429
21,80,3401972
21,90,3441757
21,100,898530
21,200,987198
22,1,7608342
22,2,3277052
22,3,3191411
22,4,3236672
22,5,3372118
22,6,3857781
22,7,7407605
22,8,3341762
22,9,4106370
22,10,3273514
22,11,3431232
22,12,3405990
22,13,5367669
22,14,1023214
22,15,3217830
22,16,3398732
22,17,5045898
22,18,3211257
22,19,3937197
22,20,3197350
22,21,3467175
22,22,3195565
22,23,3731628
22,24,3315591
22,25,3688911
22,26,3429267
22,27,5528258
22,28,3482017
22,29,3523043
22,30,3458037
22,40,3783374
22,50,3199829
22,60,3773498
22,70,3271168
22,80,3619497
22,90,3263024
22,100,4025907
22,200,3228787
23,1,3991878
23,2,3357395
23,3,3196591
23,4,7186398
23,5,3289839
23,6,3196513
23,7,3539684
23,8,5492679
23,9,3414796
23,10,9208288
23,11,3331364
23,12,3820132
23,13,3236312
23,14,4170447
23,15,3245278
23,16,3706675
23,17,3206703
23,18,3698506
23,19,3369622
23,20,3653320
23,21,3299363
23,22,3807373
23,23,3326400
23,24,5019023
23,25,710717
23,26,773983
23,27,3675969
23,28,3497780
23,29,680638
23,30,1069732
23,40,739604
23,50,980774
