P1,P2,Time
1,1,193910
1,2,451229
1,3,223020
1,4,250046
1,5,277461
1,6,230051
1,7,296230
1,8,264535
1,9,210836
1,10,1390770
1,11,319404
1,12,1490884
1,13,313382
1,14,322792
1,15,334283
1,16,231928
1,17,310592
1,18,329850
1,19,254234
1,20,321256
1,21,342303
1,22,267938
1,23,266826
1,24,308272
1,25,325094
1,26,1510756
1,27,242237
1,28,268399
1,29,323951
1,30,373161
1,40,1634935
1,50,222816
1,60,333417
1,70,197005
1,80,297477
1,90,243448
1,100,336614
2,1,282499
2,2,154926
2,3,222802
2,4,2366350
2,5,158475
2,6,1525708
2,7,204801
2,8,235339
2,9,165698
2,10,199693
2,11,194169
2,12,267040
2,13,201890
2,14,218666
2,15,3632533
2,16,213794
2,17,341671
2,18,183025
2,19,216102
2,20,194399
2,21,197836
2,22,175715
2,23,160117
2,24,217672
2,25,209852
2,26,219050
2,27,188175
2,28,177837
2,29,151496
2,30,198436
2,40,195283
2,50,179077
2,60,193929
2,70,149418
2,80,224394
2,90,203593
2,100,144255
3,1,167279
3,2,202176
3,3,211450
3,4,224021
3,5,159416
3,6,202862
3,7,419502
3,8,273520
3,9,190580
3,10,190396
3,11,140608
3,12,157243
3,13,1429940
3,14,145823
3,15,198439
3,16,199418
3,17,196419
3,18,180382
3,19,189813
3,20,159477
3,21,180013
3,22,146441
3,23,160909
3,24,189240
3,25,210289
3,26,199004
3,27,193906
3,28,1929533
3,29,195428
3,30,197720
3,40,154644
3,50,1538491
3,60,190369
3,70,257832
3,80,258700
3,90,502912
3,100,530322
4,1,445783
4,2,1917363
4,3,207911
4,4,1389964
4,5,244393
4,6,194182
4,7,1381058
4,8,224385
4,9,296268
4,10,149338
4,11,160490
4,12,1522347
4,13,256981
4,14,148741
4,15,180080
4,16,228270
4,17,170872
4,18,2126054
4,19,1562575
4,20,165606
4,21,1634990
4,22,133599
4,23,142047
4,24,165647
4,25,139527
4,26,1767297
4,27,2377914
4,28,166145
4,29,416316
4,30,239992
4,40,2044220
4,50,3948888
4,60,1488050
4,70,220139
4,80,325166
4,90,219512
4,100,360987
5,1,291137
5,2,1550088
5,3,1453154
5,4,332964
5,5,1475512
5,6,1425115
5,7,300952
5,8,250327
5,9,1633165
5,10,292089
5,11,244389
5,12,234336
5,13,310754
5,14,1484545
5,15,1431037
5,16,227991
5,17,1466768
5,18,273537
5,19,1695327
5,20,422116
5,21,1529777
5,22,338714
5,23,223372
5,24,274615
5,25,1578522
5,26,1463310
5,27,416080
5,28,268909
5,29,1432483
5,30,239643
5,40,1612096
5,50,361401
5,60,1342108
5,70,5375374
5,80,297947
5,90,312559
5,100,275383
6,1,280569
6,2,3083989
6,3,206254
6,4,320369
6,5,259402
6,6,319238
6,7,272942
6,8,308072
6,9,264654
6,10,392675
6,11,1467482
6,12,219220
6,13,258547
6,14,350868
6,15,1312814
6,16,336000
6,17,340297
6,18,1568411
6,19,2270850
6,20,1514420
6,21,278756
6,22,1499608
6,23,296834
6,24,1399270
6,25,231688
6,26,305617
6,27,296511
6,28,1976270
6,29,1681029
6,30,277625
6,40,353703
6,50,1391229
6,60,1323657
6,70,271049
6,80,1512108
6,90,275977
6,100,294361
7,1,303229
7,2,303505
7,3,373579
7,4,300178
7,5,324563
7,6,1582572
7,7,5554630
7,8,1529275
7,9,313050
7,10,380110
7,11,477873
7,12,3649111
7,13,390684
7,14,358332
7,15,3679327
7,16,1426712
7,17,351763
7,18,263973
7,19,334690
7,20,360816
7,21,1459511
7,22,263049
7,23,393041
7,24,3457694
7,25,308291
7,26,1482941
7,27,299133
7,28,1695307
7,29,319138
7,30,1446470
7,40,343961
7,50,1451649
7,60,544342
7,70,348271
7,80,337739
7,90,1481435
7,100,279508
8,1,307470
8,2,387395
8,3,1508261
8,4,337559
8,5,382530
8,6,1486361
8,7,1579022
8,8,262352
8,9,3012306
8,10,252994
8,11,275230
8,12,1589392
8,13,1572145
8,14,295303
8,15,309602
8,16,287436
8,17,2224893
8,18,362179
8,19,266852
8,20,379967
8,21,2165588
8,22,1437099
8,23,314015
8,24,1523336
8,25,1405120
8,26,1411228
8,27,257385
8,28,1593793
8,29,1724474
8,30,281264
8,40,333613
8,50,1463709
8,60,1480542
8,70,2386488
8,80,357278
8,90,355403
8,100,292608
9,1,2068066
9,2,3767345
9,3,317533
9,4,298475
9,5,294589
9,6,329432
9,7,1587859
9,8,273147
9,9,247552
9,10,274705
9,11,2319574
9,12,1439799
9,13,293062
9,14,287652
9,15,455521
9,16,4040151
9,17,2012057
9,18,252810
9,19,283473
9,20,285972
9,21,3889522
9,22,1544242
9,23,1473884
9,24,328135
9,25,333959
9,26,266331
9,27,1477158
9,28,303739
9,29,276814
9,30,263757
9,40,3808802
9,50,1430669
9,60,4473486
9,70,3491084
9,80,301963
9,90,260054
9,100,262180
10,1,1507852
10,2,346053
10,3,296370
