P2,P1,Time
1,1,4664941
2,1,4440562
3,1,4298696
4,1,4346929
5,1,4050264
6,1,4425344
7,1,4206042
8,1,4058195
9,1,4085419
10,1,4173650
11,1,4419662
12,1,6246647
13,1,4574836
14,1,4721165
15,1,5187733
16,1,4534842
17,1,9067408
18,1,4525985
19,1,4489333
20,1,4974863
21,1,4584900
22,1,7501305
23,1,4490763
24,1,4653160
25,1,4539351
1,2,8403699
2,2,5115122
3,2,4808116
4,2,4626889
5,2,4668615
6,2,5042174
7,2,4473644
8,2,4877440
9,2,4515991
10,2,4729379
11,2,4571825
12,2,4771933
13,2,4885793
14,2,4607353
15,2,4026958
16,2,4264607
17,2,4316389
18,2,4239418
19,2,4222555
20,2,4268102
21,2,4344218
22,2,4309006
23,2,4346041
24,2,4144366
25,2,4303331
1,3,4691913
2,3,4203652
3,3,4407235
4,3,4430979
5,3,4685582
6,3,4154939
7,3,4373930
8,3,4459608
9,3,4919414
10,3,4465320
11,3,4221606
12,3,4312000
13,3,4293954
14,3,4434996
15,3,7009694
16,3,5067022
17,3,8182702
18,3,8716581
19,3,6782681
20,3,4406858
21,3,4389308
22,3,4398446
23,3,4261425
24,3,4265773
25,3,4433271
1,4,4815029
2,4,4585754
3,4,4262393
4,4,4540676
5,4,4457235
6,4,4338339
7,4,3884334
8,4,10821727
9,4,6893470
10,4,4796976
11,4,5559372
12,4,4881922
13,4,7231305
14,4,7600659
15,4,7620696
16,4,4459663
17,4,4777926
18,4,4614136
19,4,5312564
20,4,4493030
21,4,4455373
22,4,5864591
23,4,8744496
24,4,7690153
25,4,7322536
1,5,8157574
2,5,8979932
3,5,9473662
4,5,4636080
5,5,4748817
6,5,5871518
7,5,9315399
8,5,9303714
9,5,7283036
10,5,10327583
11,5,4544867
12,5,4943814
13,5,4433031
14,5,4504196
15,5,4850584
16,5,6707624
17,5,7979350
18,5,4504290
19,5,4287124
20,5,4436286
21,5,4502337
22,5,4580577
23,5,4471638
24,5,4574042
25,5,4651567
1,6,5449092
2,6,4718356
3,6,4297021
4,6,4836509
5,6,4415159
6,6,4602698
7,6,4614509
8,6,8901609
9,6,4682457
10,6,4785229
11,6,4358627
12,6,4163392
13,6,4622118
14,6,4661225
15,6,9598028
16,6,4817551
17,6,9291328
18,6,8988719
19,6,4931179
20,6,9610517
21,6,9161736
22,6,4727054
23,6,5235102
24,6,9338896
25,6,7241197
1,7,8427108
2,7,4558003
3,7,8798997
4,7,4564247
5,7,4587235
6,7,6115228
7,7,4185459
8,7,4501241
9,7,8121824
10,7,4568727
11,7,4679943
12,7,8628386
13,7,4460260
14,7,7716730
15,7,4628650
16,7,4781692
17,7,4315005
18,7,8532339
19,7,4558313
20,7,4545546
21,7,4645857
22,7,5140637
23,7,7165647
24,7,9142037
25,7,4347313
1,8,4527850
2,8,9858996
3,8,4350184
4,8,4525373
5,8,4609680
6,8,4177411
7,8,11751402
8,8,4440074
9,8,4222842
10,8,4387999
11,8,4476562
12,8,4684556
13,8,4598259
14,8,4445034
15,8,4192813
16,8,4581806
17,8,4205498
18,8,9431805
19,8,4347066
20,8,6496025
21,8,4417342
22,8,7060277
23,8,4186250
24,8,7139673
25,8,4114823
1,9,5176793
2,9,4334256
3,9,5461470
4,9,4461186
5,9,6719192
6,9,4471742
7,9,4477981
8,9,4194593
9,9,6333880
10,9,4301823
11,9,4599932
12,9,4262531
13,9,4739477
14,9,4422422
15,9,5509919
16,9,4552915
17,9,4538310
18,9,4541392
19,9,6339124
20,9,4140935
21,9,4437668
22,9,4350066
23,9,4299438
24,9,4210528
25,9,9263241
1,10,17973933
2,10,4848771
3,10,4694221
4,10,9664183
5,10,8800005
6,10,4465095
7,10,12284312
8,10,9189425
9,10,9034036
10,10,9456742
11,10,9208139
12,10,8962742
13,10,9576376
14,10,7155746
15,10,9607773
16,10,9344440
17,10,8627251
18,10,13265758
19,10,8299828
20,10,4370190
21,10,7908123
22,10,4421833
23,10,6644749
24,10,4434851
25,10,4732350
